# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,sumIntensity,peakMZ,peakIntensity
2314,controllerType=0 controllerNumber=1 scan=2356,1,Unknown,ms1,758.63,35299.5391,710.9530,21006.1055
2641,controllerType=0 controllerNumber=1 scan=2694,1,Unknown,ms1,868.28,8801.7891,710.9532,8801.7891
5048,controllerType=0 controllerNumber=1 scan=5659,1,Unknown,ms1,1732.59,24896.3281,710.9524,24896.3281
5050,controllerType=0 controllerNumber=1 scan=5667,1,Unknown,ms1,1734.12,83611.9531,710.9526,63960.9258
5244,controllerType=0 controllerNumber=1 scan=6468,1,Unknown,ms1,1883.84,102112.9414,710.9524,58002.8867
5261,controllerType=0 controllerNumber=1 scan=6579,1,Unknown,ms1,1903.06,86831.3887,710.9520,56725.2734
5277,controllerType=0 controllerNumber=1 scan=6656,1,Unknown,ms1,1916.84,300917.7656,710.9480,185475.1406
5278,controllerType=0 controllerNumber=1 scan=6659,1,Unknown,ms1,1917.33,274241.6719,710.9480,174598.2656
5280,controllerType=0 controllerNumber=1 scan=6672,1,Unknown,ms1,1919.51,264442.4922,710.9480,179551.2344
5281,controllerType=0 controllerNumber=1 scan=6678,1,Unknown,ms1,1920.49,132637.6719,710.9510,132637.6719
5282,controllerType=0 controllerNumber=1 scan=6685,1,Unknown,ms1,1921.66,335002.8672,710.9478,214771.0938
5283,controllerType=0 controllerNumber=1 scan=6688,1,Unknown,ms1,1922.20,264034.3125,710.9478,202479.5625
5284,controllerType=0 controllerNumber=1 scan=6694,1,Unknown,ms1,1923.21,372126.0703,710.9479,242782.5625
5285,controllerType=0 controllerNumber=1 scan=6699,1,Unknown,ms1,1924.06,282574.5547,710.9477,198788.9063
5286,controllerType=0 controllerNumber=1 scan=6703,1,Unknown,ms1,1924.84,401904.1563,710.9477,266583.7500
5287,controllerType=0 controllerNumber=1 scan=6711,1,Unknown,ms1,1926.16,278433.8672,710.9478,190070.5781
5288,controllerType=0 controllerNumber=1 scan=6712,1,Unknown,ms1,1926.53,330683.6953,710.9491,225800.6094
5289,controllerType=0 controllerNumber=1 scan=6716,1,Unknown,ms1,1927.23,553744.8594,710.9482,362698.4688
5290,controllerType=0 controllerNumber=1 scan=6724,1,Unknown,ms1,1928.55,158876.7383,710.9479,106577.5469
5291,controllerType=0 controllerNumber=1 scan=6734,1,Unknown,ms1,1930.18,108444.7813,710.9480,66192.2813
5616,controllerType=0 controllerNumber=1 scan=8201,1,Unknown,ms1,2196.67,216988.1797,710.9526,137981.9688
5617,controllerType=0 controllerNumber=1 scan=8208,1,Unknown,ms1,2197.83,1126002.3750,710.9529,659387.8750
5618,controllerType=0 controllerNumber=1 scan=8209,1,Unknown,ms1,2198.20,906120.7500,710.9500,906120.7500
5620,controllerType=0 controllerNumber=1 scan=8225,1,Unknown,ms1,2200.69,1059566.0000,710.9528,631633.5000
5621,controllerType=0 controllerNumber=1 scan=8231,1,Unknown,ms1,2201.86,1018510.9688,710.9540,562163.5625
5622,controllerType=0 controllerNumber=1 scan=8242,1,Unknown,ms1,2203.55,860352.0938,710.9540,522883.5000
5623,controllerType=0 controllerNumber=1 scan=8246,1,Unknown,ms1,2204.25,1130685.0313,710.9519,675078.2500
5624,controllerType=0 controllerNumber=1 scan=8259,1,Unknown,ms1,2206.30,415302.4688,710.9508,415302.4688
