# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,sumIntensity,peakMZ,peakIntensity
311,controllerType=0 controllerNumber=1 scan=314,1,Unknown,ms1,101.12,21799.5254,842.0323,21799.5254
796,controllerType=0 controllerNumber=1 scan=799,1,Unknown,ms1,259.57,14060.1270,842.0324,14060.1270
1454,controllerType=0 controllerNumber=1 scan=1459,1,Unknown,ms1,473.27,37683.1133,842.0325,37683.1133
1693,controllerType=0 controllerNumber=1 scan=1703,1,Unknown,ms1,551.57,26414.1387,842.0324,26414.1387
1721,controllerType=0 controllerNumber=1 scan=1731,1,Unknown,ms1,560.51,21358.0547,842.0324,21358.0547
2174,controllerType=0 controllerNumber=1 scan=2201,1,Unknown,ms1,710.68,16313.7109,842.0321,16313.7109
2312,controllerType=0 controllerNumber=1 scan=2354,1,Unknown,ms1,757.90,8852.0762,842.0320,8852.0762
2316,controllerType=0 controllerNumber=1 scan=2358,1,Unknown,ms1,759.36,20169.3477,842.0322,20169.3477
2335,controllerType=0 controllerNumber=1 scan=2378,1,Unknown,ms1,765.99,7543.0889,842.0323,7543.0889
2338,controllerType=0 controllerNumber=1 scan=2381,1,Unknown,ms1,767.09,31854.1543,842.0321,31854.1543
2352,controllerType=0 controllerNumber=1 scan=2399,1,Unknown,ms1,772.38,18572.4883,842.0321,18572.4883
2370,controllerType=0 controllerNumber=1 scan=2417,1,Unknown,ms1,778.22,19370.6035,842.0322,19370.6035
2371,controllerType=0 controllerNumber=1 scan=2418,1,Unknown,ms1,778.53,17735.6191,842.0322,17735.6191
2380,controllerType=0 controllerNumber=1 scan=2427,1,Unknown,ms1,781.58,11534.5869,842.0323,11534.5869
2388,controllerType=0 controllerNumber=1 scan=2436,1,Unknown,ms1,784.34,13576.9902,842.0323,13576.9902
2414,controllerType=0 controllerNumber=1 scan=2463,1,Unknown,ms1,793.07,14232.1289,842.0323,14232.1289
2432,controllerType=0 controllerNumber=1 scan=2481,1,Unknown,ms1,798.74,13240.0078,842.0324,13240.0078
2445,controllerType=0 controllerNumber=1 scan=2494,1,Unknown,ms1,803.15,18113.2422,842.0324,18113.2422
2450,controllerType=0 controllerNumber=1 scan=2500,1,Unknown,ms1,804.88,10030.7461,842.0325,10030.7461
2460,controllerType=0 controllerNumber=1 scan=2510,1,Unknown,ms1,808.19,11909.4951,842.0323,11909.4951
2509,controllerType=0 controllerNumber=1 scan=2561,1,Unknown,ms1,824.93,15499.2852,842.0322,15499.2852
2764,controllerType=0 controllerNumber=1 scan=2820,1,Unknown,ms1,909.13,9174.9746,842.0323,9174.9746
2921,controllerType=0 controllerNumber=1 scan=2978,1,Unknown,ms1,961.36,23704.3906,842.0321,23704.3906
2948,controllerType=0 controllerNumber=1 scan=3005,1,Unknown,ms1,970.24,27209.0586,842.0321,27209.0586
3126,controllerType=0 controllerNumber=1 scan=3184,1,Unknown,ms1,1028.64,10254.0703,842.0323,10254.0703
3178,controllerType=0 controllerNumber=1 scan=3237,1,Unknown,ms1,1045.60,25625.5918,842.0323,25625.5918
3278,controllerType=0 controllerNumber=1 scan=3340,1,Unknown,ms1,1077.99,17718.1445,842.0323,17718.1445
3456,controllerType=0 controllerNumber=1 scan=3526,1,Unknown,ms1,1136.73,61681.8555,842.0377,38709.0156
3479,controllerType=0 controllerNumber=1 scan=3549,1,Unknown,ms1,1144.24,54153.1328,842.0376,32462.1563
3555,controllerType=0 controllerNumber=1 scan=3628,1,Unknown,ms1,1169.85,22773.0137,842.0321,22773.0137
3668,controllerType=0 controllerNumber=1 scan=3748,1,Unknown,ms1,1207.96,8306.8027,842.0377,8306.8027
3749,controllerType=0 controllerNumber=1 scan=3834,1,Unknown,ms1,1234.59,11001.1318,842.0318,11001.1318
3807,controllerType=0 controllerNumber=1 scan=3898,1,Unknown,ms1,1254.19,31077.1455,842.0377,20418.6641
3890,controllerType=0 controllerNumber=1 scan=3992,1,Unknown,ms1,1282.94,43575.7422,842.0377,27693.2988
3995,controllerType=0 controllerNumber=1 scan=4109,1,Unknown,ms1,1318.83,12104.2324,842.0322,12104.2324
4110,controllerType=0 controllerNumber=1 scan=4232,1,Unknown,ms1,1357.03,25178.9473,842.0324,25178.9473
