# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,sumIntensity,peakMZ,peakIntensity
1481,controllerType=0 controllerNumber=1 scan=1487,1,Unknown,ms1,482.19,46774.0879,648.2769,25535.3848
2048,controllerType=0 controllerNumber=1 scan=2070,1,Unknown,ms1,668.77,43396.5938,648.2768,26180.4414
3135,controllerType=0 controllerNumber=1 scan=3194,1,Unknown,ms1,1031.83,35897.6191,648.2728,21747.0918
3160,controllerType=0 controllerNumber=1 scan=3219,1,Unknown,ms1,1039.76,24174.3711,648.2730,16859.5254
3582,controllerType=0 controllerNumber=1 scan=3658,1,Unknown,ms1,1179.47,60882.0176,648.2766,33683.6172
3624,controllerType=0 controllerNumber=1 scan=3701,1,Unknown,ms1,1193.12,35911.1699,648.2766,24009.9141
3626,controllerType=0 controllerNumber=1 scan=3703,1,Unknown,ms1,1193.75,52352.5840,648.2766,31621.1738
3668,controllerType=0 controllerNumber=1 scan=3748,1,Unknown,ms1,1207.96,50121.3555,648.2766,30053.2148
3752,controllerType=0 controllerNumber=1 scan=3838,1,Unknown,ms1,1235.80,12460.1641,648.2766,12460.1641
4081,controllerType=0 controllerNumber=1 scan=4201,1,Unknown,ms1,1347.33,39776.5059,648.2730,21602.1641
4218,controllerType=0 controllerNumber=1 scan=4347,1,Unknown,ms1,1392.66,48946.1289,648.2770,30382.3359
4322,controllerType=0 controllerNumber=1 scan=4458,1,Unknown,ms1,1427.88,40877.8574,648.2729,24438.3555
4515,controllerType=0 controllerNumber=1 scan=4669,1,Unknown,ms1,1493.07,38618.6816,648.2730,22915.6563
4612,controllerType=0 controllerNumber=1 scan=4790,1,Unknown,ms1,1528.42,50013.9805,648.2765,27665.6230
4614,controllerType=0 controllerNumber=1 scan=4794,1,Unknown,ms1,1529.39,37542.5869,648.2766,23009.2480
4652,controllerType=0 controllerNumber=1 scan=4851,1,Unknown,ms1,1544.60,79256.9492,648.2765,42919.6875
4708,controllerType=0 controllerNumber=1 scan=4927,1,Unknown,ms1,1565.60,50601.8848,648.2729,26467.5078
4723,controllerType=0 controllerNumber=1 scan=4946,1,Unknown,ms1,1570.98,26245.7178,648.2729,18192.8164
4760,controllerType=0 controllerNumber=1 scan=4997,1,Unknown,ms1,1585.13,29522.9717,648.2729,20028.2070
4775,controllerType=0 controllerNumber=1 scan=5016,1,Unknown,ms1,1590.41,69025.0879,648.2767,43846.2148
4782,controllerType=0 controllerNumber=1 scan=5029,1,Unknown,ms1,1593.66,57362.4063,648.2766,31018.9785
4787,controllerType=0 controllerNumber=1 scan=5035,1,Unknown,ms1,1595.48,61876.2559,648.2767,34295.9805
4799,controllerType=0 controllerNumber=1 scan=5052,1,Unknown,ms1,1600.16,127058.5938,648.2767,82046.4297
4805,controllerType=0 controllerNumber=1 scan=5066,1,Unknown,ms1,1603.29,60369.4922,648.2727,31510.4121
4806,controllerType=0 controllerNumber=1 scan=5067,1,Unknown,ms1,1603.60,67580.6445,648.2766,39367.2734
4809,controllerType=0 controllerNumber=1 scan=5072,1,Unknown,ms1,1604.84,125313.1484,648.2765,83952.4141
4814,controllerType=0 controllerNumber=1 scan=5080,1,Unknown,ms1,1607.15,63284.3262,648.2727,32796.8320
4818,controllerType=0 controllerNumber=1 scan=5084,1,Unknown,ms1,1608.41,50929.9063,648.2767,27790.4844
4820,controllerType=0 controllerNumber=1 scan=5086,1,Unknown,ms1,1609.04,87528.1523,648.2767,50292.6211
4821,controllerType=0 controllerNumber=1 scan=5088,1,Unknown,ms1,1609.47,99329.3672,648.2766,55912.7383
4825,controllerType=0 controllerNumber=1 scan=5095,1,Unknown,ms1,1611.15,119312.6563,648.2768,79620.7969
4826,controllerType=0 controllerNumber=1 scan=5096,1,Unknown,ms1,1611.52,49783.6738,648.2768,27587.5156
4846,controllerType=0 controllerNumber=1 scan=5126,1,Unknown,ms1,1619.52,45473.8945,648.2767,29056.0820
4863,controllerType=0 controllerNumber=1 scan=5158,1,Unknown,ms1,1627.36,22854.7598,648.2761,22854.7598
4866,controllerType=0 controllerNumber=1 scan=5166,1,Unknown,ms1,1629.05,110004.3203,648.2762,60946.1836
4970,controllerType=0 controllerNumber=1 scan=5370,1,Unknown,ms1,1678.19,50459.4990,648.2761,35086.7227
4975,controllerType=0 controllerNumber=1 scan=5384,1,Unknown,ms1,1681.15,96759.8203,648.2762,58034.8203
4978,controllerType=0 controllerNumber=1 scan=5394,1,Unknown,ms1,1683.29,88120.9805,648.2763,49304.8242
4986,controllerType=0 controllerNumber=1 scan=5427,1,Unknown,ms1,1689.54,69632.1270,648.2756,43357.3789
4991,controllerType=0 controllerNumber=1 scan=5456,1,Unknown,ms1,1694.50,63948.4531,648.2711,63948.4531
4993,controllerType=0 controllerNumber=1 scan=5471,1,Unknown,ms1,1696.64,83142.8438,648.2713,83142.8438
4995,controllerType=0 controllerNumber=1 scan=5478,1,Unknown,ms1,1698.01,633388.5000,648.2717,319893.1250
5000,controllerType=0 controllerNumber=1 scan=5489,1,Unknown,ms1,1700.32,455890.0156,648.2719,293988.8438
5002,controllerType=0 controllerNumber=1 scan=5496,1,Unknown,ms1,1701.81,1241215.5625,648.2722,649441.9375
5004,controllerType=0 controllerNumber=1 scan=5501,1,Unknown,ms1,1702.73,104633.7188,648.2723,104633.7188
