# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,m/z,intensity
694,controllerType=0 controllerNumber=1 scan=697,1,Unknown,ms1,225.48,853.6348,10918.5381
1822,controllerType=0 controllerNumber=1 scan=1836,1,Unknown,ms1,593.87,853.6347,0.0000
2071,controllerType=0 controllerNumber=1 scan=2093,1,Unknown,ms1,676.14,853.6346,12888.0967
2119,controllerType=0 controllerNumber=1 scan=2142,1,Unknown,ms1,691.69,853.6346,0.0000
2169,controllerType=0 controllerNumber=1 scan=2196,1,Unknown,ms1,709.04,853.6346,0.0000
2583,controllerType=0 controllerNumber=1 scan=2635,1,Unknown,ms1,849.19,853.6348,0.0000
2713,controllerType=0 controllerNumber=1 scan=2767,1,Unknown,ms1,891.66,853.6350,23324.5977
2737,controllerType=0 controllerNumber=1 scan=2791,1,Unknown,ms1,899.68,853.6349,0.0000
2850,controllerType=0 controllerNumber=1 scan=2906,1,Unknown,ms1,937.58,853.6346,25571.9590
2996,controllerType=0 controllerNumber=1 scan=3053,1,Unknown,ms1,986.05,853.6347,0.0000
3051,controllerType=0 controllerNumber=1 scan=3108,1,Unknown,ms1,1004.01,853.6349,0.0000
3130,controllerType=0 controllerNumber=1 scan=3188,1,Unknown,ms1,1029.90,853.6348,0.0000
3411,controllerType=0 controllerNumber=1 scan=3479,1,Unknown,ms1,1121.94,853.6346,13205.6670
3430,controllerType=0 controllerNumber=1 scan=3498,1,Unknown,ms1,1127.93,853.6346,12587.7109
3510,controllerType=0 controllerNumber=1 scan=3582,1,Unknown,ms1,1154.58,853.6347,0.0000
3547,controllerType=0 controllerNumber=1 scan=3619,1,Unknown,ms1,1167.22,853.6345,0.0000
3642,controllerType=0 controllerNumber=1 scan=3722,1,Unknown,ms1,1199.25,853.6344,0.0000
3662,controllerType=0 controllerNumber=1 scan=3742,1,Unknown,ms1,1206.06,853.6344,0.0000
3704,controllerType=0 controllerNumber=1 scan=3788,1,Unknown,ms1,1220.03,853.6346,0.0000
3718,controllerType=0 controllerNumber=1 scan=3802,1,Unknown,ms1,1224.45,853.6345,0.0000
3749,controllerType=0 controllerNumber=1 scan=3834,1,Unknown,ms1,1234.59,853.6343,0.0000
3766,controllerType=0 controllerNumber=1 scan=3854,1,Unknown,ms1,1240.61,853.6344,0.0000
3816,controllerType=0 controllerNumber=1 scan=3910,1,Unknown,ms1,1257.46,853.6344,0.0000
3857,controllerType=0 controllerNumber=1 scan=3956,1,Unknown,ms1,1271.77,853.6345,14911.0020
3889,controllerType=0 controllerNumber=1 scan=3991,1,Unknown,ms1,1282.63,853.6344,27934.3086
3945,controllerType=0 controllerNumber=1 scan=4053,1,Unknown,ms1,1301.85,853.6346,25551.7402
4081,controllerType=0 controllerNumber=1 scan=4201,1,Unknown,ms1,1347.33,853.6349,18067.8887
4136,controllerType=0 controllerNumber=1 scan=4260,1,Unknown,ms1,1365.57,853.6348,0.0000
4225,controllerType=0 controllerNumber=1 scan=4355,1,Unknown,ms1,1395.04,853.6349,16199.4600
4268,controllerType=0 controllerNumber=1 scan=4400,1,Unknown,ms1,1409.27,853.6349,0.0000
4306,controllerType=0 controllerNumber=1 scan=4441,1,Unknown,ms1,1422.37,853.6346,13563.4678
4348,controllerType=0 controllerNumber=1 scan=4486,1,Unknown,ms1,1436.63,853.6347,0.0000
4372,controllerType=0 controllerNumber=1 scan=4510,1,Unknown,ms1,1444.76,853.6346,0.0000
4407,controllerType=0 controllerNumber=1 scan=4551,1,Unknown,ms1,1456.98,853.6348,25907.7578
4498,controllerType=0 controllerNumber=1 scan=4650,1,Unknown,ms1,1487.46,853.6349,0.0000
4525,controllerType=0 controllerNumber=1 scan=4681,1,Unknown,ms1,1496.75,853.6349,0.0000
4538,controllerType=0 controllerNumber=1 scan=4695,1,Unknown,ms1,1501.15,853.6348,32610.1074
4796,controllerType=0 controllerNumber=1 scan=5046,1,Unknown,ms1,1598.71,853.6342,0.0000
4946,controllerType=0 controllerNumber=1 scan=5307,1,Unknown,ms1,1664.39,853.6341,0.0000
4985,controllerType=0 controllerNumber=1 scan=5424,1,Unknown,ms1,1688.99,853.6334,0.0000
4985,controllerType=0 controllerNumber=1 scan=5424,1,Unknown,ms1,1688.99,853.6393,22322.7715
5057,controllerType=0 controllerNumber=1 scan=5695,1,Unknown,ms1,1739.36,853.6343,0.0000
5070,controllerType=0 controllerNumber=1 scan=5754,1,Unknown,ms1,1750.07,853.6341,40596.5977
5081,controllerType=0 controllerNumber=1 scan=5802,1,Unknown,ms1,1759.33,853.6334,0.0000
5081,controllerType=0 controllerNumber=1 scan=5802,1,Unknown,ms1,1759.33,853.6393,0.0000
5082,controllerType=0 controllerNumber=1 scan=5808,1,Unknown,ms1,1760.34,853.6337,0.0000
5083,controllerType=0 controllerNumber=1 scan=5813,1,Unknown,ms1,1761.19,853.6335,0.0000
5084,controllerType=0 controllerNumber=1 scan=5817,1,Unknown,ms1,1761.97,853.6336,0.0000
5085,controllerType=0 controllerNumber=1 scan=5818,1,Unknown,ms1,1762.33,853.6339,0.0000
5086,controllerType=0 controllerNumber=1 scan=5819,1,Unknown,ms1,1762.65,853.6335,0.0000
5087,controllerType=0 controllerNumber=1 scan=5824,1,Unknown,ms1,1763.56,853.6337,0.0000
5088,controllerType=0 controllerNumber=1 scan=5828,1,Unknown,ms1,1764.33,853.6338,0.0000
5089,controllerType=0 controllerNumber=1 scan=5833,1,Unknown,ms1,1765.27,853.6338,0.0000
5090,controllerType=0 controllerNumber=1 scan=5834,1,Unknown,ms1,1765.64,853.6338,0.0000
5091,controllerType=0 controllerNumber=1 scan=5839,1,Unknown,ms1,1766.56,853.6335,0.0000
5092,controllerType=0 controllerNumber=1 scan=5844,1,Unknown,ms1,1767.55,853.6339,0.0000
5093,controllerType=0 controllerNumber=1 scan=5845,1,Unknown,ms1,1767.91,853.6337,0.0000
5094,controllerType=0 controllerNumber=1 scan=5849,1,Unknown,ms1,1768.53,853.6335,0.0000
5095,controllerType=0 controllerNumber=1 scan=5852,1,Unknown,ms1,1769.15,853.6333,0.0000
5095,controllerType=0 controllerNumber=1 scan=5852,1,Unknown,ms1,1769.15,853.6392,0.0000
5096,controllerType=0 controllerNumber=1 scan=5853,1,Unknown,ms1,1769.52,853.6334,0.0000
5097,controllerType=0 controllerNumber=1 scan=5859,1,Unknown,ms1,1770.53,853.6334,0.0000
5098,controllerType=0 controllerNumber=1 scan=5862,1,Unknown,ms1,1771.05,853.6335,0.0000
5099,controllerType=0 controllerNumber=1 scan=5867,1,Unknown,ms1,1771.98,853.6334,0.0000
5099,controllerType=0 controllerNumber=1 scan=5867,1,Unknown,ms1,1771.98,853.6393,0.0000
5100,controllerType=0 controllerNumber=1 scan=5868,1,Unknown,ms1,1772.35,853.6335,0.0000
5101,controllerType=0 controllerNumber=1 scan=5869,1,Unknown,ms1,1772.66,853.6336,0.0000
5103,controllerType=0 controllerNumber=1 scan=5879,1,Unknown,ms1,1774.38,853.6333,0.0000
5103,controllerType=0 controllerNumber=1 scan=5879,1,Unknown,ms1,1774.38,853.6392,0.0000
5104,controllerType=0 controllerNumber=1 scan=5880,1,Unknown,ms1,1774.74,853.6334,0.0000
5104,controllerType=0 controllerNumber=1 scan=5880,1,Unknown,ms1,1774.74,853.6393,0.0000
5105,controllerType=0 controllerNumber=1 scan=5886,1,Unknown,ms1,1775.76,853.6393,0.0000
5106,controllerType=0 controllerNumber=1 scan=5887,1,Unknown,ms1,1776.13,853.6336,0.0000
5226,controllerType=0 controllerNumber=1 scan=6353,1,Unknown,ms1,1864.13,853.6391,0.0000
5227,controllerType=0 controllerNumber=1 scan=6361,1,Unknown,ms1,1865.45,853.6332,0.0000
5227,controllerType=0 controllerNumber=1 scan=6361,1,Unknown,ms1,1865.45,853.6391,0.0000
5228,controllerType=0 controllerNumber=1 scan=6368,1,Unknown,ms1,1866.80,853.6317,0.0000
5228,controllerType=0 controllerNumber=1 scan=6368,1,Unknown,ms1,1866.80,853.6376,0.0000
