# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,m/z,intensity
129,controllerType=0 controllerNumber=1 scan=132,1,Unknown,ms1,42.47,1267.0566,0.0000
139,controllerType=0 controllerNumber=1 scan=142,1,Unknown,ms1,45.62,1267.0565,0.0000
161,controllerType=0 controllerNumber=1 scan=164,1,Unknown,ms1,52.82,1267.0564,0.0000
282,controllerType=0 controllerNumber=1 scan=285,1,Unknown,ms1,91.87,1267.0566,0.0000
555,controllerType=0 controllerNumber=1 scan=558,1,Unknown,ms1,180.14,1267.0564,21857.9688
607,controllerType=0 controllerNumber=1 scan=610,1,Unknown,ms1,197.46,1267.0564,24606.1016
829,controllerType=0 controllerNumber=1 scan=832,1,Unknown,ms1,270.09,1267.0565,0.0000
838,controllerType=0 controllerNumber=1 scan=841,1,Unknown,ms1,272.93,1267.0565,0.0000
1290,controllerType=0 controllerNumber=1 scan=1293,1,Unknown,ms1,418.75,1267.0567,0.0000
1324,controllerType=0 controllerNumber=1 scan=1328,1,Unknown,ms1,429.98,1267.0565,16222.0215
1373,controllerType=0 controllerNumber=1 scan=1377,1,Unknown,ms1,446.51,1267.0565,36485.6250
1384,controllerType=0 controllerNumber=1 scan=1388,1,Unknown,ms1,449.98,1267.0565,0.0000
1406,controllerType=0 controllerNumber=1 scan=1410,1,Unknown,ms1,457.43,1267.0563,0.0000
1500,controllerType=0 controllerNumber=1 scan=1506,1,Unknown,ms1,488.33,1267.0564,0.0000
1506,controllerType=0 controllerNumber=1 scan=1512,1,Unknown,ms1,490.23,1267.0564,0.0000
1515,controllerType=0 controllerNumber=1 scan=1521,1,Unknown,ms1,493.32,1267.0563,10140.4912
1550,controllerType=0 controllerNumber=1 scan=1557,1,Unknown,ms1,504.91,1267.0563,0.0000
1568,controllerType=0 controllerNumber=1 scan=1575,1,Unknown,ms1,510.64,1267.0565,0.0000
1570,controllerType=0 controllerNumber=1 scan=1577,1,Unknown,ms1,511.37,1267.0565,0.0000
1668,controllerType=0 controllerNumber=1 scan=1677,1,Unknown,ms1,543.49,1267.0563,31247.5684
1698,controllerType=0 controllerNumber=1 scan=1708,1,Unknown,ms1,553.20,1267.0563,32251.7148
1718,controllerType=0 controllerNumber=1 scan=1728,1,Unknown,ms1,559.51,1267.0562,12469.1953
1724,controllerType=0 controllerNumber=1 scan=1734,1,Unknown,ms1,561.51,1267.0564,0.0000
1745,controllerType=0 controllerNumber=1 scan=1755,1,Unknown,ms1,568.13,1267.0562,0.0000
1772,controllerType=0 controllerNumber=1 scan=1784,1,Unknown,ms1,577.06,1267.0563,0.0000
1774,controllerType=0 controllerNumber=1 scan=1786,1,Unknown,ms1,577.74,1267.0564,0.0000
1807,controllerType=0 controllerNumber=1 scan=1821,1,Unknown,ms1,588.68,1267.0563,16232.5371
1837,controllerType=0 controllerNumber=1 scan=1852,1,Unknown,ms1,598.74,1267.0561,14315.6240
1862,controllerType=0 controllerNumber=1 scan=1878,1,Unknown,ms1,607.02,1267.0562,0.0000
1864,controllerType=0 controllerNumber=1 scan=1880,1,Unknown,ms1,607.65,1267.0562,36895.5391
1869,controllerType=0 controllerNumber=1 scan=1885,1,Unknown,ms1,609.23,1267.0562,26512.0332
1887,controllerType=0 controllerNumber=1 scan=1903,1,Unknown,ms1,615.58,1267.0563,11589.1377
1890,controllerType=0 controllerNumber=1 scan=1906,1,Unknown,ms1,616.67,1267.0562,0.0000
1900,controllerType=0 controllerNumber=1 scan=1917,1,Unknown,ms1,620.13,1267.0563,0.0000
1932,controllerType=0 controllerNumber=1 scan=1950,1,Unknown,ms1,630.56,1267.0563,0.0000
1940,controllerType=0 controllerNumber=1 scan=1958,1,Unknown,ms1,633.08,1267.0561,0.0000
1982,controllerType=0 controllerNumber=1 scan=2002,1,Unknown,ms1,647.44,1267.0563,0.0000
1991,controllerType=0 controllerNumber=1 scan=2011,1,Unknown,ms1,650.28,1267.0560,24269.3711
2010,controllerType=0 controllerNumber=1 scan=2030,1,Unknown,ms1,656.43,1267.0562,0.0000
2030,controllerType=0 controllerNumber=1 scan=2050,1,Unknown,ms1,662.74,1267.0561,0.0000
2039,controllerType=0 controllerNumber=1 scan=2061,1,Unknown,ms1,665.87,1267.0562,0.0000
2071,controllerType=0 controllerNumber=1 scan=2093,1,Unknown,ms1,676.14,1267.0560,35793.2617
2081,controllerType=0 controllerNumber=1 scan=2103,1,Unknown,ms1,679.39,1267.0561,35161.1953
2093,controllerType=0 controllerNumber=1 scan=2115,1,Unknown,ms1,683.18,1267.0562,29704.9395
2096,controllerType=0 controllerNumber=1 scan=2118,1,Unknown,ms1,684.12,1267.0562,0.0000
2133,controllerType=0 controllerNumber=1 scan=2156,1,Unknown,ms1,696.27,1267.0561,0.0000
2136,controllerType=0 controllerNumber=1 scan=2159,1,Unknown,ms1,697.36,1267.0560,0.0000
2146,controllerType=0 controllerNumber=1 scan=2169,1,Unknown,ms1,700.83,1267.0562,0.0000
2161,controllerType=0 controllerNumber=1 scan=2184,1,Unknown,ms1,705.92,1267.0561,15518.0049
2173,controllerType=0 controllerNumber=1 scan=2200,1,Unknown,ms1,710.30,1267.0560,0.0000
2188,controllerType=0 controllerNumber=1 scan=2215,1,Unknown,ms1,715.19,1267.0562,37896.0625
2194,controllerType=0 controllerNumber=1 scan=2221,1,Unknown,ms1,717.08,1267.0561,16746.1172
2200,controllerType=0 controllerNumber=1 scan=2227,1,Unknown,ms1,718.98,1267.0561,0.0000
2257,controllerType=0 controllerNumber=1 scan=2292,1,Unknown,ms1,738.47,1267.0556,0.0000
2390,controllerType=0 controllerNumber=1 scan=2438,1,Unknown,ms1,784.97,1267.0563,13633.2725
2431,controllerType=0 controllerNumber=1 scan=2480,1,Unknown,ms1,798.43,1267.0564,0.0000
2447,controllerType=0 controllerNumber=1 scan=2497,1,Unknown,ms1,803.88,1267.0565,24911.4824
2448,controllerType=0 controllerNumber=1 scan=2498,1,Unknown,ms1,804.25,1267.0564,30071.1426
