# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,sumIntensity,peakMZ,peakIntensity
1326,controllerType=0 controllerNumber=1 scan=1330,1,Unknown,ms1,430.67,19759.2266,1009.4639,19759.2266
1472,controllerType=0 controllerNumber=1 scan=1477,1,Unknown,ms1,478.95,18237.7852,1009.4636,18237.7852
1619,controllerType=0 controllerNumber=1 scan=1626,1,Unknown,ms1,526.99,25534.9355,1009.4637,25534.9355
1850,controllerType=0 controllerNumber=1 scan=1865,1,Unknown,ms1,603.10,20363.6738,1009.4635,20363.6738
2179,controllerType=0 controllerNumber=1 scan=2206,1,Unknown,ms1,712.35,25900.0039,1009.4633,25900.0039
3012,controllerType=0 controllerNumber=1 scan=3069,1,Unknown,ms1,991.20,27044.3574,1009.4637,27044.3574
3018,controllerType=0 controllerNumber=1 scan=3075,1,Unknown,ms1,993.09,28488.9941,1009.4637,28488.9941
3020,controllerType=0 controllerNumber=1 scan=3077,1,Unknown,ms1,993.72,34171.7695,1009.4637,34171.7695
3039,controllerType=0 controllerNumber=1 scan=3096,1,Unknown,ms1,1000.12,8936.6650,1009.4636,8936.6650
3074,controllerType=0 controllerNumber=1 scan=3131,1,Unknown,ms1,1011.68,27665.8535,1009.4634,27665.8535
3241,controllerType=0 controllerNumber=1 scan=3301,1,Unknown,ms1,1065.82,31555.5137,1009.4636,31555.5137
3249,controllerType=0 controllerNumber=1 scan=3309,1,Unknown,ms1,1068.35,11746.5469,1009.4637,11746.5469
3324,controllerType=0 controllerNumber=1 scan=3388,1,Unknown,ms1,1093.25,26034.2676,1009.4638,26034.2676
3348,controllerType=0 controllerNumber=1 scan=3413,1,Unknown,ms1,1100.98,20386.1152,1009.4635,20386.1152
3448,controllerType=0 controllerNumber=1 scan=3518,1,Unknown,ms1,1134.21,39369.7383,1009.4631,39369.7383
3491,controllerType=0 controllerNumber=1 scan=3561,1,Unknown,ms1,1148.28,27499.7402,1009.4633,27499.7402
3526,controllerType=0 controllerNumber=1 scan=3598,1,Unknown,ms1,1160.33,30827.3789,1009.4631,30827.3789
3577,controllerType=0 controllerNumber=1 scan=3653,1,Unknown,ms1,1177.89,27395.0410,1009.4631,27395.0410
3603,controllerType=0 controllerNumber=1 scan=3679,1,Unknown,ms1,1186.25,21506.9609,1009.4632,21506.9609
3730,controllerType=0 controllerNumber=1 scan=3814,1,Unknown,ms1,1228.34,33827.7969,1009.4631,33827.7969
3732,controllerType=0 controllerNumber=1 scan=3816,1,Unknown,ms1,1228.97,35687.4297,1009.4632,35687.4297
