# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,sumIntensity,peakMZ,peakIntensity
2170,controllerType=0 controllerNumber=1 scan=2197,1,Unknown,ms1,709.36,11620.3730,733.9973,11620.3730
4359,controllerType=0 controllerNumber=1 scan=4497,1,Unknown,ms1,1440.10,12608.9043,733.9973,12608.9043
4370,controllerType=0 controllerNumber=1 scan=4508,1,Unknown,ms1,1444.13,16660.3926,733.9973,16660.3926
4448,controllerType=0 controllerNumber=1 scan=4594,1,Unknown,ms1,1470.35,10528.8828,733.9975,10528.8828
4971,controllerType=0 controllerNumber=1 scan=5371,1,Unknown,ms1,1678.56,65895.9746,734.0013,40523.1836
4973,controllerType=0 controllerNumber=1 scan=5379,1,Unknown,ms1,1680.09,25264.6191,734.0014,25264.6191
4976,controllerType=0 controllerNumber=1 scan=5389,1,Unknown,ms1,1682.15,147030.0586,734.0016,99422.1328
4982,controllerType=0 controllerNumber=1 scan=5410,1,Unknown,ms1,1686.37,375035.9688,734.0020,218410.5156
4983,controllerType=0 controllerNumber=1 scan=5418,1,Unknown,ms1,1687.70,114554.3086,734.0011,66936.7969
4984,controllerType=0 controllerNumber=1 scan=5423,1,Unknown,ms1,1688.63,313584.5938,734.0010,183584.5938
4985,controllerType=0 controllerNumber=1 scan=5424,1,Unknown,ms1,1688.99,311958.8984,734.0006,192148.7031
4986,controllerType=0 controllerNumber=1 scan=5427,1,Unknown,ms1,1689.54,304096.4063,733.9987,304096.4063
4987,controllerType=0 controllerNumber=1 scan=5433,1,Unknown,ms1,1690.55,665759.9844,734.0000,404823.4375
4988,controllerType=0 controllerNumber=1 scan=5440,1,Unknown,ms1,1691.72,802583.5000,733.9999,481249.4375
4989,controllerType=0 controllerNumber=1 scan=5441,1,Unknown,ms1,1692.09,1751626.0625,734.0014,1040034.8125
4990,controllerType=0 controllerNumber=1 scan=5450,1,Unknown,ms1,1693.56,5580197.0000,733.9998,3301799.7500
