# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,m/z,intensity
100,controllerType=0 controllerNumber=1 scan=103,1,Unknown,ms1,33.06,1050.9163,0.0000
134,controllerType=0 controllerNumber=1 scan=137,1,Unknown,ms1,44.05,1050.9162,10694.1621
396,controllerType=0 controllerNumber=1 scan=399,1,Unknown,ms1,128.44,1050.9164,0.0000
416,controllerType=0 controllerNumber=1 scan=419,1,Unknown,ms1,134.86,1050.9164,0.0000
502,controllerType=0 controllerNumber=1 scan=505,1,Unknown,ms1,163.11,1050.9164,0.0000
1238,controllerType=0 controllerNumber=1 scan=1241,1,Unknown,ms1,401.94,1050.9165,0.0000
1409,controllerType=0 controllerNumber=1 scan=1413,1,Unknown,ms1,458.37,1050.9164,0.0000
2101,controllerType=0 controllerNumber=1 scan=2123,1,Unknown,ms1,685.76,1050.9161,27513.5840
2105,controllerType=0 controllerNumber=1 scan=2127,1,Unknown,ms1,687.07,1050.9161,26599.7363
2115,controllerType=0 controllerNumber=1 scan=2138,1,Unknown,ms1,690.43,1050.9161,22152.2441
2137,controllerType=0 controllerNumber=1 scan=2160,1,Unknown,ms1,697.73,1050.9161,16451.8398
2370,controllerType=0 controllerNumber=1 scan=2417,1,Unknown,ms1,778.22,1050.9161,21889.3730
2444,controllerType=0 controllerNumber=1 scan=2493,1,Unknown,ms1,802.84,1050.9164,32790.0625
2467,controllerType=0 controllerNumber=1 scan=2517,1,Unknown,ms1,810.40,1050.9163,31138.2715
2510,controllerType=0 controllerNumber=1 scan=2562,1,Unknown,ms1,825.24,1050.9161,30480.3398
2728,controllerType=0 controllerNumber=1 scan=2782,1,Unknown,ms1,896.59,1050.9165,0.0000
2763,controllerType=0 controllerNumber=1 scan=2819,1,Unknown,ms1,908.81,1050.9162,23633.2676
2804,controllerType=0 controllerNumber=1 scan=2860,1,Unknown,ms1,922.67,1050.9161,0.0000
2864,controllerType=0 controllerNumber=1 scan=2921,1,Unknown,ms1,942.51,1050.9161,0.0000
2904,controllerType=0 controllerNumber=1 scan=2961,1,Unknown,ms1,955.85,1050.9157,0.0000
3000,controllerType=0 controllerNumber=1 scan=3057,1,Unknown,ms1,987.41,1050.9163,24969.7383
3010,controllerType=0 controllerNumber=1 scan=3067,1,Unknown,ms1,990.57,1050.9163,0.0000
3037,controllerType=0 controllerNumber=1 scan=3094,1,Unknown,ms1,999.49,1050.9162,0.0000
3054,controllerType=0 controllerNumber=1 scan=3111,1,Unknown,ms1,1004.96,1050.9162,0.0000
3065,controllerType=0 controllerNumber=1 scan=3122,1,Unknown,ms1,1008.79,1050.9162,36079.4492
3085,controllerType=0 controllerNumber=1 scan=3142,1,Unknown,ms1,1015.15,1050.9161,0.0000
3293,controllerType=0 controllerNumber=1 scan=3355,1,Unknown,ms1,1082.99,1050.9162,12301.2256
3543,controllerType=0 controllerNumber=1 scan=3615,1,Unknown,ms1,1165.90,1050.9159,26515.5957
3572,controllerType=0 controllerNumber=1 scan=3648,1,Unknown,ms1,1176.31,1050.9158,0.0000
3576,controllerType=0 controllerNumber=1 scan=3652,1,Unknown,ms1,1177.58,1050.9156,20689.3340
3619,controllerType=0 controllerNumber=1 scan=3696,1,Unknown,ms1,1191.55,1050.9159,0.0000
3629,controllerType=0 controllerNumber=1 scan=3707,1,Unknown,ms1,1194.79,1050.9158,0.0000
3714,controllerType=0 controllerNumber=1 scan=3798,1,Unknown,ms1,1223.19,1050.9158,0.0000
3779,controllerType=0 controllerNumber=1 scan=3868,1,Unknown,ms1,1245.01,1050.9159,0.0000
3829,controllerType=0 controllerNumber=1 scan=3923,1,Unknown,ms1,1261.82,1050.9159,0.0000
3908,controllerType=0 controllerNumber=1 scan=4011,1,Unknown,ms1,1288.98,1050.9158,16841.8008
3931,controllerType=0 controllerNumber=1 scan=4037,1,Unknown,ms1,1296.91,1050.9160,33756.8398
3954,controllerType=0 controllerNumber=1 scan=4062,1,Unknown,ms1,1304.69,1050.9160,0.0000
4041,controllerType=0 controllerNumber=1 scan=4158,1,Unknown,ms1,1334.02,1050.9162,10455.5889
4066,controllerType=0 controllerNumber=1 scan=4186,1,Unknown,ms1,1342.60,1050.9163,29582.2012
4083,controllerType=0 controllerNumber=1 scan=4203,1,Unknown,ms1,1347.96,1050.9163,13569.6553
4116,controllerType=0 controllerNumber=1 scan=4238,1,Unknown,ms1,1358.92,1050.9163,0.0000
4181,controllerType=0 controllerNumber=1 scan=4308,1,Unknown,ms1,1380.48,1050.9163,0.0000
4194,controllerType=0 controllerNumber=1 scan=4322,1,Unknown,ms1,1384.79,1050.9162,0.0000
4202,controllerType=0 controllerNumber=1 scan=4330,1,Unknown,ms1,1387.31,1050.9164,0.0000
4230,controllerType=0 controllerNumber=1 scan=4360,1,Unknown,ms1,1396.73,1050.9164,0.0000
4240,controllerType=0 controllerNumber=1 scan=4370,1,Unknown,ms1,1399.88,1050.9164,0.0000
4251,controllerType=0 controllerNumber=1 scan=4382,1,Unknown,ms1,1403.60,1050.9163,0.0000
4290,controllerType=0 controllerNumber=1 scan=4423,1,Unknown,ms1,1416.92,1050.9159,0.0000
4328,controllerType=0 controllerNumber=1 scan=4465,1,Unknown,ms1,1429.87,1050.9162,0.0000
4336,controllerType=0 controllerNumber=1 scan=4473,1,Unknown,ms1,1432.55,1050.9158,28751.1895
4413,controllerType=0 controllerNumber=1 scan=4557,1,Unknown,ms1,1458.87,1050.9162,18246.8770
4455,controllerType=0 controllerNumber=1 scan=4601,1,Unknown,ms1,1472.56,1050.9162,0.0000
4522,controllerType=0 controllerNumber=1 scan=4678,1,Unknown,ms1,1495.65,1050.9163,0.0000
4547,controllerType=0 controllerNumber=1 scan=4705,1,Unknown,ms1,1504.18,1050.9162,0.0000
4556,controllerType=0 controllerNumber=1 scan=4715,1,Unknown,ms1,1507.40,1050.9160,26559.3203
4566,controllerType=0 controllerNumber=1 scan=4727,1,Unknown,ms1,1511.01,1050.9161,0.0000
4585,controllerType=0 controllerNumber=1 scan=4752,1,Unknown,ms1,1518.10,1050.9155,0.0000
4991,controllerType=0 controllerNumber=1 scan=5456,1,Unknown,ms1,1694.50,1050.9132,0.0000
5000,controllerType=0 controllerNumber=1 scan=5489,1,Unknown,ms1,1700.32,1050.9146,0.0000
5034,controllerType=0 controllerNumber=1 scan=5593,1,Unknown,ms1,1720.82,1050.9147,0.0000
5038,controllerType=0 controllerNumber=1 scan=5619,1,Unknown,ms1,1725.09,1050.9146,0.0000
5039,controllerType=0 controllerNumber=1 scan=5624,1,Unknown,ms1,1725.93,1050.9147,0.0000
5040,controllerType=0 controllerNumber=1 scan=5625,1,Unknown,ms1,1726.30,1050.9146,0.0000
5041,controllerType=0 controllerNumber=1 scan=5634,1,Unknown,ms1,1727.76,1050.9148,0.0000
5044,controllerType=0 controllerNumber=1 scan=5646,1,Unknown,ms1,1729.86,1050.9150,0.0000
5045,controllerType=0 controllerNumber=1 scan=5652,1,Unknown,ms1,1731.00,1050.9151,0.0000
5046,controllerType=0 controllerNumber=1 scan=5653,1,Unknown,ms1,1731.37,1050.9152,0.0000
5047,controllerType=0 controllerNumber=1 scan=5658,1,Unknown,ms1,1732.22,1050.9152,0.0000
5048,controllerType=0 controllerNumber=1 scan=5659,1,Unknown,ms1,1732.59,1050.9151,0.0000
5049,controllerType=0 controllerNumber=1 scan=5666,1,Unknown,ms1,1733.75,1050.9155,0.0000
5051,controllerType=0 controllerNumber=1 scan=5671,1,Unknown,ms1,1734.81,1050.9153,0.0000
5052,controllerType=0 controllerNumber=1 scan=5675,1,Unknown,ms1,1735.59,1050.9154,0.0000
5053,controllerType=0 controllerNumber=1 scan=5676,1,Unknown,ms1,1735.96,1050.9153,0.0000
5054,controllerType=0 controllerNumber=1 scan=5681,1,Unknown,ms1,1736.81,1050.9153,0.0000
5055,controllerType=0 controllerNumber=1 scan=5682,1,Unknown,ms1,1737.18,1050.9154,0.0000
5056,controllerType=0 controllerNumber=1 scan=5689,1,Unknown,ms1,1738.34,1050.9154,0.0000
5057,controllerType=0 controllerNumber=1 scan=5695,1,Unknown,ms1,1739.36,1050.9156,0.0000
