# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,sumIntensity,peakMZ,peakIntensity
141,controllerType=0 controllerNumber=1 scan=144,1,Unknown,ms1,46.26,35254.6426,1112.9892,23600.8477
175,controllerType=0 controllerNumber=1 scan=178,1,Unknown,ms1,57.23,30410.3398,1112.9980,20849.9590
182,controllerType=0 controllerNumber=1 scan=185,1,Unknown,ms1,59.44,70517.8984,1112.9980,36815.2617
197,controllerType=0 controllerNumber=1 scan=200,1,Unknown,ms1,64.33,28661.0508,1112.9892,20425.1172
283,controllerType=0 controllerNumber=1 scan=286,1,Unknown,ms1,92.18,13295.7871,1112.9981,13295.7871
494,controllerType=0 controllerNumber=1 scan=497,1,Unknown,ms1,160.38,53114.9727,1112.9978,30117.2871
541,controllerType=0 controllerNumber=1 scan=544,1,Unknown,ms1,175.72,50851.3027,1112.9893,26353.3809
578,controllerType=0 controllerNumber=1 scan=581,1,Unknown,ms1,188.15,54545.5938,1112.9980,30351.1797
709,controllerType=0 controllerNumber=1 scan=712,1,Unknown,ms1,230.96,13962.4180,1112.9889,13962.4180
735,controllerType=0 controllerNumber=1 scan=738,1,Unknown,ms1,239.47,50450.1855,1112.9981,25808.6914
964,controllerType=0 controllerNumber=1 scan=967,1,Unknown,ms1,313.46,57164.3770,1112.9980,29374.2383
1399,controllerType=0 controllerNumber=1 scan=1403,1,Unknown,ms1,455.22,32325.9570,1112.9892,20626.6680
1530,controllerType=0 controllerNumber=1 scan=1536,1,Unknown,ms1,498.05,55971.3926,1112.9893,30544.1934
1570,controllerType=0 controllerNumber=1 scan=1577,1,Unknown,ms1,511.37,15123.6592,1112.9981,15123.6592
1573,controllerType=0 controllerNumber=1 scan=1580,1,Unknown,ms1,512.32,17404.1406,1112.9982,17404.1406
1584,controllerType=0 controllerNumber=1 scan=1591,1,Unknown,ms1,515.79,53889.9082,1112.9980,29307.1738
1699,controllerType=0 controllerNumber=1 scan=1709,1,Unknown,ms1,553.52,52907.9980,1112.9980,29237.8672
1716,controllerType=0 controllerNumber=1 scan=1726,1,Unknown,ms1,558.88,32080.5723,1112.9892,20862.6406
1738,controllerType=0 controllerNumber=1 scan=1748,1,Unknown,ms1,565.93,12230.5488,1112.9981,12230.5488
1882,controllerType=0 controllerNumber=1 scan=1898,1,Unknown,ms1,613.84,56591.8613,1112.9890,29490.1367
2073,controllerType=0 controllerNumber=1 scan=2095,1,Unknown,ms1,676.87,21122.6602,1112.9979,21122.6602
2217,controllerType=0 controllerNumber=1 scan=2245,1,Unknown,ms1,724.64,11510.1270,1112.9976,11510.1270
2385,controllerType=0 controllerNumber=1 scan=2432,1,Unknown,ms1,783.25,19289.5449,1112.9979,19289.5449
2524,controllerType=0 controllerNumber=1 scan=2576,1,Unknown,ms1,829.66,38654.5293,1112.9890,22673.1660
2670,controllerType=0 controllerNumber=1 scan=2723,1,Unknown,ms1,877.69,18989.1191,1112.9893,18989.1191
2774,controllerType=0 controllerNumber=1 scan=2830,1,Unknown,ms1,912.59,62417.0586,1112.9978,32491.9160
