# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,sumIntensity,peakMZ,peakIntensity
1072,controllerType=0 controllerNumber=1 scan=1075,1,Unknown,ms1,348.55,29418.7168,804.0866,29418.7168
1773,controllerType=0 controllerNumber=1 scan=1785,1,Unknown,ms1,577.43,18439.5254,804.0866,18439.5254
2453,controllerType=0 controllerNumber=1 scan=2503,1,Unknown,ms1,805.93,18819.4746,804.0867,18819.4746
3325,controllerType=0 controllerNumber=1 scan=3389,1,Unknown,ms1,1093.57,23293.0371,804.0868,23293.0371
3512,controllerType=0 controllerNumber=1 scan=3584,1,Unknown,ms1,1155.21,23967.5410,804.0866,23967.5410
4215,controllerType=0 controllerNumber=1 scan=4344,1,Unknown,ms1,1391.71,27617.0234,804.0867,27617.0234
4321,controllerType=0 controllerNumber=1 scan=4457,1,Unknown,ms1,1427.56,31763.3477,804.0865,31763.3477
4529,controllerType=0 controllerNumber=1 scan=4685,1,Unknown,ms1,1498.01,10856.1484,804.0867,10856.1484
4782,controllerType=0 controllerNumber=1 scan=5029,1,Unknown,ms1,1593.66,24185.7109,804.0862,24185.7109
4978,controllerType=0 controllerNumber=1 scan=5394,1,Unknown,ms1,1683.29,32290.1816,804.0859,32290.1816
4979,controllerType=0 controllerNumber=1 scan=5398,1,Unknown,ms1,1683.91,145999.2656,804.0860,145999.2656
4980,controllerType=0 controllerNumber=1 scan=5403,1,Unknown,ms1,1684.90,130720.4531,804.0859,130720.4531
4981,controllerType=0 controllerNumber=1 scan=5409,1,Unknown,ms1,1685.99,135399.3594,804.0857,135399.3594
4982,controllerType=0 controllerNumber=1 scan=5410,1,Unknown,ms1,1686.37,100526.3516,804.0857,100526.3516
4983,controllerType=0 controllerNumber=1 scan=5418,1,Unknown,ms1,1687.70,1509089.8750,804.0900,827608.4375
4984,controllerType=0 controllerNumber=1 scan=5423,1,Unknown,ms1,1688.63,343089.8125,804.0854,343089.8125
4985,controllerType=0 controllerNumber=1 scan=5424,1,Unknown,ms1,1688.99,341839.6563,804.0852,341839.6563
4986,controllerType=0 controllerNumber=1 scan=5427,1,Unknown,ms1,1689.54,1108750.0000,804.0895,619586.7500
4987,controllerType=0 controllerNumber=1 scan=5433,1,Unknown,ms1,1690.55,923952.5000,804.0899,533822.3750
4988,controllerType=0 controllerNumber=1 scan=5440,1,Unknown,ms1,1691.72,1033274.8750,804.0897,605274.6250
4989,controllerType=0 controllerNumber=1 scan=5441,1,Unknown,ms1,1692.09,1286531.8125,804.0894,742743.5000
4990,controllerType=0 controllerNumber=1 scan=5450,1,Unknown,ms1,1693.56,207011.7188,804.0892,114647.3984
4996,controllerType=0 controllerNumber=1 scan=5479,1,Unknown,ms1,1698.32,386581.9063,804.0852,386581.9063
5143,controllerType=0 controllerNumber=1 scan=6057,1,Unknown,ms1,1806.86,31892.7031,804.0854,31892.7031
5224,controllerType=0 controllerNumber=1 scan=6339,1,Unknown,ms1,1861.72,20680.8184,804.0854,20680.8184
5225,controllerType=0 controllerNumber=1 scan=6347,1,Unknown,ms1,1863.04,32557.7383,804.0854,32557.7383
5226,controllerType=0 controllerNumber=1 scan=6353,1,Unknown,ms1,1864.13,32573.1113,804.0852,32573.1113
5227,controllerType=0 controllerNumber=1 scan=6361,1,Unknown,ms1,1865.45,68542.0117,804.0904,47969.7227
5228,controllerType=0 controllerNumber=1 scan=6368,1,Unknown,ms1,1866.80,71411.9453,804.0864,71411.9453
5229,controllerType=0 controllerNumber=1 scan=6381,1,Unknown,ms1,1868.74,169851.7344,804.0886,132682.2344
5230,controllerType=0 controllerNumber=1 scan=6384,1,Unknown,ms1,1869.28,131897.8906,804.0872,131897.8906
5231,controllerType=0 controllerNumber=1 scan=6397,1,Unknown,ms1,1871.33,53071.6055,804.0896,53071.6055
5233,controllerType=0 controllerNumber=1 scan=6414,1,Unknown,ms1,1874.21,238279.4375,804.0902,158115.0469
5234,controllerType=0 controllerNumber=1 scan=6421,1,Unknown,ms1,1875.37,57929.4287,804.0904,44206.6289
5245,controllerType=0 controllerNumber=1 scan=6475,1,Unknown,ms1,1884.94,51141.8320,804.0858,51141.8320
5251,controllerType=0 controllerNumber=1 scan=6513,1,Unknown,ms1,1891.76,43861.7813,804.0856,43861.7813
5255,controllerType=0 controllerNumber=1 scan=6545,1,Unknown,ms1,1897.23,147965.5938,804.0852,147965.5938
5256,controllerType=0 controllerNumber=1 scan=6551,1,Unknown,ms1,1898.24,368742.6563,804.0850,186195.4219
5263,controllerType=0 controllerNumber=1 scan=6582,1,Unknown,ms1,1903.86,80276.0469,804.0852,80276.0469
5265,controllerType=0 controllerNumber=1 scan=6593,1,Unknown,ms1,1905.72,70326.5938,804.0853,70326.5938
5268,controllerType=0 controllerNumber=1 scan=6607,1,Unknown,ms1,1908.32,70463.3438,804.0853,70463.3438
5319,controllerType=0 controllerNumber=1 scan=6884,1,Unknown,ms1,1957.11,53514.6758,804.0858,53514.6758
5320,controllerType=0 controllerNumber=1 scan=6887,1,Unknown,ms1,1957.66,38567.9375,804.0858,38567.9375
5322,controllerType=0 controllerNumber=1 scan=6900,1,Unknown,ms1,1959.83,26054.0039,804.0859,26054.0039
5326,controllerType=0 controllerNumber=1 scan=6915,1,Unknown,ms1,1962.88,42426.4219,804.0860,42426.4219
5329,controllerType=0 controllerNumber=1 scan=6925,1,Unknown,ms1,1964.80,22428.6152,804.0861,22428.6152
5331,controllerType=0 controllerNumber=1 scan=6936,1,Unknown,ms1,1966.77,54464.2070,804.0861,54464.2070
5355,controllerType=0 controllerNumber=1 scan=7045,1,Unknown,ms1,1987.05,26217.6328,804.0855,26217.6328
5398,controllerType=0 controllerNumber=1 scan=7217,1,Unknown,ms1,2019.45,64866.7461,804.0856,64866.7461
5426,controllerType=0 controllerNumber=1 scan=7333,1,Unknown,ms1,2041.23,64127.3789,804.0867,64127.3789
5486,controllerType=0 controllerNumber=1 scan=7602,1,Unknown,ms1,2090.52,57678.1289,804.0889,57678.1289
5518,controllerType=0 controllerNumber=1 scan=7754,1,Unknown,ms1,2117.70,125883.4297,804.0861,125883.4297
5550,controllerType=0 controllerNumber=1 scan=7875,1,Unknown,ms1,2140.02,222504.5781,804.0859,222504.5781
5560,controllerType=0 controllerNumber=1 scan=7947,1,Unknown,ms1,2151.28,87468.6250,804.0852,87468.6250
5575,controllerType=0 controllerNumber=1 scan=8030,1,Unknown,ms1,2165.36,228953.0781,804.0895,144111.0313
5576,controllerType=0 controllerNumber=1 scan=8037,1,Unknown,ms1,2166.69,302123.1953,804.0894,172001.0781
5681,controllerType=0 controllerNumber=1 scan=8535,1,Unknown,ms1,2255.30,213222.1563,804.0868,213222.1563
5922,controllerType=0 controllerNumber=1 scan=9534,1,Unknown,ms1,2436.61,55773.8789,804.0901,55773.8789
5973,controllerType=0 controllerNumber=1 scan=9646,1,Unknown,ms1,2460.96,414571.6719,804.0901,322649.7813
5981,controllerType=0 controllerNumber=1 scan=9666,1,Unknown,ms1,2465.29,52783.1016,804.0854,52783.1016
5995,controllerType=0 controllerNumber=1 scan=9719,1,Unknown,ms1,2474.89,336605.0391,804.0904,238769.1563
6024,controllerType=0 controllerNumber=1 scan=9819,1,Unknown,ms1,2493.79,119071.6953,804.0859,119071.6953
6025,controllerType=0 controllerNumber=1 scan=9828,1,Unknown,ms1,2495.24,282530.5625,804.0861,282530.5625
