# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,sumIntensity,peakMZ,peakIntensity
1235,controllerType=0 controllerNumber=1 scan=1238,1,Unknown,ms1,400.84,26661.3887,793.3492,26661.3887
1406,controllerType=0 controllerNumber=1 scan=1410,1,Unknown,ms1,457.43,34042.7734,793.3491,34042.7734
1408,controllerType=0 controllerNumber=1 scan=1412,1,Unknown,ms1,458.06,41876.6445,793.3492,41876.6445
2448,controllerType=0 controllerNumber=1 scan=2498,1,Unknown,ms1,804.25,18391.0117,793.3492,18391.0117
3335,controllerType=0 controllerNumber=1 scan=3399,1,Unknown,ms1,1096.72,9225.0137,793.3492,9225.0137
4116,controllerType=0 controllerNumber=1 scan=4238,1,Unknown,ms1,1358.92,27014.0430,793.3492,27014.0430
4321,controllerType=0 controllerNumber=1 scan=4457,1,Unknown,ms1,1427.56,29341.0938,793.3490,29341.0938
4436,controllerType=0 controllerNumber=1 scan=4580,1,Unknown,ms1,1466.28,24672.9043,793.3492,24672.9043
4444,controllerType=0 controllerNumber=1 scan=4590,1,Unknown,ms1,1469.09,28466.3672,793.3492,28466.3672
4495,controllerType=0 controllerNumber=1 scan=4647,1,Unknown,ms1,1486.51,28272.8809,793.3492,28272.8809
4503,controllerType=0 controllerNumber=1 scan=4655,1,Unknown,ms1,1489.04,45473.8047,793.3490,45473.8047
4513,controllerType=0 controllerNumber=1 scan=4666,1,Unknown,ms1,1492.35,30560.6992,793.3490,30560.6992
4556,controllerType=0 controllerNumber=1 scan=4715,1,Unknown,ms1,1507.40,37218.4258,793.3490,37218.4258
4565,controllerType=0 controllerNumber=1 scan=4725,1,Unknown,ms1,1510.44,23093.8711,793.3490,23093.8711
4582,controllerType=0 controllerNumber=1 scan=4748,1,Unknown,ms1,1517.02,23947.3945,793.3486,23947.3945
4584,controllerType=0 controllerNumber=1 scan=4751,1,Unknown,ms1,1517.79,75899.5156,793.3486,75899.5156
4588,controllerType=0 controllerNumber=1 scan=4758,1,Unknown,ms1,1519.52,40113.5039,793.3487,40113.5039
4591,controllerType=0 controllerNumber=1 scan=4762,1,Unknown,ms1,1520.68,25432.2617,793.3487,25432.2617
4594,controllerType=0 controllerNumber=1 scan=4765,1,Unknown,ms1,1521.72,25898.6992,793.3488,25898.6992
4595,controllerType=0 controllerNumber=1 scan=4766,1,Unknown,ms1,1522.04,39145.1133,793.3488,39145.1133
4601,controllerType=0 controllerNumber=1 scan=4774,1,Unknown,ms1,1524.16,33255.0313,793.3487,33255.0313
4602,controllerType=0 controllerNumber=1 scan=4775,1,Unknown,ms1,1524.53,22634.7910,793.3487,22634.7910
4603,controllerType=0 controllerNumber=1 scan=4776,1,Unknown,ms1,1524.84,83129.7422,793.3487,83129.7422
4606,controllerType=0 controllerNumber=1 scan=4780,1,Unknown,ms1,1526.00,101729.0234,793.3487,101729.0234
4608,controllerType=0 controllerNumber=1 scan=4784,1,Unknown,ms1,1526.91,31238.1816,793.3487,31238.1816
4613,controllerType=0 controllerNumber=1 scan=4793,1,Unknown,ms1,1529.02,84926.8828,793.3487,84926.8828
4614,controllerType=0 controllerNumber=1 scan=4794,1,Unknown,ms1,1529.39,83973.2109,793.3488,83973.2109
4615,controllerType=0 controllerNumber=1 scan=4795,1,Unknown,ms1,1529.71,168960.5000,793.3475,168960.5000
4616,controllerType=0 controllerNumber=1 scan=4796,1,Unknown,ms1,1530.02,114863.7578,793.3487,114863.7578
4617,controllerType=0 controllerNumber=1 scan=4799,1,Unknown,ms1,1530.65,116584.0000,793.3487,116584.0000
4618,controllerType=0 controllerNumber=1 scan=4800,1,Unknown,ms1,1531.02,191830.0781,793.3468,191830.0781
4619,controllerType=0 controllerNumber=1 scan=4802,1,Unknown,ms1,1531.43,153245.5938,793.3490,153245.5938
4620,controllerType=0 controllerNumber=1 scan=4803,1,Unknown,ms1,1531.80,39651.8633,793.3487,39651.8633
4621,controllerType=0 controllerNumber=1 scan=4804,1,Unknown,ms1,1532.11,353663.5781,793.3498,210477.9688
4622,controllerType=0 controllerNumber=1 scan=4807,1,Unknown,ms1,1532.73,52367.6055,793.3488,52367.6055
4623,controllerType=0 controllerNumber=1 scan=4808,1,Unknown,ms1,1533.10,134125.7656,793.3489,134125.7656
4624,controllerType=0 controllerNumber=1 scan=4809,1,Unknown,ms1,1533.46,404284.0781,793.3511,237855.1094
4625,controllerType=0 controllerNumber=1 scan=4811,1,Unknown,ms1,1533.88,83928.6719,793.3487,83928.6719
4626,controllerType=0 controllerNumber=1 scan=4814,1,Unknown,ms1,1534.50,325660.1563,793.3485,325660.1563
4627,controllerType=0 controllerNumber=1 scan=4815,1,Unknown,ms1,1534.87,85881.0938,793.3487,85881.0938
4628,controllerType=0 controllerNumber=1 scan=4816,1,Unknown,ms1,1535.18,138753.9531,793.3488,138753.9531
4629,controllerType=0 controllerNumber=1 scan=4819,1,Unknown,ms1,1535.91,384695.3438,793.3500,226620.7344
4630,controllerType=0 controllerNumber=1 scan=4820,1,Unknown,ms1,1536.28,398269.0000,793.3516,204926.0781
