# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,m/z,intensity
43,controllerType=0 controllerNumber=1 scan=44,1,Unknown,ms1,14.11,796.3512,0.0000
3149,controllerType=0 controllerNumber=1 scan=3208,1,Unknown,ms1,1036.30,796.3462,0.0000
3149,controllerType=0 controllerNumber=1 scan=3208,1,Unknown,ms1,1036.30,796.3516,0.0000
3150,controllerType=0 controllerNumber=1 scan=3209,1,Unknown,ms1,1036.61,796.3463,0.0000
3150,controllerType=0 controllerNumber=1 scan=3209,1,Unknown,ms1,1036.61,796.3516,8485.0254
3255,controllerType=0 controllerNumber=1 scan=3315,1,Unknown,ms1,1070.24,796.3462,0.0000
3255,controllerType=0 controllerNumber=1 scan=3315,1,Unknown,ms1,1070.24,796.3516,0.0000
4169,controllerType=0 controllerNumber=1 scan=4295,1,Unknown,ms1,1376.50,796.3462,0.0000
4169,controllerType=0 controllerNumber=1 scan=4295,1,Unknown,ms1,1376.50,796.3516,0.0000
4676,controllerType=0 controllerNumber=1 scan=4885,1,Unknown,ms1,1553.96,796.3459,0.0000
4676,controllerType=0 controllerNumber=1 scan=4885,1,Unknown,ms1,1553.96,796.3512,0.0000
4866,controllerType=0 controllerNumber=1 scan=5166,1,Unknown,ms1,1629.05,796.3507,15541.3594
4964,controllerType=0 controllerNumber=1 scan=5350,1,Unknown,ms1,1674.20,796.3508,45424.0234
4982,controllerType=0 controllerNumber=1 scan=5410,1,Unknown,ms1,1686.37,796.3507,26537.8418
4984,controllerType=0 controllerNumber=1 scan=5423,1,Unknown,ms1,1688.63,796.3502,52946.0195
4985,controllerType=0 controllerNumber=1 scan=5424,1,Unknown,ms1,1688.99,796.3502,28984.7168
4987,controllerType=0 controllerNumber=1 scan=5433,1,Unknown,ms1,1690.55,796.3498,52839.9023
5019,controllerType=0 controllerNumber=1 scan=5530,1,Unknown,ms1,1709.51,796.3457,106237.4453
5019,controllerType=0 controllerNumber=1 scan=5530,1,Unknown,ms1,1709.51,796.3511,0.0000
5021,controllerType=0 controllerNumber=1 scan=5534,1,Unknown,ms1,1710.40,796.3509,0.0000
5024,controllerType=0 controllerNumber=1 scan=5545,1,Unknown,ms1,1712.42,796.3508,188019.2031
5025,controllerType=0 controllerNumber=1 scan=5546,1,Unknown,ms1,1712.79,796.3508,0.0000
5026,controllerType=0 controllerNumber=1 scan=5551,1,Unknown,ms1,1713.64,796.3507,261495.6250
5027,controllerType=0 controllerNumber=1 scan=5552,1,Unknown,ms1,1714.01,796.3507,367118.0938
5028,controllerType=0 controllerNumber=1 scan=5559,1,Unknown,ms1,1715.17,796.3473,505180.9688
5028,controllerType=0 controllerNumber=1 scan=5559,1,Unknown,ms1,1715.17,796.3526,319283.6875
5029,controllerType=0 controllerNumber=1 scan=5564,1,Unknown,ms1,1716.20,796.3487,502104.5313
5030,controllerType=0 controllerNumber=1 scan=5573,1,Unknown,ms1,1717.48,796.3495,704301.7500
5031,controllerType=0 controllerNumber=1 scan=5577,1,Unknown,ms1,1718.10,796.3462,424032.3750
5031,controllerType=0 controllerNumber=1 scan=5577,1,Unknown,ms1,1718.10,796.3515,300993.5625
5032,controllerType=0 controllerNumber=1 scan=5580,1,Unknown,ms1,1718.65,796.3503,222214.1563
5033,controllerType=0 controllerNumber=1 scan=5584,1,Unknown,ms1,1719.34,796.3477,270219.1875
5033,controllerType=0 controllerNumber=1 scan=5584,1,Unknown,ms1,1719.34,796.3530,164586.5469
5034,controllerType=0 controllerNumber=1 scan=5593,1,Unknown,ms1,1720.82,796.3464,366979.4375
5034,controllerType=0 controllerNumber=1 scan=5593,1,Unknown,ms1,1720.82,796.3518,236996.2031
5035,controllerType=0 controllerNumber=1 scan=5601,1,Unknown,ms1,1722.32,796.3503,90505.2813
5036,controllerType=0 controllerNumber=1 scan=5607,1,Unknown,ms1,1723.26,796.3501,66259.5547
5037,controllerType=0 controllerNumber=1 scan=5616,1,Unknown,ms1,1724.61,796.3501,100005.6484
5038,controllerType=0 controllerNumber=1 scan=5619,1,Unknown,ms1,1725.09,796.3503,0.0000
5039,controllerType=0 controllerNumber=1 scan=5624,1,Unknown,ms1,1725.93,796.3504,185421.1719
5043,controllerType=0 controllerNumber=1 scan=5641,1,Unknown,ms1,1729.00,796.3505,53529.3711
5044,controllerType=0 controllerNumber=1 scan=5646,1,Unknown,ms1,1729.86,796.3506,37188.4961
5045,controllerType=0 controllerNumber=1 scan=5652,1,Unknown,ms1,1731.00,796.3507,54292.0781
5046,controllerType=0 controllerNumber=1 scan=5653,1,Unknown,ms1,1731.37,796.3507,0.0000
5047,controllerType=0 controllerNumber=1 scan=5658,1,Unknown,ms1,1732.22,796.3507,90082.9844
5048,controllerType=0 controllerNumber=1 scan=5659,1,Unknown,ms1,1732.59,796.3507,36918.9766
5049,controllerType=0 controllerNumber=1 scan=5666,1,Unknown,ms1,1733.75,796.3509,23683.0410
5050,controllerType=0 controllerNumber=1 scan=5667,1,Unknown,ms1,1734.12,796.3509,0.0000
5051,controllerType=0 controllerNumber=1 scan=5671,1,Unknown,ms1,1734.81,796.3508,30005.0898
5052,controllerType=0 controllerNumber=1 scan=5675,1,Unknown,ms1,1735.59,796.3509,46625.1523
5053,controllerType=0 controllerNumber=1 scan=5676,1,Unknown,ms1,1735.96,796.3508,67134.3438
5056,controllerType=0 controllerNumber=1 scan=5689,1,Unknown,ms1,1738.34,796.3509,49555.2305
5057,controllerType=0 controllerNumber=1 scan=5695,1,Unknown,ms1,1739.36,796.3457,120062.5938
5057,controllerType=0 controllerNumber=1 scan=5695,1,Unknown,ms1,1739.36,796.3510,59315.5156
5058,controllerType=0 controllerNumber=1 scan=5700,1,Unknown,ms1,1740.29,796.3458,48489.2422
5058,controllerType=0 controllerNumber=1 scan=5700,1,Unknown,ms1,1740.29,796.3511,21644.6523
5059,controllerType=0 controllerNumber=1 scan=5701,1,Unknown,ms1,1740.66,796.3458,39536.5156
