# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,sumIntensity,peakMZ,peakIntensity
136,controllerType=0 controllerNumber=1 scan=139,1,Unknown,ms1,44.68,47721.3262,798.0221,28341.8750
1230,controllerType=0 controllerNumber=1 scan=1233,1,Unknown,ms1,399.16,29955.8643,798.0223,19353.2129
1239,controllerType=0 controllerNumber=1 scan=1242,1,Unknown,ms1,402.30,10130.5371,798.0170,10130.5371
1265,controllerType=0 controllerNumber=1 scan=1268,1,Unknown,ms1,410.56,10421.9072,798.0224,10421.9072
1293,controllerType=0 controllerNumber=1 scan=1296,1,Unknown,ms1,419.69,42338.8203,798.0171,23640.0645
1311,controllerType=0 controllerNumber=1 scan=1314,1,Unknown,ms1,425.58,51544.6328,798.0170,30548.1367
1360,controllerType=0 controllerNumber=1 scan=1364,1,Unknown,ms1,442.30,39135.7891,798.0223,24876.3359
1386,controllerType=0 controllerNumber=1 scan=1390,1,Unknown,ms1,450.67,40117.8320,798.0169,26746.1094
1493,controllerType=0 controllerNumber=1 scan=1499,1,Unknown,ms1,486.13,29567.3604,798.0168,19377.1641
1516,controllerType=0 controllerNumber=1 scan=1522,1,Unknown,ms1,493.64,46731.2246,798.0222,25293.3066
1519,controllerType=0 controllerNumber=1 scan=1525,1,Unknown,ms1,494.58,12912.3105,798.0222,12912.3105
1529,controllerType=0 controllerNumber=1 scan=1535,1,Unknown,ms1,497.74,36315.4121,798.0222,22958.3730
2710,controllerType=0 controllerNumber=1 scan=2764,1,Unknown,ms1,890.61,10905.5967,798.0224,10905.5967
3267,controllerType=0 controllerNumber=1 scan=3328,1,Unknown,ms1,1074.38,34370.7275,798.0221,22356.9141
3674,controllerType=0 controllerNumber=1 scan=3754,1,Unknown,ms1,1209.85,43019.8916,798.0219,27098.5918
4052,controllerType=0 controllerNumber=1 scan=4169,1,Unknown,ms1,1337.54,11855.6465,798.0168,11855.6465
4268,controllerType=0 controllerNumber=1 scan=4400,1,Unknown,ms1,1409.27,49603.6426,798.0222,29279.9023
4313,controllerType=0 controllerNumber=1 scan=4448,1,Unknown,ms1,1424.58,8765.0303,798.0167,8765.0303
4421,controllerType=0 controllerNumber=1 scan=4565,1,Unknown,ms1,1461.39,53204.4609,798.0168,30163.1348
4723,controllerType=0 controllerNumber=1 scan=4946,1,Unknown,ms1,1570.98,43227.0332,798.0167,25831.5566
4741,controllerType=0 controllerNumber=1 scan=4968,1,Unknown,ms1,1577.41,35838.6074,798.0167,23183.8809
4752,controllerType=0 controllerNumber=1 scan=4985,1,Unknown,ms1,1581.97,148607.2813,798.0167,79361.0703
4777,controllerType=0 controllerNumber=1 scan=5019,1,Unknown,ms1,1591.35,59011.9980,798.0165,32047.0898
4781,controllerType=0 controllerNumber=1 scan=5025,1,Unknown,ms1,1592.96,14973.3760,798.0166,14973.3760
4782,controllerType=0 controllerNumber=1 scan=5029,1,Unknown,ms1,1593.66,19755.5273,798.0164,19755.5273
4783,controllerType=0 controllerNumber=1 scan=5030,1,Unknown,ms1,1594.03,12510.1426,798.0166,12510.1426
4797,controllerType=0 controllerNumber=1 scan=5049,1,Unknown,ms1,1599.32,16389.9473,798.0165,16389.9473
4798,controllerType=0 controllerNumber=1 scan=5050,1,Unknown,ms1,1599.68,19726.8926,798.0163,19726.8926
4802,controllerType=0 controllerNumber=1 scan=5059,1,Unknown,ms1,1601.75,7848.9580,798.0164,7848.9580
4807,controllerType=0 controllerNumber=1 scan=5068,1,Unknown,ms1,1603.92,24099.1035,798.0164,24099.1035
4809,controllerType=0 controllerNumber=1 scan=5072,1,Unknown,ms1,1604.84,10929.2471,798.0163,10929.2471
4818,controllerType=0 controllerNumber=1 scan=5084,1,Unknown,ms1,1608.41,14171.9014,798.0165,14171.9014
4821,controllerType=0 controllerNumber=1 scan=5088,1,Unknown,ms1,1609.47,10915.3672,798.0164,10915.3672
4832,controllerType=0 controllerNumber=1 scan=5103,1,Unknown,ms1,1613.56,22213.9180,798.0165,22213.9180
4837,controllerType=0 controllerNumber=1 scan=5108,1,Unknown,ms1,1615.14,22575.1152,798.0166,22575.1152
4841,controllerType=0 controllerNumber=1 scan=5115,1,Unknown,ms1,1617.06,16040.8662,798.0165,16040.8662
4851,controllerType=0 controllerNumber=1 scan=5137,1,Unknown,ms1,1622.11,63006.7969,798.0219,34804.2891
4856,controllerType=0 controllerNumber=1 scan=5146,1,Unknown,ms1,1624.27,8964.7500,798.0162,8964.7500
4857,controllerType=0 controllerNumber=1 scan=5147,1,Unknown,ms1,1624.64,21212.8379,798.0161,21212.8379
4859,controllerType=0 controllerNumber=1 scan=5151,1,Unknown,ms1,1625.48,19090.1035,798.0162,19090.1035
4861,controllerType=0 controllerNumber=1 scan=5156,1,Unknown,ms1,1626.68,27587.9102,798.0160,27587.9102
4863,controllerType=0 controllerNumber=1 scan=5158,1,Unknown,ms1,1627.36,13983.5938,798.0159,13983.5938
4865,controllerType=0 controllerNumber=1 scan=5165,1,Unknown,ms1,1628.73,19572.7305,798.0159,19572.7305
4866,controllerType=0 controllerNumber=1 scan=5166,1,Unknown,ms1,1629.05,14712.8838,798.0160,14712.8838
4868,controllerType=0 controllerNumber=1 scan=5169,1,Unknown,ms1,1629.82,66661.4053,798.0159,52482.1523
4869,controllerType=0 controllerNumber=1 scan=5170,1,Unknown,ms1,1630.14,13038.7959,798.0159,13038.7959
4870,controllerType=0 controllerNumber=1 scan=5171,1,Unknown,ms1,1630.45,12577.4287,798.0157,12577.4287
4871,controllerType=0 controllerNumber=1 scan=5176,1,Unknown,ms1,1631.31,64791.4043,798.0157,39404.9336
4872,controllerType=0 controllerNumber=1 scan=5177,1,Unknown,ms1,1631.68,16238.2744,798.0206,16238.2744
4874,controllerType=0 controllerNumber=1 scan=5180,1,Unknown,ms1,1632.46,13527.6133,798.0157,13527.6133
4875,controllerType=0 controllerNumber=1 scan=5183,1,Unknown,ms1,1633.13,38131.0313,798.0185,38131.0313
4879,controllerType=0 controllerNumber=1 scan=5189,1,Unknown,ms1,1634.82,28512.8027,798.0156,28512.8027
4880,controllerType=0 controllerNumber=1 scan=5192,1,Unknown,ms1,1635.43,12493.7813,798.0210,12493.7813
4906,controllerType=0 controllerNumber=1 scan=5238,1,Unknown,ms1,1647.04,66034.8262,798.0211,41812.4063
4950,controllerType=0 controllerNumber=1 scan=5317,1,Unknown,ms1,1666.60,49866.1914,798.0162,33864.7031
4959,controllerType=0 controllerNumber=1 scan=5334,1,Unknown,ms1,1671.00,67953.2129,798.0214,43129.8359
