# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,sumIntensity,peakMZ,peakIntensity
1621,controllerType=0 controllerNumber=1 scan=1629,1,Unknown,ms1,527.71,22447.6875,744.0014,22447.6875
1945,controllerType=0 controllerNumber=1 scan=1963,1,Unknown,ms1,634.66,25133.3340,744.0012,25133.3340
1953,controllerType=0 controllerNumber=1 scan=1971,1,Unknown,ms1,637.49,17600.4043,744.0013,17600.4043
3713,controllerType=0 controllerNumber=1 scan=3797,1,Unknown,ms1,1222.87,27787.2988,744.0011,27787.2988
4002,controllerType=0 controllerNumber=1 scan=4116,1,Unknown,ms1,1321.20,10043.3213,744.0012,10043.3213
4411,controllerType=0 controllerNumber=1 scan=4555,1,Unknown,ms1,1458.24,24330.9277,744.0013,24330.9277
4608,controllerType=0 controllerNumber=1 scan=4784,1,Unknown,ms1,1526.91,30566.1895,744.0010,30566.1895
4621,controllerType=0 controllerNumber=1 scan=4804,1,Unknown,ms1,1532.11,30910.9277,744.0010,30910.9277
4706,controllerType=0 controllerNumber=1 scan=4925,1,Unknown,ms1,1564.97,31187.2813,744.0012,31187.2813
4723,controllerType=0 controllerNumber=1 scan=4946,1,Unknown,ms1,1570.98,9793.3789,744.0012,9793.3789
4805,controllerType=0 controllerNumber=1 scan=5066,1,Unknown,ms1,1603.29,39546.1172,744.0010,39546.1172
4865,controllerType=0 controllerNumber=1 scan=5165,1,Unknown,ms1,1628.73,76062.9551,744.0053,44437.1367
4970,controllerType=0 controllerNumber=1 scan=5370,1,Unknown,ms1,1678.19,69872.4688,744.0052,37363.8125
4973,controllerType=0 controllerNumber=1 scan=5379,1,Unknown,ms1,1680.09,97464.7500,744.0054,52309.5859
4977,controllerType=0 controllerNumber=1 scan=5393,1,Unknown,ms1,1682.92,413779.6875,744.0054,234411.1094
4978,controllerType=0 controllerNumber=1 scan=5394,1,Unknown,ms1,1683.29,211758.5156,744.0054,114908.0859
4980,controllerType=0 controllerNumber=1 scan=5403,1,Unknown,ms1,1684.90,197303.3594,744.0017,197303.3594
4981,controllerType=0 controllerNumber=1 scan=5409,1,Unknown,ms1,1685.99,457012.9688,744.0056,260843.7969
4982,controllerType=0 controllerNumber=1 scan=5410,1,Unknown,ms1,1686.37,216833.9922,744.0053,129766.0234
4983,controllerType=0 controllerNumber=1 scan=5418,1,Unknown,ms1,1687.70,486206.0625,744.0037,286187.5625
4984,controllerType=0 controllerNumber=1 scan=5423,1,Unknown,ms1,1688.63,1465071.8125,744.0056,841353.8750
4985,controllerType=0 controllerNumber=1 scan=5424,1,Unknown,ms1,1688.99,332842.7813,744.0018,332842.7813
4986,controllerType=0 controllerNumber=1 scan=5427,1,Unknown,ms1,1689.54,608254.0625,744.0013,608254.0625
4987,controllerType=0 controllerNumber=1 scan=5433,1,Unknown,ms1,1690.55,1221665.1875,744.0055,699295.3750
4988,controllerType=0 controllerNumber=1 scan=5440,1,Unknown,ms1,1691.72,2780274.5000,744.0056,1555065.3750
4989,controllerType=0 controllerNumber=1 scan=5441,1,Unknown,ms1,1692.09,3752095.1250,744.0043,2212834.5000
4990,controllerType=0 controllerNumber=1 scan=5450,1,Unknown,ms1,1693.56,16992502.0000,744.0042,9809046.0000
4991,controllerType=0 controllerNumber=1 scan=5456,1,Unknown,ms1,1694.50,37654534.0000,744.0046,21245554.0000
4992,controllerType=0 controllerNumber=1 scan=5466,1,Unknown,ms1,1695.81,58957974.0000,744.0048,32963218.0000
4993,controllerType=0 controllerNumber=1 scan=5471,1,Unknown,ms1,1696.64,57104166.0000,744.0047,32212346.0000
4994,controllerType=0 controllerNumber=1 scan=5477,1,Unknown,ms1,1697.64,67908754.0000,744.0050,38426348.0000
4995,controllerType=0 controllerNumber=1 scan=5478,1,Unknown,ms1,1698.01,69387894.0000,744.0049,38355356.0000
