# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,sumIntensity,peakMZ,peakIntensity
352,controllerType=0 controllerNumber=1 scan=355,1,Unknown,ms1,114.31,10904.1699,937.1050,10904.1699
687,controllerType=0 controllerNumber=1 scan=690,1,Unknown,ms1,223.21,32580.3857,937.1118,21650.2832
1237,controllerType=0 controllerNumber=1 scan=1240,1,Unknown,ms1,401.57,29056.9814,937.1052,20219.2656
2086,controllerType=0 controllerNumber=1 scan=2108,1,Unknown,ms1,680.97,17302.0781,937.1117,17302.0781
2091,controllerType=0 controllerNumber=1 scan=2113,1,Unknown,ms1,682.55,45482.8301,937.1116,25038.7617
2142,controllerType=0 controllerNumber=1 scan=2165,1,Unknown,ms1,699.46,30625.7617,937.1049,20573.0234
3003,controllerType=0 controllerNumber=1 scan=3060,1,Unknown,ms1,988.36,71408.0234,937.1119,39814.8125
3552,controllerType=0 controllerNumber=1 scan=3624,1,Unknown,ms1,1168.79,55876.2148,937.1048,30544.9473
3700,controllerType=0 controllerNumber=1 scan=3784,1,Unknown,ms1,1218.77,57687.1660,937.1046,33082.7461
4124,controllerType=0 controllerNumber=1 scan=4248,1,Unknown,ms1,1361.78,48961.0625,937.1119,27607.7891
4762,controllerType=0 controllerNumber=1 scan=4999,1,Unknown,ms1,1585.76,38178.0303,937.1117,23705.6836
4789,controllerType=0 controllerNumber=1 scan=5038,1,Unknown,ms1,1596.28,67634.3633,937.1047,34222.4414
5151,controllerType=0 controllerNumber=1 scan=6095,1,Unknown,ms1,1813.61,33540.4727,937.1102,33540.4727
5299,controllerType=0 controllerNumber=1 scan=6788,1,Unknown,ms1,1939.47,25556.0449,937.1109,25556.0449
5502,controllerType=0 controllerNumber=1 scan=7652,1,Unknown,ms1,2100.63,159178.6875,937.1104,159178.6875
5505,controllerType=0 controllerNumber=1 scan=7668,1,Unknown,ms1,2103.16,163675.6563,937.1106,163675.6563
5506,controllerType=0 controllerNumber=1 scan=7675,1,Unknown,ms1,2104.30,225236.6094,937.1108,225236.6094
5507,controllerType=0 controllerNumber=1 scan=7684,1,Unknown,ms1,2105.66,445583.0938,937.1105,445583.0938
5508,controllerType=0 controllerNumber=1 scan=7687,1,Unknown,ms1,2106.17,302056.6250,937.1104,302056.6250
5509,controllerType=0 controllerNumber=1 scan=7695,1,Unknown,ms1,2107.49,284222.4688,937.1105,284222.4688
5510,controllerType=0 controllerNumber=1 scan=7696,1,Unknown,ms1,2107.86,489491.4063,937.1104,489491.4063
5511,controllerType=0 controllerNumber=1 scan=7706,1,Unknown,ms1,2109.49,426815.2500,937.1105,426815.2500
5512,controllerType=0 controllerNumber=1 scan=7709,1,Unknown,ms1,2110.03,503958.3438,937.1105,503958.3438
5513,controllerType=0 controllerNumber=1 scan=7716,1,Unknown,ms1,2111.16,367984.4063,937.1107,367984.4063
5514,controllerType=0 controllerNumber=1 scan=7722,1,Unknown,ms1,2112.15,220085.1563,937.1106,220085.1563
5515,controllerType=0 controllerNumber=1 scan=7728,1,Unknown,ms1,2113.17,100447.2109,937.1109,100447.2109
5516,controllerType=0 controllerNumber=1 scan=7735,1,Unknown,ms1,2114.33,125555.2344,937.1107,125555.2344
5517,controllerType=0 controllerNumber=1 scan=7741,1,Unknown,ms1,2115.41,99153.8594,937.1109,99153.8594
5518,controllerType=0 controllerNumber=1 scan=7754,1,Unknown,ms1,2117.70,2005.7930,937.1110,2005.7930
5519,controllerType=0 controllerNumber=1 scan=7767,1,Unknown,ms1,2119.75,35824.5625,937.1053,35824.5625
5520,controllerType=0 controllerNumber=1 scan=7771,1,Unknown,ms1,2120.45,215359.5313,937.1044,129945.5078
5521,controllerType=0 controllerNumber=1 scan=7784,1,Unknown,ms1,2122.30,89196.5313,937.1044,89196.5313
5527,controllerType=0 controllerNumber=1 scan=7818,1,Unknown,ms1,2127.73,484774.3125,937.1108,484774.3125
5537,controllerType=0 controllerNumber=1 scan=7839,1,Unknown,ms1,2132.53,616458.8125,937.1109,616458.8125
5800,controllerType=0 controllerNumber=1 scan=8999,1,Unknown,ms1,2340.33,67999.2109,937.1051,67999.2109
5801,controllerType=0 controllerNumber=1 scan=9006,1,Unknown,ms1,2341.59,52120.5000,937.1079,52120.5000
5803,controllerType=0 controllerNumber=1 scan=9018,1,Unknown,ms1,2343.45,82113.9688,937.1087,82113.9688
5807,controllerType=0 controllerNumber=1 scan=9034,1,Unknown,ms1,2346.47,58746.0469,937.1091,58746.0469
5808,controllerType=0 controllerNumber=1 scan=9037,1,Unknown,ms1,2347.07,151765.1875,937.1101,151765.1875
5820,controllerType=0 controllerNumber=1 scan=9065,1,Unknown,ms1,2353.23,101289.0938,937.1092,101289.0938
5836,controllerType=0 controllerNumber=1 scan=9105,1,Unknown,ms1,2361.80,166997.1094,937.1044,166997.1094
5976,controllerType=0 controllerNumber=1 scan=9652,1,Unknown,ms1,2462.39,132071.9531,937.1105,132071.9531
5978,controllerType=0 controllerNumber=1 scan=9656,1,Unknown,ms1,2463.36,112256.7266,937.1105,112256.7266
5990,controllerType=0 controllerNumber=1 scan=9701,1,Unknown,ms1,2471.60,91050.2031,937.1111,91050.2031
6092,controllerType=0 controllerNumber=1 scan=10235,1,Unknown,ms1,2562.27,199164.0469,937.1104,199164.0469
6101,controllerType=0 controllerNumber=1 scan=10280,1,Unknown,ms1,2569.90,290812.9063,937.1104,290812.9063
6102,controllerType=0 controllerNumber=1 scan=10281,1,Unknown,ms1,2570.26,677096.5000,937.1104,677096.5000
6103,controllerType=0 controllerNumber=1 scan=10287,1,Unknown,ms1,2571.30,893426.7500,937.1089,893426.7500
6104,controllerType=0 controllerNumber=1 scan=10293,1,Unknown,ms1,2572.25,690742.7500,937.1100,690742.7500
6105,controllerType=0 controllerNumber=1 scan=10300,1,Unknown,ms1,2573.33,1294065.8750,937.1106,1294065.8750
6106,controllerType=0 controllerNumber=1 scan=10306,1,Unknown,ms1,2574.34,1983849.1250,937.1104,1983849.1250
6107,controllerType=0 controllerNumber=1 scan=10311,1,Unknown,ms1,2575.20,2930143.0000,937.1105,2930143.0000
6108,controllerType=0 controllerNumber=1 scan=10312,1,Unknown,ms1,2575.57,2218106.7500,937.1100,2218106.7500
6109,controllerType=0 controllerNumber=1 scan=10319,1,Unknown,ms1,2576.73,4761205.0000,937.1101,4761205.0000
6110,controllerType=0 controllerNumber=1 scan=10320,1,Unknown,ms1,2577.10,8325837.5000,937.1113,4914120.5000
6111,controllerType=0 controllerNumber=1 scan=10326,1,Unknown,ms1,2578.03,6514368.5000,937.1108,6514368.5000
6112,controllerType=0 controllerNumber=1 scan=10333,1,Unknown,ms1,2579.23,12201430.5000,937.1113,7196165.5000
6113,controllerType=0 controllerNumber=1 scan=10339,1,Unknown,ms1,2580.24,10244118.2500,937.1114,6094510.5000
6114,controllerType=0 controllerNumber=1 scan=10345,1,Unknown,ms1,2581.40,7499566.0000,937.1100,7499566.0000
6115,controllerType=0 controllerNumber=1 scan=10353,1,Unknown,ms1,2582.71,7411723.0000,937.1103,7411723.0000
6116,controllerType=0 controllerNumber=1 scan=10359,1,Unknown,ms1,2583.60,12599299.0000,937.1105,12599299.0000
6117,controllerType=0 controllerNumber=1 scan=10366,1,Unknown,ms1,2584.76,8702423.0000,937.1094,8702423.0000
6118,controllerType=0 controllerNumber=1 scan=10367,1,Unknown,ms1,2585.13,8572433.0000,937.1099,8572433.0000
6119,controllerType=0 controllerNumber=1 scan=10371,1,Unknown,ms1,2585.83,6310242.5000,937.1098,6310242.5000
6120,controllerType=0 controllerNumber=1 scan=10375,1,Unknown,ms1,2586.51,8142603.5000,937.1088,8142603.5000
6121,controllerType=0 controllerNumber=1 scan=10381,1,Unknown,ms1,2587.53,5918112.0000,937.1096,5918112.0000
6122,controllerType=0 controllerNumber=1 scan=10384,1,Unknown,ms1,2588.15,9472045.0000,937.1108,9472045.0000
6123,controllerType=0 controllerNumber=1 scan=10388,1,Unknown,ms1,2588.97,9340279.5000,937.1113,5079800.5000
6124,controllerType=0 controllerNumber=1 scan=10389,1,Unknown,ms1,2589.34,5431892.0000,937.1110,5431892.0000
6125,controllerType=0 controllerNumber=1 scan=10392,1,Unknown,ms1,2589.94,5698579.0000,937.1096,5698579.0000
6126,controllerType=0 controllerNumber=1 scan=10396,1,Unknown,ms1,2590.60,5845838.5000,937.1108,5845838.5000
6127,controllerType=0 controllerNumber=1 scan=10398,1,Unknown,ms1,2591.11,7286978.0000,937.1107,7286978.0000
6128,controllerType=0 controllerNumber=1 scan=10403,1,Unknown,ms1,2592.04,7730567.5000,937.1102,7730567.5000
6129,controllerType=0 controllerNumber=1 scan=10404,1,Unknown,ms1,2592.40,4566465.0000,937.1102,4566465.0000
6130,controllerType=0 controllerNumber=1 scan=10409,1,Unknown,ms1,2593.13,5196598.5000,937.1109,5196598.5000
6131,controllerType=0 controllerNumber=1 scan=10414,1,Unknown,ms1,2593.93,11879214.0000,937.1114,6326134.0000
6132,controllerType=0 controllerNumber=1 scan=10415,1,Unknown,ms1,2594.29,12255954.5000,937.1113,6794711.0000
6133,controllerType=0 controllerNumber=1 scan=10419,1,Unknown,ms1,2595.06,5902629.0000,937.1107,5902629.0000
6134,controllerType=0 controllerNumber=1 scan=10422,1,Unknown,ms1,2595.60,6155088.5000,937.1104,6155088.5000
6135,controllerType=0 controllerNumber=1 scan=10423,1,Unknown,ms1,2595.96,6712066.7500,937.1114,3756025.5000
6136,controllerType=0 controllerNumber=1 scan=10429,1,Unknown,ms1,2596.90,3900863.0000,937.1103,3900863.0000
6137,controllerType=0 controllerNumber=1 scan=10430,1,Unknown,ms1,2597.26,7228016.7500,937.1112,3832559.7500
6138,controllerType=0 controllerNumber=1 scan=10436,1,Unknown,ms1,2598.19,3473962.7500,937.1097,3473962.7500
6139,controllerType=0 controllerNumber=1 scan=10441,1,Unknown,ms1,2599.04,3424363.2500,937.1105,3424363.2500
6140,controllerType=0 controllerNumber=1 scan=10445,1,Unknown,ms1,2599.78,4819223.0000,937.1118,2620863.7500
6141,controllerType=0 controllerNumber=1 scan=10446,1,Unknown,ms1,2600.15,2614378.7500,937.1104,2614378.7500
6142,controllerType=0 controllerNumber=1 scan=10449,1,Unknown,ms1,2600.72,1494977.3750,937.1107,1494977.3750
6143,controllerType=0 controllerNumber=1 scan=10453,1,Unknown,ms1,2601.42,4268853.0000,937.1125,2309380.0000
6144,controllerType=0 controllerNumber=1 scan=10454,1,Unknown,ms1,2601.78,2599623.7500,937.1124,1393221.5000
6145,controllerType=0 controllerNumber=1 scan=10459,1,Unknown,ms1,2602.63,1060731.7813,937.1123,543784.7500
6146,controllerType=0 controllerNumber=1 scan=10460,1,Unknown,ms1,2602.99,2176214.8750,937.1123,1160777.3750
6147,controllerType=0 controllerNumber=1 scan=10462,1,Unknown,ms1,2603.46,2791547.2500,937.1123,1588107.7500
6148,controllerType=0 controllerNumber=1 scan=10464,1,Unknown,ms1,2603.87,3381710.0000,937.1116,1896220.8750
6149,controllerType=0 controllerNumber=1 scan=10465,1,Unknown,ms1,2604.23,1632896.3750,937.1107,1632896.3750
6150,controllerType=0 controllerNumber=1 scan=10468,1,Unknown,ms1,2604.83,1846429.2500,937.1096,1846429.2500
6151,controllerType=0 controllerNumber=1 scan=10469,1,Unknown,ms1,2605.20,2302289.9375,937.1121,1360090.1250
6153,controllerType=0 controllerNumber=1 scan=10477,1,Unknown,ms1,2606.70,1873894.1875,937.1121,1105971.8750
6155,controllerType=0 controllerNumber=1 scan=10488,1,Unknown,ms1,2608.49,1501221.0000,937.1119,847549.8125
6156,controllerType=0 controllerNumber=1 scan=10492,1,Unknown,ms1,2609.12,535061.5781,937.1120,285287.2813
6157,controllerType=0 controllerNumber=1 scan=10493,1,Unknown,ms1,2609.49,1254207.1563,937.1118,731361.1250
6158,controllerType=0 controllerNumber=1 scan=10498,1,Unknown,ms1,2610.34,1442478.0000,937.1119,836714.1875
6159,controllerType=0 controllerNumber=1 scan=10503,1,Unknown,ms1,2611.32,666130.5781,937.1117,447475.1875
6161,controllerType=0 controllerNumber=1 scan=10506,1,Unknown,ms1,2612.11,1217764.5625,937.1117,698443.6250
6162,controllerType=0 controllerNumber=1 scan=10512,1,Unknown,ms1,2613.12,1293618.8125,937.1116,722732.6250
6164,controllerType=0 controllerNumber=1 scan=10516,1,Unknown,ms1,2614.10,789234.2500,937.1115,458717.5938
6175,controllerType=0 controllerNumber=1 scan=10548,1,Unknown,ms1,2620.79,246.2835,937.1064,246.2835
