# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,m/z,intensity
678,controllerType=0 controllerNumber=1 scan=681,1,Unknown,ms1,220.37,869.0581,0.0000
1161,controllerType=0 controllerNumber=1 scan=1164,1,Unknown,ms1,377.04,869.0521,0.0000
1161,controllerType=0 controllerNumber=1 scan=1164,1,Unknown,ms1,377.04,869.0582,0.0000
1632,controllerType=0 controllerNumber=1 scan=1640,1,Unknown,ms1,531.39,869.0522,0.0000
1632,controllerType=0 controllerNumber=1 scan=1640,1,Unknown,ms1,531.39,869.0583,0.0000
1841,controllerType=0 controllerNumber=1 scan=1856,1,Unknown,ms1,600.00,869.0582,0.0000
1877,controllerType=0 controllerNumber=1 scan=1893,1,Unknown,ms1,612.01,869.0519,0.0000
1877,controllerType=0 controllerNumber=1 scan=1893,1,Unknown,ms1,612.01,869.0580,0.0000
1911,controllerType=0 controllerNumber=1 scan=1928,1,Unknown,ms1,623.60,869.0521,0.0000
1911,controllerType=0 controllerNumber=1 scan=1928,1,Unknown,ms1,623.60,869.0582,0.0000
1916,controllerType=0 controllerNumber=1 scan=1934,1,Unknown,ms1,625.36,869.0519,0.0000
1916,controllerType=0 controllerNumber=1 scan=1934,1,Unknown,ms1,625.36,869.0580,0.0000
1984,controllerType=0 controllerNumber=1 scan=2004,1,Unknown,ms1,648.07,869.0520,0.0000
2045,controllerType=0 controllerNumber=1 scan=2067,1,Unknown,ms1,667.82,869.0520,22503.5879
2045,controllerType=0 controllerNumber=1 scan=2067,1,Unknown,ms1,667.82,869.0581,11649.5586
2185,controllerType=0 controllerNumber=1 scan=2212,1,Unknown,ms1,714.25,869.0519,0.0000
2185,controllerType=0 controllerNumber=1 scan=2212,1,Unknown,ms1,714.25,869.0579,0.0000
2244,controllerType=0 controllerNumber=1 scan=2278,1,Unknown,ms1,734.23,869.0516,23909.0020
2244,controllerType=0 controllerNumber=1 scan=2278,1,Unknown,ms1,734.23,869.0577,9577.5322
2246,controllerType=0 controllerNumber=1 scan=2280,1,Unknown,ms1,734.86,869.0517,9243.3711
2246,controllerType=0 controllerNumber=1 scan=2280,1,Unknown,ms1,734.86,869.0577,0.0000
2250,controllerType=0 controllerNumber=1 scan=2284,1,Unknown,ms1,736.12,869.0516,14713.8936
2250,controllerType=0 controllerNumber=1 scan=2284,1,Unknown,ms1,736.12,869.0576,0.0000
2252,controllerType=0 controllerNumber=1 scan=2286,1,Unknown,ms1,736.75,869.0516,0.0000
2252,controllerType=0 controllerNumber=1 scan=2286,1,Unknown,ms1,736.75,869.0577,0.0000
2268,controllerType=0 controllerNumber=1 scan=2303,1,Unknown,ms1,742.10,869.0516,14525.8691
2268,controllerType=0 controllerNumber=1 scan=2303,1,Unknown,ms1,742.10,869.0577,0.0000
2306,controllerType=0 controllerNumber=1 scan=2348,1,Unknown,ms1,755.70,869.0516,0.0000
2306,controllerType=0 controllerNumber=1 scan=2348,1,Unknown,ms1,755.70,869.0577,0.0000
2310,controllerType=0 controllerNumber=1 scan=2352,1,Unknown,ms1,757.17,869.0516,24946.3066
2310,controllerType=0 controllerNumber=1 scan=2352,1,Unknown,ms1,757.17,869.0577,11585.1455
2329,controllerType=0 controllerNumber=1 scan=2372,1,Unknown,ms1,763.99,869.0519,0.0000
2329,controllerType=0 controllerNumber=1 scan=2372,1,Unknown,ms1,763.99,869.0580,0.0000
2440,controllerType=0 controllerNumber=1 scan=2489,1,Unknown,ms1,801.42,869.0522,0.0000
2440,controllerType=0 controllerNumber=1 scan=2489,1,Unknown,ms1,801.42,869.0583,0.0000
2730,controllerType=0 controllerNumber=1 scan=2784,1,Unknown,ms1,897.32,869.0522,27609.5371
2730,controllerType=0 controllerNumber=1 scan=2784,1,Unknown,ms1,897.32,869.0583,22914.7461
2920,controllerType=0 controllerNumber=1 scan=2977,1,Unknown,ms1,961.00,869.0519,12178.4590
2920,controllerType=0 controllerNumber=1 scan=2977,1,Unknown,ms1,961.00,869.0580,20918.0664
3029,controllerType=0 controllerNumber=1 scan=3086,1,Unknown,ms1,996.77,869.0521,0.0000
