# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,m/z,intensity
120,controllerType=0 controllerNumber=1 scan=123,1,Unknown,ms1,39.48,1112.9891,0.0000
120,controllerType=0 controllerNumber=1 scan=123,1,Unknown,ms1,39.48,1112.9979,0.0000
135,controllerType=0 controllerNumber=1 scan=138,1,Unknown,ms1,44.36,1112.9979,0.0000
141,controllerType=0 controllerNumber=1 scan=144,1,Unknown,ms1,46.26,1112.9892,23600.8477
141,controllerType=0 controllerNumber=1 scan=144,1,Unknown,ms1,46.26,1112.9980,11653.7949
175,controllerType=0 controllerNumber=1 scan=178,1,Unknown,ms1,57.23,1112.9892,9560.3809
175,controllerType=0 controllerNumber=1 scan=178,1,Unknown,ms1,57.23,1112.9980,20849.9590
178,controllerType=0 controllerNumber=1 scan=181,1,Unknown,ms1,58.18,1112.9893,0.0000
178,controllerType=0 controllerNumber=1 scan=181,1,Unknown,ms1,58.18,1112.9981,0.0000
182,controllerType=0 controllerNumber=1 scan=185,1,Unknown,ms1,59.44,1112.9892,33702.6367
182,controllerType=0 controllerNumber=1 scan=185,1,Unknown,ms1,59.44,1112.9980,36815.2617
197,controllerType=0 controllerNumber=1 scan=200,1,Unknown,ms1,64.33,1112.9892,20425.1172
197,controllerType=0 controllerNumber=1 scan=200,1,Unknown,ms1,64.33,1112.9980,8235.9336
283,controllerType=0 controllerNumber=1 scan=286,1,Unknown,ms1,92.18,1112.9893,0.0000
283,controllerType=0 controllerNumber=1 scan=286,1,Unknown,ms1,92.18,1112.9981,13295.7871
494,controllerType=0 controllerNumber=1 scan=497,1,Unknown,ms1,160.38,1112.9890,22997.6855
494,controllerType=0 controllerNumber=1 scan=497,1,Unknown,ms1,160.38,1112.9978,30117.2871
541,controllerType=0 controllerNumber=1 scan=544,1,Unknown,ms1,175.72,1112.9893,26353.3809
541,controllerType=0 controllerNumber=1 scan=544,1,Unknown,ms1,175.72,1112.9981,24497.9219
578,controllerType=0 controllerNumber=1 scan=581,1,Unknown,ms1,188.15,1112.9892,24194.4141
