# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,sumIntensity,peakMZ,peakIntensity
472,controllerType=0 controllerNumber=1 scan=475,1,Unknown,ms1,153.18,26541.3472,788.0190,19999.4395
805,controllerType=0 controllerNumber=1 scan=808,1,Unknown,ms1,262.41,9242.7246,788.0137,9242.7246
1309,controllerType=0 controllerNumber=1 scan=1312,1,Unknown,ms1,424.90,30844.7002,788.0138,19902.3359
1480,controllerType=0 controllerNumber=1 scan=1486,1,Unknown,ms1,481.82,37955.0254,788.0137,25668.4785
1485,controllerType=0 controllerNumber=1 scan=1491,1,Unknown,ms1,483.60,9221.0938,788.0136,9221.0938
1974,controllerType=0 controllerNumber=1 scan=1994,1,Unknown,ms1,644.56,41015.7559,788.0188,22435.4336
2395,controllerType=0 controllerNumber=1 scan=2443,1,Unknown,ms1,786.66,30436.3281,788.0136,19573.0313
3525,controllerType=0 controllerNumber=1 scan=3597,1,Unknown,ms1,1159.96,37849.2568,788.0133,24399.4688
3585,controllerType=0 controllerNumber=1 scan=3661,1,Unknown,ms1,1180.47,32421.2529,788.0132,21617.3223
4778,controllerType=0 controllerNumber=1 scan=5021,1,Unknown,ms1,1591.81,89819.6367,788.0134,51447.3203
4783,controllerType=0 controllerNumber=1 scan=5030,1,Unknown,ms1,1594.03,162453.2656,788.0135,88196.2109
4784,controllerType=0 controllerNumber=1 scan=5032,1,Unknown,ms1,1594.43,72272.6738,788.0133,39797.1758
4786,controllerType=0 controllerNumber=1 scan=5034,1,Unknown,ms1,1595.11,64860.5488,788.0134,34406.8125
4789,controllerType=0 controllerNumber=1 scan=5038,1,Unknown,ms1,1596.28,69054.7188,788.0134,35111.8320
4792,controllerType=0 controllerNumber=1 scan=5042,1,Unknown,ms1,1597.45,68279.7793,788.0133,38096.5820
4793,controllerType=0 controllerNumber=1 scan=5043,1,Unknown,ms1,1597.77,59052.2500,788.0187,32841.9336
4794,controllerType=0 controllerNumber=1 scan=5044,1,Unknown,ms1,1598.08,63586.2539,788.0186,33101.9727
4795,controllerType=0 controllerNumber=1 scan=5045,1,Unknown,ms1,1598.40,61174.9434,788.0133,38400.9141
4796,controllerType=0 controllerNumber=1 scan=5046,1,Unknown,ms1,1598.71,85982.8477,788.0132,48888.1445
4797,controllerType=0 controllerNumber=1 scan=5049,1,Unknown,ms1,1599.32,88967.4648,788.0133,51525.1250
4802,controllerType=0 controllerNumber=1 scan=5059,1,Unknown,ms1,1601.75,135138.9141,788.0133,85237.3828
4803,controllerType=0 controllerNumber=1 scan=5064,1,Unknown,ms1,1602.60,61652.1816,788.0134,35417.6055
4805,controllerType=0 controllerNumber=1 scan=5066,1,Unknown,ms1,1603.29,64734.8242,788.0133,35141.0313
4849,controllerType=0 controllerNumber=1 scan=5131,1,Unknown,ms1,1620.88,48492.2090,788.0184,28337.1836
4879,controllerType=0 controllerNumber=1 scan=5189,1,Unknown,ms1,1634.82,121293.8984,788.0125,65863.0547
4891,controllerType=0 controllerNumber=1 scan=5210,1,Unknown,ms1,1640.17,88069.7734,788.0178,54322.6914
4899,controllerType=0 controllerNumber=1 scan=5222,1,Unknown,ms1,1643.37,49767.4395,788.0180,31520.6328
4901,controllerType=0 controllerNumber=1 scan=5227,1,Unknown,ms1,1644.46,53786.8008,788.0179,33533.2773
4913,controllerType=0 controllerNumber=1 scan=5249,1,Unknown,ms1,1649.98,54715.7988,788.0180,33692.8477
4934,controllerType=0 controllerNumber=1 scan=5281,1,Unknown,ms1,1658.56,42110.8447,788.0181,29902.1895
4965,controllerType=0 controllerNumber=1 scan=5354,1,Unknown,ms1,1674.98,65404.7871,788.0181,39027.4297
4967,controllerType=0 controllerNumber=1 scan=5359,1,Unknown,ms1,1676.06,19382.2266,788.0182,19382.2266
4974,controllerType=0 controllerNumber=1 scan=5380,1,Unknown,ms1,1680.45,154779.6797,788.0182,100745.2578
4975,controllerType=0 controllerNumber=1 scan=5384,1,Unknown,ms1,1681.15,122617.8125,788.0181,65085.0195
4976,controllerType=0 controllerNumber=1 scan=5389,1,Unknown,ms1,1682.15,65182.1582,788.0183,41929.7617
4977,controllerType=0 controllerNumber=1 scan=5393,1,Unknown,ms1,1682.92,262886.7109,788.0182,162869.3281
4978,controllerType=0 controllerNumber=1 scan=5394,1,Unknown,ms1,1683.29,225627.7891,788.0181,135225.8281
4979,controllerType=0 controllerNumber=1 scan=5398,1,Unknown,ms1,1683.91,591857.0781,788.0194,347670.5313
4980,controllerType=0 controllerNumber=1 scan=5403,1,Unknown,ms1,1684.90,662482.1875,788.0188,386224.0625
4981,controllerType=0 controllerNumber=1 scan=5409,1,Unknown,ms1,1685.99,1011798.6563,788.0185,586494.2500
4982,controllerType=0 controllerNumber=1 scan=5410,1,Unknown,ms1,1686.37,387443.5313,788.0162,387443.5313
4983,controllerType=0 controllerNumber=1 scan=5418,1,Unknown,ms1,1687.70,657058.2500,788.0162,657058.2500
4984,controllerType=0 controllerNumber=1 scan=5423,1,Unknown,ms1,1688.63,959348.2500,788.0188,577405.8125
4985,controllerType=0 controllerNumber=1 scan=5424,1,Unknown,ms1,1688.99,630474.7500,788.0171,630474.7500
4986,controllerType=0 controllerNumber=1 scan=5427,1,Unknown,ms1,1689.54,1389047.0625,788.0183,818146.8125
4987,controllerType=0 controllerNumber=1 scan=5433,1,Unknown,ms1,1690.55,1565197.6250,788.0176,1565197.6250
4988,controllerType=0 controllerNumber=1 scan=5440,1,Unknown,ms1,1691.72,2563988.0000,788.0172,2563988.0000
4989,controllerType=0 controllerNumber=1 scan=5441,1,Unknown,ms1,1692.09,5544229.5000,788.0179,3244024.7500
