# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,m/z,intensity
284,controllerType=0 controllerNumber=1 scan=287,1,Unknown,ms1,92.50,1125.8045,20722.8789
661,controllerType=0 controllerNumber=1 scan=664,1,Unknown,ms1,214.95,1125.8045,0.0000
1221,controllerType=0 controllerNumber=1 scan=1224,1,Unknown,ms1,396.32,1125.8047,0.0000
1435,controllerType=0 controllerNumber=1 scan=1439,1,Unknown,ms1,466.73,1125.8046,0.0000
1519,controllerType=0 controllerNumber=1 scan=1525,1,Unknown,ms1,494.58,1125.8045,0.0000
1532,controllerType=0 controllerNumber=1 scan=1538,1,Unknown,ms1,498.68,1125.8046,0.0000
1589,controllerType=0 controllerNumber=1 scan=1596,1,Unknown,ms1,517.37,1125.8046,25322.0098
1592,controllerType=0 controllerNumber=1 scan=1599,1,Unknown,ms1,518.31,1125.8046,0.0000
1625,controllerType=0 controllerNumber=1 scan=1633,1,Unknown,ms1,529.02,1125.8045,13576.1152
1685,controllerType=0 controllerNumber=1 scan=1694,1,Unknown,ms1,548.86,1125.8046,0.0000
1692,controllerType=0 controllerNumber=1 scan=1701,1,Unknown,ms1,551.17,1125.8045,28110.9668
1727,controllerType=0 controllerNumber=1 scan=1737,1,Unknown,ms1,562.46,1125.8045,23229.9355
1746,controllerType=0 controllerNumber=1 scan=1756,1,Unknown,ms1,568.45,1125.8045,0.0000
1810,controllerType=0 controllerNumber=1 scan=1824,1,Unknown,ms1,589.62,1125.8044,0.0000
1813,controllerType=0 controllerNumber=1 scan=1827,1,Unknown,ms1,590.63,1125.8044,0.0000
1828,controllerType=0 controllerNumber=1 scan=1842,1,Unknown,ms1,595.76,1125.8044,0.0000
1862,controllerType=0 controllerNumber=1 scan=1878,1,Unknown,ms1,607.02,1125.8043,8672.8555
1897,controllerType=0 controllerNumber=1 scan=1914,1,Unknown,ms1,619.18,1125.8044,17999.4434
1929,controllerType=0 controllerNumber=1 scan=1947,1,Unknown,ms1,629.61,1125.8044,0.0000
1931,controllerType=0 controllerNumber=1 scan=1949,1,Unknown,ms1,630.24,1125.8044,0.0000
1958,controllerType=0 controllerNumber=1 scan=1977,1,Unknown,ms1,639.36,1125.8042,7677.0723
1961,controllerType=0 controllerNumber=1 scan=1980,1,Unknown,ms1,640.35,1125.8043,0.0000
1966,controllerType=0 controllerNumber=1 scan=1985,1,Unknown,ms1,641.93,1125.8043,0.0000
1983,controllerType=0 controllerNumber=1 scan=2003,1,Unknown,ms1,647.75,1125.8045,33126.5938
2031,controllerType=0 controllerNumber=1 scan=2051,1,Unknown,ms1,663.05,1125.8042,27293.9863
2043,controllerType=0 controllerNumber=1 scan=2065,1,Unknown,ms1,667.19,1125.8043,0.0000
2045,controllerType=0 controllerNumber=1 scan=2067,1,Unknown,ms1,667.82,1125.8044,0.0000
2083,controllerType=0 controllerNumber=1 scan=2105,1,Unknown,ms1,680.02,1125.8042,0.0000
2115,controllerType=0 controllerNumber=1 scan=2138,1,Unknown,ms1,690.43,1125.8043,0.0000
2145,controllerType=0 controllerNumber=1 scan=2168,1,Unknown,ms1,700.46,1125.8042,0.0000
2155,controllerType=0 controllerNumber=1 scan=2178,1,Unknown,ms1,704.02,1125.8044,20891.8438
