# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,m/z,intensity
1002,controllerType=0 controllerNumber=1 scan=1005,1,Unknown,ms1,325.70,676.2858,24311.9590
1002,controllerType=0 controllerNumber=1 scan=1005,1,Unknown,ms1,325.70,676.2900,19343.1738
1337,controllerType=0 controllerNumber=1 scan=1341,1,Unknown,ms1,434.69,676.2860,18278.2461
1337,controllerType=0 controllerNumber=1 scan=1341,1,Unknown,ms1,434.69,676.2901,9051.7334
1417,controllerType=0 controllerNumber=1 scan=1421,1,Unknown,ms1,461.00,676.2858,10097.4932
1417,controllerType=0 controllerNumber=1 scan=1421,1,Unknown,ms1,461.00,676.2900,18435.2344
1889,controllerType=0 controllerNumber=1 scan=1905,1,Unknown,ms1,616.31,676.2858,0.0000
1889,controllerType=0 controllerNumber=1 scan=1905,1,Unknown,ms1,616.31,676.2900,0.0000
2237,controllerType=0 controllerNumber=1 scan=2270,1,Unknown,ms1,731.86,676.2895,14701.4375
2242,controllerType=0 controllerNumber=1 scan=2276,1,Unknown,ms1,733.59,676.2895,10816.5928
2244,controllerType=0 controllerNumber=1 scan=2278,1,Unknown,ms1,734.23,676.2895,0.0000
2246,controllerType=0 controllerNumber=1 scan=2280,1,Unknown,ms1,734.86,676.2896,17936.2285
2297,controllerType=0 controllerNumber=1 scan=2339,1,Unknown,ms1,752.81,676.2897,18159.9277
2550,controllerType=0 controllerNumber=1 scan=2602,1,Unknown,ms1,838.33,676.2898,29850.1250
2872,controllerType=0 controllerNumber=1 scan=2929,1,Unknown,ms1,945.19,676.2895,0.0000
2924,controllerType=0 controllerNumber=1 scan=2981,1,Unknown,ms1,962.46,676.2865,0.0000
2924,controllerType=0 controllerNumber=1 scan=2981,1,Unknown,ms1,962.46,676.2907,0.0000
2945,controllerType=0 controllerNumber=1 scan=3002,1,Unknown,ms1,969.29,676.2898,10200.2920
2979,controllerType=0 controllerNumber=1 scan=3036,1,Unknown,ms1,980.58,676.2897,22498.3477
