# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,sumIntensity,peakMZ,peakIntensity
1739,controllerType=0 controllerNumber=1 scan=1749,1,Unknown,ms1,566.24,17414.8770,682.5471,17414.8770
4724,controllerType=0 controllerNumber=1 scan=4947,1,Unknown,ms1,1571.35,26555.3945,682.5470,26555.3945
4736,controllerType=0 controllerNumber=1 scan=4962,1,Unknown,ms1,1575.67,11398.6650,682.5469,11398.6650
4758,controllerType=0 controllerNumber=1 scan=4995,1,Unknown,ms1,1584.45,24842.1543,682.5469,24842.1543
4769,controllerType=0 controllerNumber=1 scan=5007,1,Unknown,ms1,1588.13,19337.2207,682.5470,19337.2207
4780,controllerType=0 controllerNumber=1 scan=5024,1,Unknown,ms1,1592.59,17342.3066,682.5471,17342.3066
4795,controllerType=0 controllerNumber=1 scan=5045,1,Unknown,ms1,1598.40,46659.3359,682.5468,46659.3359
4808,controllerType=0 controllerNumber=1 scan=5069,1,Unknown,ms1,1604.23,31856.4707,682.5467,31856.4707
4841,controllerType=0 controllerNumber=1 scan=5115,1,Unknown,ms1,1617.06,25344.0488,682.5468,25344.0488
4849,controllerType=0 controllerNumber=1 scan=5131,1,Unknown,ms1,1620.88,34777.3398,682.5467,34777.3398
4854,controllerType=0 controllerNumber=1 scan=5142,1,Unknown,ms1,1623.36,24860.5547,682.5467,24860.5547
4856,controllerType=0 controllerNumber=1 scan=5146,1,Unknown,ms1,1624.27,15842.7070,682.5466,15842.7070
4891,controllerType=0 controllerNumber=1 scan=5210,1,Unknown,ms1,1640.17,90829.5547,682.5504,48499.7656
4897,controllerType=0 controllerNumber=1 scan=5220,1,Unknown,ms1,1642.69,61692.8711,682.5504,38537.0664
4903,controllerType=0 controllerNumber=1 scan=5229,1,Unknown,ms1,1645.14,49679.1836,682.5504,33275.0977
4911,controllerType=0 controllerNumber=1 scan=5246,1,Unknown,ms1,1649.07,41785.3398,682.5463,41785.3398
4928,controllerType=0 controllerNumber=1 scan=5274,1,Unknown,ms1,1656.45,33884.3750,682.5466,33884.3750
4934,controllerType=0 controllerNumber=1 scan=5281,1,Unknown,ms1,1658.56,40497.8008,682.5464,40497.8008
4936,controllerType=0 controllerNumber=1 scan=5287,1,Unknown,ms1,1659.73,33928.9648,682.5465,33928.9648
4941,controllerType=0 controllerNumber=1 scan=5296,1,Unknown,ms1,1661.90,48110.8125,682.5465,48110.8125
4944,controllerType=0 controllerNumber=1 scan=5301,1,Unknown,ms1,1663.17,32880.4102,682.5465,32880.4102
4947,controllerType=0 controllerNumber=1 scan=5311,1,Unknown,ms1,1665.16,45616.0625,682.5465,45616.0625
4949,controllerType=0 controllerNumber=1 scan=5315,1,Unknown,ms1,1666.15,40467.6523,682.5465,40467.6523
4950,controllerType=0 controllerNumber=1 scan=5317,1,Unknown,ms1,1666.60,53547.2891,682.5466,53547.2891
4951,controllerType=0 controllerNumber=1 scan=5318,1,Unknown,ms1,1666.97,124372.4922,682.5465,124372.4922
4952,controllerType=0 controllerNumber=1 scan=5323,1,Unknown,ms1,1667.91,62004.6836,682.5464,62004.6836
4955,controllerType=0 controllerNumber=1 scan=5328,1,Unknown,ms1,1669.26,152436.7500,682.5464,152436.7500
4958,controllerType=0 controllerNumber=1 scan=5333,1,Unknown,ms1,1670.68,97953.6719,682.5465,97953.6719
4959,controllerType=0 controllerNumber=1 scan=5334,1,Unknown,ms1,1671.00,41691.2578,682.5465,41691.2578
4962,controllerType=0 controllerNumber=1 scan=5344,1,Unknown,ms1,1672.98,46281.6445,682.5463,46281.6445
4963,controllerType=0 controllerNumber=1 scan=5345,1,Unknown,ms1,1673.35,61225.3789,682.5464,61225.3789
4966,controllerType=0 controllerNumber=1 scan=5358,1,Unknown,ms1,1675.68,36686.1211,682.5464,36686.1211
4967,controllerType=0 controllerNumber=1 scan=5359,1,Unknown,ms1,1676.06,57974.4961,682.5465,57974.4961
4968,controllerType=0 controllerNumber=1 scan=5364,1,Unknown,ms1,1676.97,91786.4805,682.5504,47371.1875
4969,controllerType=0 controllerNumber=1 scan=5365,1,Unknown,ms1,1677.34,104909.9297,682.5465,104909.9297
4971,controllerType=0 controllerNumber=1 scan=5371,1,Unknown,ms1,1678.56,36646.8516,682.5463,36646.8516
4972,controllerType=0 controllerNumber=1 scan=5375,1,Unknown,ms1,1679.26,52109.1680,682.5464,52109.1680
4973,controllerType=0 controllerNumber=1 scan=5379,1,Unknown,ms1,1680.09,118119.6875,682.5464,118119.6875
4974,controllerType=0 controllerNumber=1 scan=5380,1,Unknown,ms1,1680.45,60614.6484,682.5465,60614.6484
4975,controllerType=0 controllerNumber=1 scan=5384,1,Unknown,ms1,1681.15,122616.9375,682.5464,122616.9375
4976,controllerType=0 controllerNumber=1 scan=5389,1,Unknown,ms1,1682.15,16451.0000,682.5466,16451.0000
4977,controllerType=0 controllerNumber=1 scan=5393,1,Unknown,ms1,1682.92,127814.8984,682.5464,127814.8984
4979,controllerType=0 controllerNumber=1 scan=5398,1,Unknown,ms1,1683.91,44169.8906,682.5465,44169.8906
4980,controllerType=0 controllerNumber=1 scan=5403,1,Unknown,ms1,1684.90,112440.0000,682.5465,112440.0000
