# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,m/z,intensity
123,controllerType=0 controllerNumber=1 scan=126,1,Unknown,ms1,40.48,855.3764,19643.7129
123,controllerType=0 controllerNumber=1 scan=126,1,Unknown,ms1,40.48,855.3823,29026.1523
758,controllerType=0 controllerNumber=1 scan=761,1,Unknown,ms1,246.98,855.3763,0.0000
758,controllerType=0 controllerNumber=1 scan=761,1,Unknown,ms1,246.98,855.3823,17519.1836
1458,controllerType=0 controllerNumber=1 scan=1463,1,Unknown,ms1,474.53,855.3762,21686.1953
1458,controllerType=0 controllerNumber=1 scan=1463,1,Unknown,ms1,474.53,855.3822,29893.8379
1719,controllerType=0 controllerNumber=1 scan=1729,1,Unknown,ms1,559.83,855.3761,10750.3271
1719,controllerType=0 controllerNumber=1 scan=1729,1,Unknown,ms1,559.83,855.3821,20540.7598
1744,controllerType=0 controllerNumber=1 scan=1754,1,Unknown,ms1,567.82,855.3762,8098.8320
1744,controllerType=0 controllerNumber=1 scan=1754,1,Unknown,ms1,567.82,855.3822,20015.7695
2669,controllerType=0 controllerNumber=1 scan=2722,1,Unknown,ms1,877.37,855.3823,0.0000
2967,controllerType=0 controllerNumber=1 scan=3024,1,Unknown,ms1,976.70,855.3762,0.0000
3087,controllerType=0 controllerNumber=1 scan=3144,1,Unknown,ms1,1015.89,855.3760,0.0000
3087,controllerType=0 controllerNumber=1 scan=3144,1,Unknown,ms1,1015.89,855.3820,0.0000
3172,controllerType=0 controllerNumber=1 scan=3231,1,Unknown,ms1,1043.71,855.3763,21600.3145
3172,controllerType=0 controllerNumber=1 scan=3231,1,Unknown,ms1,1043.71,855.3823,8880.3887
3622,controllerType=0 controllerNumber=1 scan=3699,1,Unknown,ms1,1192.49,855.3759,12006.3066
3622,controllerType=0 controllerNumber=1 scan=3699,1,Unknown,ms1,1192.49,855.3818,23982.6680
3643,controllerType=0 controllerNumber=1 scan=3723,1,Unknown,ms1,1199.56,855.3759,26267.6328
3643,controllerType=0 controllerNumber=1 scan=3723,1,Unknown,ms1,1199.56,855.3819,34933.8359
3704,controllerType=0 controllerNumber=1 scan=3788,1,Unknown,ms1,1220.03,855.3760,0.0000
3704,controllerType=0 controllerNumber=1 scan=3788,1,Unknown,ms1,1220.03,855.3820,0.0000
3723,controllerType=0 controllerNumber=1 scan=3807,1,Unknown,ms1,1226.14,855.3759,0.0000
