# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,sumIntensity,peakMZ,peakIntensity
1405,controllerType=0 controllerNumber=1 scan=1409,1,Unknown,ms1,457.11,43606.1816,739.3314,24388.3164
2061,controllerType=0 controllerNumber=1 scan=2083,1,Unknown,ms1,672.87,9817.7188,739.3312,9817.7188
2572,controllerType=0 controllerNumber=1 scan=2624,1,Unknown,ms1,845.72,7180.8662,739.3267,7180.8662
3632,controllerType=0 controllerNumber=1 scan=3710,1,Unknown,ms1,1195.79,30309.5469,739.3311,30309.5469
3902,controllerType=0 controllerNumber=1 scan=4005,1,Unknown,ms1,1287.09,8929.1143,739.3313,8929.1143
4407,controllerType=0 controllerNumber=1 scan=4551,1,Unknown,ms1,1456.98,30656.3643,739.3314,19965.3184
4538,controllerType=0 controllerNumber=1 scan=4695,1,Unknown,ms1,1501.15,40718.7813,739.3314,26397.6719
4613,controllerType=0 controllerNumber=1 scan=4793,1,Unknown,ms1,1529.02,28736.4824,739.3311,28736.4824
4629,controllerType=0 controllerNumber=1 scan=4819,1,Unknown,ms1,1535.91,26804.5410,739.3310,26804.5410
4631,controllerType=0 controllerNumber=1 scan=4822,1,Unknown,ms1,1536.68,41926.4258,739.3311,41926.4258
4634,controllerType=0 controllerNumber=1 scan=4827,1,Unknown,ms1,1537.90,34090.7930,739.3312,34090.7930
4635,controllerType=0 controllerNumber=1 scan=4828,1,Unknown,ms1,1538.21,31509.7070,739.3310,31509.7070
4640,controllerType=0 controllerNumber=1 scan=4836,1,Unknown,ms1,1540.27,97919.1406,739.3311,97919.1406
4641,controllerType=0 controllerNumber=1 scan=4837,1,Unknown,ms1,1540.59,67769.5781,739.3311,67769.5781
4642,controllerType=0 controllerNumber=1 scan=4838,1,Unknown,ms1,1540.90,83163.0156,739.3312,83163.0156
4644,controllerType=0 controllerNumber=1 scan=4840,1,Unknown,ms1,1541.53,93368.5156,739.3311,93368.5156
4646,controllerType=0 controllerNumber=1 scan=4842,1,Unknown,ms1,1542.16,27533.1543,739.3310,27533.1543
4650,controllerType=0 controllerNumber=1 scan=4849,1,Unknown,ms1,1543.97,32780.1445,739.3312,32780.1445
4652,controllerType=0 controllerNumber=1 scan=4851,1,Unknown,ms1,1544.60,38523.5586,739.3309,38523.5586
4653,controllerType=0 controllerNumber=1 scan=4852,1,Unknown,ms1,1544.91,53472.0391,739.3309,53472.0391
4655,controllerType=0 controllerNumber=1 scan=4856,1,Unknown,ms1,1545.96,40043.1094,739.3310,40043.1094
4657,controllerType=0 controllerNumber=1 scan=4858,1,Unknown,ms1,1546.64,51542.4531,739.3311,51542.4531
4658,controllerType=0 controllerNumber=1 scan=4859,1,Unknown,ms1,1546.95,88459.5625,739.3311,88459.5625
4661,controllerType=0 controllerNumber=1 scan=4864,1,Unknown,ms1,1548.19,39050.0195,739.3312,39050.0195
4662,controllerType=0 controllerNumber=1 scan=4866,1,Unknown,ms1,1548.63,40206.3438,739.3312,40206.3438
4664,controllerType=0 controllerNumber=1 scan=4868,1,Unknown,ms1,1549.31,49671.1055,739.3311,49671.1055
4666,controllerType=0 controllerNumber=1 scan=4870,1,Unknown,ms1,1549.94,43830.0469,739.3312,43830.0469
4669,controllerType=0 controllerNumber=1 scan=4874,1,Unknown,ms1,1551.20,37276.7969,739.3312,37276.7969
4671,controllerType=0 controllerNumber=1 scan=4877,1,Unknown,ms1,1552.00,33313.6719,739.3311,33313.6719
4675,controllerType=0 controllerNumber=1 scan=4883,1,Unknown,ms1,1553.55,45837.3398,739.3312,45837.3398
4678,controllerType=0 controllerNumber=1 scan=4887,1,Unknown,ms1,1554.64,33917.5156,739.3310,33917.5156
4679,controllerType=0 controllerNumber=1 scan=4888,1,Unknown,ms1,1554.96,26451.9902,739.3312,26451.9902
4680,controllerType=0 controllerNumber=1 scan=4889,1,Unknown,ms1,1555.27,27776.2695,739.3312,27776.2695
4683,controllerType=0 controllerNumber=1 scan=4894,1,Unknown,ms1,1556.53,29662.9141,739.3312,29662.9141
4684,controllerType=0 controllerNumber=1 scan=4896,1,Unknown,ms1,1556.95,45189.5781,739.3311,45189.5781
4686,controllerType=0 controllerNumber=1 scan=4898,1,Unknown,ms1,1557.63,38903.0313,739.3312,38903.0313
4687,controllerType=0 controllerNumber=1 scan=4899,1,Unknown,ms1,1557.95,98838.1484,739.3312,98838.1484
4688,controllerType=0 controllerNumber=1 scan=4900,1,Unknown,ms1,1558.26,89197.0703,739.3311,89197.0703
4689,controllerType=0 controllerNumber=1 scan=4903,1,Unknown,ms1,1558.81,40231.7344,739.3313,40231.7344
4693,controllerType=0 controllerNumber=1 scan=4908,1,Unknown,ms1,1560.21,37712.0430,739.3313,37712.0430
4694,controllerType=0 controllerNumber=1 scan=4909,1,Unknown,ms1,1560.58,67066.7656,739.3313,41753.6680
