# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,sumIntensity,peakMZ,peakIntensity
561,controllerType=0 controllerNumber=1 scan=564,1,Unknown,ms1,182.34,19636.5430,882.3869,19636.5430
565,controllerType=0 controllerNumber=1 scan=568,1,Unknown,ms1,183.80,27778.2480,882.3868,27778.2480
2246,controllerType=0 controllerNumber=1 scan=2280,1,Unknown,ms1,734.86,17482.3477,882.3864,17482.3477
2586,controllerType=0 controllerNumber=1 scan=2638,1,Unknown,ms1,850.14,13373.5303,882.3867,13373.5303
4458,controllerType=0 controllerNumber=1 scan=4606,1,Unknown,ms1,1473.77,14301.9893,882.3868,14301.9893
4742,controllerType=0 controllerNumber=1 scan=4969,1,Unknown,ms1,1577.72,22144.5859,882.3868,22144.5859
4749,controllerType=0 controllerNumber=1 scan=4981,1,Unknown,ms1,1580.83,40064.2578,882.3867,40064.2578
4820,controllerType=0 controllerNumber=1 scan=5086,1,Unknown,ms1,1609.04,15717.7510,882.3866,15717.7510
4833,controllerType=0 controllerNumber=1 scan=5104,1,Unknown,ms1,1613.88,28700.2910,882.3866,28700.2910
4858,controllerType=0 controllerNumber=1 scan=5149,1,Unknown,ms1,1625.05,13999.0566,882.3862,13999.0566
4865,controllerType=0 controllerNumber=1 scan=5165,1,Unknown,ms1,1628.73,18116.0996,882.3858,18116.0996
4880,controllerType=0 controllerNumber=1 scan=5192,1,Unknown,ms1,1635.43,26083.0527,882.3855,26083.0527
4886,controllerType=0 controllerNumber=1 scan=5199,1,Unknown,ms1,1637.74,61676.5859,882.3855,61676.5859
4887,controllerType=0 controllerNumber=1 scan=5202,1,Unknown,ms1,1638.29,21282.2734,882.3854,21282.2734
4889,controllerType=0 controllerNumber=1 scan=5206,1,Unknown,ms1,1639.20,37405.1250,882.3853,37405.1250
4893,controllerType=0 controllerNumber=1 scan=5212,1,Unknown,ms1,1640.86,20861.5918,882.3857,20861.5918
4897,controllerType=0 controllerNumber=1 scan=5220,1,Unknown,ms1,1642.69,41687.0195,882.3857,41687.0195
4913,controllerType=0 controllerNumber=1 scan=5249,1,Unknown,ms1,1649.98,21426.7441,882.3859,21426.7441
4929,controllerType=0 controllerNumber=1 scan=5275,1,Unknown,ms1,1656.82,40665.0586,882.3861,40665.0586
4946,controllerType=0 controllerNumber=1 scan=5307,1,Unknown,ms1,1664.39,37157.6758,882.3860,37157.6758
4956,controllerType=0 controllerNumber=1 scan=5331,1,Unknown,ms1,1670.00,36304.1836,882.3861,36304.1836
4957,controllerType=0 controllerNumber=1 scan=5332,1,Unknown,ms1,1670.37,88259.6094,882.3861,88259.6094
4963,controllerType=0 controllerNumber=1 scan=5345,1,Unknown,ms1,1673.35,48091.4336,882.3859,48091.4336
4984,controllerType=0 controllerNumber=1 scan=5423,1,Unknown,ms1,1688.63,42959.3828,882.3854,42959.3828
4988,controllerType=0 controllerNumber=1 scan=5440,1,Unknown,ms1,1691.72,63641.5293,882.3843,43577.7773
4990,controllerType=0 controllerNumber=1 scan=5450,1,Unknown,ms1,1693.56,501818.9063,882.3836,344567.9375
4998,controllerType=0 controllerNumber=1 scan=5484,1,Unknown,ms1,1699.30,212047.3906,882.3853,212047.3906
5007,controllerType=0 controllerNumber=1 scan=5505,1,Unknown,ms1,1703.76,223137.6719,882.3861,223137.6719
5020,controllerType=0 controllerNumber=1 scan=5533,1,Unknown,ms1,1710.04,128316.9766,882.3862,128316.9766
