# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,m/z,intensity
40,controllerType=0 controllerNumber=1 scan=41,1,Unknown,ms1,13.17,801.7233,8399.0127
1724,controllerType=0 controllerNumber=1 scan=1734,1,Unknown,ms1,561.51,801.7237,0.0000
4364,controllerType=0 controllerNumber=1 scan=4502,1,Unknown,ms1,1441.94,801.7236,9035.3672
4541,controllerType=0 controllerNumber=1 scan=4698,1,Unknown,ms1,1502.10,801.7236,0.0000
4712,controllerType=0 controllerNumber=1 scan=4932,1,Unknown,ms1,1567.01,801.7235,0.0000
4988,controllerType=0 controllerNumber=1 scan=5440,1,Unknown,ms1,1691.72,801.7209,0.0000
4988,controllerType=0 controllerNumber=1 scan=5440,1,Unknown,ms1,1691.72,801.7263,0.0000
5042,controllerType=0 controllerNumber=1 scan=5637,1,Unknown,ms1,1728.30,801.7226,0.0000
5046,controllerType=0 controllerNumber=1 scan=5653,1,Unknown,ms1,1731.37,801.7228,0.0000
5057,controllerType=0 controllerNumber=1 scan=5695,1,Unknown,ms1,1739.36,801.7231,0.0000
5059,controllerType=0 controllerNumber=1 scan=5701,1,Unknown,ms1,1740.66,801.7232,0.0000
5066,controllerType=0 controllerNumber=1 scan=5728,1,Unknown,ms1,1745.53,801.7233,0.0000
5069,controllerType=0 controllerNumber=1 scan=5751,1,Unknown,ms1,1749.53,801.7230,0.0000
5071,controllerType=0 controllerNumber=1 scan=5761,1,Unknown,ms1,1751.24,801.7231,0.0000
5075,controllerType=0 controllerNumber=1 scan=5775,1,Unknown,ms1,1754.18,801.7229,0.0000
5078,controllerType=0 controllerNumber=1 scan=5788,1,Unknown,ms1,1756.81,801.7228,0.0000
5079,controllerType=0 controllerNumber=1 scan=5794,1,Unknown,ms1,1757.83,801.7228,0.0000
5085,controllerType=0 controllerNumber=1 scan=5818,1,Unknown,ms1,1762.33,801.7189,0.0000
5085,controllerType=0 controllerNumber=1 scan=5818,1,Unknown,ms1,1762.33,801.7242,0.0000
5095,controllerType=0 controllerNumber=1 scan=5852,1,Unknown,ms1,1769.15,801.7225,0.0000
5142,controllerType=0 controllerNumber=1 scan=6051,1,Unknown,ms1,1805.76,801.7223,0.0000
5247,controllerType=0 controllerNumber=1 scan=6491,1,Unknown,ms1,1887.71,801.7224,0.0000
5261,controllerType=0 controllerNumber=1 scan=6579,1,Unknown,ms1,1903.06,801.7223,0.0000
5328,controllerType=0 controllerNumber=1 scan=6920,1,Unknown,ms1,1963.94,801.7200,259202.5000
5328,controllerType=0 controllerNumber=1 scan=6920,1,Unknown,ms1,1963.94,801.7253,205140.3438
5418,controllerType=0 controllerNumber=1 scan=7312,1,Unknown,ms1,2036.88,801.7231,0.0000
5468,controllerType=0 controllerNumber=1 scan=7446,1,Unknown,ms1,2064.63,801.7222,110072.6563
5469,controllerType=0 controllerNumber=1 scan=7458,1,Unknown,ms1,2066.57,801.7219,143734.9375
5470,controllerType=0 controllerNumber=1 scan=7471,1,Unknown,ms1,2068.76,801.7220,153035.7500
5471,controllerType=0 controllerNumber=1 scan=7483,1,Unknown,ms1,2070.70,801.7194,346072.8438
5471,controllerType=0 controllerNumber=1 scan=7483,1,Unknown,ms1,2070.70,801.7248,237608.4844
5472,controllerType=0 controllerNumber=1 scan=7493,1,Unknown,ms1,2072.26,801.7235,980019.1250
5473,controllerType=0 controllerNumber=1 scan=7502,1,Unknown,ms1,2073.69,801.7235,904503.4375
5474,controllerType=0 controllerNumber=1 scan=7511,1,Unknown,ms1,2075.17,801.7223,1512527.8750
5475,controllerType=0 controllerNumber=1 scan=7520,1,Unknown,ms1,2076.82,801.7232,1285913.2500
5476,controllerType=0 controllerNumber=1 scan=7526,1,Unknown,ms1,2077.83,801.7239,887812.6250
5477,controllerType=0 controllerNumber=1 scan=7533,1,Unknown,ms1,2079.00,801.7234,1084214.7500
5478,controllerType=0 controllerNumber=1 scan=7541,1,Unknown,ms1,2080.33,801.7236,599654.8125
5479,controllerType=0 controllerNumber=1 scan=7549,1,Unknown,ms1,2081.65,801.7231,557308.3750
5480,controllerType=0 controllerNumber=1 scan=7562,1,Unknown,ms1,2083.66,801.7219,227506.4063
5481,controllerType=0 controllerNumber=1 scan=7571,1,Unknown,ms1,2085.14,801.7221,207334.0000
5482,controllerType=0 controllerNumber=1 scan=7582,1,Unknown,ms1,2087.11,801.7199,380349.8125
5482,controllerType=0 controllerNumber=1 scan=7582,1,Unknown,ms1,2087.11,801.7253,208946.4531
5483,controllerType=0 controllerNumber=1 scan=7586,1,Unknown,ms1,2087.81,801.7202,523048.3125
5483,controllerType=0 controllerNumber=1 scan=7586,1,Unknown,ms1,2087.81,801.7256,294277.8438
5484,controllerType=0 controllerNumber=1 scan=7592,1,Unknown,ms1,2088.81,801.7230,299243.9688
5485,controllerType=0 controllerNumber=1 scan=7598,1,Unknown,ms1,2089.74,801.7215,150441.7813
5486,controllerType=0 controllerNumber=1 scan=7602,1,Unknown,ms1,2090.52,801.7217,854859.1875
5487,controllerType=0 controllerNumber=1 scan=7603,1,Unknown,ms1,2090.88,801.7228,578813.0625
5488,controllerType=0 controllerNumber=1 scan=7607,1,Unknown,ms1,2091.51,801.7198,1116266.8750
5488,controllerType=0 controllerNumber=1 scan=7607,1,Unknown,ms1,2091.51,801.7252,457950.3438
5489,controllerType=0 controllerNumber=1 scan=7612,1,Unknown,ms1,2092.43,801.7221,326327.3125
5490,controllerType=0 controllerNumber=1 scan=7613,1,Unknown,ms1,2092.79,801.7227,620070.1875
5491,controllerType=0 controllerNumber=1 scan=7620,1,Unknown,ms1,2093.81,801.7240,772682.9375
5492,controllerType=0 controllerNumber=1 scan=7621,1,Unknown,ms1,2094.18,801.7206,740151.5000
5492,controllerType=0 controllerNumber=1 scan=7621,1,Unknown,ms1,2094.18,801.7260,287636.0938
5493,controllerType=0 controllerNumber=1 scan=7627,1,Unknown,ms1,2095.18,801.7223,1426096.8750
5494,controllerType=0 controllerNumber=1 scan=7628,1,Unknown,ms1,2095.55,801.7229,510433.5625
5495,controllerType=0 controllerNumber=1 scan=7631,1,Unknown,ms1,2096.16,801.7225,199529.3750
5496,controllerType=0 controllerNumber=1 scan=7632,1,Unknown,ms1,2096.52,801.7199,631123.8125
5496,controllerType=0 controllerNumber=1 scan=7632,1,Unknown,ms1,2096.52,801.7253,101806.0859
5497,controllerType=0 controllerNumber=1 scan=7636,1,Unknown,ms1,2097.22,801.7223,1024632.3750
5498,controllerType=0 controllerNumber=1 scan=7637,1,Unknown,ms1,2097.58,801.7224,192434.7188
5499,controllerType=0 controllerNumber=1 scan=7642,1,Unknown,ms1,2098.50,801.7226,1269717.0000
5500,controllerType=0 controllerNumber=1 scan=7647,1,Unknown,ms1,2099.48,801.7198,1790710.6250
5500,controllerType=0 controllerNumber=1 scan=7647,1,Unknown,ms1,2099.48,801.7252,2933699.0000
5501,controllerType=0 controllerNumber=1 scan=7651,1,Unknown,ms1,2100.26,801.7187,2225241.0000
5501,controllerType=0 controllerNumber=1 scan=7651,1,Unknown,ms1,2100.26,801.7241,3985695.5000
5502,controllerType=0 controllerNumber=1 scan=7652,1,Unknown,ms1,2100.63,801.7220,2078184.3750
5503,controllerType=0 controllerNumber=1 scan=7658,1,Unknown,ms1,2101.53,801.7187,2117720.2500
5503,controllerType=0 controllerNumber=1 scan=7658,1,Unknown,ms1,2101.53,801.7241,3859697.0000
5504,controllerType=0 controllerNumber=1 scan=7665,1,Unknown,ms1,2102.70,801.7237,5222099.5000
5505,controllerType=0 controllerNumber=1 scan=7668,1,Unknown,ms1,2103.16,801.7233,6179474.0000
5506,controllerType=0 controllerNumber=1 scan=7675,1,Unknown,ms1,2104.30,801.7237,6387911.0000
5507,controllerType=0 controllerNumber=1 scan=7684,1,Unknown,ms1,2105.66,801.7232,4976669.5000
5508,controllerType=0 controllerNumber=1 scan=7687,1,Unknown,ms1,2106.17,801.7229,5399491.5000
5509,controllerType=0 controllerNumber=1 scan=7695,1,Unknown,ms1,2107.49,801.7232,4832963.0000
5510,controllerType=0 controllerNumber=1 scan=7696,1,Unknown,ms1,2107.86,801.7233,4442023.5000
5511,controllerType=0 controllerNumber=1 scan=7706,1,Unknown,ms1,2109.49,801.7230,3664147.7500
5512,controllerType=0 controllerNumber=1 scan=7709,1,Unknown,ms1,2110.03,801.7239,3145077.2500
5513,controllerType=0 controllerNumber=1 scan=7716,1,Unknown,ms1,2111.16,801.7232,3878131.0000
5514,controllerType=0 controllerNumber=1 scan=7722,1,Unknown,ms1,2112.15,801.7230,2388287.0000
5515,controllerType=0 controllerNumber=1 scan=7728,1,Unknown,ms1,2113.17,801.7228,2330382.0000
5516,controllerType=0 controllerNumber=1 scan=7735,1,Unknown,ms1,2114.33,801.7233,1150689.6250
5517,controllerType=0 controllerNumber=1 scan=7741,1,Unknown,ms1,2115.41,801.7231,1303178.7500
5518,controllerType=0 controllerNumber=1 scan=7754,1,Unknown,ms1,2117.70,801.7235,1087226.2500
5519,controllerType=0 controllerNumber=1 scan=7767,1,Unknown,ms1,2119.75,801.7234,4026082.0000
5520,controllerType=0 controllerNumber=1 scan=7771,1,Unknown,ms1,2120.45,801.7232,7850276.0000
5521,controllerType=0 controllerNumber=1 scan=7784,1,Unknown,ms1,2122.30,801.7230,38803848.0000
5522,controllerType=0 controllerNumber=1 scan=7787,1,Unknown,ms1,2122.84,801.7230,55597020.0000
5523,controllerType=0 controllerNumber=1 scan=7797,1,Unknown,ms1,2124.21,801.7226,114923952.0000
5524,controllerType=0 controllerNumber=1 scan=7805,1,Unknown,ms1,2125.45,801.7228,192275648.0000
5525,controllerType=0 controllerNumber=1 scan=7811,1,Unknown,ms1,2126.50,801.7225,318859360.0000
5526,controllerType=0 controllerNumber=1 scan=7812,1,Unknown,ms1,2126.87,801.7228,310494912.0000
5527,controllerType=0 controllerNumber=1 scan=7818,1,Unknown,ms1,2127.73,801.7227,402730144.0000
5528,controllerType=0 controllerNumber=1 scan=7819,1,Unknown,ms1,2128.10,801.7225,438590880.0000
5529,controllerType=0 controllerNumber=1 scan=7822,1,Unknown,ms1,2128.64,801.7227,505657696.0000
5530,controllerType=0 controllerNumber=1 scan=7823,1,Unknown,ms1,2129.01,801.7227,513879968.0000
5531,controllerType=0 controllerNumber=1 scan=7828,1,Unknown,ms1,2129.79,801.7225,572382912.0000
5532,controllerType=0 controllerNumber=1 scan=7829,1,Unknown,ms1,2130.15,801.7227,618298624.0000
5533,controllerType=0 controllerNumber=1 scan=7834,1,Unknown,ms1,2131.02,801.7226,652163840.0000
5534,controllerType=0 controllerNumber=1 scan=7835,1,Unknown,ms1,2131.39,801.7225,708666176.0000
5535,controllerType=0 controllerNumber=1 scan=7836,1,Unknown,ms1,2131.76,801.7226,726762560.0000
5536,controllerType=0 controllerNumber=1 scan=7838,1,Unknown,ms1,2132.17,801.7225,695909376.0000
5537,controllerType=0 controllerNumber=1 scan=7839,1,Unknown,ms1,2132.53,801.7227,790378560.0000
5538,controllerType=0 controllerNumber=1 scan=7845,1,Unknown,ms1,2133.46,801.7225,850066560.0000
5539,controllerType=0 controllerNumber=1 scan=7846,1,Unknown,ms1,2133.83,801.7229,681968576.0000
5540,controllerType=0 controllerNumber=1 scan=7849,1,Unknown,ms1,2134.43,801.7225,650452480.0000
5541,controllerType=0 controllerNumber=1 scan=7850,1,Unknown,ms1,2134.80,801.7225,650982912.0000
5542,controllerType=0 controllerNumber=1 scan=7853,1,Unknown,ms1,2135.41,801.7229,604713920.0000
5543,controllerType=0 controllerNumber=1 scan=7854,1,Unknown,ms1,2135.78,801.7228,554392064.0000
5544,controllerType=0 controllerNumber=1 scan=7858,1,Unknown,ms1,2136.40,801.7227,442639360.0000
5545,controllerType=0 controllerNumber=1 scan=7859,1,Unknown,ms1,2136.77,801.7228,407163328.0000
5546,controllerType=0 controllerNumber=1 scan=7864,1,Unknown,ms1,2137.62,801.7227,334302400.0000
5547,controllerType=0 controllerNumber=1 scan=7865,1,Unknown,ms1,2137.99,801.7227,311459360.0000
5548,controllerType=0 controllerNumber=1 scan=7868,1,Unknown,ms1,2138.65,801.7229,240227968.0000
5549,controllerType=0 controllerNumber=1 scan=7869,1,Unknown,ms1,2139.02,801.7229,227326592.0000
