# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,sumIntensity,peakMZ,peakIntensity
216,controllerType=0 controllerNumber=1 scan=219,1,Unknown,ms1,70.32,32955.3086,1216.5236,32955.3086
341,controllerType=0 controllerNumber=1 scan=344,1,Unknown,ms1,110.74,12424.1689,1216.5236,12424.1689
421,controllerType=0 controllerNumber=1 scan=424,1,Unknown,ms1,136.64,42519.5977,1216.5238,42519.5977
431,controllerType=0 controllerNumber=1 scan=434,1,Unknown,ms1,139.84,30180.0996,1216.5238,30180.0996
557,controllerType=0 controllerNumber=1 scan=560,1,Unknown,ms1,180.88,19266.3105,1216.5237,19266.3105
628,controllerType=0 controllerNumber=1 scan=631,1,Unknown,ms1,204.29,13501.2178,1216.5236,13501.2178
695,controllerType=0 controllerNumber=1 scan=698,1,Unknown,ms1,225.84,22573.6465,1216.5236,22573.6465
756,controllerType=0 controllerNumber=1 scan=759,1,Unknown,ms1,246.25,33580.0625,1216.5237,33580.0625
1066,controllerType=0 controllerNumber=1 scan=1069,1,Unknown,ms1,346.66,40530.3281,1216.5237,40530.3281
1143,controllerType=0 controllerNumber=1 scan=1146,1,Unknown,ms1,371.36,38779.8086,1216.5238,38779.8086
1374,controllerType=0 controllerNumber=1 scan=1378,1,Unknown,ms1,446.83,30257.3047,1216.5237,30257.3047
1422,controllerType=0 controllerNumber=1 scan=1426,1,Unknown,ms1,462.63,24560.5391,1216.5237,24560.5391
1604,controllerType=0 controllerNumber=1 scan=1611,1,Unknown,ms1,522.26,11115.7305,1216.5236,11115.7305
2041,controllerType=0 controllerNumber=1 scan=2063,1,Unknown,ms1,666.56,23354.4688,1216.5233,23354.4688
2084,controllerType=0 controllerNumber=1 scan=2106,1,Unknown,ms1,680.34,29029.0234,1216.5233,29029.0234
2154,controllerType=0 controllerNumber=1 scan=2177,1,Unknown,ms1,703.71,25714.6094,1216.5234,25714.6094
2378,controllerType=0 controllerNumber=1 scan=2425,1,Unknown,ms1,780.85,10634.5693,1216.5235,10634.5693
3658,controllerType=0 controllerNumber=1 scan=3738,1,Unknown,ms1,1204.80,40826.3789,1216.5231,40826.3789
4036,controllerType=0 controllerNumber=1 scan=4152,1,Unknown,ms1,1332.28,13469.9111,1216.5234,13469.9111
4199,controllerType=0 controllerNumber=1 scan=4327,1,Unknown,ms1,1386.37,35285.7031,1216.5235,35285.7031
4204,controllerType=0 controllerNumber=1 scan=4332,1,Unknown,ms1,1387.94,35707.7656,1216.5238,35707.7656
4236,controllerType=0 controllerNumber=1 scan=4366,1,Unknown,ms1,1398.62,43469.8164,1216.5238,43469.8164
4444,controllerType=0 controllerNumber=1 scan=4590,1,Unknown,ms1,1469.09,29867.8984,1216.5237,29867.8984
4485,controllerType=0 controllerNumber=1 scan=4635,1,Unknown,ms1,1483.02,28642.9336,1216.5235,28642.9336
4536,controllerType=0 controllerNumber=1 scan=4693,1,Unknown,ms1,1500.47,12124.6035,1216.5236,12124.6035
4567,controllerType=0 controllerNumber=1 scan=4728,1,Unknown,ms1,1511.38,32485.6289,1216.5234,32485.6289
4584,controllerType=0 controllerNumber=1 scan=4751,1,Unknown,ms1,1517.79,39377.9648,1216.5228,39377.9648
4911,controllerType=0 controllerNumber=1 scan=5246,1,Unknown,ms1,1649.07,31316.8359,1216.5222,31316.8359
4986,controllerType=0 controllerNumber=1 scan=5427,1,Unknown,ms1,1689.54,96954.6836,1216.5212,57904.7656
5034,controllerType=0 controllerNumber=1 scan=5593,1,Unknown,ms1,1720.82,204682.5820,1216.5217,141285.9219
5035,controllerType=0 controllerNumber=1 scan=5601,1,Unknown,ms1,1722.32,96636.3496,1216.5217,72564.1406
5037,controllerType=0 controllerNumber=1 scan=5616,1,Unknown,ms1,1724.61,153346.7207,1216.5214,120794.8203
5038,controllerType=0 controllerNumber=1 scan=5619,1,Unknown,ms1,1725.09,150952.9844,1216.5217,116413.0156
5039,controllerType=0 controllerNumber=1 scan=5624,1,Unknown,ms1,1725.93,159649.2969,1216.5226,159649.2969
5040,controllerType=0 controllerNumber=1 scan=5625,1,Unknown,ms1,1726.30,344328.3984,1216.5204,240581.3281
5041,controllerType=0 controllerNumber=1 scan=5634,1,Unknown,ms1,1727.76,140074.9063,1216.5219,140074.9063
5042,controllerType=0 controllerNumber=1 scan=5637,1,Unknown,ms1,1728.30,282934.0938,1216.5229,282934.0938
5043,controllerType=0 controllerNumber=1 scan=5641,1,Unknown,ms1,1729.00,157507.2969,1216.5280,157507.2969
5044,controllerType=0 controllerNumber=1 scan=5646,1,Unknown,ms1,1729.86,268175.2500,1216.5239,268175.2500
5046,controllerType=0 controllerNumber=1 scan=5653,1,Unknown,ms1,1731.37,142128.2344,1216.5266,142128.2344
5047,controllerType=0 controllerNumber=1 scan=5658,1,Unknown,ms1,1732.22,82718.0391,1216.5224,82718.0391
5048,controllerType=0 controllerNumber=1 scan=5659,1,Unknown,ms1,1732.59,191989.3594,1216.5222,191989.3594
5049,controllerType=0 controllerNumber=1 scan=5666,1,Unknown,ms1,1733.75,112741.5391,1216.5227,112741.5391
5468,controllerType=0 controllerNumber=1 scan=7446,1,Unknown,ms1,2064.63,168018.3555,1216.5214,117324.9609
5523,controllerType=0 controllerNumber=1 scan=7797,1,Unknown,ms1,2124.21,1735549.8750,1216.5221,1735549.8750
5524,controllerType=0 controllerNumber=1 scan=7805,1,Unknown,ms1,2125.45,1265050.0000,1216.5225,1265050.0000
5525,controllerType=0 controllerNumber=1 scan=7811,1,Unknown,ms1,2126.50,1977303.5000,1216.5245,1977303.5000
5527,controllerType=0 controllerNumber=1 scan=7818,1,Unknown,ms1,2127.73,2070000.2500,1216.5242,2070000.2500
5528,controllerType=0 controllerNumber=1 scan=7819,1,Unknown,ms1,2128.10,4233987.7500,1216.5303,2539794.0000
5529,controllerType=0 controllerNumber=1 scan=7822,1,Unknown,ms1,2128.64,3782292.5000,1216.5283,3782292.5000
5530,controllerType=0 controllerNumber=1 scan=7823,1,Unknown,ms1,2129.01,344878.3438,1216.5224,344878.3438
5531,controllerType=0 controllerNumber=1 scan=7828,1,Unknown,ms1,2129.79,4662685.5000,1216.5202,2590059.5000
5532,controllerType=0 controllerNumber=1 scan=7829,1,Unknown,ms1,2130.15,320359.0625,1216.5224,320359.0625
5533,controllerType=0 controllerNumber=1 scan=7834,1,Unknown,ms1,2131.02,1738133.8750,1216.5223,1738133.8750
5534,controllerType=0 controllerNumber=1 scan=7835,1,Unknown,ms1,2131.39,241538.2813,1216.5224,241538.2813
5535,controllerType=0 controllerNumber=1 scan=7836,1,Unknown,ms1,2131.76,1862721.0000,1216.5223,1862721.0000
5536,controllerType=0 controllerNumber=1 scan=7838,1,Unknown,ms1,2132.17,2050538.1250,1216.5225,2050538.1250
5537,controllerType=0 controllerNumber=1 scan=7839,1,Unknown,ms1,2132.53,777337.5625,1216.5224,777337.5625
5538,controllerType=0 controllerNumber=1 scan=7845,1,Unknown,ms1,2133.46,6119447.5000,1216.5200,3341818.2500
5539,controllerType=0 controllerNumber=1 scan=7846,1,Unknown,ms1,2133.83,417803.2813,1216.5228,417803.2813
5540,controllerType=0 controllerNumber=1 scan=7849,1,Unknown,ms1,2134.43,3087144.5000,1216.5219,3087144.5000
5541,controllerType=0 controllerNumber=1 scan=7850,1,Unknown,ms1,2134.80,3301139.0000,1216.5200,1933124.8750
5542,controllerType=0 controllerNumber=1 scan=7853,1,Unknown,ms1,2135.41,1629788.0000,1216.5233,1629788.0000
5543,controllerType=0 controllerNumber=1 scan=7854,1,Unknown,ms1,2135.78,1606588.6250,1216.5267,1606588.6250
5544,controllerType=0 controllerNumber=1 scan=7858,1,Unknown,ms1,2136.40,1283070.0000,1216.5223,1283070.0000
5545,controllerType=0 controllerNumber=1 scan=7859,1,Unknown,ms1,2136.77,1497960.1250,1216.5283,1497960.1250
5546,controllerType=0 controllerNumber=1 scan=7864,1,Unknown,ms1,2137.62,2732331.0000,1216.5251,2732331.0000
5547,controllerType=0 controllerNumber=1 scan=7865,1,Unknown,ms1,2137.99,3237834.5000,1216.5225,3237834.5000
5548,controllerType=0 controllerNumber=1 scan=7868,1,Unknown,ms1,2138.65,5318714.5000,1216.5231,5318714.5000
5549,controllerType=0 controllerNumber=1 scan=7869,1,Unknown,ms1,2139.02,3997385.7500,1216.5234,3997385.7500
5550,controllerType=0 controllerNumber=1 scan=7875,1,Unknown,ms1,2140.02,4625970.5000,1216.5224,4625970.5000
5551,controllerType=0 controllerNumber=1 scan=7882,1,Unknown,ms1,2141.12,6251299.5000,1216.5238,6251299.5000
5552,controllerType=0 controllerNumber=1 scan=7889,1,Unknown,ms1,2142.04,7980534.5000,1216.5214,4974289.0000
5553,controllerType=0 controllerNumber=1 scan=7893,1,Unknown,ms1,2142.64,7116021.5000,1216.5219,7116021.5000
5554,controllerType=0 controllerNumber=1 scan=7901,1,Unknown,ms1,2143.88,5911488.5000,1216.5228,5911488.5000
5555,controllerType=0 controllerNumber=1 scan=7908,1,Unknown,ms1,2145.02,8029487.5000,1216.5228,8029487.5000
5556,controllerType=0 controllerNumber=1 scan=7916,1,Unknown,ms1,2146.21,4405510.5000,1216.5230,4405510.5000
5557,controllerType=0 controllerNumber=1 scan=7925,1,Unknown,ms1,2147.76,2977401.7500,1216.5228,2977401.7500
5558,controllerType=0 controllerNumber=1 scan=7932,1,Unknown,ms1,2148.93,4182679.2500,1216.5209,2592909.7500
5559,controllerType=0 controllerNumber=1 scan=7939,1,Unknown,ms1,2150.04,1238639.5000,1216.5221,1238639.5000
5560,controllerType=0 controllerNumber=1 scan=7947,1,Unknown,ms1,2151.28,1126915.7500,1216.5231,1126915.7500
5561,controllerType=0 controllerNumber=1 scan=7953,1,Unknown,ms1,2152.37,422022.5938,1216.5222,422022.5938
5562,controllerType=0 controllerNumber=1 scan=7954,1,Unknown,ms1,2152.73,1011110.9375,1216.5234,1011110.9375
5563,controllerType=0 controllerNumber=1 scan=7961,1,Unknown,ms1,2153.83,245739.9375,1216.5224,245739.9375
5564,controllerType=0 controllerNumber=1 scan=7969,1,Unknown,ms1,2155.14,268327.5313,1216.5225,268327.5313
5565,controllerType=0 controllerNumber=1 scan=7976,1,Unknown,ms1,2156.20,256895.7344,1216.5225,256895.7344
5568,controllerType=0 controllerNumber=1 scan=7992,1,Unknown,ms1,2158.98,688742.7500,1216.5225,688742.7500
5569,controllerType=0 controllerNumber=1 scan=8000,1,Unknown,ms1,2160.30,236764.7813,1216.5224,236764.7813
5572,controllerType=0 controllerNumber=1 scan=8018,1,Unknown,ms1,2163.13,400688.3438,1216.5211,288906.2500
5573,controllerType=0 controllerNumber=1 scan=8024,1,Unknown,ms1,2164.14,998011.1563,1216.5208,600096.7500
5574,controllerType=0 controllerNumber=1 scan=8029,1,Unknown,ms1,2165.00,1080334.7188,1216.5203,659536.5625
5575,controllerType=0 controllerNumber=1 scan=8030,1,Unknown,ms1,2165.36,655875.8125,1216.5198,437893.7500
5577,controllerType=0 controllerNumber=1 scan=8042,1,Unknown,ms1,2167.67,1035201.1250,1216.5246,1035201.1250
5578,controllerType=0 controllerNumber=1 scan=8046,1,Unknown,ms1,2168.22,670416.6875,1216.5296,670416.6875
5579,controllerType=0 controllerNumber=1 scan=8050,1,Unknown,ms1,2168.92,674344.9375,1216.5261,674344.9375
5580,controllerType=0 controllerNumber=1 scan=8055,1,Unknown,ms1,2169.75,447747.9688,1216.5294,447747.9688
5581,controllerType=0 controllerNumber=1 scan=8058,1,Unknown,ms1,2170.24,676002.7500,1216.5293,676002.7500
5582,controllerType=0 controllerNumber=1 scan=8062,1,Unknown,ms1,2170.93,199814.1719,1216.5285,199814.1719
5583,controllerType=0 controllerNumber=1 scan=8066,1,Unknown,ms1,2171.70,1024166.7500,1216.5239,1024166.7500
5584,controllerType=0 controllerNumber=1 scan=8069,1,Unknown,ms1,2172.32,1221395.6250,1216.5251,1221395.6250
