# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,sumIntensity,peakMZ,peakIntensity
1032,controllerType=0 controllerNumber=1 scan=1035,1,Unknown,ms1,335.27,48470.3281,942.0771,27560.1230
1353,controllerType=0 controllerNumber=1 scan=1357,1,Unknown,ms1,439.89,11928.4854,942.0842,11928.4854
1582,controllerType=0 controllerNumber=1 scan=1589,1,Unknown,ms1,515.16,44644.1445,942.0839,25312.4785
2098,controllerType=0 controllerNumber=1 scan=2120,1,Unknown,ms1,684.75,41816.0703,942.0837,25198.2578
2292,controllerType=0 controllerNumber=1 scan=2334,1,Unknown,ms1,751.13,47801.9141,942.0837,26059.3027
2409,controllerType=0 controllerNumber=1 scan=2458,1,Unknown,ms1,791.44,44739.9492,942.0839,27021.5313
2484,controllerType=0 controllerNumber=1 scan=2535,1,Unknown,ms1,816.34,30643.6514,942.0838,20145.5664
2519,controllerType=0 controllerNumber=1 scan=2571,1,Unknown,ms1,828.08,10821.8799,942.0838,10821.8799
2896,controllerType=0 controllerNumber=1 scan=2953,1,Unknown,ms1,953.27,52910.8164,942.0768,27688.5625
2897,controllerType=0 controllerNumber=1 scan=2954,1,Unknown,ms1,953.64,34702.9219,942.0768,23425.0938
3596,controllerType=0 controllerNumber=1 scan=3672,1,Unknown,ms1,1184.04,20152.9648,942.0766,20152.9648
3648,controllerType=0 controllerNumber=1 scan=3728,1,Unknown,ms1,1201.30,54621.3418,942.0836,29734.9063
4334,controllerType=0 controllerNumber=1 scan=4471,1,Unknown,ms1,1431.92,44944.4004,942.0769,24133.3887
5068,controllerType=0 controllerNumber=1 scan=5745,1,Unknown,ms1,1748.52,98078.1055,942.0764,69330.6875
5072,controllerType=0 controllerNumber=1 scan=5766,1,Unknown,ms1,1752.28,197469.2969,942.0774,137568.5938
5074,controllerType=0 controllerNumber=1 scan=5774,1,Unknown,ms1,1753.81,139584.7539,942.0762,101863.7891
5075,controllerType=0 controllerNumber=1 scan=5775,1,Unknown,ms1,1754.18,195695.9375,942.0759,138269.4063
5076,controllerType=0 controllerNumber=1 scan=5781,1,Unknown,ms1,1755.25,294695.7969,942.0772,216636.7656
5077,controllerType=0 controllerNumber=1 scan=5787,1,Unknown,ms1,1756.45,334862.5938,942.0765,244299.3438
5078,controllerType=0 controllerNumber=1 scan=5788,1,Unknown,ms1,1756.81,585391.7344,942.0775,407602.3438
5079,controllerType=0 controllerNumber=1 scan=5794,1,Unknown,ms1,1757.83,470205.8750,942.0764,331923.2813
5080,controllerType=0 controllerNumber=1 scan=5795,1,Unknown,ms1,1758.20,685823.4844,942.0777,495992.7813
5081,controllerType=0 controllerNumber=1 scan=5802,1,Unknown,ms1,1759.33,562145.4531,942.0755,390983.5938
5082,controllerType=0 controllerNumber=1 scan=5808,1,Unknown,ms1,1760.34,308747.3047,942.0772,226402.4844
5083,controllerType=0 controllerNumber=1 scan=5813,1,Unknown,ms1,1761.19,620344.3594,942.0764,441632.3125
5084,controllerType=0 controllerNumber=1 scan=5817,1,Unknown,ms1,1761.97,542203.1563,942.0771,400511.6563
5085,controllerType=0 controllerNumber=1 scan=5818,1,Unknown,ms1,1762.33,274222.9375,942.0791,274222.9375
5086,controllerType=0 controllerNumber=1 scan=5819,1,Unknown,ms1,1762.65,405033.5234,942.0755,291033.5625
5087,controllerType=0 controllerNumber=1 scan=5824,1,Unknown,ms1,1763.56,432228.2813,942.0774,316500.7188
5088,controllerType=0 controllerNumber=1 scan=5828,1,Unknown,ms1,1764.33,332686.7969,942.0770,240011.7969
5089,controllerType=0 controllerNumber=1 scan=5833,1,Unknown,ms1,1765.27,124504.6094,942.0816,124504.6094
5090,controllerType=0 controllerNumber=1 scan=5834,1,Unknown,ms1,1765.64,61475.1758,942.0759,61475.1758
5091,controllerType=0 controllerNumber=1 scan=5839,1,Unknown,ms1,1766.56,260804.6172,942.0774,191133.2813
5092,controllerType=0 controllerNumber=1 scan=5844,1,Unknown,ms1,1767.55,193034.3789,942.0760,144746.4063
5093,controllerType=0 controllerNumber=1 scan=5845,1,Unknown,ms1,1767.91,101612.6563,942.0760,71537.1641
5094,controllerType=0 controllerNumber=1 scan=5849,1,Unknown,ms1,1768.53,219208.1406,942.0757,157607.0156
5100,controllerType=0 controllerNumber=1 scan=5868,1,Unknown,ms1,1772.35,36993.9453,942.0758,36993.9453
5103,controllerType=0 controllerNumber=1 scan=5879,1,Unknown,ms1,1774.38,44388.9297,942.0757,44388.9297
5104,controllerType=0 controllerNumber=1 scan=5880,1,Unknown,ms1,1774.74,32518.2480,942.0757,32518.2480
5109,controllerType=0 controllerNumber=1 scan=5900,1,Unknown,ms1,1778.52,34225.9727,942.0757,34225.9727
5202,controllerType=0 controllerNumber=1 scan=6244,1,Unknown,ms1,1844.09,26495.0449,942.0760,26495.0449
5225,controllerType=0 controllerNumber=1 scan=6347,1,Unknown,ms1,1863.04,108792.5781,942.0756,83477.9844
5226,controllerType=0 controllerNumber=1 scan=6353,1,Unknown,ms1,1864.13,85801.9609,942.0754,52961.7539
5232,controllerType=0 controllerNumber=1 scan=6406,1,Unknown,ms1,1872.88,70540.5781,942.0817,70540.5781
5234,controllerType=0 controllerNumber=1 scan=6421,1,Unknown,ms1,1875.37,15113.5596,942.0819,15113.5596
5235,controllerType=0 controllerNumber=1 scan=6428,1,Unknown,ms1,1876.54,60201.2422,942.0810,60201.2422
5236,controllerType=0 controllerNumber=1 scan=6435,1,Unknown,ms1,1877.62,410348.9922,942.0757,313194.2813
5237,controllerType=0 controllerNumber=1 scan=6436,1,Unknown,ms1,1877.98,366926.2188,942.0766,283958.1563
5238,controllerType=0 controllerNumber=1 scan=6440,1,Unknown,ms1,1878.69,745537.7031,942.0754,565083.2500
5239,controllerType=0 controllerNumber=1 scan=6444,1,Unknown,ms1,1879.39,1149572.1250,942.0755,873886.3125
5240,controllerType=0 controllerNumber=1 scan=6451,1,Unknown,ms1,1880.56,1639198.8438,942.0756,1243134.5000
5241,controllerType=0 controllerNumber=1 scan=6458,1,Unknown,ms1,1881.92,2272677.0625,942.0755,1708164.8750
5242,controllerType=0 controllerNumber=1 scan=6459,1,Unknown,ms1,1882.28,1930611.2813,942.0760,1485102.6250
5243,controllerType=0 controllerNumber=1 scan=6465,1,Unknown,ms1,1883.30,2338699.6875,942.0757,1786251.1250
5244,controllerType=0 controllerNumber=1 scan=6468,1,Unknown,ms1,1883.84,2626413.0000,942.0755,1997812.7500
5245,controllerType=0 controllerNumber=1 scan=6475,1,Unknown,ms1,1884.94,2640992.9375,942.0760,2028471.6250
5246,controllerType=0 controllerNumber=1 scan=6483,1,Unknown,ms1,1886.27,2452860.1875,942.0757,1873356.1250
5247,controllerType=0 controllerNumber=1 scan=6491,1,Unknown,ms1,1887.71,2059266.6875,942.0755,1554276.0000
5248,controllerType=0 controllerNumber=1 scan=6498,1,Unknown,ms1,1888.87,478302.3125,942.0820,478302.3125
