# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,sumIntensity,peakMZ,peakIntensity
1132,controllerType=0 controllerNumber=1 scan=1135,1,Unknown,ms1,367.79,34354.1328,737.8655,21786.6016
2427,controllerType=0 controllerNumber=1 scan=2476,1,Unknown,ms1,797.17,35159.3633,737.8652,22613.3027
3875,controllerType=0 controllerNumber=1 scan=3977,1,Unknown,ms1,1278.00,11428.5186,737.8651,11428.5186
4163,controllerType=0 controllerNumber=1 scan=4289,1,Unknown,ms1,1374.61,43698.6484,737.8701,24868.3242
5490,controllerType=0 controllerNumber=1 scan=7613,1,Unknown,ms1,2092.79,134809.6406,737.8688,134809.6406
5552,controllerType=0 controllerNumber=1 scan=7889,1,Unknown,ms1,2142.04,334152.7344,737.8693,178071.4688
5747,controllerType=0 controllerNumber=1 scan=8785,1,Unknown,ms1,2301.43,45538.1211,737.8644,45538.1211
5881,controllerType=0 controllerNumber=1 scan=9308,1,Unknown,ms1,2398.22,226668.3047,737.8693,122134.3438
6133,controllerType=0 controllerNumber=1 scan=10419,1,Unknown,ms1,2595.06,13290.3076,737.8693,13290.3076
6277,controllerType=0 controllerNumber=1 scan=11127,1,Unknown,ms1,2723.16,288602.5938,737.8697,154446.4531
6281,controllerType=0 controllerNumber=1 scan=11134,1,Unknown,ms1,2724.84,823314.5313,737.8695,459393.1875
6285,controllerType=0 controllerNumber=1 scan=11155,1,Unknown,ms1,2728.67,249014.6016,737.8693,148665.8594
6295,controllerType=0 controllerNumber=1 scan=11187,1,Unknown,ms1,2735.08,104384.7422,737.8687,104384.7422
6315,controllerType=0 controllerNumber=1 scan=11316,1,Unknown,ms1,2757.22,1833421.6875,737.8694,1060853.8750
6316,controllerType=0 controllerNumber=1 scan=11320,1,Unknown,ms1,2757.92,721603.2188,737.8693,379509.4375
6317,controllerType=0 controllerNumber=1 scan=11327,1,Unknown,ms1,2759.08,1590008.0000,737.8676,1590008.0000
6318,controllerType=0 controllerNumber=1 scan=11331,1,Unknown,ms1,2759.71,3415588.0000,737.8695,1986187.6250
6319,controllerType=0 controllerNumber=1 scan=11337,1,Unknown,ms1,2760.72,8143416.2500,737.8694,4669949.5000
6320,controllerType=0 controllerNumber=1 scan=11343,1,Unknown,ms1,2761.86,8818134.2500,737.8691,5200966.0000
6321,controllerType=0 controllerNumber=1 scan=11349,1,Unknown,ms1,2762.87,14008859.5000,737.8694,8249320.5000
6322,controllerType=0 controllerNumber=1 scan=11350,1,Unknown,ms1,2763.23,16358123.0000,737.8696,9517348.0000
6323,controllerType=0 controllerNumber=1 scan=11356,1,Unknown,ms1,2764.24,21814893.0000,737.8695,12942725.0000
6324,controllerType=0 controllerNumber=1 scan=11366,1,Unknown,ms1,2765.82,49497922.0000,737.8691,29619070.0000
6325,controllerType=0 controllerNumber=1 scan=11369,1,Unknown,ms1,2766.31,56957414.0000,737.8691,34211512.0000
6326,controllerType=0 controllerNumber=1 scan=11374,1,Unknown,ms1,2767.00,66359134.0000,737.8690,40010648.0000
6327,controllerType=0 controllerNumber=1 scan=11382,1,Unknown,ms1,2768.32,48191552.0000,737.8682,48191552.0000
6328,controllerType=0 controllerNumber=1 scan=11388,1,Unknown,ms1,2769.26,60923364.0000,737.8681,60923364.0000
6329,controllerType=0 controllerNumber=1 scan=11396,1,Unknown,ms1,2770.51,72815808.0000,737.8681,72815808.0000
6330,controllerType=0 controllerNumber=1 scan=11400,1,Unknown,ms1,2771.11,74654648.0000,737.8678,74654648.0000
6331,controllerType=0 controllerNumber=1 scan=11406,1,Unknown,ms1,2772.12,89885864.0000,737.8683,89885864.0000
6332,controllerType=0 controllerNumber=1 scan=11412,1,Unknown,ms1,2773.13,70465432.0000,737.8682,70465432.0000
6333,controllerType=0 controllerNumber=1 scan=11413,1,Unknown,ms1,2773.50,60182320.0000,737.8682,60182320.0000
6334,controllerType=0 controllerNumber=1 scan=11416,1,Unknown,ms1,2774.04,57039464.0000,737.8689,57039464.0000
6335,controllerType=0 controllerNumber=1 scan=11420,1,Unknown,ms1,2774.74,101364824.0000,737.8693,59483608.0000
6336,controllerType=0 controllerNumber=1 scan=11425,1,Unknown,ms1,2775.58,84985212.0000,737.8695,49790416.0000
6337,controllerType=0 controllerNumber=1 scan=11426,1,Unknown,ms1,2775.95,64658560.0000,737.8696,37606868.0000
6338,controllerType=0 controllerNumber=1 scan=11432,1,Unknown,ms1,2776.76,38879272.0000,737.8697,22225794.0000
6339,controllerType=0 controllerNumber=1 scan=11441,1,Unknown,ms1,2778.07,28150038.0000,737.8700,16347063.0000
6340,controllerType=0 controllerNumber=1 scan=11442,1,Unknown,ms1,2778.43,31564712.0000,737.8701,18182480.0000
6341,controllerType=0 controllerNumber=1 scan=11446,1,Unknown,ms1,2779.14,20956876.0000,737.8700,11698615.0000
6342,controllerType=0 controllerNumber=1 scan=11447,1,Unknown,ms1,2779.50,19740889.5000,737.8700,11424474.0000
6343,controllerType=0 controllerNumber=1 scan=11452,1,Unknown,ms1,2780.36,16902104.0000,737.8701,9853377.0000
6344,controllerType=0 controllerNumber=1 scan=11453,1,Unknown,ms1,2780.72,10604701.5000,737.8700,6217815.0000
6345,controllerType=0 controllerNumber=1 scan=11458,1,Unknown,ms1,2781.50,12734948.0000,737.8701,7521892.0000
6346,controllerType=0 controllerNumber=1 scan=11459,1,Unknown,ms1,2781.86,10542936.0000,737.8705,6059314.0000
6347,controllerType=0 controllerNumber=1 scan=11464,1,Unknown,ms1,2782.64,7161656.0000,737.8706,4245697.0000
6348,controllerType=0 controllerNumber=1 scan=11469,1,Unknown,ms1,2783.56,7340953.0000,737.8698,4316031.0000
6349,controllerType=0 controllerNumber=1 scan=11470,1,Unknown,ms1,2783.93,6857114.5000,737.8705,4007660.2500
6350,controllerType=0 controllerNumber=1 scan=11478,1,Unknown,ms1,2785.18,4961269.7500,737.8707,2983455.7500
6351,controllerType=0 controllerNumber=1 scan=11484,1,Unknown,ms1,2786.05,3574556.3750,737.8705,2115043.0000
6352,controllerType=0 controllerNumber=1 scan=11489,1,Unknown,ms1,2786.91,3309967.0000,737.8712,1915066.8750
6353,controllerType=0 controllerNumber=1 scan=11493,1,Unknown,ms1,2787.74,2173778.1250,737.8709,1326233.7500
6354,controllerType=0 controllerNumber=1 scan=11498,1,Unknown,ms1,2788.58,2133705.3750,737.8711,1262089.1250
6355,controllerType=0 controllerNumber=1 scan=11502,1,Unknown,ms1,2789.35,1961096.8750,737.8709,1160496.5000
6356,controllerType=0 controllerNumber=1 scan=11503,1,Unknown,ms1,2789.72,2019906.9375,737.8700,1222054.8750
6357,controllerType=0 controllerNumber=1 scan=11507,1,Unknown,ms1,2790.33,1840979.6875,737.8692,1134429.5000
6358,controllerType=0 controllerNumber=1 scan=11511,1,Unknown,ms1,2791.17,1543235.1875,737.8699,952531.1875
6359,controllerType=0 controllerNumber=1 scan=11515,1,Unknown,ms1,2792.00,611015.0000,737.8695,384537.4375
6360,controllerType=0 controllerNumber=1 scan=11519,1,Unknown,ms1,2792.60,1175163.4063,737.8703,710330.6250
6361,controllerType=0 controllerNumber=1 scan=11526,1,Unknown,ms1,2793.77,596901.2188,737.8693,351194.0313
6362,controllerType=0 controllerNumber=1 scan=11533,1,Unknown,ms1,2794.93,517273.8594,737.8695,321701.8750
6363,controllerType=0 controllerNumber=1 scan=11541,1,Unknown,ms1,2796.26,982859.8438,737.8690,609236.8125
6364,controllerType=0 controllerNumber=1 scan=11548,1,Unknown,ms1,2797.56,739779.1875,737.8710,451617.9688
6365,controllerType=0 controllerNumber=1 scan=11551,1,Unknown,ms1,2798.10,757337.8438,737.8695,470907.4375
6366,controllerType=0 controllerNumber=1 scan=11560,1,Unknown,ms1,2799.58,378359.8125,737.8695,238714.6250
6367,controllerType=0 controllerNumber=1 scan=11568,1,Unknown,ms1,2800.90,447628.5625,737.8693,283036.1875
6368,controllerType=0 controllerNumber=1 scan=11573,1,Unknown,ms1,2801.95,295950.9375,737.8688,295950.9375
6369,controllerType=0 controllerNumber=1 scan=11580,1,Unknown,ms1,2803.12,201978.1563,737.8682,201978.1563
6370,controllerType=0 controllerNumber=1 scan=11587,1,Unknown,ms1,2804.29,470403.0469,737.8704,289181.7188
6371,controllerType=0 controllerNumber=1 scan=11595,1,Unknown,ms1,2805.62,267100.0625,737.8686,267100.0625
6372,controllerType=0 controllerNumber=1 scan=11605,1,Unknown,ms1,2807.42,366473.3438,737.8691,232543.4844
6373,controllerType=0 controllerNumber=1 scan=11618,1,Unknown,ms1,2809.51,265962.6797,737.8690,170482.9063
6374,controllerType=0 controllerNumber=1 scan=11630,1,Unknown,ms1,2811.43,188879.5781,737.8689,188879.5781
6375,controllerType=0 controllerNumber=1 scan=11637,1,Unknown,ms1,2812.78,315244.5938,737.8687,315244.5938
6376,controllerType=0 controllerNumber=1 scan=11643,1,Unknown,ms1,2813.88,203479.2969,737.8687,203479.2969
6377,controllerType=0 controllerNumber=1 scan=11654,1,Unknown,ms1,2815.66,366044.4375,737.8697,227617.7031
6378,controllerType=0 controllerNumber=1 scan=11667,1,Unknown,ms1,2817.85,237837.8906,737.8689,237837.8906
6379,controllerType=0 controllerNumber=1 scan=11670,1,Unknown,ms1,2818.39,182450.7344,737.8689,182450.7344
6380,controllerType=0 controllerNumber=1 scan=11674,1,Unknown,ms1,2819.10,135306.7188,737.8689,135306.7188
