# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,sumIntensity,peakMZ,peakIntensity
1238,controllerType=0 controllerNumber=1 scan=1241,1,Unknown,ms1,401.94,26250.4023,1350.2576,26250.4023
1295,controllerType=0 controllerNumber=1 scan=1298,1,Unknown,ms1,420.32,16487.7285,1350.2576,16487.7285
1305,controllerType=0 controllerNumber=1 scan=1308,1,Unknown,ms1,423.63,23417.8418,1350.2579,23417.8418
1327,controllerType=0 controllerNumber=1 scan=1331,1,Unknown,ms1,431.03,38590.4063,1350.2575,38590.4063
1385,controllerType=0 controllerNumber=1 scan=1389,1,Unknown,ms1,450.30,45494.5586,1350.2573,45494.5586
1391,controllerType=0 controllerNumber=1 scan=1395,1,Unknown,ms1,452.50,8823.7236,1350.2574,8823.7236
1394,controllerType=0 controllerNumber=1 scan=1398,1,Unknown,ms1,453.59,12372.0234,1350.2573,12372.0234
1421,controllerType=0 controllerNumber=1 scan=1425,1,Unknown,ms1,462.32,24100.3750,1350.2574,24100.3750
1433,controllerType=0 controllerNumber=1 scan=1437,1,Unknown,ms1,466.10,16309.2383,1350.2573,16309.2383
1532,controllerType=0 controllerNumber=1 scan=1538,1,Unknown,ms1,498.68,35504.3438,1350.2575,35504.3438
1533,controllerType=0 controllerNumber=1 scan=1539,1,Unknown,ms1,499.00,46210.6563,1350.2573,46210.6563
1604,controllerType=0 controllerNumber=1 scan=1611,1,Unknown,ms1,522.26,29025.6992,1350.2573,29025.6992
1639,controllerType=0 controllerNumber=1 scan=1647,1,Unknown,ms1,533.95,15941.2041,1350.2571,15941.2041
1661,controllerType=0 controllerNumber=1 scan=1670,1,Unknown,ms1,541.13,18345.6953,1350.2574,18345.6953
1675,controllerType=0 controllerNumber=1 scan=1684,1,Unknown,ms1,545.70,42162.9922,1350.2572,42162.9922
1676,controllerType=0 controllerNumber=1 scan=1685,1,Unknown,ms1,546.02,48438.6875,1350.2573,48438.6875
1679,controllerType=0 controllerNumber=1 scan=1688,1,Unknown,ms1,546.96,27642.5215,1350.2574,27642.5215
1684,controllerType=0 controllerNumber=1 scan=1693,1,Unknown,ms1,548.54,32052.8711,1350.2574,32052.8711
1732,controllerType=0 controllerNumber=1 scan=1742,1,Unknown,ms1,564.03,27903.2617,1350.2574,27903.2617
1768,controllerType=0 controllerNumber=1 scan=1779,1,Unknown,ms1,575.68,46733.1875,1350.2575,46733.1875
1774,controllerType=0 controllerNumber=1 scan=1786,1,Unknown,ms1,577.74,15610.9521,1350.2574,15610.9521
1794,controllerType=0 controllerNumber=1 scan=1808,1,Unknown,ms1,584.53,41665.1172,1350.2573,41665.1172
1815,controllerType=0 controllerNumber=1 scan=1829,1,Unknown,ms1,591.36,58174.6758,1350.2572,58174.6758
1821,controllerType=0 controllerNumber=1 scan=1835,1,Unknown,ms1,593.55,36778.9492,1350.2572,36778.9492
