# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,sumIntensity,peakMZ,peakIntensity
385,controllerType=0 controllerNumber=1 scan=388,1,Unknown,ms1,124.97,10660.0918,1104.0101,10660.0918
477,controllerType=0 controllerNumber=1 scan=480,1,Unknown,ms1,154.76,39293.9395,1104.0187,24756.3926
777,controllerType=0 controllerNumber=1 scan=780,1,Unknown,ms1,253.07,41951.8389,1104.0100,26195.7539
786,controllerType=0 controllerNumber=1 scan=789,1,Unknown,ms1,256.02,28588.5059,1104.0187,19680.6719
1412,controllerType=0 controllerNumber=1 scan=1416,1,Unknown,ms1,459.32,38988.1221,1104.0187,26366.0977
1505,controllerType=0 controllerNumber=1 scan=1511,1,Unknown,ms1,489.91,31230.0879,1104.0101,31230.0879
1530,controllerType=0 controllerNumber=1 scan=1536,1,Unknown,ms1,498.05,33946.0049,1104.0188,21963.8594
1609,controllerType=0 controllerNumber=1 scan=1616,1,Unknown,ms1,523.83,53509.3438,1104.0099,29184.3848
1690,controllerType=0 controllerNumber=1 scan=1699,1,Unknown,ms1,550.49,49611.0527,1104.0186,27325.9609
1834,controllerType=0 controllerNumber=1 scan=1849,1,Unknown,ms1,597.79,32101.0889,1104.0099,21247.8027
1839,controllerType=0 controllerNumber=1 scan=1854,1,Unknown,ms1,599.37,53695.3789,1104.0099,28548.8828
1994,controllerType=0 controllerNumber=1 scan=2014,1,Unknown,ms1,651.22,42713.1797,1104.0183,28161.1406
2039,controllerType=0 controllerNumber=1 scan=2061,1,Unknown,ms1,665.87,50579.7480,1104.0185,29839.9824
2059,controllerType=0 controllerNumber=1 scan=2081,1,Unknown,ms1,672.24,11606.8604,1104.0096,11606.8604
2143,controllerType=0 controllerNumber=1 scan=2166,1,Unknown,ms1,699.77,58256.0195,1104.0186,32421.8320
2321,controllerType=0 controllerNumber=1 scan=2363,1,Unknown,ms1,761.19,62110.4434,1104.0183,35677.8555
2434,controllerType=0 controllerNumber=1 scan=2483,1,Unknown,ms1,799.37,36495.3701,1104.0186,26053.7500
2459,controllerType=0 controllerNumber=1 scan=2509,1,Unknown,ms1,807.88,13869.7842,1104.0099,13869.7842
2698,controllerType=0 controllerNumber=1 scan=2752,1,Unknown,ms1,886.77,37438.9648,1104.0102,37438.9648
2815,controllerType=0 controllerNumber=1 scan=2871,1,Unknown,ms1,926.14,9394.7676,1104.0097,9394.7676
2832,controllerType=0 controllerNumber=1 scan=2888,1,Unknown,ms1,931.70,11435.4648,1104.0185,11435.4648
2889,controllerType=0 controllerNumber=1 scan=2946,1,Unknown,ms1,950.71,54694.8594,1104.0094,35210.8086
2935,controllerType=0 controllerNumber=1 scan=2992,1,Unknown,ms1,966.04,20666.0293,1104.0181,20666.0293
3003,controllerType=0 controllerNumber=1 scan=3060,1,Unknown,ms1,988.36,33588.9854,1104.0100,23072.6738
3222,controllerType=0 controllerNumber=1 scan=3282,1,Unknown,ms1,1059.67,15415.3506,1104.0186,15415.3506
3239,controllerType=0 controllerNumber=1 scan=3299,1,Unknown,ms1,1065.19,31473.8262,1104.0188,21690.0762
3279,controllerType=0 controllerNumber=1 scan=3341,1,Unknown,ms1,1078.30,13783.3115,1104.0100,13783.3115
3358,controllerType=0 controllerNumber=1 scan=3423,1,Unknown,ms1,1104.19,50546.8516,1104.0182,27165.5762
3432,controllerType=0 controllerNumber=1 scan=3500,1,Unknown,ms1,1128.56,45318.4297,1104.0092,28892.3184
3436,controllerType=0 controllerNumber=1 scan=3505,1,Unknown,ms1,1130.01,37855.4053,1104.0094,25759.7832
3645,controllerType=0 controllerNumber=1 scan=3725,1,Unknown,ms1,1200.19,15577.6543,1104.0095,15577.6543
3778,controllerType=0 controllerNumber=1 scan=3867,1,Unknown,ms1,1244.69,11207.6182,1104.0095,11207.6182
3809,controllerType=0 controllerNumber=1 scan=3900,1,Unknown,ms1,1254.83,58237.6113,1104.0180,33127.5703
3827,controllerType=0 controllerNumber=1 scan=3921,1,Unknown,ms1,1261.09,84154.3750,1104.0183,45667.8086
3929,controllerType=0 controllerNumber=1 scan=4035,1,Unknown,ms1,1296.28,9649.6611,1104.0099,9649.6611
3982,controllerType=0 controllerNumber=1 scan=4094,1,Unknown,ms1,1314.29,61316.0527,1104.0185,34418.0586
4046,controllerType=0 controllerNumber=1 scan=4163,1,Unknown,ms1,1335.65,49036.6055,1104.0186,27047.3652
4095,controllerType=0 controllerNumber=1 scan=4215,1,Unknown,ms1,1352.00,28866.0166,1104.0188,20084.9922
4138,controllerType=0 controllerNumber=1 scan=4262,1,Unknown,ms1,1366.20,52392.8164,1104.0185,32107.0410
4226,controllerType=0 controllerNumber=1 scan=4356,1,Unknown,ms1,1395.36,46766.9199,1104.0100,30039.7539
4421,controllerType=0 controllerNumber=1 scan=4565,1,Unknown,ms1,1461.39,12135.0508,1104.0099,12135.0508
4466,controllerType=0 controllerNumber=1 scan=4615,1,Unknown,ms1,1476.65,15870.2725,1104.0186,15870.2725
4524,controllerType=0 controllerNumber=1 scan=4680,1,Unknown,ms1,1496.38,13863.6279,1104.0100,13863.6279
4539,controllerType=0 controllerNumber=1 scan=4696,1,Unknown,ms1,1501.47,20454.0156,1104.0098,20454.0156
4556,controllerType=0 controllerNumber=1 scan=4715,1,Unknown,ms1,1507.40,36003.7803,1104.0184,26368.7578
4681,controllerType=0 controllerNumber=1 scan=4890,1,Unknown,ms1,1555.64,61460.8809,1104.0095,37825.4219
4739,controllerType=0 controllerNumber=1 scan=4966,1,Unknown,ms1,1576.78,21473.1895,1104.0096,21473.1895
5527,controllerType=0 controllerNumber=1 scan=7818,1,Unknown,ms1,2127.73,959251.0625,1104.0088,573008.8125
5535,controllerType=0 controllerNumber=1 scan=7836,1,Unknown,ms1,2131.76,1282498.8125,1104.0174,672336.9375
5540,controllerType=0 controllerNumber=1 scan=7849,1,Unknown,ms1,2134.43,637082.0000,1104.0087,373220.0000
5837,controllerType=0 controllerNumber=1 scan=9106,1,Unknown,ms1,2362.16,812959.9375,1104.0176,409441.0000
5999,controllerType=0 controllerNumber=1 scan=9739,1,Unknown,ms1,2478.35,1998224.1250,1104.0177,1032285.0625
6002,controllerType=0 controllerNumber=1 scan=9752,1,Unknown,ms1,2480.74,1696414.9375,1104.0174,1007269.1875
6004,controllerType=0 controllerNumber=1 scan=9756,1,Unknown,ms1,2481.64,1343772.6250,1104.0175,790982.7500
6007,controllerType=0 controllerNumber=1 scan=9761,1,Unknown,ms1,2482.92,1907056.9375,1104.0088,1017933.6875
6008,controllerType=0 controllerNumber=1 scan=9765,1,Unknown,ms1,2483.62,890920.1563,1104.0175,490844.1250
6009,controllerType=0 controllerNumber=1 scan=9766,1,Unknown,ms1,2483.98,792871.9375,1104.0173,545977.8750
6012,controllerType=0 controllerNumber=1 scan=9778,1,Unknown,ms1,2486.13,791470.9063,1104.0091,402590.5000
6013,controllerType=0 controllerNumber=1 scan=9781,1,Unknown,ms1,2486.67,1160404.4063,1104.0093,661287.4375
6016,controllerType=0 controllerNumber=1 scan=9789,1,Unknown,ms1,2488.28,742197.3438,1104.0186,404321.9375
6017,controllerType=0 controllerNumber=1 scan=9792,1,Unknown,ms1,2488.94,737246.4063,1104.0187,403139.1875
6018,controllerType=0 controllerNumber=1 scan=9795,1,Unknown,ms1,2489.56,1916985.1875,1104.0185,1035788.1875
6020,controllerType=0 controllerNumber=1 scan=9801,1,Unknown,ms1,2490.70,516590.7656,1104.0184,291745.2500
