# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,m/z,intensity
156,controllerType=0 controllerNumber=1 scan=159,1,Unknown,ms1,51.09,1350.2573,0.0000
169,controllerType=0 controllerNumber=1 scan=172,1,Unknown,ms1,55.34,1350.2573,0.0000
287,controllerType=0 controllerNumber=1 scan=290,1,Unknown,ms1,93.44,1350.2572,0.0000
291,controllerType=0 controllerNumber=1 scan=294,1,Unknown,ms1,94.70,1350.2575,0.0000
429,controllerType=0 controllerNumber=1 scan=432,1,Unknown,ms1,139.21,1350.2576,0.0000
443,controllerType=0 controllerNumber=1 scan=446,1,Unknown,ms1,143.63,1350.2575,0.0000
470,controllerType=0 controllerNumber=1 scan=473,1,Unknown,ms1,152.55,1350.2575,0.0000
648,controllerType=0 controllerNumber=1 scan=651,1,Unknown,ms1,210.65,1350.2575,0.0000
927,controllerType=0 controllerNumber=1 scan=930,1,Unknown,ms1,301.63,1350.2575,0.0000
929,controllerType=0 controllerNumber=1 scan=932,1,Unknown,ms1,302.26,1350.2574,0.0000
1022,controllerType=0 controllerNumber=1 scan=1025,1,Unknown,ms1,332.11,1350.2574,0.0000
1238,controllerType=0 controllerNumber=1 scan=1241,1,Unknown,ms1,401.94,1350.2576,26250.4023
1260,controllerType=0 controllerNumber=1 scan=1263,1,Unknown,ms1,408.93,1350.2578,0.0000
1262,controllerType=0 controllerNumber=1 scan=1265,1,Unknown,ms1,409.56,1350.2578,0.0000
1295,controllerType=0 controllerNumber=1 scan=1298,1,Unknown,ms1,420.32,1350.2576,16487.7285
1301,controllerType=0 controllerNumber=1 scan=1304,1,Unknown,ms1,422.37,1350.2577,0.0000
1305,controllerType=0 controllerNumber=1 scan=1308,1,Unknown,ms1,423.63,1350.2579,23417.8418
1327,controllerType=0 controllerNumber=1 scan=1331,1,Unknown,ms1,431.03,1350.2575,38590.4063
1335,controllerType=0 controllerNumber=1 scan=1339,1,Unknown,ms1,433.95,1350.2575,0.0000
1339,controllerType=0 controllerNumber=1 scan=1343,1,Unknown,ms1,435.32,1350.2575,0.0000
1359,controllerType=0 controllerNumber=1 scan=1363,1,Unknown,ms1,441.99,1350.2574,0.0000
1379,controllerType=0 controllerNumber=1 scan=1383,1,Unknown,ms1,448.40,1350.2575,0.0000
1385,controllerType=0 controllerNumber=1 scan=1389,1,Unknown,ms1,450.30,1350.2573,45494.5586
1391,controllerType=0 controllerNumber=1 scan=1395,1,Unknown,ms1,452.50,1350.2574,8823.7236
1394,controllerType=0 controllerNumber=1 scan=1398,1,Unknown,ms1,453.59,1350.2573,12372.0234
1406,controllerType=0 controllerNumber=1 scan=1410,1,Unknown,ms1,457.43,1350.2573,0.0000
1414,controllerType=0 controllerNumber=1 scan=1418,1,Unknown,ms1,459.95,1350.2573,0.0000
1416,controllerType=0 controllerNumber=1 scan=1420,1,Unknown,ms1,460.64,1350.2573,0.0000
1421,controllerType=0 controllerNumber=1 scan=1425,1,Unknown,ms1,462.32,1350.2574,24100.3750
1433,controllerType=0 controllerNumber=1 scan=1437,1,Unknown,ms1,466.10,1350.2573,16309.2383
1449,controllerType=0 controllerNumber=1 scan=1454,1,Unknown,ms1,471.69,1350.2574,0.0000
1524,controllerType=0 controllerNumber=1 scan=1530,1,Unknown,ms1,496.16,1350.2574,0.0000
1528,controllerType=0 controllerNumber=1 scan=1534,1,Unknown,ms1,497.42,1350.2572,0.0000
1532,controllerType=0 controllerNumber=1 scan=1538,1,Unknown,ms1,498.68,1350.2575,35504.3438
1533,controllerType=0 controllerNumber=1 scan=1539,1,Unknown,ms1,499.00,1350.2573,46210.6563
1551,controllerType=0 controllerNumber=1 scan=1558,1,Unknown,ms1,505.23,1350.2573,0.0000
1604,controllerType=0 controllerNumber=1 scan=1611,1,Unknown,ms1,522.26,1350.2573,29025.6992
1612,controllerType=0 controllerNumber=1 scan=1619,1,Unknown,ms1,524.78,1350.2574,0.0000
