# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,m/z,intensity
1092,controllerType=0 controllerNumber=1 scan=1095,1,Unknown,ms1,354.86,906.0552,0.0000
1716,controllerType=0 controllerNumber=1 scan=1726,1,Unknown,ms1,558.88,906.0555,0.0000
2229,controllerType=0 controllerNumber=1 scan=2261,1,Unknown,ms1,729.04,906.0550,0.0000
2666,controllerType=0 controllerNumber=1 scan=2719,1,Unknown,ms1,876.33,906.0556,20051.7578
2818,controllerType=0 controllerNumber=1 scan=2874,1,Unknown,ms1,927.08,906.0553,0.0000
2885,controllerType=0 controllerNumber=1 scan=2942,1,Unknown,ms1,949.40,906.0553,0.0000
3129,controllerType=0 controllerNumber=1 scan=3187,1,Unknown,ms1,1029.58,906.0554,0.0000
3481,controllerType=0 controllerNumber=1 scan=3551,1,Unknown,ms1,1144.87,906.0552,0.0000
3554,controllerType=0 controllerNumber=1 scan=3626,1,Unknown,ms1,1169.42,906.0551,0.0000
3731,controllerType=0 controllerNumber=1 scan=3815,1,Unknown,ms1,1228.66,906.0551,0.0000
3732,controllerType=0 controllerNumber=1 scan=3816,1,Unknown,ms1,1228.97,906.0551,0.0000
3788,controllerType=0 controllerNumber=1 scan=3877,1,Unknown,ms1,1247.85,906.0551,0.0000
3799,controllerType=0 controllerNumber=1 scan=3890,1,Unknown,ms1,1251.67,906.0552,0.0000
3982,controllerType=0 controllerNumber=1 scan=4094,1,Unknown,ms1,1314.29,906.0553,0.0000
4264,controllerType=0 controllerNumber=1 scan=4396,1,Unknown,ms1,1408.01,906.0554,22256.5547
4309,controllerType=0 controllerNumber=1 scan=4444,1,Unknown,ms1,1423.32,906.0553,27387.2188
4524,controllerType=0 controllerNumber=1 scan=4680,1,Unknown,ms1,1496.38,906.0555,0.0000
4589,controllerType=0 controllerNumber=1 scan=4759,1,Unknown,ms1,1519.88,906.0551,0.0000
4594,controllerType=0 controllerNumber=1 scan=4765,1,Unknown,ms1,1521.72,906.0555,0.0000
4596,controllerType=0 controllerNumber=1 scan=4767,1,Unknown,ms1,1522.35,906.0550,9955.3242
4630,controllerType=0 controllerNumber=1 scan=4820,1,Unknown,ms1,1536.28,906.0550,0.0000
4631,controllerType=0 controllerNumber=1 scan=4822,1,Unknown,ms1,1536.68,906.0551,18888.5938
4690,controllerType=0 controllerNumber=1 scan=4904,1,Unknown,ms1,1559.17,906.0552,0.0000
4712,controllerType=0 controllerNumber=1 scan=4932,1,Unknown,ms1,1567.01,906.0552,9768.5059
4721,controllerType=0 controllerNumber=1 scan=4942,1,Unknown,ms1,1569.99,906.0553,0.0000
4795,controllerType=0 controllerNumber=1 scan=5045,1,Unknown,ms1,1598.40,906.0550,0.0000
4806,controllerType=0 controllerNumber=1 scan=5067,1,Unknown,ms1,1603.60,906.0551,0.0000
4824,controllerType=0 controllerNumber=1 scan=5092,1,Unknown,ms1,1610.61,906.0553,11485.5654
4870,controllerType=0 controllerNumber=1 scan=5171,1,Unknown,ms1,1630.45,906.0542,0.0000
4916,controllerType=0 controllerNumber=1 scan=5255,1,Unknown,ms1,1651.50,906.0545,31356.1191
4983,controllerType=0 controllerNumber=1 scan=5418,1,Unknown,ms1,1687.70,906.0541,122679.6641
4984,controllerType=0 controllerNumber=1 scan=5423,1,Unknown,ms1,1688.63,906.0529,225299.2344
4984,controllerType=0 controllerNumber=1 scan=5423,1,Unknown,ms1,1688.63,906.0594,265961.0313
4985,controllerType=0 controllerNumber=1 scan=5424,1,Unknown,ms1,1688.99,906.0522,161447.3906
4985,controllerType=0 controllerNumber=1 scan=5424,1,Unknown,ms1,1688.99,906.0587,240650.3906
4986,controllerType=0 controllerNumber=1 scan=5427,1,Unknown,ms1,1689.54,906.0526,259701.5156
4986,controllerType=0 controllerNumber=1 scan=5427,1,Unknown,ms1,1689.54,906.0590,280882.8750
4987,controllerType=0 controllerNumber=1 scan=5433,1,Unknown,ms1,1690.55,906.0530,472323.9063
