# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,sumIntensity,peakMZ,peakIntensity
567,controllerType=0 controllerNumber=1 scan=570,1,Unknown,ms1,184.53,48774.3359,965.4461,26557.8691
923,controllerType=0 controllerNumber=1 scan=926,1,Unknown,ms1,300.37,19708.7168,965.4460,19708.7168
1012,controllerType=0 controllerNumber=1 scan=1015,1,Unknown,ms1,328.96,34080.8711,965.4461,21523.0137
1314,controllerType=0 controllerNumber=1 scan=1317,1,Unknown,ms1,426.63,30882.4912,965.4464,19752.8066
1389,controllerType=0 controllerNumber=1 scan=1393,1,Unknown,ms1,451.77,16906.0488,965.4460,16906.0488
1565,controllerType=0 controllerNumber=1 scan=1572,1,Unknown,ms1,509.64,52119.3340,965.4461,30249.5703
1583,controllerType=0 controllerNumber=1 scan=1590,1,Unknown,ms1,515.48,31486.6553,965.4461,20320.0195
1616,controllerType=0 controllerNumber=1 scan=1623,1,Unknown,ms1,526.04,13460.0576,965.4532,13460.0576
1621,controllerType=0 controllerNumber=1 scan=1629,1,Unknown,ms1,527.71,29467.6807,965.4532,20131.8281
1702,controllerType=0 controllerNumber=1 scan=1712,1,Unknown,ms1,554.46,45090.7207,965.4531,28861.9590
1974,controllerType=0 controllerNumber=1 scan=1994,1,Unknown,ms1,644.56,13495.9805,965.4459,13495.9805
2003,controllerType=0 controllerNumber=1 scan=2023,1,Unknown,ms1,654.06,8524.7656,965.4530,8524.7656
2047,controllerType=0 controllerNumber=1 scan=2069,1,Unknown,ms1,668.45,23708.2578,965.4529,23708.2578
2070,controllerType=0 controllerNumber=1 scan=2092,1,Unknown,ms1,675.77,27216.0957,965.4529,27216.0957
2184,controllerType=0 controllerNumber=1 scan=2211,1,Unknown,ms1,713.93,44801.0391,965.4459,26941.8945
2349,controllerType=0 controllerNumber=1 scan=2396,1,Unknown,ms1,771.44,23696.5020,965.4529,23696.5020
2449,controllerType=0 controllerNumber=1 scan=2499,1,Unknown,ms1,804.56,35653.5352,965.4461,22556.6973
