# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,sumIntensity,peakMZ,peakIntensity
1819,controllerType=0 controllerNumber=1 scan=1833,1,Unknown,ms1,592.82,31947.3008,773.8298,31947.3008
2602,controllerType=0 controllerNumber=1 scan=2655,1,Unknown,ms1,855.52,23596.0820,773.8298,23596.0820
3405,controllerType=0 controllerNumber=1 scan=3473,1,Unknown,ms1,1119.79,26662.0996,773.8296,26662.0996
4981,controllerType=0 controllerNumber=1 scan=5409,1,Unknown,ms1,1685.99,52252.7109,773.8290,52252.7109
4983,controllerType=0 controllerNumber=1 scan=5418,1,Unknown,ms1,1687.70,285273.6719,773.8338,158518.6406
4984,controllerType=0 controllerNumber=1 scan=5423,1,Unknown,ms1,1688.63,118120.7656,773.8337,62696.9492
4986,controllerType=0 controllerNumber=1 scan=5427,1,Unknown,ms1,1689.54,314390.1406,773.8335,169623.0625
4987,controllerType=0 controllerNumber=1 scan=5433,1,Unknown,ms1,1690.55,921665.4688,773.8332,532257.4375
4988,controllerType=0 controllerNumber=1 scan=5440,1,Unknown,ms1,1691.72,1236309.8750,773.8336,688694.1250
4989,controllerType=0 controllerNumber=1 scan=5441,1,Unknown,ms1,1692.09,2383610.0000,773.8333,1327470.6250
4990,controllerType=0 controllerNumber=1 scan=5450,1,Unknown,ms1,1693.56,4624967.3750,773.8320,2607557.7500
4991,controllerType=0 controllerNumber=1 scan=5456,1,Unknown,ms1,1694.50,5156687.5000,773.8329,2792388.2500
4992,controllerType=0 controllerNumber=1 scan=5466,1,Unknown,ms1,1695.81,3487618.2500,773.8323,1981210.1250
4993,controllerType=0 controllerNumber=1 scan=5471,1,Unknown,ms1,1696.64,4741372.0000,773.8324,2646508.2500
4994,controllerType=0 controllerNumber=1 scan=5477,1,Unknown,ms1,1697.64,2290699.9375,773.8333,1269911.5000
4995,controllerType=0 controllerNumber=1 scan=5478,1,Unknown,ms1,1698.01,3228685.6250,773.8334,1752244.3750
4996,controllerType=0 controllerNumber=1 scan=5479,1,Unknown,ms1,1698.32,1291885.7500,773.8336,676052.3125
