# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,sumIntensity,peakMZ,peakIntensity
40,controllerType=0 controllerNumber=1 scan=41,1,Unknown,ms1,13.17,8399.0127,801.7233,8399.0127
4364,controllerType=0 controllerNumber=1 scan=4502,1,Unknown,ms1,1441.94,9035.3672,801.7236,9035.3672
5328,controllerType=0 controllerNumber=1 scan=6920,1,Unknown,ms1,1963.94,464342.8438,801.7200,259202.5000
5468,controllerType=0 controllerNumber=1 scan=7446,1,Unknown,ms1,2064.63,110072.6563,801.7222,110072.6563
5469,controllerType=0 controllerNumber=1 scan=7458,1,Unknown,ms1,2066.57,143734.9375,801.7219,143734.9375
5470,controllerType=0 controllerNumber=1 scan=7471,1,Unknown,ms1,2068.76,153035.7500,801.7220,153035.7500
5471,controllerType=0 controllerNumber=1 scan=7483,1,Unknown,ms1,2070.70,583681.3281,801.7194,346072.8438
5472,controllerType=0 controllerNumber=1 scan=7493,1,Unknown,ms1,2072.26,980019.1250,801.7235,980019.1250
5473,controllerType=0 controllerNumber=1 scan=7502,1,Unknown,ms1,2073.69,904503.4375,801.7235,904503.4375
5474,controllerType=0 controllerNumber=1 scan=7511,1,Unknown,ms1,2075.17,1512527.8750,801.7223,1512527.8750
5475,controllerType=0 controllerNumber=1 scan=7520,1,Unknown,ms1,2076.82,1285913.2500,801.7232,1285913.2500
5476,controllerType=0 controllerNumber=1 scan=7526,1,Unknown,ms1,2077.83,887812.6250,801.7239,887812.6250
5477,controllerType=0 controllerNumber=1 scan=7533,1,Unknown,ms1,2079.00,1084214.7500,801.7234,1084214.7500
5478,controllerType=0 controllerNumber=1 scan=7541,1,Unknown,ms1,2080.33,599654.8125,801.7236,599654.8125
5479,controllerType=0 controllerNumber=1 scan=7549,1,Unknown,ms1,2081.65,557308.3750,801.7231,557308.3750
5480,controllerType=0 controllerNumber=1 scan=7562,1,Unknown,ms1,2083.66,227506.4063,801.7219,227506.4063
5481,controllerType=0 controllerNumber=1 scan=7571,1,Unknown,ms1,2085.14,207334.0000,801.7221,207334.0000
5482,controllerType=0 controllerNumber=1 scan=7582,1,Unknown,ms1,2087.11,589296.2656,801.7199,380349.8125
5483,controllerType=0 controllerNumber=1 scan=7586,1,Unknown,ms1,2087.81,817326.1563,801.7202,523048.3125
5484,controllerType=0 controllerNumber=1 scan=7592,1,Unknown,ms1,2088.81,299243.9688,801.7230,299243.9688
5485,controllerType=0 controllerNumber=1 scan=7598,1,Unknown,ms1,2089.74,150441.7813,801.7215,150441.7813
5486,controllerType=0 controllerNumber=1 scan=7602,1,Unknown,ms1,2090.52,854859.1875,801.7217,854859.1875
5487,controllerType=0 controllerNumber=1 scan=7603,1,Unknown,ms1,2090.88,578813.0625,801.7228,578813.0625
5488,controllerType=0 controllerNumber=1 scan=7607,1,Unknown,ms1,2091.51,1574217.2188,801.7198,1116266.8750
5489,controllerType=0 controllerNumber=1 scan=7612,1,Unknown,ms1,2092.43,326327.3125,801.7221,326327.3125
5490,controllerType=0 controllerNumber=1 scan=7613,1,Unknown,ms1,2092.79,620070.1875,801.7227,620070.1875
5491,controllerType=0 controllerNumber=1 scan=7620,1,Unknown,ms1,2093.81,772682.9375,801.7240,772682.9375
5492,controllerType=0 controllerNumber=1 scan=7621,1,Unknown,ms1,2094.18,1027787.5938,801.7206,740151.5000
5493,controllerType=0 controllerNumber=1 scan=7627,1,Unknown,ms1,2095.18,1426096.8750,801.7223,1426096.8750
5494,controllerType=0 controllerNumber=1 scan=7628,1,Unknown,ms1,2095.55,510433.5625,801.7229,510433.5625
5495,controllerType=0 controllerNumber=1 scan=7631,1,Unknown,ms1,2096.16,199529.3750,801.7225,199529.3750
5496,controllerType=0 controllerNumber=1 scan=7632,1,Unknown,ms1,2096.52,732929.8984,801.7199,631123.8125
5497,controllerType=0 controllerNumber=1 scan=7636,1,Unknown,ms1,2097.22,1024632.3750,801.7223,1024632.3750
5498,controllerType=0 controllerNumber=1 scan=7637,1,Unknown,ms1,2097.58,192434.7188,801.7224,192434.7188
5499,controllerType=0 controllerNumber=1 scan=7642,1,Unknown,ms1,2098.50,1269717.0000,801.7226,1269717.0000
5500,controllerType=0 controllerNumber=1 scan=7647,1,Unknown,ms1,2099.48,4724409.6250,801.7252,2933699.0000
5501,controllerType=0 controllerNumber=1 scan=7651,1,Unknown,ms1,2100.26,6210936.5000,801.7241,3985695.5000
5502,controllerType=0 controllerNumber=1 scan=7652,1,Unknown,ms1,2100.63,2078184.3750,801.7220,2078184.3750
5503,controllerType=0 controllerNumber=1 scan=7658,1,Unknown,ms1,2101.53,5977417.2500,801.7241,3859697.0000
5504,controllerType=0 controllerNumber=1 scan=7665,1,Unknown,ms1,2102.70,5222099.5000,801.7237,5222099.5000
5505,controllerType=0 controllerNumber=1 scan=7668,1,Unknown,ms1,2103.16,6179474.0000,801.7233,6179474.0000
5506,controllerType=0 controllerNumber=1 scan=7675,1,Unknown,ms1,2104.30,6387911.0000,801.7237,6387911.0000
5507,controllerType=0 controllerNumber=1 scan=7684,1,Unknown,ms1,2105.66,4976669.5000,801.7232,4976669.5000
5508,controllerType=0 controllerNumber=1 scan=7687,1,Unknown,ms1,2106.17,5399491.5000,801.7229,5399491.5000
5509,controllerType=0 controllerNumber=1 scan=7695,1,Unknown,ms1,2107.49,4832963.0000,801.7232,4832963.0000
5510,controllerType=0 controllerNumber=1 scan=7696,1,Unknown,ms1,2107.86,4442023.5000,801.7233,4442023.5000
5511,controllerType=0 controllerNumber=1 scan=7706,1,Unknown,ms1,2109.49,3664147.7500,801.7230,3664147.7500
5512,controllerType=0 controllerNumber=1 scan=7709,1,Unknown,ms1,2110.03,3145077.2500,801.7239,3145077.2500
5513,controllerType=0 controllerNumber=1 scan=7716,1,Unknown,ms1,2111.16,3878131.0000,801.7232,3878131.0000
