# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,m/z,intensity
892,controllerType=0 controllerNumber=1 scan=895,1,Unknown,ms1,290.43,687.0174,19362.6230
892,controllerType=0 controllerNumber=1 scan=895,1,Unknown,ms1,290.43,687.0217,26666.1504
1119,controllerType=0 controllerNumber=1 scan=1122,1,Unknown,ms1,363.69,687.0174,22489.7949
1119,controllerType=0 controllerNumber=1 scan=1122,1,Unknown,ms1,363.69,687.0217,26638.2988
1803,controllerType=0 controllerNumber=1 scan=1817,1,Unknown,ms1,587.41,687.0174,0.0000
1803,controllerType=0 controllerNumber=1 scan=1817,1,Unknown,ms1,587.41,687.0217,0.0000
2062,controllerType=0 controllerNumber=1 scan=2084,1,Unknown,ms1,673.18,687.0215,0.0000
2081,controllerType=0 controllerNumber=1 scan=2103,1,Unknown,ms1,679.39,687.0215,0.0000
2093,controllerType=0 controllerNumber=1 scan=2115,1,Unknown,ms1,683.18,687.0216,0.0000
2097,controllerType=0 controllerNumber=1 scan=2119,1,Unknown,ms1,684.44,687.0215,0.0000
2099,controllerType=0 controllerNumber=1 scan=2121,1,Unknown,ms1,685.07,687.0215,0.0000
2105,controllerType=0 controllerNumber=1 scan=2127,1,Unknown,ms1,687.07,687.0216,0.0000
2132,controllerType=0 controllerNumber=1 scan=2155,1,Unknown,ms1,695.90,687.0215,0.0000
2144,controllerType=0 controllerNumber=1 scan=2167,1,Unknown,ms1,700.09,687.0215,0.0000
2150,controllerType=0 controllerNumber=1 scan=2173,1,Unknown,ms1,702.29,687.0215,0.0000
2159,controllerType=0 controllerNumber=1 scan=2182,1,Unknown,ms1,705.29,687.0216,0.0000
2174,controllerType=0 controllerNumber=1 scan=2201,1,Unknown,ms1,710.68,687.0215,0.0000
2177,controllerType=0 controllerNumber=1 scan=2204,1,Unknown,ms1,711.72,687.0172,0.0000
2177,controllerType=0 controllerNumber=1 scan=2204,1,Unknown,ms1,711.72,687.0215,0.0000
2180,controllerType=0 controllerNumber=1 scan=2207,1,Unknown,ms1,712.67,687.0214,0.0000
2182,controllerType=0 controllerNumber=1 scan=2209,1,Unknown,ms1,713.30,687.0215,0.0000
2183,controllerType=0 controllerNumber=1 scan=2210,1,Unknown,ms1,713.62,687.0172,0.0000
2183,controllerType=0 controllerNumber=1 scan=2210,1,Unknown,ms1,713.62,687.0215,0.0000
2185,controllerType=0 controllerNumber=1 scan=2212,1,Unknown,ms1,714.25,687.0172,0.0000
2185,controllerType=0 controllerNumber=1 scan=2212,1,Unknown,ms1,714.25,687.0215,0.0000
2189,controllerType=0 controllerNumber=1 scan=2216,1,Unknown,ms1,715.51,687.0172,0.0000
2189,controllerType=0 controllerNumber=1 scan=2216,1,Unknown,ms1,715.51,687.0214,0.0000
2190,controllerType=0 controllerNumber=1 scan=2217,1,Unknown,ms1,715.82,687.0215,0.0000
2196,controllerType=0 controllerNumber=1 scan=2223,1,Unknown,ms1,717.72,687.0173,0.0000
2196,controllerType=0 controllerNumber=1 scan=2223,1,Unknown,ms1,717.72,687.0216,0.0000
2197,controllerType=0 controllerNumber=1 scan=2224,1,Unknown,ms1,718.03,687.0172,0.0000
2197,controllerType=0 controllerNumber=1 scan=2224,1,Unknown,ms1,718.03,687.0215,0.0000
2198,controllerType=0 controllerNumber=1 scan=2225,1,Unknown,ms1,718.35,687.0172,0.0000
2198,controllerType=0 controllerNumber=1 scan=2225,1,Unknown,ms1,718.35,687.0214,0.0000
2199,controllerType=0 controllerNumber=1 scan=2226,1,Unknown,ms1,718.66,687.0172,0.0000
2199,controllerType=0 controllerNumber=1 scan=2226,1,Unknown,ms1,718.66,687.0215,0.0000
2202,controllerType=0 controllerNumber=1 scan=2230,1,Unknown,ms1,719.70,687.0215,0.0000
2205,controllerType=0 controllerNumber=1 scan=2233,1,Unknown,ms1,720.75,687.0173,0.0000
2205,controllerType=0 controllerNumber=1 scan=2233,1,Unknown,ms1,720.75,687.0216,0.0000
2207,controllerType=0 controllerNumber=1 scan=2235,1,Unknown,ms1,721.48,687.0215,0.0000
2209,controllerType=0 controllerNumber=1 scan=2237,1,Unknown,ms1,722.12,687.0215,0.0000
2211,controllerType=0 controllerNumber=1 scan=2239,1,Unknown,ms1,722.75,687.0215,0.0000
2212,controllerType=0 controllerNumber=1 scan=2240,1,Unknown,ms1,723.06,687.0215,0.0000
2213,controllerType=0 controllerNumber=1 scan=2241,1,Unknown,ms1,723.38,687.0215,0.0000
2214,controllerType=0 controllerNumber=1 scan=2242,1,Unknown,ms1,723.69,687.0215,0.0000
2215,controllerType=0 controllerNumber=1 scan=2243,1,Unknown,ms1,724.01,687.0167,0.0000
2215,controllerType=0 controllerNumber=1 scan=2243,1,Unknown,ms1,724.01,687.0209,0.0000
2216,controllerType=0 controllerNumber=1 scan=2244,1,Unknown,ms1,724.32,687.0172,0.0000
2216,controllerType=0 controllerNumber=1 scan=2244,1,Unknown,ms1,724.32,687.0215,0.0000
2217,controllerType=0 controllerNumber=1 scan=2245,1,Unknown,ms1,724.64,687.0171,0.0000
2217,controllerType=0 controllerNumber=1 scan=2245,1,Unknown,ms1,724.64,687.0214,0.0000
2218,controllerType=0 controllerNumber=1 scan=2246,1,Unknown,ms1,724.95,687.0182,0.0000
2219,controllerType=0 controllerNumber=1 scan=2247,1,Unknown,ms1,725.27,687.0167,0.0000
2219,controllerType=0 controllerNumber=1 scan=2247,1,Unknown,ms1,725.27,687.0209,0.0000
2220,controllerType=0 controllerNumber=1 scan=2248,1,Unknown,ms1,725.59,687.0153,0.0000
2220,controllerType=0 controllerNumber=1 scan=2248,1,Unknown,ms1,725.59,687.0195,0.0000
2221,controllerType=0 controllerNumber=1 scan=2249,1,Unknown,ms1,725.90,687.0167,0.0000
2221,controllerType=0 controllerNumber=1 scan=2249,1,Unknown,ms1,725.90,687.0210,0.0000
2222,controllerType=0 controllerNumber=1 scan=2250,1,Unknown,ms1,726.22,687.0171,0.0000
2222,controllerType=0 controllerNumber=1 scan=2250,1,Unknown,ms1,726.22,687.0214,0.0000
2223,controllerType=0 controllerNumber=1 scan=2252,1,Unknown,ms1,726.62,687.0214,0.0000
2224,controllerType=0 controllerNumber=1 scan=2253,1,Unknown,ms1,726.99,687.0215,0.0000
2225,controllerType=0 controllerNumber=1 scan=2255,1,Unknown,ms1,727.45,687.0171,0.0000
2225,controllerType=0 controllerNumber=1 scan=2255,1,Unknown,ms1,727.45,687.0214,0.0000
2226,controllerType=0 controllerNumber=1 scan=2257,1,Unknown,ms1,727.88,687.0171,0.0000
2226,controllerType=0 controllerNumber=1 scan=2257,1,Unknown,ms1,727.88,687.0214,0.0000
2227,controllerType=0 controllerNumber=1 scan=2258,1,Unknown,ms1,728.25,687.0191,0.0000
2229,controllerType=0 controllerNumber=1 scan=2261,1,Unknown,ms1,729.04,687.0213,0.0000
2230,controllerType=0 controllerNumber=1 scan=2262,1,Unknown,ms1,729.36,687.0214,0.0000
2231,controllerType=0 controllerNumber=1 scan=2264,1,Unknown,ms1,729.76,687.0163,0.0000
2231,controllerType=0 controllerNumber=1 scan=2264,1,Unknown,ms1,729.76,687.0206,0.0000
2232,controllerType=0 controllerNumber=1 scan=2265,1,Unknown,ms1,730.13,687.0172,0.0000
2232,controllerType=0 controllerNumber=1 scan=2265,1,Unknown,ms1,730.13,687.0215,0.0000
2233,controllerType=0 controllerNumber=1 scan=2266,1,Unknown,ms1,730.50,687.0171,0.0000
2233,controllerType=0 controllerNumber=1 scan=2266,1,Unknown,ms1,730.50,687.0214,0.0000
2234,controllerType=0 controllerNumber=1 scan=2267,1,Unknown,ms1,730.87,687.0171,0.0000
2234,controllerType=0 controllerNumber=1 scan=2267,1,Unknown,ms1,730.87,687.0213,0.0000
2235,controllerType=0 controllerNumber=1 scan=2268,1,Unknown,ms1,731.23,687.0171,0.0000
2235,controllerType=0 controllerNumber=1 scan=2268,1,Unknown,ms1,731.23,687.0214,0.0000
2236,controllerType=0 controllerNumber=1 scan=2269,1,Unknown,ms1,731.55,687.0171,0.0000
2236,controllerType=0 controllerNumber=1 scan=2269,1,Unknown,ms1,731.55,687.0213,0.0000
2237,controllerType=0 controllerNumber=1 scan=2270,1,Unknown,ms1,731.86,687.0174,0.0000
2237,controllerType=0 controllerNumber=1 scan=2270,1,Unknown,ms1,731.86,687.0216,0.0000
2238,controllerType=0 controllerNumber=1 scan=2271,1,Unknown,ms1,732.18,687.0170,0.0000
2238,controllerType=0 controllerNumber=1 scan=2271,1,Unknown,ms1,732.18,687.0213,0.0000
2239,controllerType=0 controllerNumber=1 scan=2273,1,Unknown,ms1,732.60,687.0169,0.0000
2239,controllerType=0 controllerNumber=1 scan=2273,1,Unknown,ms1,732.60,687.0212,0.0000
2240,controllerType=0 controllerNumber=1 scan=2274,1,Unknown,ms1,732.96,687.0181,0.0000
2241,controllerType=0 controllerNumber=1 scan=2275,1,Unknown,ms1,733.28,687.0169,0.0000
2241,controllerType=0 controllerNumber=1 scan=2275,1,Unknown,ms1,733.28,687.0212,0.0000
2242,controllerType=0 controllerNumber=1 scan=2276,1,Unknown,ms1,733.59,687.0213,0.0000
2243,controllerType=0 controllerNumber=1 scan=2277,1,Unknown,ms1,733.91,687.0160,0.0000
2243,controllerType=0 controllerNumber=1 scan=2277,1,Unknown,ms1,733.91,687.0202,0.0000
2244,controllerType=0 controllerNumber=1 scan=2278,1,Unknown,ms1,734.23,687.0170,0.0000
2244,controllerType=0 controllerNumber=1 scan=2278,1,Unknown,ms1,734.23,687.0212,0.0000
2245,controllerType=0 controllerNumber=1 scan=2279,1,Unknown,ms1,734.54,687.0173,0.0000
2245,controllerType=0 controllerNumber=1 scan=2279,1,Unknown,ms1,734.54,687.0216,0.0000
2246,controllerType=0 controllerNumber=1 scan=2280,1,Unknown,ms1,734.86,687.0171,0.0000
2246,controllerType=0 controllerNumber=1 scan=2280,1,Unknown,ms1,734.86,687.0213,0.0000
2247,controllerType=0 controllerNumber=1 scan=2281,1,Unknown,ms1,735.17,687.0170,0.0000
2247,controllerType=0 controllerNumber=1 scan=2281,1,Unknown,ms1,735.17,687.0213,0.0000
2248,controllerType=0 controllerNumber=1 scan=2282,1,Unknown,ms1,735.49,687.0171,0.0000
2248,controllerType=0 controllerNumber=1 scan=2282,1,Unknown,ms1,735.49,687.0214,0.0000
2249,controllerType=0 controllerNumber=1 scan=2283,1,Unknown,ms1,735.80,687.0170,0.0000
2249,controllerType=0 controllerNumber=1 scan=2283,1,Unknown,ms1,735.80,687.0213,0.0000
2251,controllerType=0 controllerNumber=1 scan=2285,1,Unknown,ms1,736.43,687.0170,0.0000
2251,controllerType=0 controllerNumber=1 scan=2285,1,Unknown,ms1,736.43,687.0213,0.0000
2252,controllerType=0 controllerNumber=1 scan=2286,1,Unknown,ms1,736.75,687.0170,0.0000
2252,controllerType=0 controllerNumber=1 scan=2286,1,Unknown,ms1,736.75,687.0213,0.0000
2253,controllerType=0 controllerNumber=1 scan=2287,1,Unknown,ms1,737.06,687.0213,0.0000
2254,controllerType=0 controllerNumber=1 scan=2289,1,Unknown,ms1,737.47,687.0170,0.0000
2254,controllerType=0 controllerNumber=1 scan=2289,1,Unknown,ms1,737.47,687.0213,0.0000
2256,controllerType=0 controllerNumber=1 scan=2291,1,Unknown,ms1,738.15,687.0212,0.0000
2257,controllerType=0 controllerNumber=1 scan=2292,1,Unknown,ms1,738.47,687.0213,0.0000
2258,controllerType=0 controllerNumber=1 scan=2293,1,Unknown,ms1,738.78,687.0212,0.0000
2259,controllerType=0 controllerNumber=1 scan=2294,1,Unknown,ms1,739.10,687.0174,0.0000
2259,controllerType=0 controllerNumber=1 scan=2294,1,Unknown,ms1,739.10,687.0217,0.0000
