# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,sumIntensity,peakMZ,peakIntensity
1568,controllerType=0 controllerNumber=1 scan=1575,1,Unknown,ms1,510.64,26034.3813,810.3464,19033.5840
4742,controllerType=0 controllerNumber=1 scan=4969,1,Unknown,ms1,1577.72,57330.0371,810.3407,29003.1270
4937,controllerType=0 controllerNumber=1 scan=5288,1,Unknown,ms1,1660.10,18043.4512,810.3455,18043.4512
4966,controllerType=0 controllerNumber=1 scan=5358,1,Unknown,ms1,1675.68,30441.1973,810.3455,30441.1973
4967,controllerType=0 controllerNumber=1 scan=5359,1,Unknown,ms1,1676.06,41120.3477,810.3455,41120.3477
4969,controllerType=0 controllerNumber=1 scan=5365,1,Unknown,ms1,1677.34,170341.6563,810.3455,170341.6563
4970,controllerType=0 controllerNumber=1 scan=5370,1,Unknown,ms1,1678.19,362694.8906,810.3427,187183.8750
4971,controllerType=0 controllerNumber=1 scan=5371,1,Unknown,ms1,1678.56,140667.0938,810.3453,140667.0938
4972,controllerType=0 controllerNumber=1 scan=5375,1,Unknown,ms1,1679.26,492399.1875,810.3450,492399.1875
4973,controllerType=0 controllerNumber=1 scan=5379,1,Unknown,ms1,1680.09,404800.8125,810.3438,404800.8125
4974,controllerType=0 controllerNumber=1 scan=5380,1,Unknown,ms1,1680.45,332673.8750,810.3444,332673.8750
4975,controllerType=0 controllerNumber=1 scan=5384,1,Unknown,ms1,1681.15,524566.6875,810.3452,524566.6875
4976,controllerType=0 controllerNumber=1 scan=5389,1,Unknown,ms1,1682.15,1940347.1875,810.3460,1140195.6250
4977,controllerType=0 controllerNumber=1 scan=5393,1,Unknown,ms1,1682.92,1462020.8750,810.3458,1462020.8750
4978,controllerType=0 controllerNumber=1 scan=5394,1,Unknown,ms1,1683.29,2561560.6875,810.3463,1521116.1250
4979,controllerType=0 controllerNumber=1 scan=5398,1,Unknown,ms1,1683.91,1565808.6250,810.3459,1565808.6250
