# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,m/z,intensity
2196,controllerType=0 controllerNumber=1 scan=2223,1,Unknown,ms1,717.72,631.7758,27517.0449
2196,controllerType=0 controllerNumber=1 scan=2223,1,Unknown,ms1,717.72,631.7795,36271.8203
2210,controllerType=0 controllerNumber=1 scan=2238,1,Unknown,ms1,722.43,631.7757,36547.7656
2210,controllerType=0 controllerNumber=1 scan=2238,1,Unknown,ms1,722.43,631.7794,44992.6445
2296,controllerType=0 controllerNumber=1 scan=2338,1,Unknown,ms1,752.49,631.7756,9279.9893
2296,controllerType=0 controllerNumber=1 scan=2338,1,Unknown,ms1,752.49,631.7793,20413.5898
2298,controllerType=0 controllerNumber=1 scan=2340,1,Unknown,ms1,753.12,631.7756,19037.0195
2298,controllerType=0 controllerNumber=1 scan=2340,1,Unknown,ms1,753.12,631.7793,49495.2266
2307,controllerType=0 controllerNumber=1 scan=2349,1,Unknown,ms1,756.07,631.7754,17045.1504
2307,controllerType=0 controllerNumber=1 scan=2349,1,Unknown,ms1,756.07,631.7792,34570.2188
2315,controllerType=0 controllerNumber=1 scan=2357,1,Unknown,ms1,758.99,631.7757,35645.5820
2315,controllerType=0 controllerNumber=1 scan=2357,1,Unknown,ms1,758.99,631.7795,72076.4688
2316,controllerType=0 controllerNumber=1 scan=2358,1,Unknown,ms1,759.36,631.7757,0.0000
2316,controllerType=0 controllerNumber=1 scan=2358,1,Unknown,ms1,759.36,631.7795,17346.6172
2320,controllerType=0 controllerNumber=1 scan=2362,1,Unknown,ms1,760.83,631.7757,15771.3623
2320,controllerType=0 controllerNumber=1 scan=2362,1,Unknown,ms1,760.83,631.7794,32183.6953
2324,controllerType=0 controllerNumber=1 scan=2366,1,Unknown,ms1,762.24,631.7756,37484.7344
2324,controllerType=0 controllerNumber=1 scan=2366,1,Unknown,ms1,762.24,631.7794,77868.5781
