# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,sumIntensity,peakMZ,peakIntensity
188,controllerType=0 controllerNumber=1 scan=191,1,Unknown,ms1,61.49,38629.5117,1343.5758,38629.5117
272,controllerType=0 controllerNumber=1 scan=275,1,Unknown,ms1,88.60,20731.3359,1343.5758,20731.3359
350,controllerType=0 controllerNumber=1 scan=353,1,Unknown,ms1,113.68,28151.2070,1343.5759,28151.2070
370,controllerType=0 controllerNumber=1 scan=373,1,Unknown,ms1,119.99,20651.7910,1343.5759,20651.7910
617,controllerType=0 controllerNumber=1 scan=620,1,Unknown,ms1,200.67,22549.2422,1343.5757,22549.2422
1155,controllerType=0 controllerNumber=1 scan=1158,1,Unknown,ms1,375.15,34824.8750,1343.5759,34824.8750
1279,controllerType=0 controllerNumber=1 scan=1282,1,Unknown,ms1,415.28,30487.3652,1343.5761,30487.3652
1300,controllerType=0 controllerNumber=1 scan=1303,1,Unknown,ms1,422.06,27189.8301,1343.5762,27189.8301
1377,controllerType=0 controllerNumber=1 scan=1381,1,Unknown,ms1,447.77,29785.4980,1343.5759,29785.4980
1378,controllerType=0 controllerNumber=1 scan=1382,1,Unknown,ms1,448.09,19791.4746,1343.5760,19791.4746
1381,controllerType=0 controllerNumber=1 scan=1385,1,Unknown,ms1,449.04,12616.8350,1343.5759,12616.8350
1529,controllerType=0 controllerNumber=1 scan=1535,1,Unknown,ms1,497.74,14166.8701,1343.5758,14166.8701
1573,controllerType=0 controllerNumber=1 scan=1580,1,Unknown,ms1,512.32,62810.7734,1343.5759,62810.7734
1592,controllerType=0 controllerNumber=1 scan=1599,1,Unknown,ms1,518.31,39855.1602,1343.5759,39855.1602
1659,controllerType=0 controllerNumber=1 scan=1668,1,Unknown,ms1,540.39,32817.5898,1343.5758,32817.5898
1676,controllerType=0 controllerNumber=1 scan=1685,1,Unknown,ms1,546.02,47114.0234,1343.5758,47114.0234
1683,controllerType=0 controllerNumber=1 scan=1692,1,Unknown,ms1,548.22,21415.2832,1343.5759,21415.2832
1700,controllerType=0 controllerNumber=1 scan=1710,1,Unknown,ms1,553.83,31339.5918,1343.5757,31339.5918
1832,controllerType=0 controllerNumber=1 scan=1846,1,Unknown,ms1,597.02,35963.2539,1343.5758,35963.2539
1833,controllerType=0 controllerNumber=1 scan=1848,1,Unknown,ms1,597.42,28857.5313,1343.5758,28857.5313
1866,controllerType=0 controllerNumber=1 scan=1882,1,Unknown,ms1,608.29,28749.3203,1343.5757,28749.3203
1969,controllerType=0 controllerNumber=1 scan=1988,1,Unknown,ms1,642.88,41599.9180,1343.5755,41599.9180
2018,controllerType=0 controllerNumber=1 scan=2038,1,Unknown,ms1,658.95,47130.1445,1343.5756,47130.1445
2041,controllerType=0 controllerNumber=1 scan=2063,1,Unknown,ms1,666.56,44050.7031,1343.5755,44050.7031
2045,controllerType=0 controllerNumber=1 scan=2067,1,Unknown,ms1,667.82,13424.2666,1343.5757,13424.2666
2161,controllerType=0 controllerNumber=1 scan=2184,1,Unknown,ms1,705.92,30202.6953,1343.5756,30202.6953
2167,controllerType=0 controllerNumber=1 scan=2194,1,Unknown,ms1,708.36,109237.0078,1343.5754,109237.0078
2175,controllerType=0 controllerNumber=1 scan=2202,1,Unknown,ms1,711.04,20997.7148,1343.5755,20997.7148
2187,controllerType=0 controllerNumber=1 scan=2214,1,Unknown,ms1,714.88,12511.3496,1343.5754,12511.3496
2456,controllerType=0 controllerNumber=1 scan=2506,1,Unknown,ms1,806.93,39765.0352,1343.5757,39765.0352
2545,controllerType=0 controllerNumber=1 scan=2597,1,Unknown,ms1,836.60,17836.9668,1343.5755,17836.9668
2668,controllerType=0 controllerNumber=1 scan=2721,1,Unknown,ms1,877.06,46791.3711,1343.5758,46791.3711
2702,controllerType=0 controllerNumber=1 scan=2756,1,Unknown,ms1,888.03,25987.0684,1343.5760,25987.0684
2743,controllerType=0 controllerNumber=1 scan=2797,1,Unknown,ms1,901.78,80917.7969,1343.5759,80917.7969
2795,controllerType=0 controllerNumber=1 scan=2851,1,Unknown,ms1,919.57,29386.6387,1343.5756,29386.6387
2829,controllerType=0 controllerNumber=1 scan=2885,1,Unknown,ms1,930.61,39703.1875,1343.5753,39703.1875
3062,controllerType=0 controllerNumber=1 scan=3119,1,Unknown,ms1,1007.84,16799.1035,1343.5757,16799.1035
3097,controllerType=0 controllerNumber=1 scan=3154,1,Unknown,ms1,1019.09,19461.6973,1343.5754,19461.6973
3312,controllerType=0 controllerNumber=1 scan=3375,1,Unknown,ms1,1089.19,42803.6953,1343.5759,42803.6953
3539,controllerType=0 controllerNumber=1 scan=3611,1,Unknown,ms1,1164.54,19855.5449,1343.5753,19855.5449
3542,controllerType=0 controllerNumber=1 scan=3614,1,Unknown,ms1,1165.54,37438.7266,1343.5753,37438.7266
3604,controllerType=0 controllerNumber=1 scan=3680,1,Unknown,ms1,1186.57,20673.6367,1343.5751,20673.6367
3634,controllerType=0 controllerNumber=1 scan=3713,1,Unknown,ms1,1196.58,26145.8203,1343.5754,26145.8203
3677,controllerType=0 controllerNumber=1 scan=3758,1,Unknown,ms1,1211.00,34191.4844,1343.5754,34191.4844
3703,controllerType=0 controllerNumber=1 scan=3787,1,Unknown,ms1,1219.72,44480.6680,1343.5753,44480.6680
3770,controllerType=0 controllerNumber=1 scan=3859,1,Unknown,ms1,1242.12,36576.7617,1343.5753,36576.7617
4075,controllerType=0 controllerNumber=1 scan=4195,1,Unknown,ms1,1345.43,34837.1406,1343.5758,34837.1406
4124,controllerType=0 controllerNumber=1 scan=4248,1,Unknown,ms1,1361.78,39727.9883,1343.5759,39727.9883
4133,controllerType=0 controllerNumber=1 scan=4257,1,Unknown,ms1,1364.62,34153.5078,1343.5757,34153.5078
