# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,m/z,intensity
869,controllerType=0 controllerNumber=1 scan=872,1,Unknown,ms1,282.82,847.3650,0.0000
1466,controllerType=0 controllerNumber=1 scan=1471,1,Unknown,ms1,477.05,847.3650,17068.0039
2059,controllerType=0 controllerNumber=1 scan=2081,1,Unknown,ms1,672.24,847.3647,0.0000
2219,controllerType=0 controllerNumber=1 scan=2247,1,Unknown,ms1,725.27,847.3646,7961.7007
2225,controllerType=0 controllerNumber=1 scan=2255,1,Unknown,ms1,727.45,847.3646,10146.6084
2237,controllerType=0 controllerNumber=1 scan=2270,1,Unknown,ms1,731.86,847.3645,12792.4717
2256,controllerType=0 controllerNumber=1 scan=2291,1,Unknown,ms1,738.15,847.3644,20245.7305
2356,controllerType=0 controllerNumber=1 scan=2403,1,Unknown,ms1,773.64,847.3647,26521.7363
2408,controllerType=0 controllerNumber=1 scan=2457,1,Unknown,ms1,791.07,847.3649,0.0000
2826,controllerType=0 controllerNumber=1 scan=2882,1,Unknown,ms1,929.61,847.3649,20152.1367
3102,controllerType=0 controllerNumber=1 scan=3160,1,Unknown,ms1,1020.76,847.3646,13075.8711
3170,controllerType=0 controllerNumber=1 scan=3229,1,Unknown,ms1,1043.08,847.3650,28941.1895
3368,controllerType=0 controllerNumber=1 scan=3433,1,Unknown,ms1,1107.34,847.3649,12371.0400
3416,controllerType=0 controllerNumber=1 scan=3484,1,Unknown,ms1,1123.51,847.3647,0.0000
3590,controllerType=0 controllerNumber=1 scan=3666,1,Unknown,ms1,1182.15,847.3645,0.0000
3819,controllerType=0 controllerNumber=1 scan=3913,1,Unknown,ms1,1258.46,847.3646,0.0000
3863,controllerType=0 controllerNumber=1 scan=3962,1,Unknown,ms1,1273.66,847.3646,20015.5566
3868,controllerType=0 controllerNumber=1 scan=3968,1,Unknown,ms1,1275.34,847.3644,25063.2520
3869,controllerType=0 controllerNumber=1 scan=3969,1,Unknown,ms1,1275.71,847.3645,25965.0684
3870,controllerType=0 controllerNumber=1 scan=3970,1,Unknown,ms1,1276.08,847.3646,26493.1523
3876,controllerType=0 controllerNumber=1 scan=3978,1,Unknown,ms1,1278.32,847.3646,26404.3789
3881,controllerType=0 controllerNumber=1 scan=3983,1,Unknown,ms1,1279.90,847.3645,45001.7578
3883,controllerType=0 controllerNumber=1 scan=3985,1,Unknown,ms1,1280.58,847.3646,37727.6250
3885,controllerType=0 controllerNumber=1 scan=3987,1,Unknown,ms1,1281.32,847.3648,23896.9629
3901,controllerType=0 controllerNumber=1 scan=4004,1,Unknown,ms1,1286.77,847.3647,29629.9414
3905,controllerType=0 controllerNumber=1 scan=4008,1,Unknown,ms1,1288.03,847.3647,20835.6211
3906,controllerType=0 controllerNumber=1 scan=4009,1,Unknown,ms1,1288.35,847.3647,24843.6758
3907,controllerType=0 controllerNumber=1 scan=4010,1,Unknown,ms1,1288.66,847.3646,33154.6289
3911,controllerType=0 controllerNumber=1 scan=4014,1,Unknown,ms1,1289.93,847.3646,37762.4219
3912,controllerType=0 controllerNumber=1 scan=4015,1,Unknown,ms1,1290.24,847.3647,47265.5547
3913,controllerType=0 controllerNumber=1 scan=4016,1,Unknown,ms1,1290.61,847.3646,41125.4727
3916,controllerType=0 controllerNumber=1 scan=4021,1,Unknown,ms1,1291.82,847.3647,38029.8438
3917,controllerType=0 controllerNumber=1 scan=4022,1,Unknown,ms1,1292.18,847.3646,26763.8574
3921,controllerType=0 controllerNumber=1 scan=4026,1,Unknown,ms1,1293.44,847.3647,21269.3301
3928,controllerType=0 controllerNumber=1 scan=4034,1,Unknown,ms1,1295.91,847.3647,31107.5723
3931,controllerType=0 controllerNumber=1 scan=4037,1,Unknown,ms1,1296.91,847.3648,19960.9336
3938,controllerType=0 controllerNumber=1 scan=4046,1,Unknown,ms1,1299.43,847.3648,32052.4961
3941,controllerType=0 controllerNumber=1 scan=4049,1,Unknown,ms1,1300.37,847.3648,24214.2031
3942,controllerType=0 controllerNumber=1 scan=4050,1,Unknown,ms1,1300.75,847.3648,31630.7148
3945,controllerType=0 controllerNumber=1 scan=4053,1,Unknown,ms1,1301.85,847.3647,28791.9141
3949,controllerType=0 controllerNumber=1 scan=4057,1,Unknown,ms1,1303.11,847.3648,89114.2422
3953,controllerType=0 controllerNumber=1 scan=4061,1,Unknown,ms1,1304.37,847.3646,43267.3359
3955,controllerType=0 controllerNumber=1 scan=4064,1,Unknown,ms1,1305.11,847.3647,40804.9883
3956,controllerType=0 controllerNumber=1 scan=4065,1,Unknown,ms1,1305.48,847.3647,20652.0918
3957,controllerType=0 controllerNumber=1 scan=4066,1,Unknown,ms1,1305.79,847.3647,33854.1719
3958,controllerType=0 controllerNumber=1 scan=4067,1,Unknown,ms1,1306.11,847.3649,37029.0508
3961,controllerType=0 controllerNumber=1 scan=4070,1,Unknown,ms1,1307.05,847.3647,104654.0078
3962,controllerType=0 controllerNumber=1 scan=4071,1,Unknown,ms1,1307.37,847.3648,35235.7891
3964,controllerType=0 controllerNumber=1 scan=4073,1,Unknown,ms1,1308.00,847.3647,22053.7285
3967,controllerType=0 controllerNumber=1 scan=4076,1,Unknown,ms1,1308.95,847.3647,35546.9805
3969,controllerType=0 controllerNumber=1 scan=4078,1,Unknown,ms1,1309.58,847.3649,35033.1523
3971,controllerType=0 controllerNumber=1 scan=4080,1,Unknown,ms1,1310.21,847.3647,31040.5039
3972,controllerType=0 controllerNumber=1 scan=4081,1,Unknown,ms1,1310.58,847.3648,31039.3027
3974,controllerType=0 controllerNumber=1 scan=4083,1,Unknown,ms1,1311.31,847.3649,42411.6836
3975,controllerType=0 controllerNumber=1 scan=4085,1,Unknown,ms1,1311.73,847.3648,28956.1348
3977,controllerType=0 controllerNumber=1 scan=4088,1,Unknown,ms1,1312.52,847.3648,43505.5234
3978,controllerType=0 controllerNumber=1 scan=4089,1,Unknown,ms1,1312.83,847.3649,27128.9258
3980,controllerType=0 controllerNumber=1 scan=4092,1,Unknown,ms1,1313.66,847.3648,29582.1602
3981,controllerType=0 controllerNumber=1 scan=4093,1,Unknown,ms1,1313.98,847.3647,43480.1563
3982,controllerType=0 controllerNumber=1 scan=4094,1,Unknown,ms1,1314.29,847.3648,75888.1641
3983,controllerType=0 controllerNumber=1 scan=4095,1,Unknown,ms1,1314.61,847.3649,95320.6563
3987,controllerType=0 controllerNumber=1 scan=4099,1,Unknown,ms1,1315.98,847.3648,35792.7852
3989,controllerType=0 controllerNumber=1 scan=4101,1,Unknown,ms1,1316.66,847.3648,25721.4922
3990,controllerType=0 controllerNumber=1 scan=4102,1,Unknown,ms1,1316.97,847.3648,37702.5156
3991,controllerType=0 controllerNumber=1 scan=4103,1,Unknown,ms1,1317.29,847.3648,30409.9238
3993,controllerType=0 controllerNumber=1 scan=4105,1,Unknown,ms1,1317.92,847.3647,34099.6016
3994,controllerType=0 controllerNumber=1 scan=4108,1,Unknown,ms1,1318.46,847.3648,42541.3711
3995,controllerType=0 controllerNumber=1 scan=4109,1,Unknown,ms1,1318.83,847.3649,86620.6484
4000,controllerType=0 controllerNumber=1 scan=4114,1,Unknown,ms1,1320.46,847.3648,46477.3711
4001,controllerType=0 controllerNumber=1 scan=4115,1,Unknown,ms1,1320.83,847.3648,26823.7813
4003,controllerType=0 controllerNumber=1 scan=4117,1,Unknown,ms1,1321.56,847.3647,91943.2891
4006,controllerType=0 controllerNumber=1 scan=4120,1,Unknown,ms1,1322.51,847.3648,24451.5273
4007,controllerType=0 controllerNumber=1 scan=4121,1,Unknown,ms1,1322.82,847.3647,33999.0195
4008,controllerType=0 controllerNumber=1 scan=4122,1,Unknown,ms1,1323.14,847.3648,25979.5195
4009,controllerType=0 controllerNumber=1 scan=4123,1,Unknown,ms1,1323.45,847.3649,38794.4883
4010,controllerType=0 controllerNumber=1 scan=4124,1,Unknown,ms1,1323.77,847.3649,59078.4336
4012,controllerType=0 controllerNumber=1 scan=4126,1,Unknown,ms1,1324.40,847.3648,36263.5547
4013,controllerType=0 controllerNumber=1 scan=4127,1,Unknown,ms1,1324.72,847.3648,63643.1445
4015,controllerType=0 controllerNumber=1 scan=4130,1,Unknown,ms1,1325.44,847.3647,35632.7422
4016,controllerType=0 controllerNumber=1 scan=4131,1,Unknown,ms1,1325.81,847.3648,35844.4141
4017,controllerType=0 controllerNumber=1 scan=4132,1,Unknown,ms1,1326.13,847.3647,111410.3438
4019,controllerType=0 controllerNumber=1 scan=4134,1,Unknown,ms1,1326.76,847.3647,31120.8359
4020,controllerType=0 controllerNumber=1 scan=4135,1,Unknown,ms1,1327.07,847.3648,30474.9004
4022,controllerType=0 controllerNumber=1 scan=4137,1,Unknown,ms1,1327.70,847.3648,80402.9688
4023,controllerType=0 controllerNumber=1 scan=4138,1,Unknown,ms1,1328.02,847.3650,26261.3555
4024,controllerType=0 controllerNumber=1 scan=4139,1,Unknown,ms1,1328.33,847.3647,44722.2383
