# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,m/z,intensity
316,controllerType=0 controllerNumber=1 scan=319,1,Unknown,ms1,102.80,1071.7825,0.0000
316,controllerType=0 controllerNumber=1 scan=319,1,Unknown,ms1,102.80,1071.7908,0.0000
643,controllerType=0 controllerNumber=1 scan=646,1,Unknown,ms1,209.02,1071.7826,0.0000
643,controllerType=0 controllerNumber=1 scan=646,1,Unknown,ms1,209.02,1071.7909,0.0000
859,controllerType=0 controllerNumber=1 scan=862,1,Unknown,ms1,279.67,1071.7826,15557.4072
859,controllerType=0 controllerNumber=1 scan=862,1,Unknown,ms1,279.67,1071.7909,0.0000
988,controllerType=0 controllerNumber=1 scan=991,1,Unknown,ms1,321.23,1071.7826,22717.9043
988,controllerType=0 controllerNumber=1 scan=991,1,Unknown,ms1,321.23,1071.7910,30273.4102
1336,controllerType=0 controllerNumber=1 scan=1340,1,Unknown,ms1,434.32,1071.7827,0.0000
1336,controllerType=0 controllerNumber=1 scan=1340,1,Unknown,ms1,434.32,1071.7910,0.0000
1350,controllerType=0 controllerNumber=1 scan=1354,1,Unknown,ms1,438.94,1071.7826,11398.0293
1350,controllerType=0 controllerNumber=1 scan=1354,1,Unknown,ms1,438.94,1071.7909,0.0000
1382,controllerType=0 controllerNumber=1 scan=1386,1,Unknown,ms1,449.35,1071.7826,0.0000
1382,controllerType=0 controllerNumber=1 scan=1386,1,Unknown,ms1,449.35,1071.7909,0.0000
1389,controllerType=0 controllerNumber=1 scan=1393,1,Unknown,ms1,451.77,1071.7825,0.0000
1389,controllerType=0 controllerNumber=1 scan=1393,1,Unknown,ms1,451.77,1071.7908,0.0000
1460,controllerType=0 controllerNumber=1 scan=1465,1,Unknown,ms1,475.16,1071.7825,12539.2354
1460,controllerType=0 controllerNumber=1 scan=1465,1,Unknown,ms1,475.16,1071.7908,22262.0469
1526,controllerType=0 controllerNumber=1 scan=1532,1,Unknown,ms1,496.79,1071.7825,10722.4189
1526,controllerType=0 controllerNumber=1 scan=1532,1,Unknown,ms1,496.79,1071.7908,0.0000
1553,controllerType=0 controllerNumber=1 scan=1560,1,Unknown,ms1,505.86,1071.7826,0.0000
1553,controllerType=0 controllerNumber=1 scan=1560,1,Unknown,ms1,505.86,1071.7909,0.0000
1568,controllerType=0 controllerNumber=1 scan=1575,1,Unknown,ms1,510.64,1071.7826,0.0000
1568,controllerType=0 controllerNumber=1 scan=1575,1,Unknown,ms1,510.64,1071.7909,11075.0186
1573,controllerType=0 controllerNumber=1 scan=1580,1,Unknown,ms1,512.32,1071.7826,0.0000
1573,controllerType=0 controllerNumber=1 scan=1580,1,Unknown,ms1,512.32,1071.7910,10613.8330
1639,controllerType=0 controllerNumber=1 scan=1647,1,Unknown,ms1,533.95,1071.7823,26127.3086
1639,controllerType=0 controllerNumber=1 scan=1647,1,Unknown,ms1,533.95,1071.7906,29032.0801
1663,controllerType=0 controllerNumber=1 scan=1672,1,Unknown,ms1,541.87,1071.7825,10094.7637
1663,controllerType=0 controllerNumber=1 scan=1672,1,Unknown,ms1,541.87,1071.7908,0.0000
1715,controllerType=0 controllerNumber=1 scan=1725,1,Unknown,ms1,558.56,1071.7825,38774.8203
1715,controllerType=0 controllerNumber=1 scan=1725,1,Unknown,ms1,558.56,1071.7909,37343.3789
1735,controllerType=0 controllerNumber=1 scan=1745,1,Unknown,ms1,564.98,1071.7825,0.0000
1735,controllerType=0 controllerNumber=1 scan=1745,1,Unknown,ms1,564.98,1071.7908,0.0000
1737,controllerType=0 controllerNumber=1 scan=1747,1,Unknown,ms1,565.61,1071.7825,30109.4531
1737,controllerType=0 controllerNumber=1 scan=1747,1,Unknown,ms1,565.61,1071.7908,24050.7188
1801,controllerType=0 controllerNumber=1 scan=1815,1,Unknown,ms1,586.78,1071.7823,23040.4219
1801,controllerType=0 controllerNumber=1 scan=1815,1,Unknown,ms1,586.78,1071.7907,12553.1055
1817,controllerType=0 controllerNumber=1 scan=1831,1,Unknown,ms1,592.09,1071.7824,21894.5781
1817,controllerType=0 controllerNumber=1 scan=1831,1,Unknown,ms1,592.09,1071.7907,25791.6973
1821,controllerType=0 controllerNumber=1 scan=1835,1,Unknown,ms1,593.55,1071.7824,0.0000
1821,controllerType=0 controllerNumber=1 scan=1835,1,Unknown,ms1,593.55,1071.7907,0.0000
1898,controllerType=0 controllerNumber=1 scan=1915,1,Unknown,ms1,619.50,1071.7822,0.0000
1898,controllerType=0 controllerNumber=1 scan=1915,1,Unknown,ms1,619.50,1071.7905,0.0000
1925,controllerType=0 controllerNumber=1 scan=1943,1,Unknown,ms1,628.35,1071.7823,14467.4580
1925,controllerType=0 controllerNumber=1 scan=1943,1,Unknown,ms1,628.35,1071.7906,23051.4980
1979,controllerType=0 controllerNumber=1 scan=1999,1,Unknown,ms1,646.34,1071.7825,0.0000
1979,controllerType=0 controllerNumber=1 scan=1999,1,Unknown,ms1,646.34,1071.7908,0.0000
1990,controllerType=0 controllerNumber=1 scan=2010,1,Unknown,ms1,649.96,1071.7822,17919.2168
1990,controllerType=0 controllerNumber=1 scan=2010,1,Unknown,ms1,649.96,1071.7906,0.0000
2005,controllerType=0 controllerNumber=1 scan=2025,1,Unknown,ms1,654.69,1071.7823,0.0000
2005,controllerType=0 controllerNumber=1 scan=2025,1,Unknown,ms1,654.69,1071.7907,0.0000
2019,controllerType=0 controllerNumber=1 scan=2039,1,Unknown,ms1,659.27,1071.7824,0.0000
2019,controllerType=0 controllerNumber=1 scan=2039,1,Unknown,ms1,659.27,1071.7907,0.0000
2029,controllerType=0 controllerNumber=1 scan=2049,1,Unknown,ms1,662.42,1071.7821,0.0000
2029,controllerType=0 controllerNumber=1 scan=2049,1,Unknown,ms1,662.42,1071.7905,11710.5967
2072,controllerType=0 controllerNumber=1 scan=2094,1,Unknown,ms1,676.50,1071.7822,0.0000
2072,controllerType=0 controllerNumber=1 scan=2094,1,Unknown,ms1,676.50,1071.7905,0.0000
2089,controllerType=0 controllerNumber=1 scan=2111,1,Unknown,ms1,681.91,1071.7823,0.0000
2089,controllerType=0 controllerNumber=1 scan=2111,1,Unknown,ms1,681.91,1071.7906,0.0000
2126,controllerType=0 controllerNumber=1 scan=2149,1,Unknown,ms1,693.90,1071.7823,0.0000
2126,controllerType=0 controllerNumber=1 scan=2149,1,Unknown,ms1,693.90,1071.7906,0.0000
2128,controllerType=0 controllerNumber=1 scan=2151,1,Unknown,ms1,694.53,1071.7824,0.0000
2128,controllerType=0 controllerNumber=1 scan=2151,1,Unknown,ms1,694.53,1071.7907,0.0000
2299,controllerType=0 controllerNumber=1 scan=2341,1,Unknown,ms1,753.44,1071.7821,8491.1104
2299,controllerType=0 controllerNumber=1 scan=2341,1,Unknown,ms1,753.44,1071.7904,0.0000
2395,controllerType=0 controllerNumber=1 scan=2443,1,Unknown,ms1,786.66,1071.7824,0.0000
2395,controllerType=0 controllerNumber=1 scan=2443,1,Unknown,ms1,786.66,1071.7907,0.0000
2398,controllerType=0 controllerNumber=1 scan=2446,1,Unknown,ms1,787.60,1071.7824,0.0000
2398,controllerType=0 controllerNumber=1 scan=2446,1,Unknown,ms1,787.60,1071.7908,0.0000
2449,controllerType=0 controllerNumber=1 scan=2499,1,Unknown,ms1,804.56,1071.7826,0.0000
2449,controllerType=0 controllerNumber=1 scan=2499,1,Unknown,ms1,804.56,1071.7909,0.0000
2465,controllerType=0 controllerNumber=1 scan=2515,1,Unknown,ms1,809.77,1071.7825,0.0000
2465,controllerType=0 controllerNumber=1 scan=2515,1,Unknown,ms1,809.77,1071.7908,0.0000
2477,controllerType=0 controllerNumber=1 scan=2528,1,Unknown,ms1,813.92,1071.7823,0.0000
2477,controllerType=0 controllerNumber=1 scan=2528,1,Unknown,ms1,813.92,1071.7907,0.0000
2549,controllerType=0 controllerNumber=1 scan=2601,1,Unknown,ms1,838.01,1071.7823,0.0000
2549,controllerType=0 controllerNumber=1 scan=2601,1,Unknown,ms1,838.01,1071.7906,0.0000
2672,controllerType=0 controllerNumber=1 scan=2725,1,Unknown,ms1,878.32,1071.7825,0.0000
2672,controllerType=0 controllerNumber=1 scan=2725,1,Unknown,ms1,878.32,1071.7908,0.0000
2701,controllerType=0 controllerNumber=1 scan=2755,1,Unknown,ms1,887.71,1071.7828,20523.6582
2701,controllerType=0 controllerNumber=1 scan=2755,1,Unknown,ms1,887.71,1071.7911,0.0000
2713,controllerType=0 controllerNumber=1 scan=2767,1,Unknown,ms1,891.66,1071.7910,0.0000
2715,controllerType=0 controllerNumber=1 scan=2769,1,Unknown,ms1,892.29,1071.7909,0.0000
2716,controllerType=0 controllerNumber=1 scan=2770,1,Unknown,ms1,892.60,1071.7826,12060.8779
2716,controllerType=0 controllerNumber=1 scan=2770,1,Unknown,ms1,892.60,1071.7909,24066.8613
2749,controllerType=0 controllerNumber=1 scan=2804,1,Unknown,ms1,903.88,1071.7827,0.0000
2779,controllerType=0 controllerNumber=1 scan=2835,1,Unknown,ms1,914.32,1071.7825,15312.5244
2779,controllerType=0 controllerNumber=1 scan=2835,1,Unknown,ms1,914.32,1071.7909,0.0000
2783,controllerType=0 controllerNumber=1 scan=2839,1,Unknown,ms1,915.63,1071.7824,25740.6172
2783,controllerType=0 controllerNumber=1 scan=2839,1,Unknown,ms1,915.63,1071.7907,30836.8379
