# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,sumIntensity,peakMZ,peakIntensity
3493,controllerType=0 controllerNumber=1 scan=3563,1,Unknown,ms1,1148.91,15327.3018,652.3114,15327.3018
4943,controllerType=0 controllerNumber=1 scan=5300,1,Unknown,ms1,1662.81,11927.7627,652.3110,11927.7627
4954,controllerType=0 controllerNumber=1 scan=5327,1,Unknown,ms1,1668.89,12031.8369,652.3109,12031.8369
5103,controllerType=0 controllerNumber=1 scan=5879,1,Unknown,ms1,1774.38,41232.9805,652.3145,41232.9805
5147,controllerType=0 controllerNumber=1 scan=6078,1,Unknown,ms1,1810.41,2694.3279,652.3142,2694.3279
5235,controllerType=0 controllerNumber=1 scan=6428,1,Unknown,ms1,1876.54,30302.1152,652.3144,30302.1152
5251,controllerType=0 controllerNumber=1 scan=6513,1,Unknown,ms1,1891.76,54989.5996,652.3106,37273.8359
5267,controllerType=0 controllerNumber=1 scan=6604,1,Unknown,ms1,1907.77,74088.9609,652.3105,52885.6523
5295,controllerType=0 controllerNumber=1 scan=6761,1,Unknown,ms1,1934.77,17420.3242,652.3109,17420.3242
5297,controllerType=0 controllerNumber=1 scan=6774,1,Unknown,ms1,1937.14,10953.0313,652.3110,10953.0313
5306,controllerType=0 controllerNumber=1 scan=6834,1,Unknown,ms1,1947.46,39988.1289,652.3150,39988.1289
5426,controllerType=0 controllerNumber=1 scan=7333,1,Unknown,ms1,2041.23,233163.8906,652.3116,140804.6875
5453,controllerType=0 controllerNumber=1 scan=7384,1,Unknown,ms1,2053.36,322515.8750,652.3109,203505.2656
5455,controllerType=0 controllerNumber=1 scan=7389,1,Unknown,ms1,2054.42,425494.6719,652.3108,265400.7188
5466,controllerType=0 controllerNumber=1 scan=7432,1,Unknown,ms1,2062.31,162294.9102,652.3105,107513.8984
5475,controllerType=0 controllerNumber=1 scan=7520,1,Unknown,ms1,2076.82,20986.8359,652.3133,20986.8359
5478,controllerType=0 controllerNumber=1 scan=7541,1,Unknown,ms1,2080.33,178856.3438,652.3138,178856.3438
5479,controllerType=0 controllerNumber=1 scan=7549,1,Unknown,ms1,2081.65,59527.6094,652.3138,59527.6094
5481,controllerType=0 controllerNumber=1 scan=7571,1,Unknown,ms1,2085.14,27261.4863,652.3142,27261.4863
5482,controllerType=0 controllerNumber=1 scan=7582,1,Unknown,ms1,2087.11,267505.9688,652.3139,267505.9688
5489,controllerType=0 controllerNumber=1 scan=7612,1,Unknown,ms1,2092.43,467972.0938,652.3103,308022.0625
5502,controllerType=0 controllerNumber=1 scan=7652,1,Unknown,ms1,2100.63,94558.8750,652.3148,94558.8750
5504,controllerType=0 controllerNumber=1 scan=7665,1,Unknown,ms1,2102.70,55183.8945,652.3107,55183.8945
5507,controllerType=0 controllerNumber=1 scan=7684,1,Unknown,ms1,2105.66,271014.7344,652.3109,157280.7031
5522,controllerType=0 controllerNumber=1 scan=7787,1,Unknown,ms1,2122.84,376828.3594,652.3111,189442.1406
5543,controllerType=0 controllerNumber=1 scan=7854,1,Unknown,ms1,2135.78,1241195.6875,652.3149,634700.9375
5552,controllerType=0 controllerNumber=1 scan=7889,1,Unknown,ms1,2142.04,454719.5469,652.3147,274334.5313
5624,controllerType=0 controllerNumber=1 scan=8259,1,Unknown,ms1,2206.30,159950.9141,652.3107,81257.5234
5625,controllerType=0 controllerNumber=1 scan=8272,1,Unknown,ms1,2208.43,179440.7031,652.3144,91397.1328
5705,controllerType=0 controllerNumber=1 scan=8609,1,Unknown,ms1,2270.16,88466.8047,652.3111,88466.8047
5706,controllerType=0 controllerNumber=1 scan=8617,1,Unknown,ms1,2271.45,55068.7266,652.3109,55068.7266
5707,controllerType=0 controllerNumber=1 scan=8618,1,Unknown,ms1,2271.82,68418.7578,652.3108,68418.7578
5708,controllerType=0 controllerNumber=1 scan=8621,1,Unknown,ms1,2272.36,47896.5781,652.3108,47896.5781
5869,controllerType=0 controllerNumber=1 scan=9242,1,Unknown,ms1,2386.94,137607.7500,652.3147,91804.4922
5874,controllerType=0 controllerNumber=1 scan=9271,1,Unknown,ms1,2391.86,171399.9141,652.3142,100396.9844
5889,controllerType=0 controllerNumber=1 scan=9342,1,Unknown,ms1,2404.02,168285.9258,652.3149,104880.3203
5890,controllerType=0 controllerNumber=1 scan=9347,1,Unknown,ms1,2404.95,209706.0156,652.3151,125803.0313
5917,controllerType=0 controllerNumber=1 scan=9489,1,Unknown,ms1,2429.46,64557.9922,652.3141,64557.9922
5918,controllerType=0 controllerNumber=1 scan=9499,1,Unknown,ms1,2430.92,122189.5234,652.3134,122189.5234
5920,controllerType=0 controllerNumber=1 scan=9513,1,Unknown,ms1,2433.21,142009.5156,652.3136,142009.5156
5921,controllerType=0 controllerNumber=1 scan=9521,1,Unknown,ms1,2434.54,18794.6875,652.3131,18794.6875
6006,controllerType=0 controllerNumber=1 scan=9760,1,Unknown,ms1,2482.55,469445.5781,652.3110,235529.3125
6027,controllerType=0 controllerNumber=1 scan=9836,1,Unknown,ms1,2496.80,287501.1875,652.3150,155193.5625
6049,controllerType=0 controllerNumber=1 scan=10009,1,Unknown,ms1,2525.08,174757.6563,652.3143,95991.2656
6091,controllerType=0 controllerNumber=1 scan=10228,1,Unknown,ms1,2561.09,317297.0781,652.3106,159826.5781
6092,controllerType=0 controllerNumber=1 scan=10235,1,Unknown,ms1,2562.27,373290.1875,652.3145,195815.9688
6101,controllerType=0 controllerNumber=1 scan=10280,1,Unknown,ms1,2569.90,388238.2656,652.3105,215731.4375
6104,controllerType=0 controllerNumber=1 scan=10293,1,Unknown,ms1,2572.25,259842.9609,652.3142,139109.2656
6106,controllerType=0 controllerNumber=1 scan=10306,1,Unknown,ms1,2574.34,418087.3125,652.3145,253503.8750
6107,controllerType=0 controllerNumber=1 scan=10311,1,Unknown,ms1,2575.20,331365.0000,652.3145,185628.6875
6108,controllerType=0 controllerNumber=1 scan=10312,1,Unknown,ms1,2575.57,1255077.1875,652.3146,734670.7500
6109,controllerType=0 controllerNumber=1 scan=10319,1,Unknown,ms1,2576.73,792098.6875,652.3142,500176.8750
6110,controllerType=0 controllerNumber=1 scan=10320,1,Unknown,ms1,2577.10,962334.4688,652.3147,616111.7500
6111,controllerType=0 controllerNumber=1 scan=10326,1,Unknown,ms1,2578.03,2070504.8750,652.3140,2070504.8750
6112,controllerType=0 controllerNumber=1 scan=10333,1,Unknown,ms1,2579.23,1633369.7500,652.3130,1633369.7500
6113,controllerType=0 controllerNumber=1 scan=10339,1,Unknown,ms1,2580.24,6267694.7500,652.3146,3812132.2500
6114,controllerType=0 controllerNumber=1 scan=10345,1,Unknown,ms1,2581.40,9671589.7500,652.3143,5919107.5000
6115,controllerType=0 controllerNumber=1 scan=10353,1,Unknown,ms1,2582.71,23409348.0000,652.3145,14243432.0000
6116,controllerType=0 controllerNumber=1 scan=10359,1,Unknown,ms1,2583.60,38925326.0000,652.3146,23731378.0000
6117,controllerType=0 controllerNumber=1 scan=10366,1,Unknown,ms1,2584.76,30576070.0000,652.3138,30576070.0000
6118,controllerType=0 controllerNumber=1 scan=10367,1,Unknown,ms1,2585.13,25469602.0000,652.3139,25469602.0000
6119,controllerType=0 controllerNumber=1 scan=10371,1,Unknown,ms1,2585.83,35886824.0000,652.3139,35886824.0000
6120,controllerType=0 controllerNumber=1 scan=10375,1,Unknown,ms1,2586.51,40938684.0000,652.3136,40938684.0000
6121,controllerType=0 controllerNumber=1 scan=10381,1,Unknown,ms1,2587.53,35084228.0000,652.3142,35084228.0000
6122,controllerType=0 controllerNumber=1 scan=10384,1,Unknown,ms1,2588.15,40749880.0000,652.3139,40749880.0000
6123,controllerType=0 controllerNumber=1 scan=10388,1,Unknown,ms1,2588.97,57681138.0000,652.3143,34940220.0000
6124,controllerType=0 controllerNumber=1 scan=10389,1,Unknown,ms1,2589.34,34105424.0000,652.3142,34105424.0000
6125,controllerType=0 controllerNumber=1 scan=10392,1,Unknown,ms1,2589.94,40342256.0000,652.3139,40342256.0000
6126,controllerType=0 controllerNumber=1 scan=10396,1,Unknown,ms1,2590.60,59243024.0000,652.3142,36109408.0000
