# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,m/z,intensity
311,controllerType=0 controllerNumber=1 scan=314,1,Unknown,ms1,101.12,842.0323,21799.5254
312,controllerType=0 controllerNumber=1 scan=315,1,Unknown,ms1,101.48,842.0324,0.0000
796,controllerType=0 controllerNumber=1 scan=799,1,Unknown,ms1,259.57,842.0324,14060.1270
1299,controllerType=0 controllerNumber=1 scan=1302,1,Unknown,ms1,421.74,842.0326,0.0000
1454,controllerType=0 controllerNumber=1 scan=1459,1,Unknown,ms1,473.27,842.0325,37683.1133
1693,controllerType=0 controllerNumber=1 scan=1703,1,Unknown,ms1,551.57,842.0324,26414.1387
1721,controllerType=0 controllerNumber=1 scan=1731,1,Unknown,ms1,560.51,842.0324,21358.0547
1920,controllerType=0 controllerNumber=1 scan=1938,1,Unknown,ms1,626.77,842.0322,0.0000
2174,controllerType=0 controllerNumber=1 scan=2201,1,Unknown,ms1,710.68,842.0321,16313.7109
2312,controllerType=0 controllerNumber=1 scan=2354,1,Unknown,ms1,757.90,842.0320,8852.0762
2316,controllerType=0 controllerNumber=1 scan=2358,1,Unknown,ms1,759.36,842.0322,20169.3477
2335,controllerType=0 controllerNumber=1 scan=2378,1,Unknown,ms1,765.99,842.0323,7543.0889
2338,controllerType=0 controllerNumber=1 scan=2381,1,Unknown,ms1,767.09,842.0321,31854.1543
2352,controllerType=0 controllerNumber=1 scan=2399,1,Unknown,ms1,772.38,842.0321,18572.4883
2370,controllerType=0 controllerNumber=1 scan=2417,1,Unknown,ms1,778.22,842.0322,19370.6035
2371,controllerType=0 controllerNumber=1 scan=2418,1,Unknown,ms1,778.53,842.0322,17735.6191
2380,controllerType=0 controllerNumber=1 scan=2427,1,Unknown,ms1,781.58,842.0323,11534.5869
2388,controllerType=0 controllerNumber=1 scan=2436,1,Unknown,ms1,784.34,842.0323,13576.9902
2414,controllerType=0 controllerNumber=1 scan=2463,1,Unknown,ms1,793.07,842.0323,14232.1289
2432,controllerType=0 controllerNumber=1 scan=2481,1,Unknown,ms1,798.74,842.0324,13240.0078
2445,controllerType=0 controllerNumber=1 scan=2494,1,Unknown,ms1,803.15,842.0324,18113.2422
2450,controllerType=0 controllerNumber=1 scan=2500,1,Unknown,ms1,804.88,842.0325,10030.7461
2460,controllerType=0 controllerNumber=1 scan=2510,1,Unknown,ms1,808.19,842.0323,11909.4951
2509,controllerType=0 controllerNumber=1 scan=2561,1,Unknown,ms1,824.93,842.0322,15499.2852
2626,controllerType=0 controllerNumber=1 scan=2679,1,Unknown,ms1,863.40,842.0324,0.0000
2744,controllerType=0 controllerNumber=1 scan=2798,1,Unknown,ms1,902.15,842.0324,0.0000
2746,controllerType=0 controllerNumber=1 scan=2801,1,Unknown,ms1,902.94,842.0324,0.0000
2764,controllerType=0 controllerNumber=1 scan=2820,1,Unknown,ms1,909.13,842.0323,9174.9746
