# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,m/z,intensity
2332,controllerType=0 controllerNumber=1 scan=2375,1,Unknown,ms1,764.94,806.6935,30306.4766
2599,controllerType=0 controllerNumber=1 scan=2652,1,Unknown,ms1,854.52,806.6936,9598.0566
3095,controllerType=0 controllerNumber=1 scan=3152,1,Unknown,ms1,1018.46,806.6935,0.0000
3694,controllerType=0 controllerNumber=1 scan=3777,1,Unknown,ms1,1216.73,806.6934,31271.7480
4259,controllerType=0 controllerNumber=1 scan=4391,1,Unknown,ms1,1406.43,806.6936,0.0000
4448,controllerType=0 controllerNumber=1 scan=4594,1,Unknown,ms1,1470.35,806.6936,0.0000
4738,controllerType=0 controllerNumber=1 scan=4965,1,Unknown,ms1,1576.41,806.6936,28964.5098
4761,controllerType=0 controllerNumber=1 scan=4998,1,Unknown,ms1,1585.44,806.6936,32888.5273
4853,controllerType=0 controllerNumber=1 scan=5140,1,Unknown,ms1,1622.95,806.6932,42567.9219
4855,controllerType=0 controllerNumber=1 scan=5143,1,Unknown,ms1,1623.72,806.6932,32883.2891
4866,controllerType=0 controllerNumber=1 scan=5166,1,Unknown,ms1,1629.05,806.6928,33036.4531
4873,controllerType=0 controllerNumber=1 scan=5179,1,Unknown,ms1,1632.10,806.6924,44853.4883
4873,controllerType=0 controllerNumber=1 scan=5179,1,Unknown,ms1,1632.10,806.6979,42299.3047
4886,controllerType=0 controllerNumber=1 scan=5199,1,Unknown,ms1,1637.74,806.6924,50900.3633
4886,controllerType=0 controllerNumber=1 scan=5199,1,Unknown,ms1,1637.74,806.6979,37093.2969
4989,controllerType=0 controllerNumber=1 scan=5441,1,Unknown,ms1,1692.09,806.6914,52009.2344
4989,controllerType=0 controllerNumber=1 scan=5441,1,Unknown,ms1,1692.09,806.6968,23651.5898
4990,controllerType=0 controllerNumber=1 scan=5450,1,Unknown,ms1,1693.56,806.6908,140055.0625
4990,controllerType=0 controllerNumber=1 scan=5450,1,Unknown,ms1,1693.56,806.6963,100047.5469
5001,controllerType=0 controllerNumber=1 scan=5495,1,Unknown,ms1,1701.45,806.6927,0.0000
5030,controllerType=0 controllerNumber=1 scan=5573,1,Unknown,ms1,1717.48,806.6926,78185.4375
5032,controllerType=0 controllerNumber=1 scan=5580,1,Unknown,ms1,1718.65,806.6924,109488.0000
5032,controllerType=0 controllerNumber=1 scan=5580,1,Unknown,ms1,1718.65,806.6978,44169.9961
