# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,m/z,intensity
514,controllerType=0 controllerNumber=1 scan=517,1,Unknown,ms1,167.10,864.0496,0.0000
517,controllerType=0 controllerNumber=1 scan=520,1,Unknown,ms1,168.05,864.0497,0.0000
1293,controllerType=0 controllerNumber=1 scan=1296,1,Unknown,ms1,419.69,864.0498,0.0000
1479,controllerType=0 controllerNumber=1 scan=1485,1,Unknown,ms1,481.46,864.0497,20562.3535
1646,controllerType=0 controllerNumber=1 scan=1654,1,Unknown,ms1,536.15,864.0496,0.0000
2067,controllerType=0 controllerNumber=1 scan=2089,1,Unknown,ms1,674.76,864.0494,0.0000
2160,controllerType=0 controllerNumber=1 scan=2183,1,Unknown,ms1,705.60,864.0495,0.0000
2197,controllerType=0 controllerNumber=1 scan=2224,1,Unknown,ms1,718.03,864.0493,0.0000
2240,controllerType=0 controllerNumber=1 scan=2274,1,Unknown,ms1,732.96,864.0491,0.0000
2382,controllerType=0 controllerNumber=1 scan=2429,1,Unknown,ms1,782.31,864.0496,0.0000
2427,controllerType=0 controllerNumber=1 scan=2476,1,Unknown,ms1,797.17,864.0494,15500.9326
2644,controllerType=0 controllerNumber=1 scan=2697,1,Unknown,ms1,869.23,864.0498,0.0000
2666,controllerType=0 controllerNumber=1 scan=2719,1,Unknown,ms1,876.33,864.0498,0.0000
2693,controllerType=0 controllerNumber=1 scan=2747,1,Unknown,ms1,885.03,864.0498,0.0000
2920,controllerType=0 controllerNumber=1 scan=2977,1,Unknown,ms1,961.00,864.0494,0.0000
3002,controllerType=0 controllerNumber=1 scan=3059,1,Unknown,ms1,988.04,864.0496,0.0000
3097,controllerType=0 controllerNumber=1 scan=3154,1,Unknown,ms1,1019.09,864.0493,27911.0605
3133,controllerType=0 controllerNumber=1 scan=3192,1,Unknown,ms1,1031.10,864.0494,10606.0693
3154,controllerType=0 controllerNumber=1 scan=3213,1,Unknown,ms1,1037.87,864.0495,10766.0977
3195,controllerType=0 controllerNumber=1 scan=3255,1,Unknown,ms1,1051.11,864.0495,22592.5918
3335,controllerType=0 controllerNumber=1 scan=3399,1,Unknown,ms1,1096.72,864.0496,0.0000
3349,controllerType=0 controllerNumber=1 scan=3414,1,Unknown,ms1,1101.35,864.0494,29492.8457
3374,controllerType=0 controllerNumber=1 scan=3440,1,Unknown,ms1,1109.49,864.0494,0.0000
3520,controllerType=0 controllerNumber=1 scan=3592,1,Unknown,ms1,1158.14,864.0492,0.0000
3526,controllerType=0 controllerNumber=1 scan=3598,1,Unknown,ms1,1160.33,864.0492,36380.3789
3531,controllerType=0 controllerNumber=1 scan=3603,1,Unknown,ms1,1162.01,864.0492,18592.7363
