# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,m/z,intensity
596,controllerType=0 controllerNumber=1 scan=599,1,Unknown,ms1,193.99,519.5884,0.0000
4984,controllerType=0 controllerNumber=1 scan=5423,1,Unknown,ms1,1688.63,519.5853,0.0000
4984,controllerType=0 controllerNumber=1 scan=5423,1,Unknown,ms1,1688.63,519.5881,0.0000
4985,controllerType=0 controllerNumber=1 scan=5424,1,Unknown,ms1,1688.99,519.5873,0.0000
4989,controllerType=0 controllerNumber=1 scan=5441,1,Unknown,ms1,1692.09,519.5869,50290.1445
4989,controllerType=0 controllerNumber=1 scan=5441,1,Unknown,ms1,1692.09,519.5897,48106.4219
4990,controllerType=0 controllerNumber=1 scan=5450,1,Unknown,ms1,1693.56,519.5866,206497.1406
4990,controllerType=0 controllerNumber=1 scan=5450,1,Unknown,ms1,1693.56,519.5894,347818.0000
4991,controllerType=0 controllerNumber=1 scan=5456,1,Unknown,ms1,1694.50,519.5869,784343.5625
4991,controllerType=0 controllerNumber=1 scan=5456,1,Unknown,ms1,1694.50,519.5897,717207.7500
4992,controllerType=0 controllerNumber=1 scan=5466,1,Unknown,ms1,1695.81,519.5871,0.0000
4992,controllerType=0 controllerNumber=1 scan=5466,1,Unknown,ms1,1695.81,519.5899,0.0000
4993,controllerType=0 controllerNumber=1 scan=5471,1,Unknown,ms1,1696.64,519.5870,701086.1250
4993,controllerType=0 controllerNumber=1 scan=5471,1,Unknown,ms1,1696.64,519.5898,1005999.5625
4994,controllerType=0 controllerNumber=1 scan=5477,1,Unknown,ms1,1697.64,519.5873,980869.6875
4994,controllerType=0 controllerNumber=1 scan=5477,1,Unknown,ms1,1697.64,519.5901,1130216.0000
4995,controllerType=0 controllerNumber=1 scan=5478,1,Unknown,ms1,1698.01,519.5873,1412637.8750
4995,controllerType=0 controllerNumber=1 scan=5478,1,Unknown,ms1,1698.01,519.5902,1249804.3750
4996,controllerType=0 controllerNumber=1 scan=5479,1,Unknown,ms1,1698.32,519.5870,2257584.7500
4996,controllerType=0 controllerNumber=1 scan=5479,1,Unknown,ms1,1698.32,519.5898,2545301.2500
4999,controllerType=0 controllerNumber=1 scan=5488,1,Unknown,ms1,1699.96,519.5876,2684916.5000
5000,controllerType=0 controllerNumber=1 scan=5489,1,Unknown,ms1,1700.32,519.5876,2038662.7500
5001,controllerType=0 controllerNumber=1 scan=5495,1,Unknown,ms1,1701.45,519.5878,1245887.0000
5002,controllerType=0 controllerNumber=1 scan=5496,1,Unknown,ms1,1701.81,519.5877,440479.6875
5003,controllerType=0 controllerNumber=1 scan=5500,1,Unknown,ms1,1702.36,519.5851,544568.4375
5003,controllerType=0 controllerNumber=1 scan=5500,1,Unknown,ms1,1702.36,519.5879,1177174.3750
5004,controllerType=0 controllerNumber=1 scan=5501,1,Unknown,ms1,1702.73,519.5850,1044162.7500
5004,controllerType=0 controllerNumber=1 scan=5501,1,Unknown,ms1,1702.73,519.5878,1551636.1250
5005,controllerType=0 controllerNumber=1 scan=5502,1,Unknown,ms1,1703.04,519.5851,1183996.0000
5005,controllerType=0 controllerNumber=1 scan=5502,1,Unknown,ms1,1703.04,519.5879,1612821.8750
5006,controllerType=0 controllerNumber=1 scan=5503,1,Unknown,ms1,1703.35,519.5851,575738.5000
5006,controllerType=0 controllerNumber=1 scan=5503,1,Unknown,ms1,1703.35,519.5879,1097728.8750
5007,controllerType=0 controllerNumber=1 scan=5505,1,Unknown,ms1,1703.76,519.5851,1497400.7500
5007,controllerType=0 controllerNumber=1 scan=5505,1,Unknown,ms1,1703.76,519.5879,603441.3750
5008,controllerType=0 controllerNumber=1 scan=5508,1,Unknown,ms1,1704.28,519.5851,395771.1875
5008,controllerType=0 controllerNumber=1 scan=5508,1,Unknown,ms1,1704.28,519.5879,904965.5000
5009,controllerType=0 controllerNumber=1 scan=5509,1,Unknown,ms1,1704.64,519.5852,1268868.7500
5009,controllerType=0 controllerNumber=1 scan=5509,1,Unknown,ms1,1704.64,519.5880,1737491.1250
