# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,m/z,intensity
14,controllerType=0 controllerNumber=1 scan=15,1,Unknown,ms1,4.70,1513.6925,0.0000
49,controllerType=0 controllerNumber=1 scan=50,1,Unknown,ms1,16.11,1513.6935,0.0000
135,controllerType=0 controllerNumber=1 scan=138,1,Unknown,ms1,44.36,1513.6939,0.0000
137,controllerType=0 controllerNumber=1 scan=140,1,Unknown,ms1,44.99,1513.6939,12028.9590
142,controllerType=0 controllerNumber=1 scan=145,1,Unknown,ms1,46.57,1513.6937,0.0000
152,controllerType=0 controllerNumber=1 scan=155,1,Unknown,ms1,49.72,1513.6940,0.0000
158,controllerType=0 controllerNumber=1 scan=161,1,Unknown,ms1,51.82,1513.6939,31471.9785
166,controllerType=0 controllerNumber=1 scan=169,1,Unknown,ms1,54.40,1513.6940,0.0000
178,controllerType=0 controllerNumber=1 scan=181,1,Unknown,ms1,58.18,1513.6941,14144.9941
201,controllerType=0 controllerNumber=1 scan=204,1,Unknown,ms1,65.59,1513.6938,0.0000
206,controllerType=0 controllerNumber=1 scan=209,1,Unknown,ms1,67.17,1513.6937,40378.0469
253,controllerType=0 controllerNumber=1 scan=256,1,Unknown,ms1,82.61,1513.6942,17606.9863
257,controllerType=0 controllerNumber=1 scan=260,1,Unknown,ms1,83.87,1513.6941,0.0000
258,controllerType=0 controllerNumber=1 scan=261,1,Unknown,ms1,84.18,1513.6941,23657.8496
270,controllerType=0 controllerNumber=1 scan=273,1,Unknown,ms1,87.97,1513.6940,0.0000
275,controllerType=0 controllerNumber=1 scan=278,1,Unknown,ms1,89.55,1513.6941,0.0000
286,controllerType=0 controllerNumber=1 scan=289,1,Unknown,ms1,93.13,1513.6939,0.0000
291,controllerType=0 controllerNumber=1 scan=294,1,Unknown,ms1,94.70,1513.6942,0.0000
295,controllerType=0 controllerNumber=1 scan=298,1,Unknown,ms1,95.97,1513.6941,0.0000
296,controllerType=0 controllerNumber=1 scan=299,1,Unknown,ms1,96.28,1513.6941,38635.2852
298,controllerType=0 controllerNumber=1 scan=301,1,Unknown,ms1,96.91,1513.6940,31381.6465
299,controllerType=0 controllerNumber=1 scan=302,1,Unknown,ms1,97.23,1513.6940,0.0000
338,controllerType=0 controllerNumber=1 scan=341,1,Unknown,ms1,109.74,1513.6939,21801.9063
357,controllerType=0 controllerNumber=1 scan=360,1,Unknown,ms1,115.89,1513.6942,0.0000
360,controllerType=0 controllerNumber=1 scan=363,1,Unknown,ms1,116.83,1513.6940,0.0000
366,controllerType=0 controllerNumber=1 scan=369,1,Unknown,ms1,118.72,1513.6941,0.0000
369,controllerType=0 controllerNumber=1 scan=372,1,Unknown,ms1,119.67,1513.6943,27397.6250
370,controllerType=0 controllerNumber=1 scan=373,1,Unknown,ms1,119.99,1513.6941,14709.6309
372,controllerType=0 controllerNumber=1 scan=375,1,Unknown,ms1,120.67,1513.6940,31376.0957
389,controllerType=0 controllerNumber=1 scan=392,1,Unknown,ms1,126.23,1513.6940,0.0000
397,controllerType=0 controllerNumber=1 scan=400,1,Unknown,ms1,128.76,1513.6942,12438.9043
399,controllerType=0 controllerNumber=1 scan=402,1,Unknown,ms1,129.39,1513.6942,0.0000
406,controllerType=0 controllerNumber=1 scan=409,1,Unknown,ms1,131.70,1513.6942,0.0000
420,controllerType=0 controllerNumber=1 scan=423,1,Unknown,ms1,136.27,1513.6943,22865.7910
427,controllerType=0 controllerNumber=1 scan=430,1,Unknown,ms1,138.58,1513.6942,0.0000
443,controllerType=0 controllerNumber=1 scan=446,1,Unknown,ms1,143.63,1513.6941,0.0000
457,controllerType=0 controllerNumber=1 scan=460,1,Unknown,ms1,148.45,1513.6943,0.0000
481,controllerType=0 controllerNumber=1 scan=484,1,Unknown,ms1,156.13,1513.6941,0.0000
498,controllerType=0 controllerNumber=1 scan=501,1,Unknown,ms1,161.85,1513.6942,0.0000
506,controllerType=0 controllerNumber=1 scan=509,1,Unknown,ms1,164.37,1513.6940,0.0000
514,controllerType=0 controllerNumber=1 scan=517,1,Unknown,ms1,167.10,1513.6939,30268.7285
524,controllerType=0 controllerNumber=1 scan=527,1,Unknown,ms1,170.26,1513.6939,13250.9102
525,controllerType=0 controllerNumber=1 scan=528,1,Unknown,ms1,170.63,1513.6937,0.0000
527,controllerType=0 controllerNumber=1 scan=530,1,Unknown,ms1,171.31,1513.6939,0.0000
534,controllerType=0 controllerNumber=1 scan=537,1,Unknown,ms1,173.52,1513.6940,10502.3359
551,controllerType=0 controllerNumber=1 scan=554,1,Unknown,ms1,178.88,1513.6940,29635.3008
552,controllerType=0 controllerNumber=1 scan=555,1,Unknown,ms1,179.19,1513.6939,0.0000
554,controllerType=0 controllerNumber=1 scan=557,1,Unknown,ms1,179.82,1513.6938,0.0000
576,controllerType=0 controllerNumber=1 scan=579,1,Unknown,ms1,187.52,1513.6939,37149.7617
582,controllerType=0 controllerNumber=1 scan=585,1,Unknown,ms1,189.42,1513.6940,34079.3906
601,controllerType=0 controllerNumber=1 scan=604,1,Unknown,ms1,195.57,1513.6940,0.0000
650,controllerType=0 controllerNumber=1 scan=653,1,Unknown,ms1,211.38,1513.6941,0.0000
657,controllerType=0 controllerNumber=1 scan=660,1,Unknown,ms1,213.69,1513.6941,30485.3516
661,controllerType=0 controllerNumber=1 scan=664,1,Unknown,ms1,214.95,1513.6940,13238.5400
681,controllerType=0 controllerNumber=1 scan=684,1,Unknown,ms1,221.32,1513.6941,13367.0205
682,controllerType=0 controllerNumber=1 scan=685,1,Unknown,ms1,221.63,1513.6940,0.0000
690,controllerType=0 controllerNumber=1 scan=693,1,Unknown,ms1,224.16,1513.6938,42294.5820
698,controllerType=0 controllerNumber=1 scan=701,1,Unknown,ms1,226.94,1513.6942,0.0000
713,controllerType=0 controllerNumber=1 scan=716,1,Unknown,ms1,232.37,1513.6940,0.0000
740,controllerType=0 controllerNumber=1 scan=743,1,Unknown,ms1,241.04,1513.6940,0.0000
752,controllerType=0 controllerNumber=1 scan=755,1,Unknown,ms1,244.83,1513.6941,0.0000
762,controllerType=0 controllerNumber=1 scan=765,1,Unknown,ms1,248.34,1513.6941,0.0000
764,controllerType=0 controllerNumber=1 scan=767,1,Unknown,ms1,248.97,1513.6941,37597.8047
791,controllerType=0 controllerNumber=1 scan=794,1,Unknown,ms1,257.84,1513.6939,0.0000
792,controllerType=0 controllerNumber=1 scan=795,1,Unknown,ms1,258.21,1513.6940,18476.2090
793,controllerType=0 controllerNumber=1 scan=796,1,Unknown,ms1,258.58,1513.6941,0.0000
866,controllerType=0 controllerNumber=1 scan=869,1,Unknown,ms1,281.87,1513.6941,0.0000
874,controllerType=0 controllerNumber=1 scan=877,1,Unknown,ms1,284.40,1513.6941,0.0000
896,controllerType=0 controllerNumber=1 scan=899,1,Unknown,ms1,291.69,1513.6942,0.0000
901,controllerType=0 controllerNumber=1 scan=904,1,Unknown,ms1,293.27,1513.6940,0.0000
910,controllerType=0 controllerNumber=1 scan=913,1,Unknown,ms1,296.27,1513.6941,0.0000
919,controllerType=0 controllerNumber=1 scan=922,1,Unknown,ms1,299.10,1513.6942,0.0000
940,controllerType=0 controllerNumber=1 scan=943,1,Unknown,ms1,305.84,1513.6941,0.0000
966,controllerType=0 controllerNumber=1 scan=969,1,Unknown,ms1,314.09,1513.6940,35315.7461
979,controllerType=0 controllerNumber=1 scan=982,1,Unknown,ms1,318.39,1513.6940,22347.9023
981,controllerType=0 controllerNumber=1 scan=984,1,Unknown,ms1,319.02,1513.6942,23698.0684
982,controllerType=0 controllerNumber=1 scan=985,1,Unknown,ms1,319.34,1513.6940,0.0000
990,controllerType=0 controllerNumber=1 scan=993,1,Unknown,ms1,321.86,1513.6941,0.0000
1026,controllerType=0 controllerNumber=1 scan=1029,1,Unknown,ms1,333.37,1513.6940,0.0000
1148,controllerType=0 controllerNumber=1 scan=1151,1,Unknown,ms1,372.94,1513.6942,27409.1348
1219,controllerType=0 controllerNumber=1 scan=1222,1,Unknown,ms1,395.69,1513.6941,0.0000
1250,controllerType=0 controllerNumber=1 scan=1253,1,Unknown,ms1,405.77,1513.6944,0.0000
1253,controllerType=0 controllerNumber=1 scan=1256,1,Unknown,ms1,406.72,1513.6945,0.0000
1256,controllerType=0 controllerNumber=1 scan=1259,1,Unknown,ms1,407.67,1513.6946,0.0000
1260,controllerType=0 controllerNumber=1 scan=1263,1,Unknown,ms1,408.93,1513.6945,0.0000
1270,controllerType=0 controllerNumber=1 scan=1273,1,Unknown,ms1,412.39,1513.6945,26856.0117
1314,controllerType=0 controllerNumber=1 scan=1317,1,Unknown,ms1,426.63,1513.6945,28999.9375
1321,controllerType=0 controllerNumber=1 scan=1324,1,Unknown,ms1,428.84,1513.6942,0.0000
1324,controllerType=0 controllerNumber=1 scan=1328,1,Unknown,ms1,429.98,1513.6942,0.0000
1331,controllerType=0 controllerNumber=1 scan=1335,1,Unknown,ms1,432.49,1513.6942,0.0000
1349,controllerType=0 controllerNumber=1 scan=1353,1,Unknown,ms1,438.63,1513.6942,0.0000
1357,controllerType=0 controllerNumber=1 scan=1361,1,Unknown,ms1,441.31,1513.6943,12374.6465
1358,controllerType=0 controllerNumber=1 scan=1362,1,Unknown,ms1,441.67,1513.6941,15376.8066
1360,controllerType=0 controllerNumber=1 scan=1364,1,Unknown,ms1,442.30,1513.6943,0.0000
1366,controllerType=0 controllerNumber=1 scan=1370,1,Unknown,ms1,444.20,1513.6942,36402.4492
1367,controllerType=0 controllerNumber=1 scan=1371,1,Unknown,ms1,444.51,1513.6944,0.0000
1410,controllerType=0 controllerNumber=1 scan=1414,1,Unknown,ms1,458.69,1513.6939,38659.5039
1441,controllerType=0 controllerNumber=1 scan=1446,1,Unknown,ms1,468.96,1513.6941,0.0000
1443,controllerType=0 controllerNumber=1 scan=1448,1,Unknown,ms1,469.59,1513.6941,0.0000
1447,controllerType=0 controllerNumber=1 scan=1452,1,Unknown,ms1,470.96,1513.6939,0.0000
1480,controllerType=0 controllerNumber=1 scan=1486,1,Unknown,ms1,481.82,1513.6940,0.0000
1502,controllerType=0 controllerNumber=1 scan=1508,1,Unknown,ms1,488.96,1513.6938,32315.7070
1508,controllerType=0 controllerNumber=1 scan=1514,1,Unknown,ms1,490.96,1513.6941,0.0000
1512,controllerType=0 controllerNumber=1 scan=1518,1,Unknown,ms1,492.38,1513.6942,0.0000
1529,controllerType=0 controllerNumber=1 scan=1535,1,Unknown,ms1,497.74,1513.6940,0.0000
1530,controllerType=0 controllerNumber=1 scan=1536,1,Unknown,ms1,498.05,1513.6941,0.0000
1532,controllerType=0 controllerNumber=1 scan=1538,1,Unknown,ms1,498.68,1513.6942,33776.8281
1534,controllerType=0 controllerNumber=1 scan=1540,1,Unknown,ms1,499.31,1513.6941,0.0000
1547,controllerType=0 controllerNumber=1 scan=1554,1,Unknown,ms1,503.96,1513.6939,33331.3750
1555,controllerType=0 controllerNumber=1 scan=1562,1,Unknown,ms1,506.49,1513.6941,0.0000
1569,controllerType=0 controllerNumber=1 scan=1576,1,Unknown,ms1,511.01,1513.6941,0.0000
1584,controllerType=0 controllerNumber=1 scan=1591,1,Unknown,ms1,515.79,1513.6940,0.0000
1600,controllerType=0 controllerNumber=1 scan=1607,1,Unknown,ms1,520.94,1513.6938,33413.1563
1607,controllerType=0 controllerNumber=1 scan=1614,1,Unknown,ms1,523.20,1513.6941,0.0000
1614,controllerType=0 controllerNumber=1 scan=1621,1,Unknown,ms1,525.41,1513.6940,0.0000
1616,controllerType=0 controllerNumber=1 scan=1623,1,Unknown,ms1,526.04,1513.6941,60072.7227
1626,controllerType=0 controllerNumber=1 scan=1634,1,Unknown,ms1,529.34,1513.6942,0.0000
1633,controllerType=0 controllerNumber=1 scan=1641,1,Unknown,ms1,531.75,1513.6939,0.0000
1634,controllerType=0 controllerNumber=1 scan=1642,1,Unknown,ms1,532.12,1513.6939,0.0000
1642,controllerType=0 controllerNumber=1 scan=1650,1,Unknown,ms1,534.89,1513.6941,23603.6914
1650,controllerType=0 controllerNumber=1 scan=1658,1,Unknown,ms1,537.42,1513.6941,13733.6504
1661,controllerType=0 controllerNumber=1 scan=1670,1,Unknown,ms1,541.13,1513.6941,16525.1680
1682,controllerType=0 controllerNumber=1 scan=1691,1,Unknown,ms1,547.91,1513.6943,0.0000
1686,controllerType=0 controllerNumber=1 scan=1695,1,Unknown,ms1,549.17,1513.6940,0.0000
1703,controllerType=0 controllerNumber=1 scan=1713,1,Unknown,ms1,554.78,1513.6940,0.0000
1704,controllerType=0 controllerNumber=1 scan=1714,1,Unknown,ms1,555.09,1513.6940,29329.9805
1707,controllerType=0 controllerNumber=1 scan=1717,1,Unknown,ms1,556.04,1513.6939,0.0000
1717,controllerType=0 controllerNumber=1 scan=1727,1,Unknown,ms1,559.19,1513.6939,0.0000
1724,controllerType=0 controllerNumber=1 scan=1734,1,Unknown,ms1,561.51,1513.6941,24840.2637
1734,controllerType=0 controllerNumber=1 scan=1744,1,Unknown,ms1,564.66,1513.6939,37246.2148
1752,controllerType=0 controllerNumber=1 scan=1762,1,Unknown,ms1,570.34,1513.6941,29216.0293
1766,controllerType=0 controllerNumber=1 scan=1777,1,Unknown,ms1,575.05,1513.6941,0.0000
1782,controllerType=0 controllerNumber=1 scan=1795,1,Unknown,ms1,580.50,1513.6941,0.0000
1802,controllerType=0 controllerNumber=1 scan=1816,1,Unknown,ms1,587.10,1513.6937,0.0000
1806,controllerType=0 controllerNumber=1 scan=1820,1,Unknown,ms1,588.36,1513.6940,0.0000
1807,controllerType=0 controllerNumber=1 scan=1821,1,Unknown,ms1,588.68,1513.6939,0.0000
1815,controllerType=0 controllerNumber=1 scan=1829,1,Unknown,ms1,591.36,1513.6939,0.0000
1817,controllerType=0 controllerNumber=1 scan=1831,1,Unknown,ms1,592.09,1513.6939,0.0000
1818,controllerType=0 controllerNumber=1 scan=1832,1,Unknown,ms1,592.45,1513.6940,36558.9023
1822,controllerType=0 controllerNumber=1 scan=1836,1,Unknown,ms1,593.87,1513.6938,0.0000
1826,controllerType=0 controllerNumber=1 scan=1840,1,Unknown,ms1,595.13,1513.6939,60969.4766
1832,controllerType=0 controllerNumber=1 scan=1846,1,Unknown,ms1,597.02,1513.6940,28476.2969
1840,controllerType=0 controllerNumber=1 scan=1855,1,Unknown,ms1,599.68,1513.6939,23217.9844
1859,controllerType=0 controllerNumber=1 scan=1875,1,Unknown,ms1,606.08,1513.6939,45286.9141
1882,controllerType=0 controllerNumber=1 scan=1898,1,Unknown,ms1,613.84,1513.6937,0.0000
1924,controllerType=0 controllerNumber=1 scan=1942,1,Unknown,ms1,628.04,1513.6936,0.0000
