# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,sumIntensity,peakMZ,peakIntensity
2827,controllerType=0 controllerNumber=1 scan=2883,1,Unknown,ms1,929.92,10295.4551,695.3161,10295.4551
3313,controllerType=0 controllerNumber=1 scan=3376,1,Unknown,ms1,1089.50,22084.4258,695.3163,22084.4258
3960,controllerType=0 controllerNumber=1 scan=4069,1,Unknown,ms1,1306.74,23472.4883,695.3160,23472.4883
4025,controllerType=0 controllerNumber=1 scan=4140,1,Unknown,ms1,1328.65,20910.0762,695.3161,20910.0762
4526,controllerType=0 controllerNumber=1 scan=4682,1,Unknown,ms1,1497.06,27063.1211,695.3163,27063.1211
4580,controllerType=0 controllerNumber=1 scan=4744,1,Unknown,ms1,1516.05,10840.1641,695.3160,10840.1641
4591,controllerType=0 controllerNumber=1 scan=4762,1,Unknown,ms1,1520.68,26541.2676,695.3158,26541.2676
4617,controllerType=0 controllerNumber=1 scan=4799,1,Unknown,ms1,1530.65,36654.9180,695.3158,36654.9180
4626,controllerType=0 controllerNumber=1 scan=4814,1,Unknown,ms1,1534.50,22127.0918,695.3158,22127.0918
4627,controllerType=0 controllerNumber=1 scan=4815,1,Unknown,ms1,1534.87,43349.4453,695.3158,43349.4453
4630,controllerType=0 controllerNumber=1 scan=4820,1,Unknown,ms1,1536.28,48140.7852,695.3159,48140.7852
4640,controllerType=0 controllerNumber=1 scan=4836,1,Unknown,ms1,1540.27,100096.2578,695.3159,100096.2578
4642,controllerType=0 controllerNumber=1 scan=4838,1,Unknown,ms1,1540.90,43438.1055,695.3160,43438.1055
4643,controllerType=0 controllerNumber=1 scan=4839,1,Unknown,ms1,1541.22,27617.8223,695.3159,27617.8223
4644,controllerType=0 controllerNumber=1 scan=4840,1,Unknown,ms1,1541.53,37573.5156,695.3159,37573.5156
4645,controllerType=0 controllerNumber=1 scan=4841,1,Unknown,ms1,1541.85,52784.3203,695.3156,52784.3203
4646,controllerType=0 controllerNumber=1 scan=4842,1,Unknown,ms1,1542.16,38932.2773,695.3158,38932.2773
4647,controllerType=0 controllerNumber=1 scan=4845,1,Unknown,ms1,1542.83,37293.5352,695.3159,37293.5352
4648,controllerType=0 controllerNumber=1 scan=4846,1,Unknown,ms1,1543.20,26068.9746,695.3160,26068.9746
4649,controllerType=0 controllerNumber=1 scan=4848,1,Unknown,ms1,1543.60,39986.5625,695.3159,39986.5625
4652,controllerType=0 controllerNumber=1 scan=4851,1,Unknown,ms1,1544.60,146931.0781,695.3152,146931.0781
4653,controllerType=0 controllerNumber=1 scan=4852,1,Unknown,ms1,1544.91,88339.6953,695.3157,88339.6953
4654,controllerType=0 controllerNumber=1 scan=4853,1,Unknown,ms1,1545.23,37384.4258,695.3159,37384.4258
4655,controllerType=0 controllerNumber=1 scan=4856,1,Unknown,ms1,1545.96,30218.9121,695.3158,30218.9121
4656,controllerType=0 controllerNumber=1 scan=4857,1,Unknown,ms1,1546.32,101151.9219,695.3159,101151.9219
4657,controllerType=0 controllerNumber=1 scan=4858,1,Unknown,ms1,1546.64,71000.2813,695.3159,71000.2813
