# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,m/z,intensity
836,controllerType=0 controllerNumber=1 scan=839,1,Unknown,ms1,272.30,558.2527,0.0000
836,controllerType=0 controllerNumber=1 scan=839,1,Unknown,ms1,272.30,558.2558,0.0000
2212,controllerType=0 controllerNumber=1 scan=2240,1,Unknown,ms1,723.06,558.2522,0.0000
2212,controllerType=0 controllerNumber=1 scan=2240,1,Unknown,ms1,723.06,558.2554,0.0000
2274,controllerType=0 controllerNumber=1 scan=2311,1,Unknown,ms1,744.27,558.2523,10231.5654
2274,controllerType=0 controllerNumber=1 scan=2311,1,Unknown,ms1,744.27,558.2554,0.0000
2304,controllerType=0 controllerNumber=1 scan=2346,1,Unknown,ms1,755.01,558.2524,0.0000
2304,controllerType=0 controllerNumber=1 scan=2346,1,Unknown,ms1,755.01,558.2555,0.0000
2410,controllerType=0 controllerNumber=1 scan=2459,1,Unknown,ms1,791.80,558.2525,16128.7744
2410,controllerType=0 controllerNumber=1 scan=2459,1,Unknown,ms1,791.80,558.2556,26544.1406
3044,controllerType=0 controllerNumber=1 scan=3101,1,Unknown,ms1,1001.81,558.2527,0.0000
4317,controllerType=0 controllerNumber=1 scan=4453,1,Unknown,ms1,1426.20,558.2525,25422.5313
4317,controllerType=0 controllerNumber=1 scan=4453,1,Unknown,ms1,1426.20,558.2556,15996.5352
4541,controllerType=0 controllerNumber=1 scan=4698,1,Unknown,ms1,1502.10,558.2526,17374.3398
4541,controllerType=0 controllerNumber=1 scan=4698,1,Unknown,ms1,1502.10,558.2557,22615.5801
4550,controllerType=0 controllerNumber=1 scan=4708,1,Unknown,ms1,1505.13,558.2525,0.0000
4550,controllerType=0 controllerNumber=1 scan=4708,1,Unknown,ms1,1505.13,558.2557,0.0000
4603,controllerType=0 controllerNumber=1 scan=4776,1,Unknown,ms1,1524.84,558.2523,12970.4395
4603,controllerType=0 controllerNumber=1 scan=4776,1,Unknown,ms1,1524.84,558.2554,21187.8359
4616,controllerType=0 controllerNumber=1 scan=4796,1,Unknown,ms1,1530.02,558.2523,0.0000
4616,controllerType=0 controllerNumber=1 scan=4796,1,Unknown,ms1,1530.02,558.2554,0.0000
4629,controllerType=0 controllerNumber=1 scan=4819,1,Unknown,ms1,1535.91,558.2523,11919.9902
4629,controllerType=0 controllerNumber=1 scan=4819,1,Unknown,ms1,1535.91,558.2554,0.0000
4715,controllerType=0 controllerNumber=1 scan=4935,1,Unknown,ms1,1567.95,558.2526,0.0000
4789,controllerType=0 controllerNumber=1 scan=5038,1,Unknown,ms1,1596.28,558.2524,13012.2695
4789,controllerType=0 controllerNumber=1 scan=5038,1,Unknown,ms1,1596.28,558.2555,24085.4414
4879,controllerType=0 controllerNumber=1 scan=5189,1,Unknown,ms1,1634.82,558.2518,21218.4160
4879,controllerType=0 controllerNumber=1 scan=5189,1,Unknown,ms1,1634.82,558.2549,0.0000
4949,controllerType=0 controllerNumber=1 scan=5315,1,Unknown,ms1,1666.15,558.2521,0.0000
4949,controllerType=0 controllerNumber=1 scan=5315,1,Unknown,ms1,1666.15,558.2552,11052.7295
4966,controllerType=0 controllerNumber=1 scan=5358,1,Unknown,ms1,1675.68,558.2520,12899.3018
4966,controllerType=0 controllerNumber=1 scan=5358,1,Unknown,ms1,1675.68,558.2552,27707.3535
4980,controllerType=0 controllerNumber=1 scan=5403,1,Unknown,ms1,1684.90,558.2521,52313.1758
4980,controllerType=0 controllerNumber=1 scan=5403,1,Unknown,ms1,1684.90,558.2552,54880.1133
4984,controllerType=0 controllerNumber=1 scan=5423,1,Unknown,ms1,1688.63,558.2517,30577.4063
4984,controllerType=0 controllerNumber=1 scan=5423,1,Unknown,ms1,1688.63,558.2548,42988.6992
4987,controllerType=0 controllerNumber=1 scan=5433,1,Unknown,ms1,1690.55,558.2514,26947.4883
4987,controllerType=0 controllerNumber=1 scan=5433,1,Unknown,ms1,1690.55,558.2545,38016.9648
4988,controllerType=0 controllerNumber=1 scan=5440,1,Unknown,ms1,1691.72,558.2510,132377.7656
4988,controllerType=0 controllerNumber=1 scan=5440,1,Unknown,ms1,1691.72,558.2541,202340.7188
4989,controllerType=0 controllerNumber=1 scan=5441,1,Unknown,ms1,1692.09,558.2510,52624.2695
4989,controllerType=0 controllerNumber=1 scan=5441,1,Unknown,ms1,1692.09,558.2542,42827.7734
4990,controllerType=0 controllerNumber=1 scan=5450,1,Unknown,ms1,1693.56,558.2508,1014009.2500
4990,controllerType=0 controllerNumber=1 scan=5450,1,Unknown,ms1,1693.56,558.2539,1661938.5000
4991,controllerType=0 controllerNumber=1 scan=5456,1,Unknown,ms1,1694.50,558.2510,1084627.8750
4991,controllerType=0 controllerNumber=1 scan=5456,1,Unknown,ms1,1694.50,558.2541,1590032.1250
4992,controllerType=0 controllerNumber=1 scan=5466,1,Unknown,ms1,1695.81,558.2524,4821509.0000
4992,controllerType=0 controllerNumber=1 scan=5466,1,Unknown,ms1,1695.81,558.2555,5460010.0000
4993,controllerType=0 controllerNumber=1 scan=5471,1,Unknown,ms1,1696.64,558.2505,3066520.2500
