# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,m/z,intensity
254,controllerType=0 controllerNumber=1 scan=257,1,Unknown,ms1,82.92,1104.0100,0.0000
254,controllerType=0 controllerNumber=1 scan=257,1,Unknown,ms1,82.92,1104.0187,0.0000
385,controllerType=0 controllerNumber=1 scan=388,1,Unknown,ms1,124.97,1104.0101,10660.0918
401,controllerType=0 controllerNumber=1 scan=404,1,Unknown,ms1,130.02,1104.0102,0.0000
477,controllerType=0 controllerNumber=1 scan=480,1,Unknown,ms1,154.76,1104.0100,14537.5469
477,controllerType=0 controllerNumber=1 scan=480,1,Unknown,ms1,154.76,1104.0187,24756.3926
777,controllerType=0 controllerNumber=1 scan=780,1,Unknown,ms1,253.07,1104.0100,26195.7539
777,controllerType=0 controllerNumber=1 scan=780,1,Unknown,ms1,253.07,1104.0187,15756.0850
786,controllerType=0 controllerNumber=1 scan=789,1,Unknown,ms1,256.02,1104.0100,8907.8340
786,controllerType=0 controllerNumber=1 scan=789,1,Unknown,ms1,256.02,1104.0187,19680.6719
1086,controllerType=0 controllerNumber=1 scan=1089,1,Unknown,ms1,352.96,1104.0100,0.0000
1290,controllerType=0 controllerNumber=1 scan=1293,1,Unknown,ms1,418.75,1104.0102,0.0000
1329,controllerType=0 controllerNumber=1 scan=1333,1,Unknown,ms1,431.76,1104.0102,0.0000
1350,controllerType=0 controllerNumber=1 scan=1354,1,Unknown,ms1,438.94,1104.0100,0.0000
1350,controllerType=0 controllerNumber=1 scan=1354,1,Unknown,ms1,438.94,1104.0187,0.0000
1353,controllerType=0 controllerNumber=1 scan=1357,1,Unknown,ms1,439.89,1104.0103,0.0000
1402,controllerType=0 controllerNumber=1 scan=1406,1,Unknown,ms1,456.17,1104.0100,0.0000
1402,controllerType=0 controllerNumber=1 scan=1406,1,Unknown,ms1,456.17,1104.0187,0.0000
1412,controllerType=0 controllerNumber=1 scan=1416,1,Unknown,ms1,459.32,1104.0100,12622.0244
1412,controllerType=0 controllerNumber=1 scan=1416,1,Unknown,ms1,459.32,1104.0187,26366.0977
1454,controllerType=0 controllerNumber=1 scan=1459,1,Unknown,ms1,473.27,1104.0101,0.0000
1484,controllerType=0 controllerNumber=1 scan=1490,1,Unknown,ms1,483.29,1104.0187,0.0000
