# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,m/z,intensity
1681,controllerType=0 controllerNumber=1 scan=1690,1,Unknown,ms1,547.59,635.7750,22522.0508
1681,controllerType=0 controllerNumber=1 scan=1690,1,Unknown,ms1,547.59,635.7788,29762.8477
1898,controllerType=0 controllerNumber=1 scan=1915,1,Unknown,ms1,619.50,635.7748,30660.9355
1898,controllerType=0 controllerNumber=1 scan=1915,1,Unknown,ms1,619.50,635.7786,47656.8828
1957,controllerType=0 controllerNumber=1 scan=1975,1,Unknown,ms1,638.95,635.7749,15621.4336
1957,controllerType=0 controllerNumber=1 scan=1975,1,Unknown,ms1,638.95,635.7787,25438.6816
2161,controllerType=0 controllerNumber=1 scan=2184,1,Unknown,ms1,705.92,635.7749,10491.4824
2161,controllerType=0 controllerNumber=1 scan=2184,1,Unknown,ms1,705.92,635.7787,19651.3613
2183,controllerType=0 controllerNumber=1 scan=2210,1,Unknown,ms1,713.62,635.7748,7210.0127
2183,controllerType=0 controllerNumber=1 scan=2210,1,Unknown,ms1,713.62,635.7786,19124.6992
2190,controllerType=0 controllerNumber=1 scan=2217,1,Unknown,ms1,715.82,635.7748,13364.7021
2190,controllerType=0 controllerNumber=1 scan=2217,1,Unknown,ms1,715.82,635.7786,23796.6602
2191,controllerType=0 controllerNumber=1 scan=2218,1,Unknown,ms1,716.14,635.7748,11691.6084
2191,controllerType=0 controllerNumber=1 scan=2218,1,Unknown,ms1,716.14,635.7786,26581.2227
2197,controllerType=0 controllerNumber=1 scan=2224,1,Unknown,ms1,718.03,635.7748,33134.0586
2197,controllerType=0 controllerNumber=1 scan=2224,1,Unknown,ms1,718.03,635.7786,73761.4063
2198,controllerType=0 controllerNumber=1 scan=2225,1,Unknown,ms1,718.35,635.7748,22112.1445
2198,controllerType=0 controllerNumber=1 scan=2225,1,Unknown,ms1,718.35,635.7786,53318.7930
2199,controllerType=0 controllerNumber=1 scan=2226,1,Unknown,ms1,718.66,635.7748,0.0000
2199,controllerType=0 controllerNumber=1 scan=2226,1,Unknown,ms1,718.66,635.7786,10010.0762
2202,controllerType=0 controllerNumber=1 scan=2230,1,Unknown,ms1,719.70,635.7749,10615.6523
2202,controllerType=0 controllerNumber=1 scan=2230,1,Unknown,ms1,719.70,635.7787,23151.7363
2203,controllerType=0 controllerNumber=1 scan=2231,1,Unknown,ms1,720.06,635.7748,0.0000
2203,controllerType=0 controllerNumber=1 scan=2231,1,Unknown,ms1,720.06,635.7786,16031.9111
2206,controllerType=0 controllerNumber=1 scan=2234,1,Unknown,ms1,721.12,635.7748,0.0000
2206,controllerType=0 controllerNumber=1 scan=2234,1,Unknown,ms1,721.12,635.7786,16554.0273
2207,controllerType=0 controllerNumber=1 scan=2235,1,Unknown,ms1,721.48,635.7748,33610.0703
2207,controllerType=0 controllerNumber=1 scan=2235,1,Unknown,ms1,721.48,635.7786,69113.3203
2209,controllerType=0 controllerNumber=1 scan=2237,1,Unknown,ms1,722.12,635.7748,13219.1719
2209,controllerType=0 controllerNumber=1 scan=2237,1,Unknown,ms1,722.12,635.7786,24859.9004
2211,controllerType=0 controllerNumber=1 scan=2239,1,Unknown,ms1,722.75,635.7748,11226.9766
2211,controllerType=0 controllerNumber=1 scan=2239,1,Unknown,ms1,722.75,635.7786,21900.2598
2215,controllerType=0 controllerNumber=1 scan=2243,1,Unknown,ms1,724.01,635.7747,20371.3320
2215,controllerType=0 controllerNumber=1 scan=2243,1,Unknown,ms1,724.01,635.7785,58908.0859
2216,controllerType=0 controllerNumber=1 scan=2244,1,Unknown,ms1,724.32,635.7748,13462.1104
2216,controllerType=0 controllerNumber=1 scan=2244,1,Unknown,ms1,724.32,635.7786,59791.8281
2217,controllerType=0 controllerNumber=1 scan=2245,1,Unknown,ms1,724.64,635.7747,19062.1699
2217,controllerType=0 controllerNumber=1 scan=2245,1,Unknown,ms1,724.64,635.7785,37063.9688
2218,controllerType=0 controllerNumber=1 scan=2246,1,Unknown,ms1,724.95,635.7748,15923.6533
2218,controllerType=0 controllerNumber=1 scan=2246,1,Unknown,ms1,724.95,635.7786,25728.9785
2219,controllerType=0 controllerNumber=1 scan=2247,1,Unknown,ms1,725.27,635.7747,10082.1934
2219,controllerType=0 controllerNumber=1 scan=2247,1,Unknown,ms1,725.27,635.7785,18018.7734
2222,controllerType=0 controllerNumber=1 scan=2250,1,Unknown,ms1,726.22,635.7747,14902.5684
2222,controllerType=0 controllerNumber=1 scan=2250,1,Unknown,ms1,726.22,635.7785,31447.6738
2224,controllerType=0 controllerNumber=1 scan=2253,1,Unknown,ms1,726.99,635.7748,11434.8320
2224,controllerType=0 controllerNumber=1 scan=2253,1,Unknown,ms1,726.99,635.7786,28370.5254
2226,controllerType=0 controllerNumber=1 scan=2257,1,Unknown,ms1,727.88,635.7747,15888.0771
2226,controllerType=0 controllerNumber=1 scan=2257,1,Unknown,ms1,727.88,635.7785,33327.5938
2227,controllerType=0 controllerNumber=1 scan=2258,1,Unknown,ms1,728.25,635.7747,9279.9121
2227,controllerType=0 controllerNumber=1 scan=2258,1,Unknown,ms1,728.25,635.7785,21371.9863
2228,controllerType=0 controllerNumber=1 scan=2260,1,Unknown,ms1,728.68,635.7747,18025.2148
2228,controllerType=0 controllerNumber=1 scan=2260,1,Unknown,ms1,728.68,635.7785,47288.9570
2230,controllerType=0 controllerNumber=1 scan=2262,1,Unknown,ms1,729.36,635.7747,16412.4453
2230,controllerType=0 controllerNumber=1 scan=2262,1,Unknown,ms1,729.36,635.7785,30589.7578
2231,controllerType=0 controllerNumber=1 scan=2264,1,Unknown,ms1,729.76,635.7747,12108.2627
2231,controllerType=0 controllerNumber=1 scan=2264,1,Unknown,ms1,729.76,635.7785,24541.5215
2232,controllerType=0 controllerNumber=1 scan=2265,1,Unknown,ms1,730.13,635.7748,13540.5762
2232,controllerType=0 controllerNumber=1 scan=2265,1,Unknown,ms1,730.13,635.7786,31452.8340
2233,controllerType=0 controllerNumber=1 scan=2266,1,Unknown,ms1,730.50,635.7748,24126.2969
2233,controllerType=0 controllerNumber=1 scan=2266,1,Unknown,ms1,730.50,635.7786,54056.1484
2234,controllerType=0 controllerNumber=1 scan=2267,1,Unknown,ms1,730.87,635.7747,8707.5400
2234,controllerType=0 controllerNumber=1 scan=2267,1,Unknown,ms1,730.87,635.7785,20222.6152
2235,controllerType=0 controllerNumber=1 scan=2268,1,Unknown,ms1,731.23,635.7747,33313.8867
2235,controllerType=0 controllerNumber=1 scan=2268,1,Unknown,ms1,731.23,635.7785,83030.8906
2236,controllerType=0 controllerNumber=1 scan=2269,1,Unknown,ms1,731.55,635.7747,34400.4102
2236,controllerType=0 controllerNumber=1 scan=2269,1,Unknown,ms1,731.55,635.7785,73927.9453
2237,controllerType=0 controllerNumber=1 scan=2270,1,Unknown,ms1,731.86,635.7746,22830.7227
2237,controllerType=0 controllerNumber=1 scan=2270,1,Unknown,ms1,731.86,635.7784,41466.8203
2238,controllerType=0 controllerNumber=1 scan=2271,1,Unknown,ms1,732.18,635.7745,51882.1055
2238,controllerType=0 controllerNumber=1 scan=2271,1,Unknown,ms1,732.18,635.7783,106226.5781
2240,controllerType=0 controllerNumber=1 scan=2274,1,Unknown,ms1,732.96,635.7746,22302.0547
2240,controllerType=0 controllerNumber=1 scan=2274,1,Unknown,ms1,732.96,635.7784,56573.9531
2241,controllerType=0 controllerNumber=1 scan=2275,1,Unknown,ms1,733.28,635.7745,25708.3457
2241,controllerType=0 controllerNumber=1 scan=2275,1,Unknown,ms1,733.28,635.7783,67131.3438
2242,controllerType=0 controllerNumber=1 scan=2276,1,Unknown,ms1,733.59,635.7735,44306.9844
2242,controllerType=0 controllerNumber=1 scan=2276,1,Unknown,ms1,733.59,635.7773,114494.5938
2244,controllerType=0 controllerNumber=1 scan=2278,1,Unknown,ms1,734.23,635.7738,49506.0508
2244,controllerType=0 controllerNumber=1 scan=2278,1,Unknown,ms1,734.23,635.7776,110896.7734
2245,controllerType=0 controllerNumber=1 scan=2279,1,Unknown,ms1,734.54,635.7746,31013.5352
2245,controllerType=0 controllerNumber=1 scan=2279,1,Unknown,ms1,734.54,635.7784,67267.6797
2246,controllerType=0 controllerNumber=1 scan=2280,1,Unknown,ms1,734.86,635.7747,17504.8926
2246,controllerType=0 controllerNumber=1 scan=2280,1,Unknown,ms1,734.86,635.7785,58413.0859
2247,controllerType=0 controllerNumber=1 scan=2281,1,Unknown,ms1,735.17,635.7746,8669.5518
2247,controllerType=0 controllerNumber=1 scan=2281,1,Unknown,ms1,735.17,635.7784,23547.2129
2248,controllerType=0 controllerNumber=1 scan=2282,1,Unknown,ms1,735.49,635.7747,11501.6348
2248,controllerType=0 controllerNumber=1 scan=2282,1,Unknown,ms1,735.49,635.7785,25921.2656
2249,controllerType=0 controllerNumber=1 scan=2283,1,Unknown,ms1,735.80,635.7746,6953.0801
2249,controllerType=0 controllerNumber=1 scan=2283,1,Unknown,ms1,735.80,635.7784,19070.8770
2250,controllerType=0 controllerNumber=1 scan=2284,1,Unknown,ms1,736.12,635.7746,0.0000
2250,controllerType=0 controllerNumber=1 scan=2284,1,Unknown,ms1,736.12,635.7784,17308.1582
2252,controllerType=0 controllerNumber=1 scan=2286,1,Unknown,ms1,736.75,635.7746,22653.1211
2252,controllerType=0 controllerNumber=1 scan=2286,1,Unknown,ms1,736.75,635.7784,62681.2031
2253,controllerType=0 controllerNumber=1 scan=2287,1,Unknown,ms1,737.06,635.7747,15216.4189
2253,controllerType=0 controllerNumber=1 scan=2287,1,Unknown,ms1,737.06,635.7785,28106.0020
2254,controllerType=0 controllerNumber=1 scan=2289,1,Unknown,ms1,737.47,635.7746,6791.6548
2254,controllerType=0 controllerNumber=1 scan=2289,1,Unknown,ms1,737.47,635.7784,18558.8906
2256,controllerType=0 controllerNumber=1 scan=2291,1,Unknown,ms1,738.15,635.7740,58323.0977
2256,controllerType=0 controllerNumber=1 scan=2291,1,Unknown,ms1,738.15,635.7778,120822.0391
2257,controllerType=0 controllerNumber=1 scan=2292,1,Unknown,ms1,738.47,635.7731,49834.0273
2257,controllerType=0 controllerNumber=1 scan=2292,1,Unknown,ms1,738.47,635.7769,106956.5859
2259,controllerType=0 controllerNumber=1 scan=2294,1,Unknown,ms1,739.10,635.7746,16228.9707
2259,controllerType=0 controllerNumber=1 scan=2294,1,Unknown,ms1,739.10,635.7784,32775.8984
2260,controllerType=0 controllerNumber=1 scan=2295,1,Unknown,ms1,739.41,635.7756,44031.6328
2261,controllerType=0 controllerNumber=1 scan=2296,1,Unknown,ms1,739.73,635.7746,13588.4619
2261,controllerType=0 controllerNumber=1 scan=2296,1,Unknown,ms1,739.73,635.7784,28945.6758
2262,controllerType=0 controllerNumber=1 scan=2297,1,Unknown,ms1,740.05,635.7747,23340.7793
2262,controllerType=0 controllerNumber=1 scan=2297,1,Unknown,ms1,740.05,635.7785,56475.8477
2263,controllerType=0 controllerNumber=1 scan=2298,1,Unknown,ms1,740.36,635.7746,15832.0332
2263,controllerType=0 controllerNumber=1 scan=2298,1,Unknown,ms1,740.36,635.7784,31971.4805
2264,controllerType=0 controllerNumber=1 scan=2299,1,Unknown,ms1,740.73,635.7746,13332.8955
2264,controllerType=0 controllerNumber=1 scan=2299,1,Unknown,ms1,740.73,635.7784,29762.6543
2265,controllerType=0 controllerNumber=1 scan=2300,1,Unknown,ms1,741.10,635.7746,11264.4551
2265,controllerType=0 controllerNumber=1 scan=2300,1,Unknown,ms1,741.10,635.7784,26430.3730
2266,controllerType=0 controllerNumber=1 scan=2301,1,Unknown,ms1,741.46,635.7747,55779.1602
2266,controllerType=0 controllerNumber=1 scan=2301,1,Unknown,ms1,741.46,635.7785,90422.1406
2267,controllerType=0 controllerNumber=1 scan=2302,1,Unknown,ms1,741.78,635.7747,19183.4297
2267,controllerType=0 controllerNumber=1 scan=2302,1,Unknown,ms1,741.78,635.7785,59148.8008
2268,controllerType=0 controllerNumber=1 scan=2303,1,Unknown,ms1,742.10,635.7747,42031.8398
2268,controllerType=0 controllerNumber=1 scan=2303,1,Unknown,ms1,742.10,635.7785,77117.0781
2270,controllerType=0 controllerNumber=1 scan=2307,1,Unknown,ms1,743.01,635.7753,51215.6602
2271,controllerType=0 controllerNumber=1 scan=2308,1,Unknown,ms1,743.32,635.7752,58045.1719
2273,controllerType=0 controllerNumber=1 scan=2310,1,Unknown,ms1,743.95,635.7745,10600.7852
2273,controllerType=0 controllerNumber=1 scan=2310,1,Unknown,ms1,743.95,635.7783,25567.6895
2274,controllerType=0 controllerNumber=1 scan=2311,1,Unknown,ms1,744.27,635.7747,16851.8789
2274,controllerType=0 controllerNumber=1 scan=2311,1,Unknown,ms1,744.27,635.7785,30622.5176
2275,controllerType=0 controllerNumber=1 scan=2312,1,Unknown,ms1,744.58,635.7747,37594.0391
2275,controllerType=0 controllerNumber=1 scan=2312,1,Unknown,ms1,744.58,635.7785,73275.3047
2276,controllerType=0 controllerNumber=1 scan=2313,1,Unknown,ms1,744.90,635.7748,55434.4414
2276,controllerType=0 controllerNumber=1 scan=2313,1,Unknown,ms1,744.90,635.7786,109948.3438
2277,controllerType=0 controllerNumber=1 scan=2314,1,Unknown,ms1,745.21,635.7747,12447.9307
2277,controllerType=0 controllerNumber=1 scan=2314,1,Unknown,ms1,745.21,635.7785,28619.1699
2278,controllerType=0 controllerNumber=1 scan=2315,1,Unknown,ms1,745.59,635.7746,28454.6602
2278,controllerType=0 controllerNumber=1 scan=2315,1,Unknown,ms1,745.59,635.7784,65849.1719
2279,controllerType=0 controllerNumber=1 scan=2316,1,Unknown,ms1,745.95,635.7746,16368.0645
2279,controllerType=0 controllerNumber=1 scan=2316,1,Unknown,ms1,745.95,635.7784,48905.9961
2280,controllerType=0 controllerNumber=1 scan=2317,1,Unknown,ms1,746.32,635.7740,36711.7148
2280,controllerType=0 controllerNumber=1 scan=2317,1,Unknown,ms1,746.32,635.7778,88067.4688
