# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,sumIntensity,peakMZ,peakIntensity
3785,controllerType=0 controllerNumber=1 scan=3874,1,Unknown,ms1,1246.90,15827.5625,963.7547,15827.5625
4545,controllerType=0 controllerNumber=1 scan=4703,1,Unknown,ms1,1503.50,13232.8994,963.7481,13232.8994
4980,controllerType=0 controllerNumber=1 scan=5403,1,Unknown,ms1,1684.90,272903.7422,963.7472,159931.4219
4983,controllerType=0 controllerNumber=1 scan=5418,1,Unknown,ms1,1687.70,19573.5020,963.7537,19573.5020
4984,controllerType=0 controllerNumber=1 scan=5423,1,Unknown,ms1,1688.63,153343.5781,963.7523,153343.5781
4985,controllerType=0 controllerNumber=1 scan=5424,1,Unknown,ms1,1688.99,51337.8750,963.7536,51337.8750
4986,controllerType=0 controllerNumber=1 scan=5427,1,Unknown,ms1,1689.54,120297.2734,963.7514,120297.2734
4987,controllerType=0 controllerNumber=1 scan=5433,1,Unknown,ms1,1690.55,574119.3125,963.7499,574119.3125
4988,controllerType=0 controllerNumber=1 scan=5440,1,Unknown,ms1,1691.72,1089177.5000,963.7508,1089177.5000
4989,controllerType=0 controllerNumber=1 scan=5441,1,Unknown,ms1,1692.09,1212431.6250,963.7502,1212431.6250
4990,controllerType=0 controllerNumber=1 scan=5450,1,Unknown,ms1,1693.56,2662670.7500,963.7529,2662670.7500
4991,controllerType=0 controllerNumber=1 scan=5456,1,Unknown,ms1,1694.50,3425528.2500,963.7540,3425528.2500
4992,controllerType=0 controllerNumber=1 scan=5466,1,Unknown,ms1,1695.81,4429686.0000,963.7520,4429686.0000
4993,controllerType=0 controllerNumber=1 scan=5471,1,Unknown,ms1,1696.64,4799978.0000,963.7533,4799978.0000
4994,controllerType=0 controllerNumber=1 scan=5477,1,Unknown,ms1,1697.64,6941462.2500,963.7494,3751068.5000
4995,controllerType=0 controllerNumber=1 scan=5478,1,Unknown,ms1,1698.01,10230695.0000,963.7492,5661563.0000
