# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,m/z,intensity
106,controllerType=0 controllerNumber=1 scan=109,1,Unknown,ms1,34.95,492.2465,21660.9863
106,controllerType=0 controllerNumber=1 scan=109,1,Unknown,ms1,34.95,492.2491,11690.9932
3064,controllerType=0 controllerNumber=1 scan=3121,1,Unknown,ms1,1008.47,492.2465,20340.2930
3064,controllerType=0 controllerNumber=1 scan=3121,1,Unknown,ms1,1008.47,492.2491,7683.0083
4523,controllerType=0 controllerNumber=1 scan=4679,1,Unknown,ms1,1496.02,492.2466,0.0000
4523,controllerType=0 controllerNumber=1 scan=4679,1,Unknown,ms1,1496.02,492.2491,7544.1606
4628,controllerType=0 controllerNumber=1 scan=4816,1,Unknown,ms1,1535.18,492.2463,0.0000
4840,controllerType=0 controllerNumber=1 scan=5114,1,Unknown,ms1,1616.70,492.2463,34800.6367
4840,controllerType=0 controllerNumber=1 scan=5114,1,Unknown,ms1,1616.70,492.2489,48897.5977
4853,controllerType=0 controllerNumber=1 scan=5140,1,Unknown,ms1,1622.95,492.2462,15960.0947
4853,controllerType=0 controllerNumber=1 scan=5140,1,Unknown,ms1,1622.95,492.2488,28008.0508
4942,controllerType=0 controllerNumber=1 scan=5297,1,Unknown,ms1,1662.26,492.2461,42553.5820
4942,controllerType=0 controllerNumber=1 scan=5297,1,Unknown,ms1,1662.26,492.2487,41518.6992
4957,controllerType=0 controllerNumber=1 scan=5332,1,Unknown,ms1,1670.37,492.2461,33251.4063
4957,controllerType=0 controllerNumber=1 scan=5332,1,Unknown,ms1,1670.37,492.2487,45341.8984
4958,controllerType=0 controllerNumber=1 scan=5333,1,Unknown,ms1,1670.68,492.2461,34263.6445
4958,controllerType=0 controllerNumber=1 scan=5333,1,Unknown,ms1,1670.68,492.2487,35685.8203
4961,controllerType=0 controllerNumber=1 scan=5339,1,Unknown,ms1,1672.06,492.2461,52994.7969
4961,controllerType=0 controllerNumber=1 scan=5339,1,Unknown,ms1,1672.06,492.2487,28850.2148
