# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,sumIntensity,peakMZ,peakIntensity
409,controllerType=0 controllerNumber=1 scan=412,1,Unknown,ms1,132.65,13562.2813,741.0172,13562.2813
570,controllerType=0 controllerNumber=1 scan=573,1,Unknown,ms1,185.63,25566.1836,741.0170,25566.1836
1095,controllerType=0 controllerNumber=1 scan=1098,1,Unknown,ms1,355.91,20656.1992,741.0171,20656.1992
1739,controllerType=0 controllerNumber=1 scan=1749,1,Unknown,ms1,566.24,13001.1406,741.0171,13001.1406
2154,controllerType=0 controllerNumber=1 scan=2177,1,Unknown,ms1,703.71,27856.0703,741.0170,27856.0703
2306,controllerType=0 controllerNumber=1 scan=2348,1,Unknown,ms1,755.70,12428.4844,741.0166,12428.4844
3208,controllerType=0 controllerNumber=1 scan=3268,1,Unknown,ms1,1055.26,20536.5449,741.0170,20536.5449
4329,controllerType=0 controllerNumber=1 scan=4466,1,Unknown,ms1,1430.23,24965.8340,741.0170,24965.8340
4990,controllerType=0 controllerNumber=1 scan=5450,1,Unknown,ms1,1693.56,58097.7266,741.0145,58097.7266
4991,controllerType=0 controllerNumber=1 scan=5456,1,Unknown,ms1,1694.50,731371.8750,741.0144,557238.3125
4992,controllerType=0 controllerNumber=1 scan=5466,1,Unknown,ms1,1695.81,125876.6094,741.0152,125876.6094
4993,controllerType=0 controllerNumber=1 scan=5471,1,Unknown,ms1,1696.64,407395.8906,741.0151,302019.2500
4994,controllerType=0 controllerNumber=1 scan=5477,1,Unknown,ms1,1697.64,804382.2656,741.0126,609029.3750
4996,controllerType=0 controllerNumber=1 scan=5479,1,Unknown,ms1,1698.32,413317.1875,741.0157,413317.1875
5001,controllerType=0 controllerNumber=1 scan=5495,1,Unknown,ms1,1701.45,255449.3125,741.0162,255449.3125
5005,controllerType=0 controllerNumber=1 scan=5502,1,Unknown,ms1,1703.04,300008.6250,741.0164,300008.6250
5006,controllerType=0 controllerNumber=1 scan=5503,1,Unknown,ms1,1703.35,172041.8906,741.0163,172041.8906
5007,controllerType=0 controllerNumber=1 scan=5505,1,Unknown,ms1,1703.76,273741.7188,741.0164,273741.7188
5008,controllerType=0 controllerNumber=1 scan=5508,1,Unknown,ms1,1704.28,283311.3750,741.0164,283311.3750
5010,controllerType=0 controllerNumber=1 scan=5513,1,Unknown,ms1,1705.40,101715.1094,741.0165,101715.1094
5011,controllerType=0 controllerNumber=1 scan=5514,1,Unknown,ms1,1705.77,316779.1875,741.0166,316779.1875
