# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,sumIntensity,peakMZ,peakIntensity
18,controllerType=0 controllerNumber=1 scan=19,1,Unknown,ms1,6.07,9817.6533,1260.0472,9817.6533
139,controllerType=0 controllerNumber=1 scan=142,1,Unknown,ms1,45.62,28530.1953,1260.0377,28530.1953
678,controllerType=0 controllerNumber=1 scan=681,1,Unknown,ms1,220.37,22546.7695,1260.0374,22546.7695
844,controllerType=0 controllerNumber=1 scan=847,1,Unknown,ms1,274.82,27417.9414,1260.0374,27417.9414
1373,controllerType=0 controllerNumber=1 scan=1377,1,Unknown,ms1,446.51,13287.4873,1260.0377,13287.4873
1410,controllerType=0 controllerNumber=1 scan=1414,1,Unknown,ms1,458.69,41425.1758,1260.0374,41425.1758
1498,controllerType=0 controllerNumber=1 scan=1504,1,Unknown,ms1,487.70,17021.6738,1260.0378,17021.6738
1509,controllerType=0 controllerNumber=1 scan=1515,1,Unknown,ms1,491.33,32617.9902,1260.0375,32617.9902
1519,controllerType=0 controllerNumber=1 scan=1525,1,Unknown,ms1,494.58,30644.3047,1260.0376,30644.3047
1629,controllerType=0 controllerNumber=1 scan=1637,1,Unknown,ms1,530.28,24658.8965,1260.0375,24658.8965
1638,controllerType=0 controllerNumber=1 scan=1646,1,Unknown,ms1,533.58,16831.7012,1260.0480,16831.7012
1698,controllerType=0 controllerNumber=1 scan=1708,1,Unknown,ms1,553.20,17094.4492,1260.0375,17094.4492
1740,controllerType=0 controllerNumber=1 scan=1750,1,Unknown,ms1,566.56,15250.3086,1260.0375,15250.3086
1758,controllerType=0 controllerNumber=1 scan=1768,1,Unknown,ms1,572.34,14834.3545,1260.0375,14834.3545
1772,controllerType=0 controllerNumber=1 scan=1784,1,Unknown,ms1,577.06,16810.0313,1260.0375,16810.0313
1786,controllerType=0 controllerNumber=1 scan=1799,1,Unknown,ms1,581.91,22103.6230,1260.0374,22103.6230
1886,controllerType=0 controllerNumber=1 scan=1902,1,Unknown,ms1,615.20,20482.9492,1260.0478,20482.9492
1912,controllerType=0 controllerNumber=1 scan=1930,1,Unknown,ms1,624.04,24206.2188,1260.0374,24206.2188
1931,controllerType=0 controllerNumber=1 scan=1949,1,Unknown,ms1,630.24,10373.9688,1260.0374,10373.9688
1973,controllerType=0 controllerNumber=1 scan=1992,1,Unknown,ms1,644.14,13524.9688,1260.0479,13524.9688
2061,controllerType=0 controllerNumber=1 scan=2083,1,Unknown,ms1,672.87,16073.9824,1260.0371,16073.9824
2073,controllerType=0 controllerNumber=1 scan=2095,1,Unknown,ms1,676.87,40755.0830,1260.0373,27830.3906
2128,controllerType=0 controllerNumber=1 scan=2151,1,Unknown,ms1,694.53,45104.1270,1260.0480,29966.9434
2161,controllerType=0 controllerNumber=1 scan=2184,1,Unknown,ms1,705.92,14339.3965,1260.0479,14339.3965
2172,controllerType=0 controllerNumber=1 scan=2199,1,Unknown,ms1,709.99,56323.6582,1260.0478,30579.8984
2174,controllerType=0 controllerNumber=1 scan=2201,1,Unknown,ms1,710.68,54572.3906,1260.0372,32300.2598
2212,controllerType=0 controllerNumber=1 scan=2240,1,Unknown,ms1,723.06,66725.4141,1260.0478,39008.3906
2436,controllerType=0 controllerNumber=1 scan=2485,1,Unknown,ms1,800.01,25080.4355,1260.0379,25080.4355
2751,controllerType=0 controllerNumber=1 scan=2806,1,Unknown,ms1,904.52,32014.3066,1260.0376,32014.3066
2814,controllerType=0 controllerNumber=1 scan=2870,1,Unknown,ms1,925.82,41920.2178,1260.0478,28773.9082
3043,controllerType=0 controllerNumber=1 scan=3100,1,Unknown,ms1,1001.49,12872.6875,1260.0374,12872.6875
3045,controllerType=0 controllerNumber=1 scan=3102,1,Unknown,ms1,1002.12,76377.3809,1260.0478,45457.9961
3049,controllerType=0 controllerNumber=1 scan=3106,1,Unknown,ms1,1003.38,33938.3789,1260.0374,33938.3789
3053,controllerType=0 controllerNumber=1 scan=3110,1,Unknown,ms1,1004.64,61119.6836,1260.0373,32693.8711
3083,controllerType=0 controllerNumber=1 scan=3140,1,Unknown,ms1,1014.52,17108.2813,1260.0479,17108.2813
3117,controllerType=0 controllerNumber=1 scan=3175,1,Unknown,ms1,1025.60,12521.2393,1260.0370,12521.2393
3193,controllerType=0 controllerNumber=1 scan=3252,1,Unknown,ms1,1050.33,40159.6875,1260.0375,40159.6875
3244,controllerType=0 controllerNumber=1 scan=3304,1,Unknown,ms1,1066.77,20129.1484,1260.0376,20129.1484
3535,controllerType=0 controllerNumber=1 scan=3607,1,Unknown,ms1,1163.28,145838.8945,1260.0476,90931.0000
3570,controllerType=0 controllerNumber=1 scan=3644,1,Unknown,ms1,1175.22,60844.1035,1260.0371,37333.0547
3627,controllerType=0 controllerNumber=1 scan=3704,1,Unknown,ms1,1194.07,161179.9531,1260.0476,82755.7813
3630,controllerType=0 controllerNumber=1 scan=3708,1,Unknown,ms1,1195.16,20667.5039,1260.0371,20667.5039
3643,controllerType=0 controllerNumber=1 scan=3723,1,Unknown,ms1,1199.56,69530.6563,1260.0370,35896.2109
3664,controllerType=0 controllerNumber=1 scan=3744,1,Unknown,ms1,1206.70,82362.2227,1260.0371,48378.5547
3719,controllerType=0 controllerNumber=1 scan=3803,1,Unknown,ms1,1224.77,55859.2871,1260.0371,35630.0195
3746,controllerType=0 controllerNumber=1 scan=3831,1,Unknown,ms1,1233.65,77571.7578,1260.0475,44467.1055
3792,controllerType=0 controllerNumber=1 scan=3881,1,Unknown,ms1,1249.11,48274.6914,1260.0371,32502.4102
3923,controllerType=0 controllerNumber=1 scan=4028,1,Unknown,ms1,1294.08,88331.4102,1260.0476,44182.7695
3936,controllerType=0 controllerNumber=1 scan=4044,1,Unknown,ms1,1298.80,59605.1953,1260.0477,33008.4023
4131,controllerType=0 controllerNumber=1 scan=4255,1,Unknown,ms1,1363.99,23926.6621,1260.0376,23926.6621
4245,controllerType=0 controllerNumber=1 scan=4376,1,Unknown,ms1,1401.70,32927.6719,1260.0376,32927.6719
4481,controllerType=0 controllerNumber=1 scan=4631,1,Unknown,ms1,1481.75,24602.5195,1260.0374,24602.5195
4521,controllerType=0 controllerNumber=1 scan=4677,1,Unknown,ms1,1495.28,33931.6836,1260.0375,33931.6836
4553,controllerType=0 controllerNumber=1 scan=4711,1,Unknown,ms1,1506.23,17820.7949,1260.0374,17820.7949
4592,controllerType=0 controllerNumber=1 scan=4763,1,Unknown,ms1,1521.04,12316.8105,1260.0370,12316.8105
4965,controllerType=0 controllerNumber=1 scan=5354,1,Unknown,ms1,1674.98,12853.6543,1260.0362,12853.6543
4976,controllerType=0 controllerNumber=1 scan=5389,1,Unknown,ms1,1682.15,50115.0313,1260.0365,32569.1699
5117,controllerType=0 controllerNumber=1 scan=5923,1,Unknown,ms1,1783.26,106183.3047,1260.0360,60064.6445
5119,controllerType=0 controllerNumber=1 scan=5931,1,Unknown,ms1,1784.79,101716.0664,1260.0358,57803.8867
5120,controllerType=0 controllerNumber=1 scan=5939,1,Unknown,ms1,1786.11,256378.5859,1260.0357,135074.5469
5121,controllerType=0 controllerNumber=1 scan=5944,1,Unknown,ms1,1787.15,110071.9180,1260.0357,58636.9805
5123,controllerType=0 controllerNumber=1 scan=5954,1,Unknown,ms1,1788.91,195832.6328,1260.0358,117917.4609
5368,controllerType=0 controllerNumber=1 scan=7123,1,Unknown,ms1,2000.68,49898.0898,1260.0458,49898.0898
5386,controllerType=0 controllerNumber=1 scan=7190,1,Unknown,ms1,2013.47,118582.2188,1260.0460,118582.2188
5435,controllerType=0 controllerNumber=1 scan=7350,1,Unknown,ms1,2045.21,476432.7813,1260.0377,476432.7813
5720,controllerType=0 controllerNumber=1 scan=8691,1,Unknown,ms1,2283.81,166680.0938,1260.0477,166680.0938
5730,controllerType=0 controllerNumber=1 scan=8723,1,Unknown,ms1,2289.65,238561.7188,1260.0473,238561.7188
5796,controllerType=0 controllerNumber=1 scan=8969,1,Unknown,ms1,2335.29,333432.8047,1260.0475,244188.8125
5825,controllerType=0 controllerNumber=1 scan=9081,1,Unknown,ms1,2356.32,1917443.6875,1260.0465,1072294.7500
5869,controllerType=0 controllerNumber=1 scan=9242,1,Unknown,ms1,2386.94,486111.7969,1260.0361,319028.5313
5871,controllerType=0 controllerNumber=1 scan=9254,1,Unknown,ms1,2388.84,205077.9688,1260.0365,127078.9453
5872,controllerType=0 controllerNumber=1 scan=9259,1,Unknown,ms1,2389.69,596185.0000,1260.0396,596185.0000
5873,controllerType=0 controllerNumber=1 scan=9266,1,Unknown,ms1,2390.85,923404.7500,1260.0393,923404.7500
5874,controllerType=0 controllerNumber=1 scan=9271,1,Unknown,ms1,2391.86,2842537.8750,1260.0367,1739949.6250
5875,controllerType=0 controllerNumber=1 scan=9279,1,Unknown,ms1,2393.18,1801258.7500,1260.0381,1801258.7500
5876,controllerType=0 controllerNumber=1 scan=9283,1,Unknown,ms1,2393.88,5351767.1250,1260.0364,3312147.0000
5877,controllerType=0 controllerNumber=1 scan=9286,1,Unknown,ms1,2394.42,7523720.2500,1260.0355,4624182.0000
5878,controllerType=0 controllerNumber=1 scan=9291,1,Unknown,ms1,2395.28,3802698.2500,1260.0381,3802698.2500
5879,controllerType=0 controllerNumber=1 scan=9299,1,Unknown,ms1,2396.59,11927886.5000,1260.0361,7296292.0000
5880,controllerType=0 controllerNumber=1 scan=9303,1,Unknown,ms1,2397.37,6612869.5000,1260.0374,6612869.5000
5881,controllerType=0 controllerNumber=1 scan=9308,1,Unknown,ms1,2398.22,15817071.0000,1260.0363,9733856.0000
5882,controllerType=0 controllerNumber=1 scan=9309,1,Unknown,ms1,2398.59,18635379.5000,1260.0372,11477973.0000
5883,controllerType=0 controllerNumber=1 scan=9313,1,Unknown,ms1,2399.29,14961588.5000,1260.0362,9193244.0000
5884,controllerType=0 controllerNumber=1 scan=9321,1,Unknown,ms1,2400.55,7568808.5000,1260.0376,7568808.5000
5885,controllerType=0 controllerNumber=1 scan=9324,1,Unknown,ms1,2401.06,12639031.0000,1260.0370,7776934.5000
5886,controllerType=0 controllerNumber=1 scan=9328,1,Unknown,ms1,2401.70,11372476.5000,1260.0364,7042329.5000
5887,controllerType=0 controllerNumber=1 scan=9331,1,Unknown,ms1,2402.25,3839879.5000,1260.0456,3839879.5000
5888,controllerType=0 controllerNumber=1 scan=9337,1,Unknown,ms1,2403.23,7628437.5000,1260.0370,4743021.5000
5889,controllerType=0 controllerNumber=1 scan=9342,1,Unknown,ms1,2404.02,6689122.5000,1260.0371,4175990.2500
5890,controllerType=0 controllerNumber=1 scan=9347,1,Unknown,ms1,2404.95,7512357.7500,1260.0364,4696119.5000
5891,controllerType=0 controllerNumber=1 scan=9348,1,Unknown,ms1,2405.31,6415964.7500,1260.0354,3957960.0000
5892,controllerType=0 controllerNumber=1 scan=9354,1,Unknown,ms1,2406.50,2487886.0000,1260.0385,2487886.0000
5893,controllerType=0 controllerNumber=1 scan=9357,1,Unknown,ms1,2407.05,3438455.2500,1260.0372,2143129.0000
5894,controllerType=0 controllerNumber=1 scan=9358,1,Unknown,ms1,2407.41,4712505.3750,1260.0357,2901417.0000
5895,controllerType=0 controllerNumber=1 scan=9363,1,Unknown,ms1,2408.27,1973868.5625,1260.0358,1238868.2500
5896,controllerType=0 controllerNumber=1 scan=9367,1,Unknown,ms1,2409.04,3613121.0000,1260.0362,2234733.0000
5897,controllerType=0 controllerNumber=1 scan=9372,1,Unknown,ms1,2409.80,838988.5000,1260.0456,838988.5000
5898,controllerType=0 controllerNumber=1 scan=9378,1,Unknown,ms1,2410.75,989574.9375,1260.0448,989574.9375
5899,controllerType=0 controllerNumber=1 scan=9381,1,Unknown,ms1,2411.21,1436695.4375,1260.0367,893072.2500
5900,controllerType=0 controllerNumber=1 scan=9386,1,Unknown,ms1,2412.07,654287.6250,1260.0458,654287.6250
5901,controllerType=0 controllerNumber=1 scan=9393,1,Unknown,ms1,2413.23,750073.6875,1260.0383,750073.6875
5903,controllerType=0 controllerNumber=1 scan=9407,1,Unknown,ms1,2415.56,714536.3438,1260.0357,440833.8125
5916,controllerType=0 controllerNumber=1 scan=9485,1,Unknown,ms1,2428.82,114098.7656,1260.0443,114098.7656
5917,controllerType=0 controllerNumber=1 scan=9489,1,Unknown,ms1,2429.46,176772.7031,1260.0454,176772.7031
5918,controllerType=0 controllerNumber=1 scan=9499,1,Unknown,ms1,2430.92,256865.5938,1260.0443,256865.5938
