# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,m/z,intensity
99,controllerType=0 controllerNumber=1 scan=102,1,Unknown,ms1,32.75,1179.0178,0.0000
166,controllerType=0 controllerNumber=1 scan=169,1,Unknown,ms1,54.40,1179.0179,15545.8867
173,controllerType=0 controllerNumber=1 scan=176,1,Unknown,ms1,56.60,1179.0180,9167.5625
264,controllerType=0 controllerNumber=1 scan=267,1,Unknown,ms1,86.08,1179.0180,17261.6426
279,controllerType=0 controllerNumber=1 scan=282,1,Unknown,ms1,90.92,1179.0179,34835.1523
302,controllerType=0 controllerNumber=1 scan=305,1,Unknown,ms1,98.17,1179.0180,0.0000
376,controllerType=0 controllerNumber=1 scan=379,1,Unknown,ms1,122.13,1179.0181,20361.4141
484,controllerType=0 controllerNumber=1 scan=487,1,Unknown,ms1,157.22,1179.0178,14732.0752
490,controllerType=0 controllerNumber=1 scan=493,1,Unknown,ms1,159.12,1179.0180,0.0000
538,controllerType=0 controllerNumber=1 scan=541,1,Unknown,ms1,174.78,1179.0181,38169.3867
574,controllerType=0 controllerNumber=1 scan=577,1,Unknown,ms1,186.89,1179.0180,0.0000
716,controllerType=0 controllerNumber=1 scan=719,1,Unknown,ms1,233.32,1179.0180,0.0000
818,controllerType=0 controllerNumber=1 scan=821,1,Unknown,ms1,266.62,1179.0180,0.0000
938,controllerType=0 controllerNumber=1 scan=941,1,Unknown,ms1,305.10,1179.0180,0.0000
976,controllerType=0 controllerNumber=1 scan=979,1,Unknown,ms1,317.45,1179.0180,0.0000
1216,controllerType=0 controllerNumber=1 scan=1219,1,Unknown,ms1,394.74,1179.0182,22976.0117
1238,controllerType=0 controllerNumber=1 scan=1241,1,Unknown,ms1,401.94,1179.0182,31411.3516
1247,controllerType=0 controllerNumber=1 scan=1250,1,Unknown,ms1,404.83,1179.0180,0.0000
1393,controllerType=0 controllerNumber=1 scan=1397,1,Unknown,ms1,453.23,1179.0180,0.0000
1395,controllerType=0 controllerNumber=1 scan=1399,1,Unknown,ms1,453.96,1179.0180,25456.0117
1460,controllerType=0 controllerNumber=1 scan=1465,1,Unknown,ms1,475.16,1179.0180,0.0000
1463,controllerType=0 controllerNumber=1 scan=1468,1,Unknown,ms1,476.11,1179.0180,41316.0234
1467,controllerType=0 controllerNumber=1 scan=1472,1,Unknown,ms1,477.37,1179.0179,31437.7891
1487,controllerType=0 controllerNumber=1 scan=1493,1,Unknown,ms1,484.23,1179.0180,29061.5430
1561,controllerType=0 controllerNumber=1 scan=1568,1,Unknown,ms1,508.38,1179.0179,0.0000
1584,controllerType=0 controllerNumber=1 scan=1591,1,Unknown,ms1,515.79,1179.0180,15641.9473
1587,controllerType=0 controllerNumber=1 scan=1594,1,Unknown,ms1,516.74,1179.0180,0.0000
1595,controllerType=0 controllerNumber=1 scan=1602,1,Unknown,ms1,519.26,1179.0180,0.0000
1634,controllerType=0 controllerNumber=1 scan=1642,1,Unknown,ms1,532.12,1179.0179,0.0000
1637,controllerType=0 controllerNumber=1 scan=1645,1,Unknown,ms1,533.21,1179.0180,32451.2344
1654,controllerType=0 controllerNumber=1 scan=1662,1,Unknown,ms1,538.68,1179.0180,0.0000
1661,controllerType=0 controllerNumber=1 scan=1670,1,Unknown,ms1,541.13,1179.0180,0.0000
1671,controllerType=0 controllerNumber=1 scan=1680,1,Unknown,ms1,544.44,1179.0179,0.0000
1682,controllerType=0 controllerNumber=1 scan=1691,1,Unknown,ms1,547.91,1179.0181,0.0000
1701,controllerType=0 controllerNumber=1 scan=1711,1,Unknown,ms1,554.15,1179.0180,0.0000
1753,controllerType=0 controllerNumber=1 scan=1763,1,Unknown,ms1,570.71,1179.0178,28036.8125
1826,controllerType=0 controllerNumber=1 scan=1840,1,Unknown,ms1,595.13,1179.0179,65057.1836
1844,controllerType=0 controllerNumber=1 scan=1859,1,Unknown,ms1,601.05,1179.0176,0.0000
1861,controllerType=0 controllerNumber=1 scan=1877,1,Unknown,ms1,606.71,1179.0178,0.0000
1891,controllerType=0 controllerNumber=1 scan=1907,1,Unknown,ms1,617.04,1179.0178,0.0000
1952,controllerType=0 controllerNumber=1 scan=1970,1,Unknown,ms1,637.12,1179.0180,0.0000
1992,controllerType=0 controllerNumber=1 scan=2012,1,Unknown,ms1,650.59,1179.0177,39508.2852
2011,controllerType=0 controllerNumber=1 scan=2031,1,Unknown,ms1,656.74,1179.0178,22383.7715
2022,controllerType=0 controllerNumber=1 scan=2042,1,Unknown,ms1,660.21,1179.0178,24587.9922
2039,controllerType=0 controllerNumber=1 scan=2061,1,Unknown,ms1,665.87,1179.0178,0.0000
2095,controllerType=0 controllerNumber=1 scan=2117,1,Unknown,ms1,683.81,1179.0176,0.0000
2137,controllerType=0 controllerNumber=1 scan=2160,1,Unknown,ms1,697.73,1179.0178,39589.9375
2146,controllerType=0 controllerNumber=1 scan=2169,1,Unknown,ms1,700.83,1179.0178,0.0000
2152,controllerType=0 controllerNumber=1 scan=2175,1,Unknown,ms1,703.03,1179.0176,0.0000
2160,controllerType=0 controllerNumber=1 scan=2183,1,Unknown,ms1,705.60,1179.0179,0.0000
2175,controllerType=0 controllerNumber=1 scan=2202,1,Unknown,ms1,711.04,1179.0177,0.0000
2180,controllerType=0 controllerNumber=1 scan=2207,1,Unknown,ms1,712.67,1179.0175,0.0000
2300,controllerType=0 controllerNumber=1 scan=2342,1,Unknown,ms1,753.75,1179.0174,12664.4170
2362,controllerType=0 controllerNumber=1 scan=2409,1,Unknown,ms1,775.59,1179.0178,0.0000
2389,controllerType=0 controllerNumber=1 scan=2437,1,Unknown,ms1,784.66,1179.0178,0.0000
2505,controllerType=0 controllerNumber=1 scan=2556,1,Unknown,ms1,823.47,1179.0178,0.0000
2633,controllerType=0 controllerNumber=1 scan=2686,1,Unknown,ms1,865.66,1179.0179,30634.6035
2639,controllerType=0 controllerNumber=1 scan=2692,1,Unknown,ms1,867.65,1179.0181,24199.8359
2673,controllerType=0 controllerNumber=1 scan=2726,1,Unknown,ms1,878.63,1179.0180,0.0000
2682,controllerType=0 controllerNumber=1 scan=2735,1,Unknown,ms1,881.47,1179.0181,0.0000
2686,controllerType=0 controllerNumber=1 scan=2739,1,Unknown,ms1,882.73,1179.0178,0.0000
2701,controllerType=0 controllerNumber=1 scan=2755,1,Unknown,ms1,887.71,1179.0183,0.0000
2713,controllerType=0 controllerNumber=1 scan=2767,1,Unknown,ms1,891.66,1179.0181,0.0000
2731,controllerType=0 controllerNumber=1 scan=2785,1,Unknown,ms1,897.69,1179.0181,0.0000
2732,controllerType=0 controllerNumber=1 scan=2786,1,Unknown,ms1,898.06,1179.0181,0.0000
2748,controllerType=0 controllerNumber=1 scan=2803,1,Unknown,ms1,903.57,1179.0180,0.0000
2794,controllerType=0 controllerNumber=1 scan=2850,1,Unknown,ms1,919.25,1179.0178,15041.6943
2845,controllerType=0 controllerNumber=1 scan=2901,1,Unknown,ms1,936.01,1179.0177,39490.0117
3143,controllerType=0 controllerNumber=1 scan=3202,1,Unknown,ms1,1034.40,1179.0176,0.0000
3162,controllerType=0 controllerNumber=1 scan=3221,1,Unknown,ms1,1040.40,1179.0179,27698.2051
3213,controllerType=0 controllerNumber=1 scan=3273,1,Unknown,ms1,1056.83,1179.0177,22256.1191
3245,controllerType=0 controllerNumber=1 scan=3305,1,Unknown,ms1,1067.08,1179.0179,0.0000
3274,controllerType=0 controllerNumber=1 scan=3336,1,Unknown,ms1,1076.73,1179.0179,0.0000
3280,controllerType=0 controllerNumber=1 scan=3342,1,Unknown,ms1,1078.62,1179.0179,0.0000
3302,controllerType=0 controllerNumber=1 scan=3364,1,Unknown,ms1,1085.82,1179.0180,0.0000
3390,controllerType=0 controllerNumber=1 scan=3458,1,Unknown,ms1,1115.06,1179.0176,0.0000
3421,controllerType=0 controllerNumber=1 scan=3489,1,Unknown,ms1,1125.09,1179.0176,13988.4424
3451,controllerType=0 controllerNumber=1 scan=3521,1,Unknown,ms1,1135.15,1179.0174,31129.1328
3452,controllerType=0 controllerNumber=1 scan=3522,1,Unknown,ms1,1135.47,1179.0174,0.0000
3543,controllerType=0 controllerNumber=1 scan=3615,1,Unknown,ms1,1165.90,1179.0175,0.0000
3564,controllerType=0 controllerNumber=1 scan=3637,1,Unknown,ms1,1173.00,1179.0176,0.0000
3566,controllerType=0 controllerNumber=1 scan=3639,1,Unknown,ms1,1173.63,1179.0174,18527.3457
3647,controllerType=0 controllerNumber=1 scan=3727,1,Unknown,ms1,1200.93,1179.0174,0.0000
3651,controllerType=0 controllerNumber=1 scan=3731,1,Unknown,ms1,1202.39,1179.0174,0.0000
3668,controllerType=0 controllerNumber=1 scan=3748,1,Unknown,ms1,1207.96,1179.0174,0.0000
3710,controllerType=0 controllerNumber=1 scan=3794,1,Unknown,ms1,1221.93,1179.0174,34330.8086
3778,controllerType=0 controllerNumber=1 scan=3867,1,Unknown,ms1,1244.69,1179.0174,0.0000
3779,controllerType=0 controllerNumber=1 scan=3868,1,Unknown,ms1,1245.01,1179.0175,35954.5391
3787,controllerType=0 controllerNumber=1 scan=3876,1,Unknown,ms1,1247.53,1179.0175,0.0000
3816,controllerType=0 controllerNumber=1 scan=3910,1,Unknown,ms1,1257.46,1179.0173,20571.2754
3916,controllerType=0 controllerNumber=1 scan=4021,1,Unknown,ms1,1291.82,1179.0177,0.0000
4016,controllerType=0 controllerNumber=1 scan=4131,1,Unknown,ms1,1325.81,1179.0177,0.0000
4160,controllerType=0 controllerNumber=1 scan=4286,1,Unknown,ms1,1373.66,1179.0178,0.0000
4219,controllerType=0 controllerNumber=1 scan=4349,1,Unknown,ms1,1393.10,1179.0181,10556.3135
4359,controllerType=0 controllerNumber=1 scan=4497,1,Unknown,ms1,1440.10,1179.0177,0.0000
4418,controllerType=0 controllerNumber=1 scan=4562,1,Unknown,ms1,1460.45,1179.0178,24644.6973
4436,controllerType=0 controllerNumber=1 scan=4580,1,Unknown,ms1,1466.28,1179.0180,20421.1406
4542,controllerType=0 controllerNumber=1 scan=4699,1,Unknown,ms1,1502.41,1179.0180,31261.8438
4543,controllerType=0 controllerNumber=1 scan=4700,1,Unknown,ms1,1502.73,1179.0178,14620.9229
4582,controllerType=0 controllerNumber=1 scan=4748,1,Unknown,ms1,1517.02,1179.0172,0.0000
4830,controllerType=0 controllerNumber=1 scan=5101,1,Unknown,ms1,1612.93,1179.0176,20778.2891
4842,controllerType=0 controllerNumber=1 scan=5116,1,Unknown,ms1,1617.38,1179.0176,31486.9707
5115,controllerType=0 controllerNumber=1 scan=5918,1,Unknown,ms1,1782.19,1179.0165,36435.3477
5590,controllerType=0 controllerNumber=1 scan=8088,1,Unknown,ms1,2176.32,1179.0156,0.0000
5754,controllerType=0 controllerNumber=1 scan=8842,1,Unknown,ms1,2309.83,1179.0124,188703.4844
5929,controllerType=0 controllerNumber=1 scan=9557,1,Unknown,ms1,2440.51,1179.0108,0.0000
5931,controllerType=0 controllerNumber=1 scan=9559,1,Unknown,ms1,2441.18,1179.0123,0.0000
5932,controllerType=0 controllerNumber=1 scan=9561,1,Unknown,ms1,2441.58,1179.0110,0.0000
5933,controllerType=0 controllerNumber=1 scan=9562,1,Unknown,ms1,2441.95,1179.0121,0.0000
5934,controllerType=0 controllerNumber=1 scan=9564,1,Unknown,ms1,2442.40,1179.0190,0.0000
5935,controllerType=0 controllerNumber=1 scan=9565,1,Unknown,ms1,2442.76,1179.0121,0.0000
5935,controllerType=0 controllerNumber=1 scan=9565,1,Unknown,ms1,2442.76,1179.0217,0.0000
5936,controllerType=0 controllerNumber=1 scan=9567,1,Unknown,ms1,2443.16,1179.0116,0.0000
5936,controllerType=0 controllerNumber=1 scan=9567,1,Unknown,ms1,2443.16,1179.0212,0.0000
5938,controllerType=0 controllerNumber=1 scan=9570,1,Unknown,ms1,2443.98,1179.0113,0.0000
5938,controllerType=0 controllerNumber=1 scan=9570,1,Unknown,ms1,2443.98,1179.0209,0.0000
5939,controllerType=0 controllerNumber=1 scan=9571,1,Unknown,ms1,2444.34,1179.0116,0.0000
5939,controllerType=0 controllerNumber=1 scan=9571,1,Unknown,ms1,2444.34,1179.0212,0.0000
5940,controllerType=0 controllerNumber=1 scan=9572,1,Unknown,ms1,2444.66,1179.0128,0.0000
5941,controllerType=0 controllerNumber=1 scan=9576,1,Unknown,ms1,2445.39,1179.0129,0.0000
5942,controllerType=0 controllerNumber=1 scan=9577,1,Unknown,ms1,2445.76,1179.0126,0.0000
5943,controllerType=0 controllerNumber=1 scan=9578,1,Unknown,ms1,2446.12,1179.0139,0.0000
5944,controllerType=0 controllerNumber=1 scan=9579,1,Unknown,ms1,2446.49,1179.0127,0.0000
5945,controllerType=0 controllerNumber=1 scan=9580,1,Unknown,ms1,2446.85,1179.0138,0.0000
5946,controllerType=0 controllerNumber=1 scan=9581,1,Unknown,ms1,2447.22,1179.0138,0.0000
5947,controllerType=0 controllerNumber=1 scan=9582,1,Unknown,ms1,2447.58,1179.0155,0.0000
5948,controllerType=0 controllerNumber=1 scan=9586,1,Unknown,ms1,2448.32,1179.0137,0.0000
5949,controllerType=0 controllerNumber=1 scan=9587,1,Unknown,ms1,2448.69,1179.0140,0.0000
5950,controllerType=0 controllerNumber=1 scan=9590,1,Unknown,ms1,2449.15,1179.0146,0.0000
5951,controllerType=0 controllerNumber=1 scan=9591,1,Unknown,ms1,2449.52,1179.0152,0.0000
5952,controllerType=0 controllerNumber=1 scan=9592,1,Unknown,ms1,2449.88,1179.0154,0.0000
5953,controllerType=0 controllerNumber=1 scan=9593,1,Unknown,ms1,2450.19,1179.0139,0.0000
5954,controllerType=0 controllerNumber=1 scan=9594,1,Unknown,ms1,2450.50,1179.0149,0.0000
5955,controllerType=0 controllerNumber=1 scan=9597,1,Unknown,ms1,2451.11,1179.0149,0.0000
5956,controllerType=0 controllerNumber=1 scan=9598,1,Unknown,ms1,2451.47,1179.0153,0.0000
5957,controllerType=0 controllerNumber=1 scan=9601,1,Unknown,ms1,2452.01,1179.0158,0.0000
5958,controllerType=0 controllerNumber=1 scan=9602,1,Unknown,ms1,2452.38,1179.0151,0.0000
5959,controllerType=0 controllerNumber=1 scan=9605,1,Unknown,ms1,2452.88,1179.0160,0.0000
5960,controllerType=0 controllerNumber=1 scan=9606,1,Unknown,ms1,2453.25,1179.0151,0.0000
5961,controllerType=0 controllerNumber=1 scan=9609,1,Unknown,ms1,2453.92,1179.0146,0.0000
5962,controllerType=0 controllerNumber=1 scan=9610,1,Unknown,ms1,2454.28,1179.0132,0.0000
5963,controllerType=0 controllerNumber=1 scan=9611,1,Unknown,ms1,2454.59,1179.0140,0.0000
5964,controllerType=0 controllerNumber=1 scan=9616,1,Unknown,ms1,2455.45,1179.0154,0.0000
5965,controllerType=0 controllerNumber=1 scan=9617,1,Unknown,ms1,2455.81,1179.0143,0.0000
5966,controllerType=0 controllerNumber=1 scan=9620,1,Unknown,ms1,2456.35,1179.0160,0.0000
5967,controllerType=0 controllerNumber=1 scan=9621,1,Unknown,ms1,2456.72,1179.0145,0.0000
5968,controllerType=0 controllerNumber=1 scan=9628,1,Unknown,ms1,2457.72,1179.0148,0.0000
5969,controllerType=0 controllerNumber=1 scan=9631,1,Unknown,ms1,2458.31,1179.0149,0.0000
5970,controllerType=0 controllerNumber=1 scan=9632,1,Unknown,ms1,2458.67,1179.0151,0.0000
5971,controllerType=0 controllerNumber=1 scan=9640,1,Unknown,ms1,2459.76,1179.0156,0.0000
5972,controllerType=0 controllerNumber=1 scan=9641,1,Unknown,ms1,2460.12,1179.0144,0.0000
5973,controllerType=0 controllerNumber=1 scan=9646,1,Unknown,ms1,2460.96,1179.0139,0.0000
5974,controllerType=0 controllerNumber=1 scan=9647,1,Unknown,ms1,2461.33,1179.0138,0.0000
5975,controllerType=0 controllerNumber=1 scan=9651,1,Unknown,ms1,2462.02,1179.0149,0.0000
5976,controllerType=0 controllerNumber=1 scan=9652,1,Unknown,ms1,2462.39,1179.0151,0.0000
5977,controllerType=0 controllerNumber=1 scan=9655,1,Unknown,ms1,2462.99,1179.0137,0.0000
5978,controllerType=0 controllerNumber=1 scan=9656,1,Unknown,ms1,2463.36,1179.0148,0.0000
5979,controllerType=0 controllerNumber=1 scan=9660,1,Unknown,ms1,2464.07,1179.0140,0.0000
5980,controllerType=0 controllerNumber=1 scan=9665,1,Unknown,ms1,2464.92,1179.0153,0.0000
5981,controllerType=0 controllerNumber=1 scan=9666,1,Unknown,ms1,2465.29,1179.0149,0.0000
5982,controllerType=0 controllerNumber=1 scan=9670,1,Unknown,ms1,2465.97,1179.0148,0.0000
5983,controllerType=0 controllerNumber=1 scan=9677,1,Unknown,ms1,2467.03,1179.0138,0.0000
