# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,sumIntensity,peakMZ,peakIntensity
304,controllerType=0 controllerNumber=1 scan=307,1,Unknown,ms1,98.80,25329.2520,1198.8686,25329.2520
343,controllerType=0 controllerNumber=1 scan=346,1,Unknown,ms1,111.47,24218.1680,1198.8684,24218.1680
653,controllerType=0 controllerNumber=1 scan=656,1,Unknown,ms1,212.43,25103.3105,1198.8685,25103.3105
675,controllerType=0 controllerNumber=1 scan=678,1,Unknown,ms1,219.43,33017.8594,1198.8683,33017.8594
744,controllerType=0 controllerNumber=1 scan=747,1,Unknown,ms1,242.31,25024.2656,1198.8684,25024.2656
1394,controllerType=0 controllerNumber=1 scan=1398,1,Unknown,ms1,453.59,16854.3125,1198.8685,16854.3125
1585,controllerType=0 controllerNumber=1 scan=1592,1,Unknown,ms1,516.11,36989.5625,1198.8686,36989.5625
1959,controllerType=0 controllerNumber=1 scan=1978,1,Unknown,ms1,639.72,13813.1504,1198.8683,13813.1504
2449,controllerType=0 controllerNumber=1 scan=2499,1,Unknown,ms1,804.56,73039.0938,1198.8686,73039.0938
2474,controllerType=0 controllerNumber=1 scan=2524,1,Unknown,ms1,812.86,31837.3828,1198.8684,31837.3828
2717,controllerType=0 controllerNumber=1 scan=2771,1,Unknown,ms1,892.92,18409.2539,1198.8686,18409.2539
3265,controllerType=0 controllerNumber=1 scan=3326,1,Unknown,ms1,1073.75,15606.0420,1198.8684,15606.0420
3393,controllerType=0 controllerNumber=1 scan=3461,1,Unknown,ms1,1116.00,14737.8857,1198.8681,14737.8857
3486,controllerType=0 controllerNumber=1 scan=3556,1,Unknown,ms1,1146.66,32191.2891,1198.8681,32191.2891
3518,controllerType=0 controllerNumber=1 scan=3590,1,Unknown,ms1,1157.41,41149.5586,1198.8683,41149.5586
3956,controllerType=0 controllerNumber=1 scan=4065,1,Unknown,ms1,1305.48,26554.5156,1198.8682,26554.5156
4040,controllerType=0 controllerNumber=1 scan=4156,1,Unknown,ms1,1333.59,46561.2500,1198.8684,46561.2500
4204,controllerType=0 controllerNumber=1 scan=4332,1,Unknown,ms1,1387.94,81732.1172,1198.8687,81732.1172
4210,controllerType=0 controllerNumber=1 scan=4338,1,Unknown,ms1,1389.84,16634.7441,1198.8686,16634.7441
4237,controllerType=0 controllerNumber=1 scan=4367,1,Unknown,ms1,1398.93,41208.2383,1198.8685,41208.2383
4314,controllerType=0 controllerNumber=1 scan=4449,1,Unknown,ms1,1424.89,24741.0781,1198.8683,24741.0781
4518,controllerType=0 controllerNumber=1 scan=4674,1,Unknown,ms1,1494.28,41513.5781,1198.8682,41513.5781
4537,controllerType=0 controllerNumber=1 scan=4694,1,Unknown,ms1,1500.84,33841.1719,1198.8684,33841.1719
4612,controllerType=0 controllerNumber=1 scan=4790,1,Unknown,ms1,1528.42,38274.9141,1198.8677,38274.9141
4626,controllerType=0 controllerNumber=1 scan=4814,1,Unknown,ms1,1534.50,17394.8867,1198.8679,17394.8867
4897,controllerType=0 controllerNumber=1 scan=5220,1,Unknown,ms1,1642.69,19986.7852,1198.8669,19986.7852
4918,controllerType=0 controllerNumber=1 scan=5259,1,Unknown,ms1,1652.42,36438.6289,1198.8673,36438.6289
5372,controllerType=0 controllerNumber=1 scan=7148,1,Unknown,ms1,2004.81,22493.3105,1198.8741,22493.3105
5506,controllerType=0 controllerNumber=1 scan=7675,1,Unknown,ms1,2104.30,289126.0625,1198.8674,289126.0625
5682,controllerType=0 controllerNumber=1 scan=8536,1,Unknown,ms1,2255.62,183904.8594,1198.8686,183904.8594
5709,controllerType=0 controllerNumber=1 scan=8629,1,Unknown,ms1,2273.66,199000.2969,1198.8672,199000.2969
5713,controllerType=0 controllerNumber=1 scan=8650,1,Unknown,ms1,2277.37,355094.6250,1198.8650,355094.6250
5908,controllerType=0 controllerNumber=1 scan=9430,1,Unknown,ms1,2419.64,164813.2813,1198.8660,164813.2813
5911,controllerType=0 controllerNumber=1 scan=9446,1,Unknown,ms1,2422.51,551294.5000,1198.8654,551294.5000
5912,controllerType=0 controllerNumber=1 scan=9457,1,Unknown,ms1,2424.29,1732391.3750,1198.8744,994772.8125
5913,controllerType=0 controllerNumber=1 scan=9460,1,Unknown,ms1,2424.83,666380.9375,1198.8671,666380.9375
5914,controllerType=0 controllerNumber=1 scan=9473,1,Unknown,ms1,2426.80,1136958.8750,1198.8654,1136958.8750
5915,controllerType=0 controllerNumber=1 scan=9477,1,Unknown,ms1,2427.50,1770341.2500,1198.8660,1770341.2500
5916,controllerType=0 controllerNumber=1 scan=9485,1,Unknown,ms1,2428.82,2452611.5000,1198.8660,2452611.5000
5917,controllerType=0 controllerNumber=1 scan=9489,1,Unknown,ms1,2429.46,2127300.5000,1198.8653,2127300.5000
5918,controllerType=0 controllerNumber=1 scan=9499,1,Unknown,ms1,2430.92,2255312.7500,1198.8655,2255312.7500
5919,controllerType=0 controllerNumber=1 scan=9510,1,Unknown,ms1,2432.71,3578463.8750,1198.8746,2045378.6250
5920,controllerType=0 controllerNumber=1 scan=9513,1,Unknown,ms1,2433.21,1653765.2500,1198.8655,1653765.2500
5921,controllerType=0 controllerNumber=1 scan=9521,1,Unknown,ms1,2434.54,3350064.1250,1198.8741,1984766.8750
5922,controllerType=0 controllerNumber=1 scan=9534,1,Unknown,ms1,2436.61,2391278.1250,1198.8725,1265577.8750
5923,controllerType=0 controllerNumber=1 scan=9537,1,Unknown,ms1,2437.15,680763.8750,1198.8648,680763.8750
