# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,m/z,intensity
45,controllerType=0 controllerNumber=1 scan=46,1,Unknown,ms1,14.74,1303.6144,0.0000
45,controllerType=0 controllerNumber=1 scan=46,1,Unknown,ms1,14.74,1303.6255,0.0000
118,controllerType=0 controllerNumber=1 scan=121,1,Unknown,ms1,38.84,1303.6150,0.0000
118,controllerType=0 controllerNumber=1 scan=121,1,Unknown,ms1,38.84,1303.6262,0.0000
131,controllerType=0 controllerNumber=1 scan=134,1,Unknown,ms1,43.10,1303.6148,0.0000
131,controllerType=0 controllerNumber=1 scan=134,1,Unknown,ms1,43.10,1303.6260,0.0000
141,controllerType=0 controllerNumber=1 scan=144,1,Unknown,ms1,46.26,1303.6150,27139.6133
141,controllerType=0 controllerNumber=1 scan=144,1,Unknown,ms1,46.26,1303.6262,16049.4258
150,controllerType=0 controllerNumber=1 scan=153,1,Unknown,ms1,49.09,1303.6148,0.0000
150,controllerType=0 controllerNumber=1 scan=153,1,Unknown,ms1,49.09,1303.6260,0.0000
195,controllerType=0 controllerNumber=1 scan=198,1,Unknown,ms1,63.70,1303.6150,0.0000
195,controllerType=0 controllerNumber=1 scan=198,1,Unknown,ms1,63.70,1303.6262,0.0000
197,controllerType=0 controllerNumber=1 scan=200,1,Unknown,ms1,64.33,1303.6150,0.0000
197,controllerType=0 controllerNumber=1 scan=200,1,Unknown,ms1,64.33,1303.6261,0.0000
204,controllerType=0 controllerNumber=1 scan=207,1,Unknown,ms1,66.54,1303.6149,0.0000
231,controllerType=0 controllerNumber=1 scan=234,1,Unknown,ms1,75.36,1303.6262,0.0000
335,controllerType=0 controllerNumber=1 scan=338,1,Unknown,ms1,108.79,1303.6151,23330.1914
335,controllerType=0 controllerNumber=1 scan=338,1,Unknown,ms1,108.79,1303.6262,10383.6094
362,controllerType=0 controllerNumber=1 scan=365,1,Unknown,ms1,117.46,1303.6260,0.0000
397,controllerType=0 controllerNumber=1 scan=400,1,Unknown,ms1,128.76,1303.6152,0.0000
397,controllerType=0 controllerNumber=1 scan=400,1,Unknown,ms1,128.76,1303.6263,0.0000
416,controllerType=0 controllerNumber=1 scan=419,1,Unknown,ms1,134.86,1303.6152,0.0000
422,controllerType=0 controllerNumber=1 scan=425,1,Unknown,ms1,137.01,1303.6152,0.0000
422,controllerType=0 controllerNumber=1 scan=425,1,Unknown,ms1,137.01,1303.6264,13781.8076
423,controllerType=0 controllerNumber=1 scan=426,1,Unknown,ms1,137.32,1303.6152,0.0000
423,controllerType=0 controllerNumber=1 scan=426,1,Unknown,ms1,137.32,1303.6264,0.0000
431,controllerType=0 controllerNumber=1 scan=434,1,Unknown,ms1,139.84,1303.6153,0.0000
434,controllerType=0 controllerNumber=1 scan=437,1,Unknown,ms1,140.79,1303.6151,22031.6660
434,controllerType=0 controllerNumber=1 scan=437,1,Unknown,ms1,140.79,1303.6263,27037.5293
491,controllerType=0 controllerNumber=1 scan=494,1,Unknown,ms1,159.43,1303.6151,0.0000
491,controllerType=0 controllerNumber=1 scan=494,1,Unknown,ms1,159.43,1303.6263,0.0000
505,controllerType=0 controllerNumber=1 scan=508,1,Unknown,ms1,164.06,1303.6150,0.0000
505,controllerType=0 controllerNumber=1 scan=508,1,Unknown,ms1,164.06,1303.6262,0.0000
513,controllerType=0 controllerNumber=1 scan=516,1,Unknown,ms1,166.79,1303.6150,28871.6172
513,controllerType=0 controllerNumber=1 scan=516,1,Unknown,ms1,166.79,1303.6261,17915.8418
557,controllerType=0 controllerNumber=1 scan=560,1,Unknown,ms1,180.88,1303.6151,22415.7617
557,controllerType=0 controllerNumber=1 scan=560,1,Unknown,ms1,180.88,1303.6262,11669.7070
601,controllerType=0 controllerNumber=1 scan=604,1,Unknown,ms1,195.57,1303.6150,0.0000
601,controllerType=0 controllerNumber=1 scan=604,1,Unknown,ms1,195.57,1303.6262,0.0000
614,controllerType=0 controllerNumber=1 scan=617,1,Unknown,ms1,199.66,1303.6151,0.0000
614,controllerType=0 controllerNumber=1 scan=617,1,Unknown,ms1,199.66,1303.6262,0.0000
714,controllerType=0 controllerNumber=1 scan=717,1,Unknown,ms1,232.69,1303.6148,17211.9434
714,controllerType=0 controllerNumber=1 scan=717,1,Unknown,ms1,232.69,1303.6260,31078.4063
743,controllerType=0 controllerNumber=1 scan=746,1,Unknown,ms1,241.99,1303.6150,0.0000
771,controllerType=0 controllerNumber=1 scan=774,1,Unknown,ms1,251.18,1303.6152,23299.5625
771,controllerType=0 controllerNumber=1 scan=774,1,Unknown,ms1,251.18,1303.6264,11820.2861
836,controllerType=0 controllerNumber=1 scan=839,1,Unknown,ms1,272.30,1303.6152,22143.9980
836,controllerType=0 controllerNumber=1 scan=839,1,Unknown,ms1,272.30,1303.6263,31020.3418
854,controllerType=0 controllerNumber=1 scan=857,1,Unknown,ms1,278.09,1303.6151,10061.8447
854,controllerType=0 controllerNumber=1 scan=857,1,Unknown,ms1,278.09,1303.6263,0.0000
952,controllerType=0 controllerNumber=1 scan=955,1,Unknown,ms1,309.67,1303.6151,0.0000
952,controllerType=0 controllerNumber=1 scan=955,1,Unknown,ms1,309.67,1303.6262,0.0000
1024,controllerType=0 controllerNumber=1 scan=1027,1,Unknown,ms1,332.74,1303.6152,0.0000
1024,controllerType=0 controllerNumber=1 scan=1027,1,Unknown,ms1,332.74,1303.6264,0.0000
1047,controllerType=0 controllerNumber=1 scan=1050,1,Unknown,ms1,340.46,1303.6150,0.0000
1047,controllerType=0 controllerNumber=1 scan=1050,1,Unknown,ms1,340.46,1303.6262,0.0000
1142,controllerType=0 controllerNumber=1 scan=1145,1,Unknown,ms1,371.05,1303.6151,18244.5176
