# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,m/z,intensity
49,controllerType=0 controllerNumber=1 scan=50,1,Unknown,ms1,16.11,1090.7943,0.0000
124,controllerType=0 controllerNumber=1 scan=127,1,Unknown,ms1,40.84,1090.7947,0.0000
319,controllerType=0 controllerNumber=1 scan=322,1,Unknown,ms1,103.74,1090.7946,14041.8965
382,controllerType=0 controllerNumber=1 scan=385,1,Unknown,ms1,124.03,1090.7949,8926.8271
398,controllerType=0 controllerNumber=1 scan=401,1,Unknown,ms1,129.07,1090.7948,0.0000
535,controllerType=0 controllerNumber=1 scan=538,1,Unknown,ms1,173.83,1090.7947,0.0000
561,controllerType=0 controllerNumber=1 scan=564,1,Unknown,ms1,182.34,1090.7947,23084.2168
565,controllerType=0 controllerNumber=1 scan=568,1,Unknown,ms1,183.80,1090.7946,13147.6465
651,controllerType=0 controllerNumber=1 scan=654,1,Unknown,ms1,211.75,1090.7946,10570.1338
792,controllerType=0 controllerNumber=1 scan=795,1,Unknown,ms1,258.21,1090.7947,13786.6455
934,controllerType=0 controllerNumber=1 scan=937,1,Unknown,ms1,303.84,1090.7948,0.0000
1041,controllerType=0 controllerNumber=1 scan=1044,1,Unknown,ms1,338.56,1090.7948,0.0000
1267,controllerType=0 controllerNumber=1 scan=1270,1,Unknown,ms1,411.29,1090.7950,0.0000
1334,controllerType=0 controllerNumber=1 scan=1338,1,Unknown,ms1,433.59,1090.7948,15989.5371
1543,controllerType=0 controllerNumber=1 scan=1550,1,Unknown,ms1,502.60,1090.7946,12887.3184
1550,controllerType=0 controllerNumber=1 scan=1557,1,Unknown,ms1,504.91,1090.7946,12609.1904
1580,controllerType=0 controllerNumber=1 scan=1587,1,Unknown,ms1,514.53,1090.7947,34569.9570
1588,controllerType=0 controllerNumber=1 scan=1595,1,Unknown,ms1,517.05,1090.7948,0.0000
1613,controllerType=0 controllerNumber=1 scan=1620,1,Unknown,ms1,525.09,1090.7947,21113.6816
1632,controllerType=0 controllerNumber=1 scan=1640,1,Unknown,ms1,531.39,1090.7948,0.0000
1637,controllerType=0 controllerNumber=1 scan=1645,1,Unknown,ms1,533.21,1090.7948,0.0000
1655,controllerType=0 controllerNumber=1 scan=1664,1,Unknown,ms1,539.08,1090.7948,26840.0645
1661,controllerType=0 controllerNumber=1 scan=1670,1,Unknown,ms1,541.13,1090.7948,26153.5742
1685,controllerType=0 controllerNumber=1 scan=1694,1,Unknown,ms1,548.86,1090.7948,26297.1074
1704,controllerType=0 controllerNumber=1 scan=1714,1,Unknown,ms1,555.09,1090.7947,0.0000
1728,controllerType=0 controllerNumber=1 scan=1738,1,Unknown,ms1,562.77,1090.7947,20298.0547
1750,controllerType=0 controllerNumber=1 scan=1760,1,Unknown,ms1,569.71,1090.7948,11297.5439
1774,controllerType=0 controllerNumber=1 scan=1786,1,Unknown,ms1,577.74,1090.7948,0.0000
1775,controllerType=0 controllerNumber=1 scan=1788,1,Unknown,ms1,578.19,1090.7948,0.0000
1787,controllerType=0 controllerNumber=1 scan=1800,1,Unknown,ms1,582.23,1090.7947,18694.9121
1836,controllerType=0 controllerNumber=1 scan=1851,1,Unknown,ms1,598.42,1090.7946,0.0000
1850,controllerType=0 controllerNumber=1 scan=1865,1,Unknown,ms1,603.10,1090.7946,18304.5938
1883,controllerType=0 controllerNumber=1 scan=1899,1,Unknown,ms1,614.21,1090.7944,21373.7813
1906,controllerType=0 controllerNumber=1 scan=1923,1,Unknown,ms1,622.02,1090.7946,13909.9590
1925,controllerType=0 controllerNumber=1 scan=1943,1,Unknown,ms1,628.35,1090.7945,25413.8711
1926,controllerType=0 controllerNumber=1 scan=1944,1,Unknown,ms1,628.67,1090.7945,27051.6055
1927,controllerType=0 controllerNumber=1 scan=1945,1,Unknown,ms1,628.98,1090.7944,11299.4443
1959,controllerType=0 controllerNumber=1 scan=1978,1,Unknown,ms1,639.72,1090.7945,0.0000
1961,controllerType=0 controllerNumber=1 scan=1980,1,Unknown,ms1,640.35,1090.7945,0.0000
1990,controllerType=0 controllerNumber=1 scan=2010,1,Unknown,ms1,649.96,1090.7944,0.0000
1996,controllerType=0 controllerNumber=1 scan=2016,1,Unknown,ms1,651.85,1090.7945,0.0000
2007,controllerType=0 controllerNumber=1 scan=2027,1,Unknown,ms1,655.32,1090.7946,0.0000
2023,controllerType=0 controllerNumber=1 scan=2043,1,Unknown,ms1,660.53,1090.7946,0.0000
2094,controllerType=0 controllerNumber=1 scan=2116,1,Unknown,ms1,683.49,1090.7945,0.0000
2104,controllerType=0 controllerNumber=1 scan=2126,1,Unknown,ms1,686.75,1090.7946,34138.7344
2158,controllerType=0 controllerNumber=1 scan=2181,1,Unknown,ms1,704.97,1090.7945,0.0000
2190,controllerType=0 controllerNumber=1 scan=2217,1,Unknown,ms1,715.82,1090.7944,0.0000
2229,controllerType=0 controllerNumber=1 scan=2261,1,Unknown,ms1,729.04,1090.7941,16931.9121
2445,controllerType=0 controllerNumber=1 scan=2494,1,Unknown,ms1,803.15,1090.7948,0.0000
2459,controllerType=0 controllerNumber=1 scan=2509,1,Unknown,ms1,807.88,1090.7946,0.0000
2728,controllerType=0 controllerNumber=1 scan=2782,1,Unknown,ms1,896.59,1090.7949,24095.7598
2799,controllerType=0 controllerNumber=1 scan=2855,1,Unknown,ms1,920.94,1090.7946,0.0000
2800,controllerType=0 controllerNumber=1 scan=2856,1,Unknown,ms1,921.30,1090.7947,28145.0410
2810,controllerType=0 controllerNumber=1 scan=2866,1,Unknown,ms1,924.56,1090.7945,0.0000
2846,controllerType=0 controllerNumber=1 scan=2902,1,Unknown,ms1,936.32,1090.7943,20354.8047
2879,controllerType=0 controllerNumber=1 scan=2936,1,Unknown,ms1,947.50,1090.7944,26820.0000
2933,controllerType=0 controllerNumber=1 scan=2990,1,Unknown,ms1,965.30,1090.7941,12756.0684
