# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,m/z,intensity
134,controllerType=0 controllerNumber=1 scan=137,1,Unknown,ms1,44.05,850.8560,22626.9707
134,controllerType=0 controllerNumber=1 scan=137,1,Unknown,ms1,44.05,850.8619,26023.8379
1438,controllerType=0 controllerNumber=1 scan=1443,1,Unknown,ms1,467.96,850.8559,0.0000
1836,controllerType=0 controllerNumber=1 scan=1851,1,Unknown,ms1,598.42,850.8559,0.0000
1836,controllerType=0 controllerNumber=1 scan=1851,1,Unknown,ms1,598.42,850.8618,0.0000
1963,controllerType=0 controllerNumber=1 scan=1982,1,Unknown,ms1,640.98,850.8559,0.0000
1963,controllerType=0 controllerNumber=1 scan=1982,1,Unknown,ms1,640.98,850.8617,0.0000
2076,controllerType=0 controllerNumber=1 scan=2098,1,Unknown,ms1,677.81,850.8558,0.0000
2076,controllerType=0 controllerNumber=1 scan=2098,1,Unknown,ms1,677.81,850.8617,11828.4160
2652,controllerType=0 controllerNumber=1 scan=2705,1,Unknown,ms1,871.75,850.8560,0.0000
2652,controllerType=0 controllerNumber=1 scan=2705,1,Unknown,ms1,871.75,850.8619,0.0000
2761,controllerType=0 controllerNumber=1 scan=2817,1,Unknown,ms1,908.18,850.8560,20764.3691
2761,controllerType=0 controllerNumber=1 scan=2817,1,Unknown,ms1,908.18,850.8619,26650.6992
3083,controllerType=0 controllerNumber=1 scan=3140,1,Unknown,ms1,1014.52,850.8617,0.0000
3233,controllerType=0 controllerNumber=1 scan=3293,1,Unknown,ms1,1063.30,850.8560,25700.2324
3233,controllerType=0 controllerNumber=1 scan=3293,1,Unknown,ms1,1063.30,850.8619,25446.8672
3622,controllerType=0 controllerNumber=1 scan=3699,1,Unknown,ms1,1192.49,850.8556,0.0000
3622,controllerType=0 controllerNumber=1 scan=3699,1,Unknown,ms1,1192.49,850.8615,0.0000
4680,controllerType=0 controllerNumber=1 scan=4889,1,Unknown,ms1,1555.27,850.8616,0.0000
4957,controllerType=0 controllerNumber=1 scan=5332,1,Unknown,ms1,1670.37,850.8553,50500.2969
4957,controllerType=0 controllerNumber=1 scan=5332,1,Unknown,ms1,1670.37,850.8611,54115.4414
4959,controllerType=0 controllerNumber=1 scan=5334,1,Unknown,ms1,1671.00,850.8552,53061.2930
4959,controllerType=0 controllerNumber=1 scan=5334,1,Unknown,ms1,1671.00,850.8611,56944.9570
4961,controllerType=0 controllerNumber=1 scan=5339,1,Unknown,ms1,1672.06,850.8552,96382.5469
4961,controllerType=0 controllerNumber=1 scan=5339,1,Unknown,ms1,1672.06,850.8611,116443.7813
4963,controllerType=0 controllerNumber=1 scan=5345,1,Unknown,ms1,1673.35,850.8551,44986.3828
4963,controllerType=0 controllerNumber=1 scan=5345,1,Unknown,ms1,1673.35,850.8610,51269.3281
4964,controllerType=0 controllerNumber=1 scan=5350,1,Unknown,ms1,1674.20,850.8556,177861.2500
4964,controllerType=0 controllerNumber=1 scan=5350,1,Unknown,ms1,1674.20,850.8615,234708.0156
4965,controllerType=0 controllerNumber=1 scan=5354,1,Unknown,ms1,1674.98,850.8547,245403.9531
4965,controllerType=0 controllerNumber=1 scan=5354,1,Unknown,ms1,1674.98,850.8606,308040.5625
4966,controllerType=0 controllerNumber=1 scan=5358,1,Unknown,ms1,1675.68,850.8543,406633.3750
4966,controllerType=0 controllerNumber=1 scan=5358,1,Unknown,ms1,1675.68,850.8602,552115.2500
4967,controllerType=0 controllerNumber=1 scan=5359,1,Unknown,ms1,1676.06,850.8552,550690.6250
4967,controllerType=0 controllerNumber=1 scan=5359,1,Unknown,ms1,1676.06,850.8611,703295.3750
4968,controllerType=0 controllerNumber=1 scan=5364,1,Unknown,ms1,1676.97,850.8552,715401.1875
4968,controllerType=0 controllerNumber=1 scan=5364,1,Unknown,ms1,1676.97,850.8610,953202.3125
4969,controllerType=0 controllerNumber=1 scan=5365,1,Unknown,ms1,1677.34,850.8551,925432.1875
4969,controllerType=0 controllerNumber=1 scan=5365,1,Unknown,ms1,1677.34,850.8610,1165098.8750
4970,controllerType=0 controllerNumber=1 scan=5370,1,Unknown,ms1,1678.19,850.8549,1063322.3750
4970,controllerType=0 controllerNumber=1 scan=5370,1,Unknown,ms1,1678.19,850.8608,1390444.0000
4971,controllerType=0 controllerNumber=1 scan=5371,1,Unknown,ms1,1678.56,850.8553,1272850.2500
4971,controllerType=0 controllerNumber=1 scan=5371,1,Unknown,ms1,1678.56,850.8612,1597546.8750
4972,controllerType=0 controllerNumber=1 scan=5375,1,Unknown,ms1,1679.26,850.8547,745267.2500
4972,controllerType=0 controllerNumber=1 scan=5375,1,Unknown,ms1,1679.26,850.8606,1009274.8125
4973,controllerType=0 controllerNumber=1 scan=5379,1,Unknown,ms1,1680.09,850.8551,1232813.6250
4973,controllerType=0 controllerNumber=1 scan=5379,1,Unknown,ms1,1680.09,850.8610,1619434.0000
4974,controllerType=0 controllerNumber=1 scan=5380,1,Unknown,ms1,1680.45,850.8554,1357958.8750
4974,controllerType=0 controllerNumber=1 scan=5380,1,Unknown,ms1,1680.45,850.8613,1818217.2500
4975,controllerType=0 controllerNumber=1 scan=5384,1,Unknown,ms1,1681.15,850.8550,1750530.2500
4975,controllerType=0 controllerNumber=1 scan=5384,1,Unknown,ms1,1681.15,850.8609,2225667.0000
4976,controllerType=0 controllerNumber=1 scan=5389,1,Unknown,ms1,1682.15,850.8554,1542493.2500
4976,controllerType=0 controllerNumber=1 scan=5389,1,Unknown,ms1,1682.15,850.8612,1982062.2500
4977,controllerType=0 controllerNumber=1 scan=5393,1,Unknown,ms1,1682.92,850.8554,1680837.7500
4977,controllerType=0 controllerNumber=1 scan=5393,1,Unknown,ms1,1682.92,850.8613,2079559.1250
4978,controllerType=0 controllerNumber=1 scan=5394,1,Unknown,ms1,1683.29,850.8549,1220147.2500
4978,controllerType=0 controllerNumber=1 scan=5394,1,Unknown,ms1,1683.29,850.8608,1574305.2500
4979,controllerType=0 controllerNumber=1 scan=5398,1,Unknown,ms1,1683.91,850.8554,1297579.2500
4979,controllerType=0 controllerNumber=1 scan=5398,1,Unknown,ms1,1683.91,850.8613,1640212.0000
4980,controllerType=0 controllerNumber=1 scan=5403,1,Unknown,ms1,1684.90,850.8552,1273285.0000
4980,controllerType=0 controllerNumber=1 scan=5403,1,Unknown,ms1,1684.90,850.8610,1622465.7500
4981,controllerType=0 controllerNumber=1 scan=5409,1,Unknown,ms1,1685.99,850.8558,1129123.5000
4981,controllerType=0 controllerNumber=1 scan=5409,1,Unknown,ms1,1685.99,850.8617,1441237.7500
4982,controllerType=0 controllerNumber=1 scan=5410,1,Unknown,ms1,1686.37,850.8556,890005.2500
4982,controllerType=0 controllerNumber=1 scan=5410,1,Unknown,ms1,1686.37,850.8615,1099106.3750
4983,controllerType=0 controllerNumber=1 scan=5418,1,Unknown,ms1,1687.70,850.8546,1119870.3750
4983,controllerType=0 controllerNumber=1 scan=5418,1,Unknown,ms1,1687.70,850.8605,1463441.7500
4984,controllerType=0 controllerNumber=1 scan=5423,1,Unknown,ms1,1688.63,850.8552,1137472.7500
4984,controllerType=0 controllerNumber=1 scan=5423,1,Unknown,ms1,1688.63,850.8611,1527668.8750
4985,controllerType=0 controllerNumber=1 scan=5424,1,Unknown,ms1,1688.99,850.8554,1794165.1250
4985,controllerType=0 controllerNumber=1 scan=5424,1,Unknown,ms1,1688.99,850.8613,2367730.0000
4986,controllerType=0 controllerNumber=1 scan=5427,1,Unknown,ms1,1689.54,850.8542,1227606.8750
4986,controllerType=0 controllerNumber=1 scan=5427,1,Unknown,ms1,1689.54,850.8601,1758366.2500
4987,controllerType=0 controllerNumber=1 scan=5433,1,Unknown,ms1,1690.55,850.8540,1518632.7500
4987,controllerType=0 controllerNumber=1 scan=5433,1,Unknown,ms1,1690.55,850.8599,2225554.2500
4988,controllerType=0 controllerNumber=1 scan=5440,1,Unknown,ms1,1691.72,850.8540,1811472.3750
4988,controllerType=0 controllerNumber=1 scan=5440,1,Unknown,ms1,1691.72,850.8599,2629249.5000
4989,controllerType=0 controllerNumber=1 scan=5441,1,Unknown,ms1,1692.09,850.8538,2248479.0000
4989,controllerType=0 controllerNumber=1 scan=5441,1,Unknown,ms1,1692.09,850.8597,3311537.5000
4990,controllerType=0 controllerNumber=1 scan=5450,1,Unknown,ms1,1693.56,850.8539,2004307.8750
4990,controllerType=0 controllerNumber=1 scan=5450,1,Unknown,ms1,1693.56,850.8598,2893737.2500
4991,controllerType=0 controllerNumber=1 scan=5456,1,Unknown,ms1,1694.50,850.8544,2002379.3750
4991,controllerType=0 controllerNumber=1 scan=5456,1,Unknown,ms1,1694.50,850.8602,2596355.2500
4992,controllerType=0 controllerNumber=1 scan=5466,1,Unknown,ms1,1695.81,850.8538,625010.3125
4992,controllerType=0 controllerNumber=1 scan=5466,1,Unknown,ms1,1695.81,850.8597,934073.4375
4993,controllerType=0 controllerNumber=1 scan=5471,1,Unknown,ms1,1696.64,850.8537,293938.8438
4993,controllerType=0 controllerNumber=1 scan=5471,1,Unknown,ms1,1696.64,850.8596,352859.3438
4994,controllerType=0 controllerNumber=1 scan=5477,1,Unknown,ms1,1697.64,850.8542,1075160.6250
4994,controllerType=0 controllerNumber=1 scan=5477,1,Unknown,ms1,1697.64,850.8601,1444931.2500
4995,controllerType=0 controllerNumber=1 scan=5478,1,Unknown,ms1,1698.01,850.8543,1161578.0000
4995,controllerType=0 controllerNumber=1 scan=5478,1,Unknown,ms1,1698.01,850.8602,1268493.7500
4997,controllerType=0 controllerNumber=1 scan=5483,1,Unknown,ms1,1698.94,850.8547,693166.1875
4997,controllerType=0 controllerNumber=1 scan=5483,1,Unknown,ms1,1698.94,850.8606,792409.8750
5003,controllerType=0 controllerNumber=1 scan=5500,1,Unknown,ms1,1702.36,850.8551,610651.8125
5003,controllerType=0 controllerNumber=1 scan=5500,1,Unknown,ms1,1702.36,850.8610,552623.6875
5137,controllerType=0 controllerNumber=1 scan=6032,1,Unknown,ms1,1802.31,850.8547,58989.0781
5137,controllerType=0 controllerNumber=1 scan=6032,1,Unknown,ms1,1802.31,850.8606,48652.4375
5139,controllerType=0 controllerNumber=1 scan=6037,1,Unknown,ms1,1803.37,850.8547,28396.8984
5139,controllerType=0 controllerNumber=1 scan=6037,1,Unknown,ms1,1803.37,850.8606,52688.6445
5216,controllerType=0 controllerNumber=1 scan=6305,1,Unknown,ms1,1855.52,850.8548,0.0000
5216,controllerType=0 controllerNumber=1 scan=6305,1,Unknown,ms1,1855.52,850.8607,0.0000
5217,controllerType=0 controllerNumber=1 scan=6309,1,Unknown,ms1,1856.21,850.8551,0.0000
5217,controllerType=0 controllerNumber=1 scan=6309,1,Unknown,ms1,1856.21,850.8610,0.0000
5219,controllerType=0 controllerNumber=1 scan=6313,1,Unknown,ms1,1857.15,850.8551,0.0000
5219,controllerType=0 controllerNumber=1 scan=6313,1,Unknown,ms1,1857.15,850.8610,0.0000
5220,controllerType=0 controllerNumber=1 scan=6319,1,Unknown,ms1,1858.16,850.8549,0.0000
5220,controllerType=0 controllerNumber=1 scan=6319,1,Unknown,ms1,1858.16,850.8608,0.0000
5221,controllerType=0 controllerNumber=1 scan=6325,1,Unknown,ms1,1859.17,850.8548,0.0000
5221,controllerType=0 controllerNumber=1 scan=6325,1,Unknown,ms1,1859.17,850.8607,0.0000
5223,controllerType=0 controllerNumber=1 scan=6335,1,Unknown,ms1,1860.88,850.8548,0.0000
