# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,sumIntensity,peakMZ,peakIntensity
555,controllerType=0 controllerNumber=1 scan=558,1,Unknown,ms1,180.14,21857.9688,1267.0564,21857.9688
607,controllerType=0 controllerNumber=1 scan=610,1,Unknown,ms1,197.46,24606.1016,1267.0564,24606.1016
1324,controllerType=0 controllerNumber=1 scan=1328,1,Unknown,ms1,429.98,16222.0215,1267.0565,16222.0215
1373,controllerType=0 controllerNumber=1 scan=1377,1,Unknown,ms1,446.51,36485.6250,1267.0565,36485.6250
1515,controllerType=0 controllerNumber=1 scan=1521,1,Unknown,ms1,493.32,10140.4912,1267.0563,10140.4912
1668,controllerType=0 controllerNumber=1 scan=1677,1,Unknown,ms1,543.49,31247.5684,1267.0563,31247.5684
1698,controllerType=0 controllerNumber=1 scan=1708,1,Unknown,ms1,553.20,32251.7148,1267.0563,32251.7148
1718,controllerType=0 controllerNumber=1 scan=1728,1,Unknown,ms1,559.51,12469.1953,1267.0562,12469.1953
1807,controllerType=0 controllerNumber=1 scan=1821,1,Unknown,ms1,588.68,16232.5371,1267.0563,16232.5371
1837,controllerType=0 controllerNumber=1 scan=1852,1,Unknown,ms1,598.74,14315.6240,1267.0561,14315.6240
1864,controllerType=0 controllerNumber=1 scan=1880,1,Unknown,ms1,607.65,36895.5391,1267.0562,36895.5391
1869,controllerType=0 controllerNumber=1 scan=1885,1,Unknown,ms1,609.23,26512.0332,1267.0562,26512.0332
1887,controllerType=0 controllerNumber=1 scan=1903,1,Unknown,ms1,615.58,11589.1377,1267.0563,11589.1377
1991,controllerType=0 controllerNumber=1 scan=2011,1,Unknown,ms1,650.28,24269.3711,1267.0560,24269.3711
2071,controllerType=0 controllerNumber=1 scan=2093,1,Unknown,ms1,676.14,35793.2617,1267.0560,35793.2617
2081,controllerType=0 controllerNumber=1 scan=2103,1,Unknown,ms1,679.39,35161.1953,1267.0561,35161.1953
2093,controllerType=0 controllerNumber=1 scan=2115,1,Unknown,ms1,683.18,29704.9395,1267.0562,29704.9395
2161,controllerType=0 controllerNumber=1 scan=2184,1,Unknown,ms1,705.92,15518.0049,1267.0561,15518.0049
2188,controllerType=0 controllerNumber=1 scan=2215,1,Unknown,ms1,715.19,37896.0625,1267.0562,37896.0625
2194,controllerType=0 controllerNumber=1 scan=2221,1,Unknown,ms1,717.08,16746.1172,1267.0561,16746.1172
2390,controllerType=0 controllerNumber=1 scan=2438,1,Unknown,ms1,784.97,13633.2725,1267.0563,13633.2725
2447,controllerType=0 controllerNumber=1 scan=2497,1,Unknown,ms1,803.88,24911.4824,1267.0565,24911.4824
2448,controllerType=0 controllerNumber=1 scan=2498,1,Unknown,ms1,804.25,30071.1426,1267.0564,30071.1426
2461,controllerType=0 controllerNumber=1 scan=2511,1,Unknown,ms1,808.51,34122.6250,1267.0563,34122.6250
2574,controllerType=0 controllerNumber=1 scan=2626,1,Unknown,ms1,846.35,15506.2578,1267.0562,15506.2578
2603,controllerType=0 controllerNumber=1 scan=2656,1,Unknown,ms1,855.89,36948.4922,1267.0563,36948.4922
2649,controllerType=0 controllerNumber=1 scan=2702,1,Unknown,ms1,870.81,18408.6289,1267.0564,18408.6289
2704,controllerType=0 controllerNumber=1 scan=2758,1,Unknown,ms1,888.66,29103.7461,1267.0565,29103.7461
2831,controllerType=0 controllerNumber=1 scan=2887,1,Unknown,ms1,931.34,18867.5977,1267.0562,18867.5977
2943,controllerType=0 controllerNumber=1 scan=3000,1,Unknown,ms1,968.66,27806.8984,1267.0561,27806.8984
3003,controllerType=0 controllerNumber=1 scan=3060,1,Unknown,ms1,988.36,26549.7988,1267.0564,26549.7988
3076,controllerType=0 controllerNumber=1 scan=3133,1,Unknown,ms1,1012.31,25437.0879,1267.0562,25437.0879
3172,controllerType=0 controllerNumber=1 scan=3231,1,Unknown,ms1,1043.71,16687.5996,1267.0564,16687.5996
3181,controllerType=0 controllerNumber=1 scan=3240,1,Unknown,ms1,1046.55,39883.7813,1267.0563,39883.7813
3185,controllerType=0 controllerNumber=1 scan=3244,1,Unknown,ms1,1047.81,32104.6289,1267.0562,32104.6289
3189,controllerType=0 controllerNumber=1 scan=3248,1,Unknown,ms1,1049.07,15930.9541,1267.0562,15930.9541
3202,controllerType=0 controllerNumber=1 scan=3262,1,Unknown,ms1,1053.36,48934.1797,1267.0560,48934.1797
3219,controllerType=0 controllerNumber=1 scan=3279,1,Unknown,ms1,1058.73,34095.3750,1267.0562,34095.3750
3296,controllerType=0 controllerNumber=1 scan=3358,1,Unknown,ms1,1083.93,15757.8662,1267.0563,15757.8662
3499,controllerType=0 controllerNumber=1 scan=3570,1,Unknown,ms1,1150.96,22505.1055,1267.0563,22505.1055
3503,controllerType=0 controllerNumber=1 scan=3574,1,Unknown,ms1,1152.23,44116.0820,1267.0559,44116.0820
3574,controllerType=0 controllerNumber=1 scan=3650,1,Unknown,ms1,1176.95,48700.1758,1267.0558,48700.1758
3605,controllerType=0 controllerNumber=1 scan=3681,1,Unknown,ms1,1186.88,18719.4609,1267.0557,18719.4609
3785,controllerType=0 controllerNumber=1 scan=3874,1,Unknown,ms1,1246.90,36642.1875,1267.0557,36642.1875
3822,controllerType=0 controllerNumber=1 scan=3916,1,Unknown,ms1,1259.40,31541.2832,1267.0557,31541.2832
3825,controllerType=0 controllerNumber=1 scan=3919,1,Unknown,ms1,1260.35,40104.5352,1267.0559,40104.5352
3972,controllerType=0 controllerNumber=1 scan=4081,1,Unknown,ms1,1310.58,19517.6348,1267.0561,19517.6348
3992,controllerType=0 controllerNumber=1 scan=4104,1,Unknown,ms1,1317.61,38274.4141,1267.0561,38274.4141
4092,controllerType=0 controllerNumber=1 scan=4212,1,Unknown,ms1,1350.91,33303.4102,1267.0564,33303.4102
4299,controllerType=0 controllerNumber=1 scan=4433,1,Unknown,ms1,1420.01,13074.7617,1267.0561,13074.7617
4310,controllerType=0 controllerNumber=1 scan=4445,1,Unknown,ms1,1423.63,21423.1445,1267.0563,21423.1445
4324,controllerType=0 controllerNumber=1 scan=4460,1,Unknown,ms1,1428.51,18631.1797,1267.0562,18631.1797
4334,controllerType=0 controllerNumber=1 scan=4471,1,Unknown,ms1,1431.92,33202.8359,1267.0561,33202.8359
4388,controllerType=0 controllerNumber=1 scan=4527,1,Unknown,ms1,1449.96,27902.2148,1267.0561,27902.2148
4402,controllerType=0 controllerNumber=1 scan=4545,1,Unknown,ms1,1455.10,10233.7930,1267.0562,10233.7930
4411,controllerType=0 controllerNumber=1 scan=4555,1,Unknown,ms1,1458.24,35812.6836,1267.0562,35812.6836
4466,controllerType=0 controllerNumber=1 scan=4615,1,Unknown,ms1,1476.65,16195.2910,1267.0563,16195.2910
4512,controllerType=0 controllerNumber=1 scan=4665,1,Unknown,ms1,1492.04,17090.3984,1267.0562,17090.3984
4997,controllerType=0 controllerNumber=1 scan=5483,1,Unknown,ms1,1698.94,1028575.2500,1267.0544,569278.0625
5040,controllerType=0 controllerNumber=1 scan=5625,1,Unknown,ms1,1726.30,104412.0117,1267.0543,68839.0391
5091,controllerType=0 controllerNumber=1 scan=5839,1,Unknown,ms1,1766.56,102464.6172,1267.0547,102464.6172
5107,controllerType=0 controllerNumber=1 scan=5894,1,Unknown,ms1,1777.30,25915.2051,1267.0543,25915.2051
5118,controllerType=0 controllerNumber=1 scan=5924,1,Unknown,ms1,1783.62,65150.9219,1267.0548,65150.9219
5144,controllerType=0 controllerNumber=1 scan=6064,1,Unknown,ms1,1808.03,152225.4531,1267.0543,84263.3047
5234,controllerType=0 controllerNumber=1 scan=6421,1,Unknown,ms1,1875.37,29492.1191,1267.0537,29492.1191
5236,controllerType=0 controllerNumber=1 scan=6435,1,Unknown,ms1,1877.62,47483.6875,1267.0545,47483.6875
5237,controllerType=0 controllerNumber=1 scan=6436,1,Unknown,ms1,1877.98,39249.7539,1267.0547,39249.7539
5238,controllerType=0 controllerNumber=1 scan=6440,1,Unknown,ms1,1878.69,34585.2930,1267.0547,34585.2930
5239,controllerType=0 controllerNumber=1 scan=6444,1,Unknown,ms1,1879.39,30461.3262,1267.0547,30461.3262
5240,controllerType=0 controllerNumber=1 scan=6451,1,Unknown,ms1,1880.56,23097.4316,1267.0548,23097.4316
5241,controllerType=0 controllerNumber=1 scan=6458,1,Unknown,ms1,1881.92,49884.4023,1267.0549,49884.4023
5242,controllerType=0 controllerNumber=1 scan=6459,1,Unknown,ms1,1882.28,52199.8984,1267.0550,52199.8984
5244,controllerType=0 controllerNumber=1 scan=6468,1,Unknown,ms1,1883.84,20427.4297,1267.0549,20427.4297
5276,controllerType=0 controllerNumber=1 scan=6651,1,Unknown,ms1,1915.80,73859.8359,1267.0551,73859.8359
5382,controllerType=0 controllerNumber=1 scan=7180,1,Unknown,ms1,2011.38,153762.4688,1267.0539,153762.4688
5628,controllerType=0 controllerNumber=1 scan=8301,1,Unknown,ms1,2213.15,95592.5859,1267.0535,95592.5859
5753,controllerType=0 controllerNumber=1 scan=8837,1,Unknown,ms1,2309.09,331782.5313,1267.0615,331782.5313
