# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,sumIntensity,peakMZ,peakIntensity
69,controllerType=0 controllerNumber=1 scan=70,1,Unknown,ms1,22.63,10672.0283,1363.2094,10672.0283
73,controllerType=0 controllerNumber=1 scan=74,1,Unknown,ms1,23.89,31617.3770,1363.2093,31617.3770
189,controllerType=0 controllerNumber=1 scan=192,1,Unknown,ms1,61.81,40425.9570,1363.2100,40425.9570
337,controllerType=0 controllerNumber=1 scan=340,1,Unknown,ms1,109.42,12983.5361,1363.2098,12983.5361
403,controllerType=0 controllerNumber=1 scan=406,1,Unknown,ms1,130.71,29335.1211,1363.2100,29335.1211
474,controllerType=0 controllerNumber=1 scan=477,1,Unknown,ms1,153.81,19936.4629,1363.2099,19936.4629
477,controllerType=0 controllerNumber=1 scan=480,1,Unknown,ms1,154.76,28628.0664,1363.2099,28628.0664
709,controllerType=0 controllerNumber=1 scan=712,1,Unknown,ms1,230.96,35593.9922,1363.2094,35593.9922
716,controllerType=0 controllerNumber=1 scan=719,1,Unknown,ms1,233.32,19922.0098,1363.2098,19922.0098
1156,controllerType=0 controllerNumber=1 scan=1159,1,Unknown,ms1,375.46,19419.6660,1363.2099,19419.6660
1227,controllerType=0 controllerNumber=1 scan=1230,1,Unknown,ms1,398.21,12082.4639,1363.2100,12082.4639
1334,controllerType=0 controllerNumber=1 scan=1338,1,Unknown,ms1,433.59,38856.3594,1363.2099,38856.3594
1341,controllerType=0 controllerNumber=1 scan=1345,1,Unknown,ms1,436.05,41009.9102,1363.2099,41009.9102
1366,controllerType=0 controllerNumber=1 scan=1370,1,Unknown,ms1,444.20,22015.5742,1363.2100,22015.5742
1423,controllerType=0 controllerNumber=1 scan=1427,1,Unknown,ms1,462.95,15592.7959,1363.2098,15592.7959
1444,controllerType=0 controllerNumber=1 scan=1449,1,Unknown,ms1,469.90,35920.5938,1363.2096,35920.5938
1452,controllerType=0 controllerNumber=1 scan=1457,1,Unknown,ms1,472.64,30676.4199,1363.2098,30676.4199
1485,controllerType=0 controllerNumber=1 scan=1491,1,Unknown,ms1,483.60,28095.4258,1363.2097,28095.4258
1488,controllerType=0 controllerNumber=1 scan=1494,1,Unknown,ms1,484.55,26523.7734,1363.2098,26523.7734
1510,controllerType=0 controllerNumber=1 scan=1516,1,Unknown,ms1,491.69,34288.2109,1363.2097,34288.2109
1555,controllerType=0 controllerNumber=1 scan=1562,1,Unknown,ms1,506.49,16851.2832,1363.2098,16851.2832
1573,controllerType=0 controllerNumber=1 scan=1580,1,Unknown,ms1,512.32,15727.2236,1363.2099,15727.2236
1579,controllerType=0 controllerNumber=1 scan=1586,1,Unknown,ms1,514.21,77113.4297,1363.2098,77113.4297
1592,controllerType=0 controllerNumber=1 scan=1599,1,Unknown,ms1,518.31,34028.7773,1363.2099,34028.7773
1654,controllerType=0 controllerNumber=1 scan=1662,1,Unknown,ms1,538.68,37620.8398,1363.2098,37620.8398
