# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,sumIntensity,peakMZ,peakIntensity
119,controllerType=0 controllerNumber=1 scan=122,1,Unknown,ms1,39.16,24035.7656,990.7668,24035.7656
130,controllerType=0 controllerNumber=1 scan=133,1,Unknown,ms1,42.79,17115.9648,990.7668,17115.9648
350,controllerType=0 controllerNumber=1 scan=353,1,Unknown,ms1,113.68,13083.1240,990.7669,13083.1240
468,controllerType=0 controllerNumber=1 scan=471,1,Unknown,ms1,151.92,15540.1846,990.7669,15540.1846
597,controllerType=0 controllerNumber=1 scan=600,1,Unknown,ms1,194.30,18844.8984,990.7670,18844.8984
789,controllerType=0 controllerNumber=1 scan=792,1,Unknown,ms1,257.11,23445.7070,990.7668,23445.7070
1070,controllerType=0 controllerNumber=1 scan=1073,1,Unknown,ms1,347.92,19638.2109,990.7669,19638.2109
1165,controllerType=0 controllerNumber=1 scan=1168,1,Unknown,ms1,378.30,15194.3496,990.7669,15194.3496
1519,controllerType=0 controllerNumber=1 scan=1525,1,Unknown,ms1,494.58,26005.6113,990.7669,26005.6113
1606,controllerType=0 controllerNumber=1 scan=1613,1,Unknown,ms1,522.89,25195.6191,990.7669,25195.6191
1952,controllerType=0 controllerNumber=1 scan=1970,1,Unknown,ms1,637.12,10347.9736,990.7669,10347.9736
2118,controllerType=0 controllerNumber=1 scan=2141,1,Unknown,ms1,691.38,17888.0547,990.7665,17888.0547
2152,controllerType=0 controllerNumber=1 scan=2175,1,Unknown,ms1,703.03,19528.4824,990.7665,19528.4824
2156,controllerType=0 controllerNumber=1 scan=2179,1,Unknown,ms1,704.34,31274.5977,990.7668,31274.5977
2302,controllerType=0 controllerNumber=1 scan=2344,1,Unknown,ms1,754.38,22136.2344,990.7663,22136.2344
3006,controllerType=0 controllerNumber=1 scan=3063,1,Unknown,ms1,989.30,31488.5781,990.7668,31488.5781
3335,controllerType=0 controllerNumber=1 scan=3399,1,Unknown,ms1,1096.72,22094.1191,990.7668,22094.1191
3511,controllerType=0 controllerNumber=1 scan=3583,1,Unknown,ms1,1154.89,17783.9688,990.7667,17783.9688
3815,controllerType=0 controllerNumber=1 scan=3908,1,Unknown,ms1,1257.05,28303.1523,990.7665,28303.1523
4149,controllerType=0 controllerNumber=1 scan=4273,1,Unknown,ms1,1369.67,20480.5234,990.7668,20480.5234
5378,controllerType=0 controllerNumber=1 scan=7169,1,Unknown,ms1,2008.97,153974.0000,990.7648,153974.0000
5387,controllerType=0 controllerNumber=1 scan=7191,1,Unknown,ms1,2013.79,120959.7813,990.7651,120959.7813
5443,controllerType=0 controllerNumber=1 scan=7365,1,Unknown,ms1,2048.79,564097.7500,990.7664,564097.7500
5477,controllerType=0 controllerNumber=1 scan=7533,1,Unknown,ms1,2079.00,191344.4063,990.7639,191344.4063
5480,controllerType=0 controllerNumber=1 scan=7562,1,Unknown,ms1,2083.66,34915.4023,990.7647,34915.4023
5481,controllerType=0 controllerNumber=1 scan=7571,1,Unknown,ms1,2085.14,22882.3418,990.7649,22882.3418
5487,controllerType=0 controllerNumber=1 scan=7603,1,Unknown,ms1,2090.88,407299.9063,990.7646,407299.9063
5489,controllerType=0 controllerNumber=1 scan=7612,1,Unknown,ms1,2092.43,1033543.6875,990.7650,1033543.6875
5490,controllerType=0 controllerNumber=1 scan=7613,1,Unknown,ms1,2092.79,1237763.0000,990.7638,1237763.0000
5491,controllerType=0 controllerNumber=1 scan=7620,1,Unknown,ms1,2093.81,1060615.2500,990.7651,1060615.2500
5492,controllerType=0 controllerNumber=1 scan=7621,1,Unknown,ms1,2094.18,3251724.7500,990.7640,3251724.7500
