# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,m/z,intensity
184,controllerType=0 controllerNumber=1 scan=187,1,Unknown,ms1,60.07,840.3661,0.0000
208,controllerType=0 controllerNumber=1 scan=211,1,Unknown,ms1,67.80,840.3660,0.0000
312,controllerType=0 controllerNumber=1 scan=315,1,Unknown,ms1,101.48,840.3661,0.0000
313,controllerType=0 controllerNumber=1 scan=316,1,Unknown,ms1,101.85,840.3661,0.0000
349,controllerType=0 controllerNumber=1 scan=352,1,Unknown,ms1,113.36,840.3663,0.0000
430,controllerType=0 controllerNumber=1 scan=433,1,Unknown,ms1,139.53,840.3662,0.0000
508,controllerType=0 controllerNumber=1 scan=511,1,Unknown,ms1,165.00,840.3662,0.0000
525,controllerType=0 controllerNumber=1 scan=528,1,Unknown,ms1,170.63,840.3660,0.0000
547,controllerType=0 controllerNumber=1 scan=550,1,Unknown,ms1,177.62,840.3661,0.0000
559,controllerType=0 controllerNumber=1 scan=562,1,Unknown,ms1,181.61,840.3660,0.0000
560,controllerType=0 controllerNumber=1 scan=563,1,Unknown,ms1,181.97,840.3661,0.0000
569,controllerType=0 controllerNumber=1 scan=572,1,Unknown,ms1,185.26,840.3660,0.0000
618,controllerType=0 controllerNumber=1 scan=621,1,Unknown,ms1,201.03,840.3603,0.0000
618,controllerType=0 controllerNumber=1 scan=621,1,Unknown,ms1,201.03,840.3661,0.0000
629,controllerType=0 controllerNumber=1 scan=632,1,Unknown,ms1,204.60,840.3663,0.0000
654,controllerType=0 controllerNumber=1 scan=657,1,Unknown,ms1,212.75,840.3661,0.0000
686,controllerType=0 controllerNumber=1 scan=689,1,Unknown,ms1,222.90,840.3662,0.0000
687,controllerType=0 controllerNumber=1 scan=690,1,Unknown,ms1,223.21,840.3661,0.0000
761,controllerType=0 controllerNumber=1 scan=764,1,Unknown,ms1,248.02,840.3662,0.0000
846,controllerType=0 controllerNumber=1 scan=849,1,Unknown,ms1,275.51,840.3604,0.0000
846,controllerType=0 controllerNumber=1 scan=849,1,Unknown,ms1,275.51,840.3661,16136.1064
881,controllerType=0 controllerNumber=1 scan=884,1,Unknown,ms1,286.81,840.3604,0.0000
881,controllerType=0 controllerNumber=1 scan=884,1,Unknown,ms1,286.81,840.3662,0.0000
